Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
334,Valparaiso,23,5,18,0.217,-14.37,-4.84,4.0,10.0,2,6,3,11,1423,1642,71.6,99.2,0.432,0.305,0.549,55.5,55.7,10.4,7.9,0.497,21.1,32.4,0.329
335,Vanderbilt,26,19,7,0.731,16.99,8.88,6.0,6.0,11,4,6,3,1803,1592,70.2,87.2,0.253,0.357,0.479,48.7,53.3,10.4,7.6,0.448,21.9,32.3,0.177
336,Vermont,27,18,9,0.667,-0.03,-6.76,10.0,3.0,12,2,6,4,1618,1427,61.7,85.7,0.251,0.265,0.451,49.3,42.4,9.7,7.4,0.417,18.1,29.3,0.176
337,Villanova,25,16,9,0.64,16.95,10.11,9.0,5.0,8,4,8,5,1640,1469,65.4,89.0,0.227,0.277,0.472,50.6,53.4,7.8,8.3,0.438,19.8,32.8,0.169
338,Virginia,24,12,12,0.5,15.74,11.4,4.0,9.0,7,7,4,4,1765,1661,75.4,91.3,0.319,0.349,0.481,47.0,60.0,10.2,8.7,0.44,17.4,28.1,0.227
339,Virginia Commonwealth,26,22,4,0.846,8.48,-1.56,11.0,3.0,12,1,6,3,1638,1348,65.8,78.8,0.238,0.343,0.434,42.3,47.2,9.8,6.5,0.398,19.8,24.2,0.169
340,Virginia Tech,25,21,4,0.84,27.58,10.94,12.0,2.0,14,0,5,3,1917,1501,68.6,87.1,0.268,0.29,0.451,43.8,39.4,8.9,6.5,0.408,15.7,25.6,0.201
341,Wagner,23,6,17,0.261,-31.02,-15.29,3.0,8.0,5,5,1,10,1246,1559,71.2,94.7,0.339,0.376,0.511,54.3,63.3,13.6,6.4,0.478,22.1,37.6,0.232
342,Wake Forest,25,4,21,0.16,4.45,13.81,0.0,13.0,3,11,0,9,1486,1720,68.6,100.3,0.296,0.308,0.534,54.2,51.4,10.8,9.2,0.498,19.0,34.2,0.223
343,Washington,24,13,11,0.542,19.11,12.57,3.0,10.0,8,6,3,5,1543,1386,65.9,86.3,0.217,0.305,0.457,47.4,49.2,8.3,7.8,0.429,17.8,28.2,0.149
344,Washington State,26,15,11,0.577,24.2,14.93,4.0,9.0,8,5,5,5,1848,1607,68.8,88.9,0.224,0.278,0.467,49.1,49.8,9.1,5.1,0.433,17.8,29.8,0.166
345,Weber State,27,7,20,0.259,-10.77,-0.39,4.0,10.0,4,6,3,13,1535,1791,67.4,98.4,0.245,0.372,0.525,49.9,56.2,11.8,9.6,0.494,17.5,27.3,0.183
346,West Virginia,25,22,3,0.88,29.2,8.4,11.0,3.0,13,1,6,2,1935,1415,74.2,76.3,0.292,0.323,0.471,50.4,50.2,9.2,6.5,0.434,28.8,31.9,0.206
347,Western Carolina,26,6,20,0.231,-22.97,-7.79,1.0,10.0,4,12,2,8,1519,1736,68.9,96.9,0.303,0.321,0.484,53.1,43.2,12.4,7.1,0.449,16.9,36.9,0.208
348,Western Illinois,25,16,9,0.64,-9.62,-10.71,7.0,7.0,11,2,5,7,1839,1624,73.2,88.3,0.295,0.352,0.468,46.0,52.2,11.9,6.0,0.435,17.9,26.7,0.197
349,Western Kentucky,27,15,12,0.556,-0.37,-0.57,6.0,6.0,9,2,4,8,1774,1711,71.5,88.2,0.345,0.396,0.494,54.5,61.7,10.6,7.6,0.451,23.8,35.9,0.247
350,Western Michigan,23,10,13,0.435,-8.88,-3.88,5.0,7.0,5,4,4,8,1394,1491,69.1,93.2,0.327,0.338,0.52,56.0,55.4,11.9,10.5,0.482,23.1,36.0,0.236
351,Wichita State,26,8,18,0.308,-4.3,1.85,4.0,10.0,6,8,1,9,1662,1822,73.6,94.7,0.28,0.338,0.502,51.4,55.6,10.9,7.9,0.477,19.4,33.0,0.184
352,William & Mary,22,12,10,0.545,-2.8,-3.12,8.0,3.0,4,6,7,4,1387,1380,72.5,86.0,0.31,0.295,0.469,53.1,49.4,11.4,7.7,0.427,22.1,33.3,0.222
353,Winthrop,24,11,13,0.458,-18.84,-10.84,5.0,6.0,7,5,3,7,1355,1450,69.6,85.9,0.275,0.365,0.489,49.3,52.3,12.0,6.4,0.456,24.3,32.1,0.194
354,Wisconsin,24,12,12,0.5,7.72,12.35,5.0,9.0,8,5,3,6,1501,1612,72.0,93.3,0.261,0.36,0.485,49.7,61.0,12.9,7.7,0.455,17.6,31.2,0.181
355,Wofford,24,15,9,0.625,-3.95,-6.4,7.0,3.0,12,1,3,8,1593,1426,70.9,83.8,0.216,0.421,0.44,50.4,55.4,8.0,7.2,0.416,18.3,29.8,0.139
356,Wright State,28,15,13,0.536,-3.63,-0.78,9.0,8.0,9,5,5,7,1972,1985,71.9,97.7,0.305,0.289,0.515,53.3,50.7,10.2,7.4,0.485,17.9,30.7,0.208
357,Wyoming,24,14,10,0.583,5.15,3.54,9.0,4.0,9,2,4,7,1509,1426,64.3,92.4,0.232,0.313,0.49,47.3,46.6,11.3,6.8,0.456,15.9,23.6,0.176
358,Xavier,22,1,21,0.045,-12.38,7.72,0.0,13.0,1,10,0,10,1129,1571,68.5,103.6,0.279,0.362,0.539,57.3,69.1,14.3,13.7,0.502,19.1,38.0,0.217
359,Yale,23,6,17,0.261,-9.11,-0.15,3.0,7.0,4,7,2,10,1374,1580,68.4,99.9,0.354,0.267,0.538,50.6,49.7,10.6,7.2,0.496,18.9,33.0,0.264
360,Youngstown State,27,12,15,0.444,-8.05,-4.55,8.0,9.0,8,6,4,7,1623,1668,68.4,90.3,0.286,0.358,0.476,50.6,56.4,12.0,8.6,0.436,18.5,31.3,0.209
