Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
137,Kent State,33,20,13,0.606,5.37,3.65,11,7,12,3,8,10,2163,2016.0,71.6,85.0,0.312,0.355,0.489,49.6,56.0,9.6,8.8,0.447,21.1,26.9,0.23
138,Kentucky,33,25,8,0.758,22.05,9.62,11,5,18,4,7,4,2362,1952.0,71.7,81.8,0.345,0.283,0.487,51.8,59.3,8.2,8.7,0.456,25.4,33.2,0.221
139,La Salle,31,6,25,0.194,-13.82,0.57,3,13,4,9,2,16,1698,2144.0,75.6,91.2,0.32,0.335,0.483,55.6,61.5,13.7,7.7,0.45,19.2,34.8,0.213
140,Lafayette,31,8,23,0.258,-15.13,-8.71,2,16,5,10,3,13,1672,1871.0,67.2,88.3,0.271,0.357,0.464,47.2,57.1,12.2,7.7,0.434,16.4,27.4,0.179
141,Lamar,31,24,7,0.774,2.56,-5.77,17,1,14,3,10,4,2414,1668.0,71.2,74.7,0.399,0.294,0.517,46.1,56.7,7.9,7.7,0.469,27.4,27.9,0.294
142,Lehigh,31,21,10,0.677,1.07,-5.83,12,6,13,5,8,5,1992,1712.0,69.5,79.1,0.252,0.312,0.452,46.3,56.6,9.8,7.0,0.416,19.3,22.6,0.18
143,Liberty,32,16,16,0.5,-4.96,-5.25,10,6,9,7,7,9,1989,1919.0,68.8,86.5,0.355,0.347,0.489,42.4,57.2,12.9,6.9,0.446,19.8,24.9,0.251
144,Lipscomb,29,4,25,0.138,-22.44,-4.3,2,14,3,10,1,15,1557,2083.0,72.7,98.4,0.274,0.395,0.524,55.5,67.6,13.8,13.8,0.502,19.4,36.7,0.18
145,Little Rock,32,21,11,0.656,5.51,0.98,15,3,12,5,9,6,1964,1819.0,66.6,85.4,0.309,0.22,0.477,50.8,43.2,7.3,5.4,0.44,21.2,31.0,0.213
146,Long Beach State,31,9,22,0.29,-7.41,1.04,5,11,5,11,4,11,1737,1939.0,68.8,90.5,0.325,0.396,0.508,56.9,60.3,11.4,7.5,0.467,21.5,35.3,0.239
147,Long Island University,29,4,25,0.138,-27.65,-12.93,3,15,3,10,1,15,1625,2054.0,71.9,98.0,0.358,0.313,0.504,53.9,62.0,13.1,7.1,0.462,16.4,34.7,0.255
148,Longwood,30,3,27,0.1,-22.64,-8.54,2,16,3,11,0,16,1781,2204.0,74.3,98.5,0.275,0.31,0.521,52.4,56.1,13.0,7.1,0.49,18.7,36.1,0.2
149,Louisiana,30,7,23,0.233,-11.27,-2.34,5,13,5,9,2,14,1858,1989.0,70.6,93.6,0.288,0.285,0.524,52.6,55.6,9.4,5.5,0.495,19.7,32.2,0.202
150,Louisiana State,29,16,13,0.552,16.06,10.55,7,9,10,6,5,7,1790,1594.0,66.6,82.5,0.317,0.287,0.473,44.5,45.7,11.5,4.8,0.441,21.2,28.0,0.206
151,Louisiana Tech,30,14,16,0.467,-0.33,-0.68,6,10,9,5,5,11,2154,1984.0,71.9,90.5,0.301,0.314,0.517,48.7,57.6,9.9,7.0,0.491,19.6,28.8,0.199
152,Louisiana-Monroe,29,10,19,0.345,-15.27,-7.42,4,14,6,8,4,11,1618,1607.0,64.3,85.8,0.265,0.29,0.486,48.9,53.2,9.3,6.9,0.452,18.6,30.8,0.192
153,Louisville,36,32,4,0.889,32.53,14.17,14,2,20,2,12,2,2803,2142.0,71.5,83.3,0.263,0.284,0.459,47.9,45.4,7.9,5.5,0.422,20.8,29.5,0.189
154,Loyola (IL),31,13,18,0.419,-6.69,-2.76,6,12,9,7,4,11,1930,2052.0,71.7,92.4,0.247,0.321,0.483,50.7,57.4,11.3,7.8,0.452,14.7,23.3,0.177
155,Loyola (MD),31,7,24,0.226,-13.95,-3.37,5,13,3,10,4,14,1668,1996.0,66.8,94.5,0.276,0.343,0.525,54.9,62.1,10.1,9.1,0.504,20.2,30.7,0.179
156,Loyola Marymount,33,18,15,0.545,3.26,4.26,10,8,10,8,8,7,2134,2058.0,69.6,88.3,0.266,0.328,0.491,49.4,60.2,10.6,8.5,0.457,19.7,32.5,0.192
157,Maine,33,25,8,0.758,4.67,-4.54,15,1,14,2,11,6,2202,1898.0,65.6,87.0,0.253,0.336,0.485,50.0,57.5,7.1,5.6,0.462,21.0,29.0,0.163
158,Manhattan,31,12,19,0.387,-12.01,-9.78,9,9,8,9,4,10,1677,1746.0,68.9,81.4,0.288,0.313,0.465,48.5,57.8,11.0,4.7,0.426,21.4,26.8,0.205
159,Marist,33,23,10,0.697,0.83,-7.23,13,5,11,4,12,6,2246,1980.0,68.9,87.1,0.231,0.344,0.456,50.1,52.8,10.0,7.3,0.423,17.0,30.0,0.167
160,Marquette,35,27,8,0.771,32.12,12.0,15,3,18,2,9,6,2870,2166.0,74.5,82.7,0.194,0.361,0.46,43.8,62.0,7.3,6.2,0.436,19.5,24.3,0.134
161,Marshall,32,17,15,0.531,-4.7,-4.09,10,6,11,6,6,9,2154,2091.0,70.3,90.1,0.295,0.363,0.483,52.1,58.1,9.3,9.8,0.455,17.4,30.6,0.191
162,Maryland,34,29,5,0.853,23.09,9.24,15,3,18,3,11,2,2551,2080.0,73.0,83.8,0.242,0.292,0.444,44.2,54.8,10.2,6.7,0.412,17.1,27.3,0.166
163,Maryland-Baltimore County,30,10,20,0.333,-19.57,-8.5,3,13,6,10,4,10,1664,1736.0,65.5,87.9,0.268,0.369,0.478,48.1,60.8,14.4,7.5,0.453,15.9,27.6,0.17
164,Maryland-Eastern Shore,31,17,14,0.548,-9.46,-10.91,12,4,9,4,8,10,2014,1766.0,68.7,82.5,0.327,0.347,0.467,46.2,56.8,8.5,7.8,0.434,19.1,28.2,0.211
165,Massachusetts,32,16,16,0.5,-4.34,-5.68,7,9,10,6,6,10,2017,1974.0,69.2,88.5,0.245,0.396,0.481,49.6,67.6,9.5,9.8,0.455,18.3,27.4,0.164
166,Massachusetts-Lowell,29,7,22,0.241,-19.56,-8.41,3,13,4,9,3,13,1543,1776.0,65.9,92.5,0.224,0.39,0.522,52.6,66.4,15.3,7.5,0.503,21.2,34.5,0.15
167,McNeese State,29,7,22,0.241,-24.03,-7.92,5,13,4,10,3,11,1015,,,,,,,,,,,,,,
168,Memphis,31,11,20,0.355,-6.47,0.98,5,11,7,10,4,10,1769,2000.0,72.2,89.0,0.256,0.314,0.469,49.7,62.8,12.1,9.7,0.44,17.9,33.6,0.171
169,Mercer,33,25,8,0.758,0.4,-5.76,14,0,14,3,11,5,2226,2023.0,69.2,88.0,0.317,0.287,0.47,50.1,48.0,8.1,4.4,0.43,18.5,29.7,0.221
170,Miami (FL),34,25,9,0.735,21.64,11.61,12,4,18,4,7,5,2501,2160.0,72.7,87.4,0.241,0.378,0.453,44.6,57.2,9.7,7.7,0.42,15.7,28.6,0.171
171,Miami (OH),32,23,9,0.719,6.14,1.3,13,5,12,3,11,6,2148,1924.0,69.5,86.5,0.272,0.305,0.481,47.1,45.4,10.1,6.2,0.446,18.3,25.2,0.192
172,Michigan,34,22,12,0.647,18.16,10.07,11,7,15,1,7,11,2437,2162.0,72.5,86.7,0.285,0.331,0.484,44.5,54.7,11.3,7.5,0.454,19.4,25.8,0.192
173,Michigan State,33,21,12,0.636,18.08,11.59,9,9,15,2,6,10,2479,2265.0,74.2,92.2,0.309,0.294,0.508,48.1,61.7,9.2,7.9,0.471,18.8,26.7,0.223
174,Middle Tennessee,34,23,11,0.676,7.91,-0.39,11,5,12,3,11,8,2204,1922.0,63.1,89.2,0.421,0.329,0.492,46.5,53.9,8.1,8.3,0.452,19.8,27.0,0.277
175,Milwaukee,30,15,15,0.5,2.85,0.05,10,8,9,6,6,9,1886,1802.0,69.5,85.6,0.311,0.359,0.464,47.5,55.3,8.9,9.1,0.425,16.8,21.9,0.217
176,Minnesota,32,21,11,0.656,15.42,6.36,9,9,15,5,6,6,2225,1887.0,70.0,83.9,0.241,0.283,0.466,44.7,55.6,10.7,9.9,0.439,18.9,27.5,0.163
177,Mississippi,31,9,22,0.29,1.64,9.74,3,13,8,13,1,9,1832,2032.0,70.1,93.4,0.329,0.3,0.486,50.8,61.4,10.1,5.6,0.445,15.9,31.7,0.233
178,Mississippi State,36,33,3,0.917,38.76,10.79,15,1,20,2,13,1,3103,2096.0,73.6,79.2,0.26,0.285,0.464,39.6,45.1,8.1,7.8,0.43,23.1,26.0,0.182
179,Mississippi Valley State,30,6,24,0.2,-25.28,-11.91,5,13,3,7,3,17,1841,2242.0,77.3,95.9,0.336,0.31,0.519,59.1,56.8,10.6,10.4,0.489,21.9,40.5,0.226
180,Missouri,35,24,11,0.686,19.57,12.42,10,6,14,4,10,7,2306,2056.0,66.0,88.0,0.269,0.297,0.451,47.4,42.4,10.2,7.2,0.414,15.6,29.4,0.189
181,Missouri State,35,25,10,0.714,12.68,3.05,16,2,13,4,12,6,2548,2211.0,74.2,84.6,0.247,0.362,0.48,44.0,52.6,8.9,7.0,0.449,20.0,23.2,0.175
182,Monmouth,31,14,17,0.452,-13.0,-7.48,9,9,7,8,7,9,1801,1972.0,71.4,88.4,0.328,0.315,0.481,47.8,59.9,13.2,9.7,0.441,19.0,30.1,0.229
183,Montana,30,14,16,0.467,-5.65,-0.96,9,11,11,5,3,11,1966,2012.0,69.1,95.9,0.211,0.379,0.507,47.9,53.1,10.9,5.6,0.482,15.2,27.5,0.15
184,Montana State,31,16,15,0.516,-2.14,-0.34,11,9,8,6,8,9,2021,2011.0,69.3,93.2,0.206,0.383,0.502,49.5,58.6,10.2,8.6,0.481,16.9,28.5,0.142
185,Morehead State,35,24,11,0.686,-0.31,-5.43,13,5,14,4,10,7,2667,2258.0,74.2,87.0,0.374,0.337,0.493,47.8,56.8,10.1,6.8,0.449,20.1,31.1,0.264
186,Morgan State,31,10,21,0.323,-20.01,-10.45,8,8,6,10,4,11,1685,1756.0,66.2,84.9,0.384,0.29,0.508,52.0,49.9,10.1,6.6,0.469,22.7,34.7,0.263
187,Mount St. Mary's,31,15,16,0.484,-13.46,-10.86,8,10,9,4,6,12,2064,2068.0,72.0,92.7,0.349,0.319,0.507,49.8,58.7,11.8,11.7,0.463,18.6,32.0,0.256
188,Murray State,30,13,17,0.433,-8.4,-4.54,9,9,10,5,3,12,2072,1981.0,70.5,93.4,0.253,0.316,0.496,47.5,51.6,11.5,10.1,0.465,14.8,29.5,0.181
189,Navy,29,10,19,0.345,-11.32,-5.14,5,13,6,8,4,11,1549,1641.0,68.6,82.5,0.289,0.304,0.482,50.4,61.8,10.7,7.5,0.452,23.4,31.1,0.192
190,NC State,34,28,6,0.824,22.47,12.3,12,4,19,2,9,4,2415,2069.0,70.1,86.5,0.177,0.38,0.446,43.1,50.9,9.5,7.6,0.425,13.8,22.4,0.117
191,Nebraska,30,14,16,0.467,15.31,13.01,9,9,8,7,6,9,2171,2102.0,74.1,93.8,0.294,0.312,0.499,49.5,52.9,10.8,9.4,0.463,17.4,28.7,0.21
192,Nevada,31,12,19,0.387,-0.2,2.76,7,11,8,11,4,8,2030,2044.0,70.5,92.0,0.294,0.294,0.515,48.0,53.8,12.2,7.5,0.485,19.4,30.4,0.203
193,Nevada-Las Vegas,30,12,18,0.4,0.2,2.37,10,8,9,7,3,11,1784,1849.0,69.4,88.1,0.329,0.336,0.494,47.4,59.4,10.9,7.9,0.46,20.5,27.6,0.224
194,New Hampshire,30,6,24,0.2,-20.31,-6.66,3,13,4,10,2,14,1572,1900.0,65.8,96.2,0.287,0.265,0.523,54.9,61.7,12.0,11.3,0.491,18.3,33.7,0.208
195,New Mexico,31,24,7,0.774,11.57,0.19,14,4,16,3,8,4,2337,1984.0,77.2,81.6,0.225,0.35,0.448,46.9,57.2,11.1,7.6,0.419,19.5,28.3,0.154
196,New Mexico State,33,26,7,0.788,-2.8,-8.74,15,1,15,3,11,4,2378,2023.0,74.1,81.8,0.311,0.33,0.463,46.5,48.9,8.9,4.3,0.428,19.7,27.1,0.207
197,New Orleans,28,12,16,0.429,-20.15,-9.39,8,10,8,5,4,11,1706,1574.0,67.3,83.5,0.326,0.356,0.511,44.4,65.9,13.5,6.9,0.472,20.3,29.4,0.236
198,Niagara,31,12,19,0.387,-15.57,-6.76,8,10,8,7,4,12,1899,2172.0,74.5,93.6,0.251,0.349,0.523,53.4,61.2,10.1,9.0,0.491,21.6,34.7,0.188
199,Nicholls State,32,20,12,0.625,-8.11,-8.91,14,4,11,3,9,9,2187,1867.0,68.5,84.9,0.303,0.329,0.486,44.7,60.9,11.3,8.4,0.462,18.7,28.8,0.188
200,NJIT,30,6,24,0.2,-19.79,-7.13,3,13,3,10,3,14,1626,2006.0,72.1,92.7,0.29,0.313,0.489,52.4,52.7,13.7,10.1,0.459,17.4,30.7,0.195
201,Norfolk State,32,17,15,0.531,-10.83,-12.83,10,6,11,5,6,10,1913,1647.0,67.3,76.5,0.314,0.351,0.448,45.5,59.7,10.0,8.0,0.412,21.3,27.9,0.206
202,North Alabama,30,21,9,0.7,-3.05,-8.94,10,6,13,3,8,6,2131,1632.0,70.2,76.2,0.287,0.269,0.473,48.2,50.1,10.3,7.1,0.439,23.2,27.2,0.196
203,North Carolina,33,18,15,0.545,16.72,13.17,8,8,13,5,5,10,2473,2356.0,74.7,95.2,0.26,0.332,0.502,52.5,53.3,9.0,6.1,0.47,17.6,33.6,0.189
204,North Carolina A&T,32,20,12,0.625,-6.73,-12.63,16,0,10,7,10,5,1916,1560.0,69.7,70.0,0.338,0.343,0.435,43.9,58.4,10.9,6.0,0.4,24.3,26.1,0.208
205,North Carolina Central,31,9,22,0.29,-24.1,-12.6,5,11,6,10,3,12,1849,2007.0,72.2,89.7,0.381,0.253,0.493,50.5,54.9,12.5,7.3,0.456,17.5,33.8,0.254
206,North Dakota,31,12,19,0.387,-7.75,0.98,6,10,5,6,7,13,2034,2212.0,73.1,96.5,0.465,0.32,0.54,46.7,48.7,11.2,6.0,0.483,18.0,25.5,0.354
207,North Dakota State,29,7,22,0.241,-13.88,0.02,4,12,6,9,1,13,1658,1998.0,66.4,103.8,0.262,0.307,0.539,51.4,48.7,11.1,10.0,0.513,13.4,27.6,0.188
208,North Florida,29,15,14,0.517,-10.33,-7.22,9,7,10,4,5,10,1892,1810.0,70.2,88.2,0.244,0.411,0.489,49.2,62.4,8.8,6.4,0.46,18.4,28.3,0.171
209,North Texas,34,18,16,0.529,0.18,-0.31,7,9,12,6,6,10,2151,1902.0,65.6,84.9,0.358,0.287,0.493,45.4,44.1,10.2,6.3,0.458,19.2,26.3,0.239
210,Northeastern,32,20,12,0.625,1.35,-2.05,9,9,12,3,8,9,2236,2127.0,71.7,92.0,0.282,0.329,0.505,47.9,56.7,11.9,9.2,0.472,19.9,31.2,0.202
211,Northern Arizona,31,13,18,0.419,-6.16,-1.51,8,12,8,6,5,12,2115,2259.0,75.4,96.3,0.257,0.322,0.503,49.5,53.2,11.2,9.1,0.471,15.2,28.0,0.186
212,Northern Colorado,32,21,11,0.656,1.8,-2.23,15,5,11,4,10,7,2195,2066.0,70.4,91.0,0.289,0.325,0.486,46.6,50.7,9.5,8.4,0.447,16.6,26.3,0.21
213,Northern Illinois,32,19,13,0.594,4.07,1.26,10,8,14,3,5,10,2344,2254.0,76.4,91.1,0.176,0.36,0.488,50.0,52.5,8.6,7.0,0.466,16.9,27.0,0.125
214,Northern Iowa,33,20,13,0.606,4.37,2.21,12,6,12,4,8,9,2200,2058.0,69.1,89.8,0.282,0.299,0.487,47.9,44.6,10.9,9.6,0.45,17.5,28.0,0.204
215,Northern Kentucky,29,11,18,0.379,-4.86,0.14,10,8,8,6,3,12,1703,1770.0,67.7,90.1,0.308,0.316,0.495,46.4,45.9,12.6,13.7,0.461,16.7,23.8,0.213
216,Northwestern,36,21,15,0.583,16.62,10.87,9,9,12,7,9,8,2349,2142.0,70.7,83.3,0.239,0.352,0.46,48.8,63.4,11.1,6.7,0.431,19.9,27.7,0.164
217,Northwestern State,29,11,18,0.379,-19.22,-8.46,6,12,9,6,2,12,2009,1795.0,70.6,86.9,0.463,0.318,0.556,51.3,60.5,10.7,8.0,0.525,22.9,34.8,0.306
218,Notre Dame,39,35,4,0.897,40.74,17.1,14,2,25,1,10,3,3454,2532.0,77.0,84.3,0.182,0.321,0.448,42.4,54.9,8.8,6.4,0.423,17.2,28.3,0.129
219,Oakland,30,6,24,0.2,-13.26,1.53,3,15,5,10,1,14,1854,2110.0,74.2,94.4,0.377,0.329,0.519,50.5,58.9,9.2,7.2,0.473,16.7,28.8,0.278
220,Ohio,36,30,6,0.833,12.93,1.96,14,4,18,4,12,2,2746,2351.0,74.8,86.9,0.266,0.374,0.488,52.6,58.4,8.2,10.1,0.458,21.7,30.8,0.183
221,Ohio State,29,14,15,0.483,10.11,13.15,10,8,9,8,5,7,1801,1889.0,71.2,91.1,0.318,0.33,0.488,50.3,56.3,9.3,7.4,0.444,17.6,28.0,0.234
222,Oklahoma,30,8,22,0.267,8.44,15.37,4,14,6,11,2,11,2161,2369.0,79.9,98.8,0.265,0.336,0.513,51.2,57.7,11.6,9.3,0.483,16.6,33.9,0.189
223,Oklahoma State,30,14,16,0.467,11.96,10.99,5,13,12,7,2,9,1987,1958.0,72.4,90.1,0.271,0.285,0.472,49.9,53.1,10.1,7.0,0.437,17.1,30.6,0.193
224,Old Dominion,32,21,11,0.656,3.5,-2.28,10,6,13,3,8,8,2191,2006.0,70.9,87.4,0.344,0.353,0.477,47.2,58.5,7.4,8.1,0.434,18.9,27.2,0.243
225,Omaha,29,8,21,0.276,-12.62,-2.22,2,14,6,8,2,13,1733,1842.0,68.0,93.4,0.245,0.367,0.507,47.8,63.5,13.3,10.6,0.481,15.9,26.4,0.17
226,Oral Roberts,31,18,13,0.581,0.62,0.37,10,6,10,5,8,8,2206,2031.0,69.7,94.0,0.356,0.332,0.521,50.8,56.8,8.1,12.1,0.475,18.2,29.3,0.269
227,Oregon,38,33,5,0.868,37.78,17.37,16,2,20,2,13,3,3227,2357.0,69.2,89.3,0.198,0.347,0.482,44.0,56.3,6.5,6.5,0.455,15.6,25.0,0.144
228,Oregon State,34,26,8,0.765,27.68,13.82,14,4,19,3,7,5,2553,2082.0,68.7,87.5,0.198,0.307,0.434,43.3,50.6,9.2,6.2,0.406,10.5,23.0,0.137
229,Pacific,32,19,13,0.594,5.47,3.19,10,8,10,4,9,9,2319,2146.0,72.8,92.1,0.342,0.342,0.528,49.6,53.6,9.9,6.0,0.487,19.9,29.9,0.253
230,Penn State,30,12,18,0.4,7.41,10.18,5,13,9,10,3,8,2031,2114.0,73.8,94.7,0.289,0.277,0.512,53.1,57.5,9.1,8.8,0.478,18.0,30.6,0.208
231,Pennsylvania,31,24,7,0.774,10.31,-0.26,12,2,13,2,11,5,2038,1640.0,65.9,79.3,0.209,0.389,0.42,44.5,61.3,9.1,5.4,0.388,17.0,28.0,0.146
232,Pepperdine,34,22,12,0.647,4.67,1.89,12,6,11,1,11,11,2446,2154.0,69.7,90.6,0.324,0.278,0.514,44.3,54.2,6.9,5.8,0.475,16.3,22.2,0.236
233,Pittsburgh,31,11,20,0.355,2.89,12.34,2,14,7,11,4,9,1788,2081.0,71.0,94.2,0.286,0.385,0.492,54.1,60.8,11.0,12.6,0.459,18.8,38.0,0.199
234,Portland,30,13,17,0.433,-2.8,2.42,5,13,8,8,5,9,2219,2051.0,72.1,94.8,0.254,0.341,0.525,49.1,61.0,11.3,7.4,0.498,15.7,30.2,0.181
235,Portland State,33,25,8,0.758,5.91,-3.18,14,6,16,3,9,5,2335,1942.0,72.0,81.4,0.231,0.35,0.442,48.4,65.7,10.5,4.1,0.413,18.4,29.3,0.155
236,Prairie View,31,17,14,0.548,-9.89,-10.16,13,5,10,4,7,10,2095,1865.0,74.3,80.0,0.428,0.22,0.455,49.5,52.2,12.6,5.6,0.41,21.7,31.8,0.275
237,Presbyterian,31,7,24,0.226,-17.83,-9.08,4,14,3,9,4,15,1759,2030.0,70.5,92.5,0.344,0.301,0.497,52.0,55.5,13.0,13.3,0.465,19.0,32.7,0.225
238,Princeton,32,22,10,0.688,9.2,1.95,12,2,10,5,12,5,2270,2038.0,72.7,86.9,0.227,0.316,0.478,48.1,54.9,9.9,6.4,0.451,19.3,26.6,0.156
239,Providence,35,19,16,0.543,7.22,7.3,8,10,13,8,6,8,2195,2198.0,70.3,87.7,0.29,0.366,0.468,52.3,51.8,10.4,7.4,0.434,18.9,30.5,0.198
240,Purdue,34,19,15,0.559,13.26,11.64,8,10,14,5,5,10,2181,2126.0,67.3,92.0,0.241,0.283,0.482,47.7,60.4,10.4,10.7,0.455,16.3,29.8,0.164
241,Purdue Fort Wayne,29,7,22,0.241,-14.37,-1.14,3,13,6,8,1,14,1791,1878.0,66.5,97.4,0.304,0.329,0.534,48.6,56.6,11.3,8.0,0.501,15.0,29.3,0.22
242,Quinnipiac,33,26,7,0.788,10.08,-3.86,18,0,13,3,13,4,2153,1693.0,68.4,74.4,0.283,0.335,0.454,48.4,55.7,8.4,5.6,0.411,26.4,28.1,0.209
243,Radford,33,26,7,0.788,1.06,-7.16,17,1,16,2,10,5,2096,1773.0,69.3,77.0,0.206,0.27,0.411,45.8,48.7,10.2,6.6,0.378,16.3,25.1,0.147
244,Rhode Island,29,8,21,0.276,-10.01,-0.6,3,13,3,11,5,10,1739,2012.0,75.2,92.3,0.332,0.362,0.5,49.2,62.8,12.9,6.2,0.459,18.5,28.4,0.239
245,Rice,32,28,4,0.875,11.51,-1.49,16,0,16,0,12,4,2110,1629.0,64.0,79.3,0.206,0.308,0.417,44.0,52.6,10.5,6.8,0.39,16.2,26.6,0.135
246,Richmond,30,9,21,0.3,-13.47,-1.1,6,10,8,8,1,13,1565,1936.0,68.8,93.8,0.257,0.343,0.511,56.0,62.0,10.2,7.3,0.478,20.0,33.6,0.19
247,Rider,32,19,13,0.594,-7.81,-7.78,14,4,9,8,10,5,1988,1989.0,70.9,87.7,0.372,0.317,0.486,50.4,51.1,9.6,6.5,0.45,19.5,27.3,0.246
248,Robert Morris,33,22,11,0.667,-3.66,-10.0,16,2,15,4,7,7,2047,1771.0,68.5,78.1,0.355,0.337,0.466,48.2,60.6,10.5,6.8,0.426,24.7,28.5,0.239
249,Rutgers,32,22,10,0.688,16.29,10.35,13,5,15,4,7,6,2052,1862.0,68.0,85.2,0.39,0.346,0.485,46.3,59.5,11.1,7.2,0.432,22.2,28.8,0.286
250,Sacramento State,29,10,19,0.345,-10.87,-1.87,6,14,6,10,4,9,2003,2169.0,77.1,95.8,0.298,0.29,0.503,52.3,58.5,10.1,10.1,0.471,16.7,33.4,0.205
251,Sacred Heart,32,19,13,0.594,-8.56,-11.53,14,4,10,5,9,8,2039,1944.0,70.0,86.5,0.221,0.303,0.471,54.4,51.6,8.2,9.3,0.443,19.7,30.6,0.154
252,Saint Francis (PA),33,16,17,0.485,-11.92,-8.01,11,7,10,4,6,13,2368,2407.0,75.4,96.3,0.3,0.38,0.511,52.0,66.2,11.1,10.0,0.479,17.8,35.2,0.209
253,Saint Joseph's,31,12,19,0.387,-5.12,-1.87,7,9,8,9,4,10,1665,1766.0,64.6,87.5,0.312,0.265,0.461,52.7,52.7,9.3,8.4,0.423,17.7,31.0,0.212
254,Saint Louis,31,15,16,0.484,0.09,-0.58,9,7,9,7,6,9,1918,1897.0,68.6,87.7,0.281,0.304,0.452,48.2,56.6,9.9,9.5,0.424,14.5,25.8,0.177
255,Saint Mary's (CA),33,21,12,0.636,12.95,5.53,12,6,12,5,9,7,2489,2135.0,71.0,90.1,0.216,0.314,0.474,41.9,53.8,11.4,7.1,0.446,13.0,23.4,0.152
256,Saint Peter's,30,6,24,0.2,-24.15,-11.68,1,17,4,10,2,14,1688,2062.0,72.9,94.2,0.233,0.286,0.506,58.7,63.0,13.3,11.8,0.486,21.5,42.1,0.152
257,Sam Houston,29,16,13,0.552,-5.09,-6.86,11,7,9,5,7,8,2160,1739.0,74.3,80.4,0.396,0.234,0.506,45.0,56.2,11.7,8.6,0.462,24.0,29.6,0.279
258,Samford,30,10,20,0.333,-13.14,-4.46,5,9,7,4,3,16,1753,1852.0,64.4,95.0,0.304,0.277,0.513,54.2,48.1,10.2,10.5,0.477,15.4,27.6,0.221
259,San Diego,30,9,21,0.3,-8.1,2.73,2,16,7,9,2,11,2079,2086.0,75.5,92.1,0.278,0.345,0.489,48.5,63.5,10.6,10.4,0.451,16.4,29.6,0.207
260,San Diego State,32,14,18,0.438,-1.57,0.9,7,11,9,7,5,11,1033,,,,,,,,,,,,,,
261,San Francisco,31,7,24,0.226,-3.96,3.4,2,16,3,12,4,12,2012,2117.0,70.0,96.4,0.327,0.332,0.525,49.3,50.1,11.8,7.4,0.49,18.0,32.5,0.233
262,San Jose State,30,6,24,0.2,-10.16,2.39,5,13,5,9,1,15,1918,2133.0,74.8,95.1,0.266,0.347,0.5,57.1,65.7,11.1,7.5,0.473,16.5,37.3,0.181
263,Santa Clara,31,14,17,0.452,-1.11,3.73,6,12,6,9,7,8,1987,1850.0,65.3,89.5,0.252,0.297,0.503,49.0,75.4,9.9,7.4,0.476,17.1,28.6,0.174
264,Savannah State,26,7,19,0.269,-27.48,-12.94,5,11,4,9,3,10,888,,,,,,,,,,,,,,
265,Seattle,30,3,27,0.1,-14.37,-4.87,3,13,1,13,2,14,1843,2128.0,71.1,98.1,0.33,0.277,0.507,53.6,53.4,11.9,6.5,0.473,15.9,34.0,0.226
266,Seton Hall,31,15,16,0.484,9.6,7.6,7,11,11,5,4,11,2299,2237.0,76.2,94.3,0.286,0.399,0.522,51.8,61.4,9.5,7.0,0.489,19.7,31.0,0.209
267,Siena,30,12,18,0.4,-14.64,-9.38,8,10,7,10,5,8,1743,1901.0,69.7,89.0,0.287,0.337,0.483,53.8,56.5,11.4,9.9,0.454,19.8,33.4,0.189
268,South Alabama,36,25,11,0.694,-1.38,-4.2,9,9,12,3,13,8,2447,2179.0,71.8,83.4,0.29,0.31,0.444,48.0,51.9,10.3,4.5,0.404,16.8,30.4,0.203
269,South Carolina,33,23,10,0.697,23.64,15.1,13,3,14,6,9,4,2486,2204.0,73.8,89.4,0.273,0.247,0.473,48.4,45.6,8.9,7.3,0.433,17.6,32.3,0.202
270,South Carolina State,32,16,16,0.5,-17.24,-14.01,8,8,9,6,7,10,1833,1597.0,64.8,77.1,0.283,0.226,0.441,45.9,44.7,8.2,6.3,0.413,17.7,28.8,0.175
271,South Carolina Upstate,30,7,23,0.233,-22.52,-10.7,3,15,5,7,2,16,1872,1950.0,72.8,88.6,0.245,0.325,0.515,53.9,60.4,13.0,9.0,0.49,21.6,34.8,0.17
272,South Dakota,34,28,6,0.824,16.25,0.91,14,2,17,1,11,5,2621,1939.0,69.2,81.5,0.312,0.392,0.493,43.6,54.5,8.1,7.0,0.451,22.0,21.9,0.229
273,South Dakota State,35,28,7,0.8,21.45,5.08,15,1,17,2,11,5,2765,2143.0,70.1,86.5,0.265,0.394,0.481,43.8,49.8,8.5,7.6,0.445,16.7,21.6,0.191
274,South Florida,35,19,16,0.543,12.91,6.43,7,9,12,7,7,9,2193,1966.0,68.8,81.6,0.222,0.29,0.441,43.1,54.6,9.7,11.0,0.413,17.3,24.9,0.149
275,Southeast Missouri State,30,13,17,0.433,-7.62,-4.26,8,10,8,5,5,12,1918,1850.0,69.1,89.2,0.43,0.327,0.5,48.3,53.5,10.6,6.6,0.45,20.1,33.3,0.305
