Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
277,Southern,33,20,13,0.606,-14.82,-8.52,14,4,13,4,7,10,1985,1824.0,68.4,88.0,0.318,0.303,0.456,53.3,54.9,13.4,7.2,0.426,21.8,36.3,0.198
278,Southern California,30,17,13,0.567,17.33,14.4,7,11,11,4,6,9,2097,2009.0,72.0,96.6,0.342,0.339,0.502,48.6,58.3,12.3,7.7,0.464,15.0,27.3,0.238
279,Southern Illinois,30,15,15,0.5,1.48,-0.45,8,10,10,5,5,10,1977,1919.0,70.1,93.3,0.293,0.334,0.49,53.8,62.8,10.3,9.0,0.462,18.2,34.9,0.192
280,SIU Edwardsville,29,13,16,0.448,-8.71,-5.43,8,10,7,4,6,12,1784,1812.0,69.6,88.4,0.294,0.253,0.453,52.5,56.2,12.0,11.2,0.422,18.4,35.9,0.19
281,Southern Methodist,30,11,19,0.367,-1.19,2.14,5,11,9,8,2,11,1662,1762.0,71.5,76.5,0.295,0.236,0.42,54.7,59.8,11.4,11.1,0.388,22.9,37.9,0.183
282,Southern Mississippi,32,18,14,0.563,-2.46,-4.4,9,7,13,8,5,6,2021,1805.0,66.8,94.2,0.295,0.25,0.504,56.0,58.9,13.3,8.9,0.47,21.6,36.1,0.209
283,Southern Utah,31,8,23,0.258,-11.27,-1.52,4,16,6,8,2,15,1920,2163.0,70.3,87.0,0.271,0.289,0.446,45.9,48.9,11.3,5.2,0.411,16.3,28.5,0.185
284,St. Bonaventure,30,8,22,0.267,-10.02,-1.15,5,11,4,9,4,13,1715,1981.0,70.1,80.6,0.261,0.361,0.462,47.1,54.3,8.3,4.9,0.431,20.7,23.0,0.178
285,St. Francis (NY),31,18,13,0.581,-10.7,-13.63,12,6,10,6,8,7,2329,2137.0,73.8,100.3,0.325,0.287,0.537,53.1,63.0,9.3,5.4,0.499,19.8,32.3,0.243
286,St. John's (NY),31,15,16,0.484,11.78,9.65,7,11,5,8,10,8,2005,1939.0,67.5,95.0,0.24,0.285,0.497,50.3,51.0,9.4,8.8,0.465,15.8,30.3,0.177
287,Stanford,36,31,5,0.861,29.86,16.66,15,3,19,1,12,4,2667,2192.0,72.0,102.9,0.233,0.41,0.535,54.9,55.2,9.7,12.4,0.513,15.4,31.8,0.163
288,Stephen F. Austin,32,25,7,0.781,3.62,-7.76,16,2,18,1,7,6,2252,1598.0,67.0,104.6,0.368,0.397,0.555,55.3,71.5,15.2,10.6,0.526,21.6,34.1,0.253
289,Stetson,32,16,16,0.5,-5.78,-4.01,11,5,11,6,5,10,1951,1843.0,65.4,93.3,0.28,0.381,0.511,47.1,61.3,12.5,12.6,0.479,19.8,25.0,0.199
290,Stony Brook,31,23,8,0.742,-2.69,-10.09,11,5,13,3,10,5,2019,1710.0,65.6,99.3,0.206,0.38,0.504,56.1,68.3,12.2,10.6,0.482,18.1,40.2,0.141
291,Syracuse,34,25,9,0.735,23.2,13.2,11,5,16,4,9,5,2625,2285.0,75.8,101.2,0.221,0.413,0.531,52.3,60.2,11.6,11.4,0.504,17.6,34.8,0.164
292,TCU,35,24,11,0.686,17.12,9.32,10,8,17,4,7,7,2405,2132.0,72.5,94.8,0.358,0.334,0.499,52.7,62.5,13.0,13.3,0.467,17.5,33.7,0.234
293,Temple,30,11,19,0.367,4.25,4.82,7,9,7,5,4,14,1955,1972.0,72.2,90.3,0.218,0.365,0.472,49.6,51.4,9.9,6.8,0.443,18.0,33.4,0.156
294,Tennessee,32,19,13,0.594,17.61,12.08,7,9,12,7,7,6,2388,2211.0,75.6,98.3,0.29,0.246,0.502,56.1,50.4,10.4,6.8,0.47,17.4,40.0,0.201
295,Tennessee State,30,5,25,0.167,-16.19,-1.46,5,13,3,8,2,17,1775,2217.0,74.1,79.6,0.328,0.256,0.42,45.9,47.5,11.5,4.6,0.371,18.7,31.5,0.229
296,Tennessee Tech,33,22,11,0.667,-2.1,-5.65,12,6,13,4,9,7,2298,2000.0,68.5,101.6,0.341,0.364,0.52,52.7,60.7,9.2,10.9,0.472,17.1,33.3,0.265
297,Tennessee-Martin,32,23,9,0.719,1.72,-4.55,13,5,15,1,8,8,2492,2096.0,74.2,104.1,0.325,0.318,0.52,51.1,57.2,15.1,13.0,0.477,16.5,33.0,0.246
298,Texas,33,23,10,0.697,21.11,12.57,12,6,13,7,10,3,2328,2006.0,70.6,99.9,0.28,0.24,0.511,59.0,50.5,9.2,6.8,0.481,18.8,42.3,0.195
299,Texas A&M,34,26,8,0.765,21.21,11.8,12,4,17,4,9,4,2372,2052.0,71.0,97.9,0.373,0.198,0.51,54.9,49.7,8.5,8.4,0.47,17.2,35.3,0.262
300,Texas A&M-Corpus Christi,33,17,16,0.515,-10.89,-9.38,8,10,12,7,5,9,2070,1764.0,67.7,92.6,0.293,0.212,0.455,56.4,49.9,14.6,12.4,0.42,20.1,42.1,0.197
301,Texas Southern,30,15,15,0.5,-14.48,-12.94,11,7,8,4,7,11,1816,1663.0,67.7,89.0,0.378,0.289,0.468,51.9,50.6,13.6,11.1,0.444,21.7,35.7,0.216
302,Texas State,31,14,17,0.452,-4.93,-1.42,9,9,7,9,7,8,1937,1858.0,66.1,94.2,0.237,0.353,0.48,50.2,58.1,12.7,3.2,0.449,17.6,33.0,0.171
303,Texas Tech,31,14,17,0.452,10.38,10.64,4,14,11,7,3,10,2233,2241.0,76.8,93.8,0.294,0.353,0.489,53.4,58.1,10.2,7.0,0.463,19.0,36.5,0.188
304,Texas-Rio Grande Valley,33,18,15,0.545,-7.32,-7.48,10,6,12,5,6,10,2098,1937.0,68.3,92.0,0.342,0.378,0.474,52.6,60.8,10.3,5.1,0.436,18.7,33.8,0.229
305,Toledo,33,21,12,0.636,7.09,2.91,11,7,13,4,8,8,2137,1999.0,69.2,92.6,0.276,0.287,0.506,53.0,66.5,8.2,6.4,0.479,18.5,29.4,0.185
306,Towson,33,20,13,0.606,-1.73,-1.7,11,7,9,4,11,9,2217,2218.0,76.2,87.8,0.333,0.249,0.461,54.6,45.6,11.9,14.9,0.422,19.4,39.1,0.224
307,Troy,31,22,9,0.71,4.85,-4.75,13,5,14,4,8,5,2552,2173.0,82.8,99.0,0.252,0.333,0.473,57.5,51.7,12.1,7.3,0.446,16.7,44.2,0.168
308,Tulane,30,15,15,0.5,4.53,3.03,5,11,10,7,5,8,1842,1797.0,70.7,85.8,0.244,0.31,0.477,47.3,65.5,11.4,10.5,0.449,20.7,29.5,0.166
309,Tulsa,31,13,18,0.419,-1.21,4.34,6,10,9,6,4,12,1793,1965.0,71.2,80.9,0.267,0.28,0.43,47.5,57.2,10.5,4.5,0.4,17.6,27.5,0.168
310,UAB,33,26,7,0.788,7.64,-4.61,12,4,14,4,12,3,2418,1893.0,67.6,107.5,0.259,0.412,0.547,50.8,64.4,8.3,8.2,0.521,14.1,25.4,0.186
311,UC Davis,32,25,7,0.781,12.15,-0.92,15,1,14,1,11,6,2278,1781.0,69.4,102.5,0.29,0.394,0.546,53.0,62.1,9.9,9.0,0.514,16.7,27.4,0.214
312,UC Irvine,31,20,11,0.645,-3.68,-2.68,8,8,12,4,8,7,2072,1997.0,70.9,94.2,0.318,0.282,0.468,47.0,54.0,15.0,7.4,0.42,15.1,32.9,0.237
313,UC Riverside,33,17,16,0.515,-1.0,-0.55,10,6,10,4,7,12,2044,2059.0,71.5,85.7,0.213,0.251,0.465,48.7,61.5,11.9,12.0,0.44,18.4,27.9,0.145
314,UC Santa Barbara,30,8,22,0.267,-10.08,-0.88,5,11,7,8,1,14,1672,1948.0,67.8,82.2,0.293,0.404,0.437,48.0,59.9,8.6,4.8,0.393,18.8,30.5,0.21
315,UCLA,35,22,13,0.629,22.56,17.59,12,6,13,7,9,6,2581,2407.0,71.5,101.1,0.289,0.247,0.491,54.8,50.9,10.2,10.2,0.452,14.3,41.5,0.213
316,UNC Asheville,32,17,15,0.531,-6.88,-8.98,11,7,13,3,4,12,1931,1774.0,66.0,90.7,0.325,0.269,0.467,54.4,46.2,10.2,6.5,0.438,18.9,38.2,0.203
317,UNC Greensboro,30,11,19,0.367,-10.94,-6.56,5,9,9,5,2,14,1910,1706.0,64.9,97.7,0.291,0.253,0.468,55.3,48.0,11.4,9.3,0.43,16.8,36.5,0.206
318,UNC Wilmington,30,18,12,0.6,-3.11,-3.5,11,7,13,2,5,10,1968,1811.0,68.6,95.6,0.328,0.288,0.492,50.9,52.5,14.1,4.9,0.454,18.6,33.8,0.229
319,UT Arlington,32,24,8,0.75,8.1,-2.93,15,3,12,4,12,4,2259,1906.0,71.3,97.5,0.321,0.292,0.527,49.9,66.4,13.7,10.1,0.492,17.3,28.2,0.231
320,Utah,30,20,10,0.667,20.02,10.39,9,9,15,4,5,6,2227,1938.0,71.1,104.0,0.255,0.361,0.562,54.2,64.1,11.3,9.5,0.532,17.4,30.0,0.196
321,Utah State,33,17,16,0.515,1.91,2.16,10,8,9,6,8,10,2038,1940.0,66.4,92.0,0.219,0.289,0.475,52.5,65.0,11.6,11.2,0.449,17.8,33.4,0.152
322,Utah Valley,30,14,16,0.467,-12.43,-7.43,8,8,11,5,3,11,1942,1825.0,67.1,96.4,0.299,0.239,0.509,50.8,54.5,14.3,6.8,0.472,20.5,32.2,0.217
323,UTEP,31,9,22,0.29,-9.17,-2.27,5,11,5,11,4,11,1815,2029.0,66.9,86.8,0.348,0.343,0.49,51.2,66.2,5.6,6.8,0.451,21.3,28.5,0.239
324,UTSA,28,7,21,0.25,-14.37,-0.91,2,14,6,10,1,11,1640,1749.0,68.2,85.5,0.264,0.226,0.431,52.3,60.0,10.6,8.4,0.399,20.1,36.5,0.173
325,Valparaiso,32,8,24,0.25,-12.26,-2.83,3,15,4,11,4,13,2044,2348.0,72.8,87.4,0.317,0.473,0.502,42.2,54.3,12.1,5.7,0.463,19.1,19.5,0.23
326,Vanderbilt,30,7,23,0.233,4.99,11.26,2,14,5,10,2,13,1935,2123.0,70.6,91.3,0.302,0.223,0.5,49.4,56.9,8.1,4.5,0.467,19.3,29.1,0.209
327,Vermont,29,11,18,0.379,-17.0,-7.6,7,9,7,9,4,9,1517,1702.0,64.8,80.0,0.243,0.401,0.459,47.3,55.5,7.0,12.8,0.428,20.9,20.6,0.167
328,Villanova,32,19,13,0.594,12.46,10.11,9,9,11,5,8,8,2069,1994.0,64.8,97.9,0.152,0.513,0.53,45.6,62.3,7.7,9.5,0.522,14.5,19.4,0.093
329,Virginia,31,12,19,0.387,6.59,13.78,5,11,10,8,2,11,1818,2041.0,69.0,84.6,0.264,0.335,0.45,49.7,52.3,8.6,10.1,0.407,18.3,31.0,0.2
330,Virginia Commonwealth,34,24,10,0.706,6.94,-1.91,13,3,16,2,8,8,2070,1769.0,67.1,90.4,0.388,0.244,0.495,52.9,57.4,10.4,12.7,0.453,19.8,29.1,0.266
331,Virginia Tech,34,22,12,0.647,16.85,6.93,6,10,16,5,6,7,2462,2125.0,70.9,101.0,0.268,0.427,0.546,53.9,50.5,7.5,6.8,0.509,17.4,29.6,0.214
332,Wagner,30,10,20,0.333,-21.63,-12.77,8,10,6,7,4,13,1904,2075.0,70.5,88.9,0.264,0.344,0.506,48.9,59.4,11.2,7.6,0.473,22.6,28.5,0.191
333,Wake Forest,30,10,20,0.333,2.67,9.94,1,15,8,10,2,10,1721,1939.0,69.6,82.4,0.285,0.274,0.461,53.0,56.4,9.0,10.0,0.426,22.2,33.5,0.195
334,Washington,32,11,21,0.344,8.21,15.89,2,15,6,10,5,11,2038,2284.0,71.8,88.7,0.202,0.396,0.478,47.0,54.9,11.3,5.6,0.452,18.8,29.7,0.145
335,Washington State,30,9,21,0.3,10.36,15.93,4,14,7,10,2,11,1996,2163.0,69.8,94.5,0.198,0.338,0.516,45.0,56.6,9.4,7.2,0.493,16.7,22.9,0.143
336,Weber State,31,6,25,0.194,-13.8,-2.9,3,17,3,11,3,14,1934,2156.0,71.1,87.4,0.237,0.342,0.454,48.7,48.4,8.8,5.6,0.418,16.8,27.1,0.173
337,West Virginia,33,22,11,0.667,21.85,8.4,11,7,16,6,6,5,2335,1891.0,72.6,97.5,0.356,0.332,0.519,52.8,55.0,12.4,9.1,0.479,17.4,31.0,0.256
338,Western Carolina,30,4,26,0.133,-24.76,-6.65,0,14,3,12,1,14,1609,1982.0,69.0,77.1,0.227,0.38,0.431,48.4,55.0,8.9,5.8,0.404,22.8,27.4,0.146
339,Western Illinois,30,12,18,0.4,-6.46,0.39,8,8,9,6,3,12,2265,2240.0,77.3,97.7,0.325,0.46,0.521,44.3,50.9,13.4,6.3,0.479,17.5,23.5,0.246
340,Western Kentucky,35,20,15,0.571,5.01,4.64,11,5,11,6,9,9,2537,2410.0,69.5,103.9,0.372,0.308,0.538,47.7,48.6,13.3,6.8,0.501,16.4,30.1,0.263
341,Western Michigan,30,10,20,0.333,-5.73,0.2,4,14,6,10,4,10,1853,1950.0,69.4,89.0,0.247,0.435,0.483,45.3,53.8,9.7,5.0,0.455,16.5,19.3,0.171
342,Wichita State,30,12,18,0.4,-3.25,1.55,5,11,10,10,2,8,1706,1800.0,69.6,81.4,0.299,0.271,0.455,50.3,49.9,11.9,8.8,0.425,22.5,33.0,0.189
343,William & Mary,31,15,16,0.484,-4.11,-3.85,7,11,8,7,7,9,2014,2022.0,70.4,90.4,0.306,0.388,0.526,46.1,67.7,10.7,9.6,0.487,21.3,23.8,0.231
344,Winthrop,30,10,20,0.333,-20.04,-10.8,6,12,5,9,5,11,1666,1871.0,71.3,77.9,0.253,0.223,0.419,47.2,43.2,13.7,6.5,0.383,20.7,31.4,0.173
345,Wisconsin,33,15,18,0.455,7.68,7.14,4,14,11,7,4,11,2117,2099.0,71.8,88.4,0.349,0.251,0.458,52.4,58.6,9.6,12.2,0.431,17.3,32.5,0.206
346,Wofford,31,16,15,0.516,-10.04,-8.75,7,7,12,1,4,14,2258,1971.0,71.5,101.8,0.247,0.248,0.487,50.2,51.6,11.6,5.8,0.456,14.2,32.6,0.175
347,Wright State,34,27,7,0.794,6.36,-1.07,16,2,16,1,11,6,2390,2062.0,71.5,97.3,0.244,0.315,0.46,56.2,46.9,9.8,8.8,0.429,13.1,37.6,0.168
348,Wyoming,34,25,9,0.735,9.77,2.96,13,5,19,2,6,7,2287,1891.0,63.3,105.5,0.263,0.315,0.546,52.1,62.4,10.7,6.0,0.513,14.7,24.0,0.203
349,Xavier,30,11,19,0.367,1.56,5.86,2,16,9,9,2,10,1856,1985.0,69.6,87.4,0.25,0.451,0.478,45.6,55.4,10.9,7.0,0.454,17.8,23.1,0.161
350,Yale,29,16,13,0.552,-0.64,-2.43,6,8,9,3,7,10,1837,1785.0,72.1,87.5,0.262,0.33,0.466,53.1,51.3,7.1,8.9,0.438,18.3,30.1,0.171
351,Youngstown State,32,22,10,0.688,7.41,-1.92,13,5,16,1,6,9,2204,1758.0,66.5,102.8,0.296,0.453,0.536,55.4,64.7,6.7,9.1,0.498,17.4,28.5,0.227
