Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
1,Abilene Christian,30,15,15,0.5,-1.54,-3.87,9.0,9.0,11,3,3,10,2134,1948,1205,713,1707,0.418,172,549,0.313,350,486,0.72,311,1007,353,239,81,480,526
2,Air Force,31,13,18,0.419,-1.04,1.2,8.0,10.0,9,5,4,9,1972,2017,1240,758,1644,0.461,130,398,0.327,371,516,0.719,300,1159,339,224,127,604,528
3,Akron,30,17,13,0.567,-3.17,-2.38,8.0,10.0,11,5,5,7,2057,1998,1205,752,1898,0.396,188,646,0.291,306,418,0.732,323,1104,427,248,71,411,510
4,Alabama,31,20,11,0.645,21.37,11.72,9.0,7.0,11,4,8,4,2170,1871,1240,682,1730,0.394,155,490,0.316,352,492,0.715,352,1057,379,222,137,529,490
5,Alabama A&M,29,14,15,0.483,-16.06,-11.54,12.0,6.0,9,2,5,12,1647,1778,1170,655,1711,0.383,132,476,0.277,336,492,0.683,342,1084,338,239,117,418,485
6,Alabama State,31,16,15,0.516,-15.39,-7.89,12.0,6.0,10,1,5,13,1963,2177,1260,799,1864,0.429,176,505,0.349,403,621,0.649,429,1145,384,279,132,502,587
7,Albany (NY),34,22,12,0.647,-5.83,-8.98,14.0,2.0,11,2,11,8,1976,1869,1365,704,1892,0.372,145,576,0.252,316,425,0.744,365,1101,304,238,87,426,510
8,Alcorn State,29,12,17,0.414,-15.98,-10.21,8.0,10.0,8,5,4,12,1859,1926,1165,630,1632,0.386,154,510,0.302,512,776,0.66,342,1105,368,266,99,527,577
9,American,31,9,22,0.29,-14.79,-5.88,7.0,11.0,5,9,4,11,1805,2081,1249,753,1785,0.422,176,597,0.295,399,557,0.716,359,1164,390,251,85,532,519
10,Appalachian State,31,11,20,0.355,-7.79,-2.69,6.0,12.0,8,6,2,13,2081,2140,1250,778,1913,0.407,164,515,0.318,420,591,0.711,424,1295,370,221,84,544,572
11,Arizona,32,22,10,0.688,23.87,14.9,11.0,7.0,12,3,7,6,2370,2083,1295,753,1826,0.412,171,566,0.302,406,579,0.701,345,1173,439,194,117,580,539
12,Arizona State,28,8,20,0.286,6.7,15.38,1.0,15.0,3,11,4,7,1829,2072,1130,764,1750,0.437,182,528,0.345,362,522,0.693,377,1246,502,196,111,420,482
13,Arkansas,37,24,13,0.649,19.77,13.2,7.0,9.0,14,4,6,6,2672,2429,1490,855,2264,0.378,217,695,0.312,502,724,0.693,452,1506,419,239,122,592,768
14,Arkansas State,32,13,19,0.406,-9.29,-5.74,6.0,12.0,7,7,4,11,2222,2287,1295,823,2016,0.408,176,578,0.304,465,648,0.718,439,1352,440,235,102,538,527
15,Arkansas-Pine Bluff,31,14,17,0.452,-13.14,-9.64,10.0,8.0,8,4,4,9,1999,2065,1247,715,1855,0.385,149,516,0.289,486,748,0.65,401,1173,410,278,83,545,629
16,Army,30,13,17,0.433,-13.96,-9.2,10.0,8.0,6,7,7,10,1827,1941,1210,730,1710,0.427,142,433,0.328,339,470,0.721,281,1028,393,210,89,423,470
17,Auburn,31,16,15,0.516,12.89,12.15,5.0,11.0,14,5,1,8,2065,2042,1245,715,1756,0.407,138,439,0.314,474,677,0.7,385,1217,352,224,92,604,570
18,Austin Peay,29,17,12,0.586,-2.45,-4.13,11.0,6.0,8,4,8,6,1725,1632,1160,573,1503,0.381,126,487,0.259,360,504,0.714,288,916,269,235,74,467,476
19,Ball State,35,26,9,0.743,9.47,-0.47,14.0,4.0,15,1,9,6,2724,2332,1415,823,2058,0.4,239,775,0.308,447,598,0.747,369,1248,468,233,99,598,597
20,Baylor,33,20,13,0.606,23.02,14.78,10.0,8.0,11,6,6,4,2368,2096,1335,769,1956,0.393,198,665,0.298,360,500,0.72,346,1196,428,229,119,568,591
21,Bellarmine,31,9,22,0.29,-12.84,-3.05,5.0,13.0,7,8,1,13,1879,2115,1245,739,1863,0.397,184,624,0.295,453,645,0.702,341,1092,393,321,111,447,577
22,Belmont,35,23,12,0.657,9.59,5.13,17.0,3.0,11,3,9,6,2506,2350,1405,839,2105,0.399,220,686,0.321,452,626,0.722,440,1316,434,199,107,467,614
23,Bethune-Cookman,29,11,18,0.379,-13.82,-9.89,10.0,8.0,6,6,4,10,1760,1874,1175,683,1632,0.419,135,449,0.301,373,525,0.71,343,1140,356,224,129,581,554
24,Binghamton,30,13,17,0.433,-13.77,-12.24,6.0,10.0,9,5,4,11,1832,1832,1205,680,1706,0.399,149,483,0.308,323,500,0.646,334,1159,333,215,119,521,451
25,Boise State,33,17,16,0.515,-1.09,-0.61,11.0,7.0,10,7,5,6,2176,2068,1330,730,1984,0.368,169,581,0.291,439,611,0.718,327,1105,328,280,93,426,594
26,Boston College,33,16,17,0.485,10.94,11.76,5.0,13.0,11,7,3,8,2175,2202,1325,797,1915,0.416,189,559,0.338,419,569,0.736,348,1107,459,340,105,606,601
27,Boston University,33,24,9,0.727,0.7,-10.06,17.0,1.0,14,3,10,6,2246,1891,1325,716,1969,0.364,184,625,0.294,275,373,0.737,346,1083,364,220,81,462,560
28,Bowling Green State,38,31,7,0.816,11.5,-0.85,14.0,4.0,14,3,14,3,2924,2426,1525,867,2038,0.425,252,760,0.332,440,621,0.709,318,1353,486,254,153,811,707
29,Bradley,32,4,28,0.125,-17.33,0.12,1.0,19.0,2,12,2,14,1825,2346,1285,884,1939,0.456,232,634,0.366,346,512,0.676,387,1256,608,266,115,396,446
30,Brigham Young,33,16,17,0.485,6.34,4.9,9.0,9.0,7,9,6,6,2102,2032,1325,739,1897,0.39,208,622,0.334,346,474,0.73,293,1021,394,271,113,398,523
31,Brown,26,11,15,0.423,-7.67,-2.67,4.0,10.0,6,7,5,8,1649,1718,1040,641,1617,0.396,145,465,0.312,291,406,0.717,374,1094,407,217,90,464,374
32,Bryant,30,9,21,0.3,-20.39,-12.89,3.0,13.0,5,9,3,12,1848,1909,1210,713,1773,0.402,182,562,0.324,301,443,0.679,374,1126,395,252,103,445,459
33,Bucknell,30,13,17,0.433,-8.86,-6.56,9.0,9.0,7,7,6,10,1708,1777,1216,688,1765,0.39,152,490,0.31,249,328,0.759,277,1028,336,191,90,359,475
34,Buffalo,28,12,16,0.429,-4.26,-4.04,7.0,11.0,6,7,6,8,1823,1831,1125,714,1685,0.424,210,666,0.315,193,285,0.677,292,989,438,192,73,382,448
35,Butler,30,11,19,0.367,5.11,9.38,6.0,14.0,6,9,3,9,1832,1960,1200,771,1730,0.446,168,530,0.317,250,339,0.737,288,978,439,200,111,389,432
36,Cal Poly,28,10,18,0.357,-7.37,0.78,7.0,12.0,7,8,3,9,1547,1735,1125,622,1463,0.425,137,449,0.305,354,494,0.717,289,976,360,199,123,428,440
37,Cal State Bakersfield,31,8,23,0.258,-9.97,-0.32,3.0,17.0,4,8,2,14,1605,1904,1270,626,1730,0.362,177,625,0.283,475,626,0.759,400,1241,360,288,89,488,482
38,Cal State Fullerton,30,14,16,0.467,-3.07,-1.21,9.0,11.0,9,5,5,10,1838,1894,1230,693,1738,0.399,183,630,0.29,325,432,0.752,326,1075,391,221,60,441,524
39,Cal State Northridge,31,7,24,0.226,-9.47,-0.38,6.0,14.0,3,11,4,12,1813,2095,1246,704,1705,0.413,220,647,0.34,467,639,0.731,331,1064,403,249,106,450,511
40,California,30,13,17,0.433,12.21,13.77,4.0,14.0,9,7,3,8,2042,2089,1206,764,1782,0.429,167,495,0.337,394,525,0.75,335,1094,426,191,78,424,524
41,California Baptist,35,22,13,0.629,2.39,-0.33,13.0,5.0,10,5,7,5,2593,2498,1435,843,2198,0.384,239,845,0.283,573,776,0.738,416,1463,505,254,88,586,652
42,Campbell,31,16,15,0.516,-12.33,-14.71,10.0,8.0,9,5,6,7,1804,1629,1240,590,1682,0.351,129,451,0.286,320,453,0.706,296,971,298,278,74,469,486
43,Canisius,30,9,21,0.3,-17.67,-10.84,6.0,14.0,6,8,3,12,1799,2004,1216,701,1700,0.412,164,540,0.304,438,615,0.712,364,1140,410,245,109,511,513
44,Central Arkansas,26,8,18,0.308,-17.39,-4.85,3.0,12.0,6,6,2,12,1337,1607,1050,578,1422,0.406,168,514,0.327,283,411,0.689,286,937,328,197,76,374,439
45,Central Connecticut State,29,7,22,0.241,-22.85,-15.19,3.0,13.0,5,8,2,14,1647,1869,1165,693,1624,0.427,139,429,0.324,344,487,0.706,333,1049,345,206,75,457,451
46,Central Florida,29,14,15,0.483,0.66,2.25,4.0,11.0,11,5,2,9,1757,1803,1180,646,1791,0.361,153,514,0.298,358,486,0.737,370,1136,331,237,119,465,525
47,Central Michigan,29,6,23,0.207,-10.93,-1.21,4.0,14.0,6,8,0,13,1873,2155,1171,772,1708,0.452,182,586,0.311,429,580,0.74,312,1043,383,262,71,397,411
48,Charleston Southern,30,5,25,0.167,-28.45,-9.79,3.0,15.0,4,10,1,14,1601,2107,1205,761,1816,0.419,177,563,0.314,408,585,0.697,389,1234,391,298,67,497,426
49,Charlotte,31,12,19,0.387,-3.21,3.04,7.0,13.0,8,6,2,11,1921,2115,1260,770,1901,0.405,185,636,0.291,390,561,0.695,408,1150,369,243,95,422,536
50,Chattanooga,33,20,13,0.606,-1.86,-4.8,9.0,5.0,8,5,9,8,1941,1809,1335,676,1730,0.391,148,481,0.308,309,433,0.714,246,1023,262,180,124,442,507
51,Chicago State,28,6,22,0.214,-31.92,-7.92,,,4,8,2,14,1695,2240,1120,785,1808,0.434,179,591,0.303,491,696,0.705,368,1216,455,259,72,429,492
52,Cincinnati,30,9,21,0.3,-1.54,2.63,2.0,14.0,3,10,5,9,1794,1919,1215,668,1669,0.4,145,462,0.314,438,640,0.684,371,1088,363,258,132,490,472
53,Clemson,35,19,16,0.543,15.24,11.7,7.0,11.0,13,6,4,7,2322,2198,1410,805,2069,0.389,232,804,0.289,356,543,0.656,447,1300,466,308,106,640,555
54,Cleveland State,35,30,5,0.857,10.47,-5.62,17.0,3.0,15,1,11,4,2592,2029,1410,753,2119,0.355,220,809,0.272,303,447,0.678,398,1221,493,233,136,607,703
55,Coastal Carolina,30,14,16,0.467,-5.62,-3.23,9.0,9.0,11,3,3,12,2100,2042,1200,744,1828,0.407,175,575,0.304,379,533,0.711,385,1099,395,271,99,503,555
56,Colgate,30,16,14,0.533,-8.42,-10.42,10.0,8.0,8,7,8,7,1753,1638,1220,631,1566,0.403,108,422,0.256,268,396,0.677,269,1033,355,190,72,487,466
57,College of Charleston,29,11,18,0.379,-12.55,-6.93,6.0,12.0,7,7,4,10,1913,1960,1170,725,1721,0.421,188,591,0.318,322,450,0.716,388,1233,415,187,110,552,511
58,Colorado,34,25,9,0.735,24.4,14.51,12.0,5.0,12,2,10,5,2353,2017,1385,730,1911,0.382,197,659,0.299,360,496,0.726,338,1117,406,264,133,565,536
59,Colorado State,32,20,12,0.625,8.18,1.41,12.0,6.0,14,2,4,8,2314,2053,1300,718,1885,0.381,222,666,0.333,395,543,0.727,334,1259,379,119,68,432,463
60,Columbia,34,28,6,0.824,17.13,2.27,12.0,2.0,13,2,14,3,2658,2153,1375,799,2091,0.382,193,642,0.301,362,511,0.708,384,1193,421,238,93,574,602
61,Connecticut,37,31,6,0.838,34.04,16.96,18.0,2.0,15,2,10,3,2808,2176,1480,796,2288,0.348,247,872,0.283,337,480,0.702,395,1134,431,286,123,525,645
62,Coppin State,30,8,22,0.267,-15.04,-10.37,5.0,9.0,5,5,3,16,1657,1797,1216,664,1715,0.387,139,447,0.311,330,484,0.682,304,1161,350,229,98,474,508
63,Cornell,27,10,17,0.37,-8.59,-2.09,3.0,11.0,6,7,4,10,1582,1707,1090,613,1420,0.432,182,538,0.338,299,449,0.666,231,901,378,234,84,520,495
64,Creighton,31,22,9,0.71,23.09,13.96,15.0,5.0,9,4,12,3,2200,1917,1245,714,1761,0.405,155,533,0.291,334,433,0.771,274,1034,402,184,71,390,454
65,Dartmouth,28,2,26,0.071,-14.64,0.96,0.0,14.0,1,13,1,12,1504,1941,1120,732,1642,0.446,199,558,0.357,278,433,0.642,328,1080,431,277,110,433,399
66,Davidson,30,14,16,0.467,-0.69,0.58,6.0,8.0,6,4,6,9,1870,1908,1205,700,1582,0.442,172,509,0.338,336,476,0.706,285,976,353,195,70,455,460
67,Dayton,28,7,21,0.25,-4.39,2.02,5.0,10.0,3,10,3,8,1826,1963,1135,714,1800,0.397,206,656,0.314,329,465,0.708,376,1029,425,236,109,364,382
68,Delaware,30,16,14,0.533,-4.3,-5.56,9.0,9.0,7,7,8,5,1979,1941,1205,689,1865,0.369,177,584,0.303,386,556,0.694,396,1123,384,271,70,500,531
69,Delaware State,26,7,19,0.269,-22.53,-8.87,5.0,9.0,4,7,3,11,1271,1529,1040,586,1498,0.391,164,558,0.294,193,291,0.663,333,981,381,229,89,422,418
70,Denver,30,12,18,0.4,-10.43,-4.77,8.0,10.0,7,8,5,9,1968,2102,1205,771,1777,0.434,191,592,0.323,369,481,0.767,297,1068,447,209,84,377,581
71,DePaul,33,16,17,0.485,15.45,11.12,8.0,12.0,8,7,5,8,2528,2385,1325,892,2067,0.432,225,679,0.331,376,511,0.736,378,1227,526,244,130,521,499
72,Detroit Mercy,30,5,25,0.167,-19.68,-2.96,3.0,17.0,4,10,1,15,1683,2161,1205,806,1874,0.43,198,572,0.346,351,529,0.664,318,1078,429,306,100,359,498
73,Drake,32,22,10,0.688,16.08,2.95,14.0,6.0,12,2,6,6,2533,2113,1290,778,2075,0.375,214,668,0.32,343,466,0.736,332,1037,403,257,110,455,605
74,Drexel,31,21,10,0.677,0.09,-7.3,13.0,5.0,12,2,9,7,2078,1849,1250,666,1630,0.409,186,540,0.344,331,457,0.724,327,1014,387,190,72,528,495
75,Duke,33,26,7,0.788,27.82,15.24,14.0,4.0,14,2,10,3,2099,1684,1325,609,1729,0.352,140,498,0.281,326,454,0.718,294,1040,271,241,80,609,534
76,Duquesne,31,19,12,0.613,1.06,-2.04,8.0,8.0,14,3,4,8,2119,1979,1240,711,1971,0.361,256,779,0.329,301,439,0.686,383,1204,404,178,107,392,533
77,East Carolina,33,23,10,0.697,7.95,2.01,11.0,5.0,13,3,6,7,2067,1871,1345,662,1757,0.377,156,595,0.262,391,578,0.676,422,1284,417,273,115,790,628
78,East Tennessee State,35,25,10,0.714,-2.1,-7.76,9.0,5.0,10,4,9,3,2253,1950,1410,705,1921,0.367,191,643,0.297,349,505,0.691,389,1170,333,213,78,513,561
79,Eastern Illinois,29,21,8,0.724,-5.1,-11.77,13.0,4.0,12,3,9,4,1974,1776,1165,637,1722,0.37,180,579,0.311,322,434,0.742,327,1001,355,213,74,449,450
80,Eastern Kentucky,32,18,14,0.563,-4.84,-7.32,11.0,7.0,12,3,5,10,2444,2225,1280,821,1978,0.415,213,690,0.309,370,541,0.684,414,1298,467,250,80,610,585
81,Eastern Michigan,30,15,15,0.5,-6.49,-3.97,7.0,11.0,9,7,5,6,1910,1968,1210,709,1742,0.407,196,613,0.32,354,473,0.748,273,1040,359,235,80,470,479
82,Eastern Washington,30,19,11,0.633,1.9,-1.5,11.0,7.0,11,4,7,6,2086,1906,1205,696,1746,0.399,165,527,0.313,349,468,0.746,307,1128,340,185,77,493,469
83,Elon,30,9,21,0.3,-11.17,-5.51,5.0,13.0,6,7,3,12,1742,1912,1205,700,1693,0.413,169,568,0.298,343,505,0.679,342,1032,372,304,95,468,442
84,Evansville,30,11,19,0.367,-11.77,-1.37,6.0,14.0,6,8,5,10,1884,2196,1206,820,1842,0.445,177,527,0.336,379,541,0.701,344,1142,428,266,103,427,585
85,Fairfield,30,15,15,0.5,-9.58,-9.38,11.0,9.0,8,5,7,9,1797,1803,1235,672,1708,0.393,153,525,0.291,306,432,0.708,317,1103,363,270,105,544,521
86,Fairleigh Dickinson,32,24,8,0.75,-1.1,-12.97,14.0,2.0,12,3,10,4,2083,1703,1280,641,1752,0.366,108,489,0.221,313,458,0.683,346,1085,274,207,65,499,535
87,Florida,34,19,15,0.559,10.89,10.36,5.0,11.0,11,5,6,8,2343,2325,1370,847,2130,0.398,200,649,0.308,431,612,0.704,459,1347,419,277,82,582,620
88,Florida A&M,29,6,23,0.207,-19.71,-7.21,4.0,14.0,5,7,1,16,1712,2060,1177,735,1725,0.426,151,487,0.31,439,657,0.668,399,1145,384,297,94,535,445
89,Florida Atlantic,30,12,18,0.4,-5.22,0.14,5.0,15.0,9,6,3,11,1945,2008,1205,739,1779,0.415,170,563,0.302,360,487,0.739,319,1047,366,263,90,489,541
90,Florida Gulf Coast,37,33,4,0.892,17.39,-1.47,17.0,1.0,17,1,13,2,2863,2093,1486,802,2031,0.395,144,509,0.283,345,504,0.685,347,1234,339,190,88,648,570
91,Florida International,33,14,19,0.424,-4.63,-0.04,7.0,13.0,10,8,2,9,2271,2360,1320,844,1909,0.442,188,607,0.31,484,690,0.701,371,1162,442,273,134,595,609
92,Florida State,33,23,10,0.697,25.06,12.7,12.0,6.0,14,1,7,5,2617,2209,1330,809,2223,0.364,219,705,0.311,372,523,0.711,445,1349,456,203,141,533,626
93,Fordham,32,19,13,0.594,7.1,0.88,10.0,6.0,12,4,6,7,2315,2091,1290,780,1927,0.405,174,553,0.315,357,499,0.715,300,1178,414,218,88,560,490
94,Fresno State,32,10,22,0.313,-4.64,-0.14,3.0,15.0,8,9,1,11,1885,1960,1295,733,1695,0.432,164,505,0.325,330,451,0.732,275,1046,378,244,87,463,551
95,Furman,30,11,19,0.367,-14.84,-7.58,3.0,11.0,8,7,3,11,1898,1916,1215,729,1792,0.407,176,627,0.281,282,411,0.686,353,1021,395,261,138,467,525
96,Gardner-Webb,34,29,5,0.853,-1.21,-11.3,18.0,0.0,13,0,12,4,2617,2274,1367,828,1887,0.439,163,530,0.308,455,642,0.709,375,1214,412,219,101,736,709
97,George Mason,31,16,15,0.516,-1.55,-0.22,8.0,8.0,11,4,4,7,1876,1917,1245,690,1776,0.389,183,601,0.304,354,509,0.695,336,1140,347,225,117,460,578
98,George Washington,31,18,13,0.581,-0.68,-1.25,9.0,7.0,11,3,5,8,1997,1932,1240,691,1739,0.397,186,616,0.302,364,513,0.71,335,1120,384,199,107,470,446
99,Georgetown,31,14,17,0.452,6.15,10.28,6.0,14.0,8,6,4,9,1833,1926,1240,676,1713,0.395,211,638,0.331,363,496,0.732,317,1146,442,214,88,520,491
100,Georgia,34,22,12,0.647,22.23,13.91,9.0,7.0,13,3,4,6,2280,1997,1365,701,1842,0.381,226,717,0.315,369,535,0.69,372,1104,481,260,84,677,611
101,Georgia Southern,31,21,10,0.677,-5.03,-7.81,12.0,6.0,10,4,10,3,2450,2191,1261,774,2032,0.381,225,719,0.313,418,630,0.663,400,1201,400,252,81,516,611
102,Georgia State,33,12,21,0.364,-8.42,-4.23,5.0,13.0,8,7,1,13,2024,2025,1325,700,1901,0.368,197,672,0.293,428,596,0.718,383,1138,431,275,94,467,530
103,Georgia Tech,30,13,17,0.433,12.61,14.11,4.0,14.0,8,6,3,9,1828,1873,1210,703,1772,0.397,139,491,0.283,328,475,0.691,377,1128,356,232,86,457,469
104,Gonzaga,33,28,5,0.848,17.16,5.43,17.0,1.0,15,0,10,2,2364,1977,1325,725,1861,0.39,190,639,0.297,337,459,0.734,352,1029,373,230,85,496,558
105,Grambling,30,10,20,0.333,-13.04,-6.61,9.0,9.0,4,6,6,11,1683,1876,1212,660,1602,0.412,143,463,0.309,413,614,0.673,343,1155,375,222,97,522,459
106,Grand Canyon,31,21,10,0.677,1.26,-4.43,12.0,6.0,13,4,7,5,2220,1941,1260,674,1667,0.404,180,615,0.293,413,566,0.73,307,1067,384,264,69,660,563
107,Green Bay,34,28,6,0.824,9.21,-4.32,18.0,2.0,15,2,11,2,2310,1850,1360,654,1922,0.34,232,876,0.265,310,430,0.721,340,1149,390,200,88,480,526
108,Hampton,30,12,18,0.4,-10.67,-4.6,8.0,10.0,6,7,5,11,1855,1947,1210,681,1600,0.426,178,540,0.33,407,597,0.682,387,1243,404,206,113,699,556
109,Hartford,28,2,26,0.071,-41.21,-13.87,,,1,7,1,17,1317,1965,1120,736,1710,0.43,188,589,0.319,305,451,0.676,405,1319,458,252,91,475,407
110,Harvard,32,20,12,0.625,11.12,3.78,9.0,5.0,12,3,7,6,2288,2053,1293,753,1823,0.413,208,619,0.336,339,505,0.671,357,1113,410,211,66,565,481
111,Hawaii,33,18,15,0.545,1.42,1.15,13.0,7.0,7,9,8,6,1989,1980,1345,710,1811,0.392,188,658,0.286,372,536,0.694,322,1113,357,236,90,467,534
112,High Point,32,17,15,0.531,-8.99,-10.69,13.0,5.0,8,6,7,6,2068,1954,1285,731,1793,0.408,154,548,0.281,338,506,0.668,341,1167,349,203,65,542,544
113,Hofstra,32,12,20,0.375,-14.24,-8.46,4.0,14.0,7,7,3,12,1861,2016,1290,718,1778,0.404,155,547,0.283,425,614,0.692,361,1116,396,310,101,527,510
114,Holy Cross,33,24,9,0.727,-3.52,-9.05,13.0,5.0,11,4,13,5,2038,1845,1330,696,1858,0.375,167,544,0.307,286,425,0.673,346,1094,351,267,85,483,528
115,Houston,31,15,16,0.484,12.36,7.07,10.0,5.0,9,5,4,8,2008,1844,1280,644,1687,0.382,100,415,0.241,456,666,0.685,407,1311,352,257,122,753,503
116,Houston Christian,29,11,18,0.379,-15.99,-5.76,6.0,12.0,7,6,3,12,1701,1829,1160,674,1646,0.409,131,407,0.322,350,494,0.709,331,1092,339,213,68,446,468
117,Howard,30,16,14,0.533,-11.36,-9.63,10.0,4.0,8,4,6,8,1797,1849,1206,646,1772,0.365,181,652,0.278,376,594,0.633,419,1272,348,213,91,536,543
118,Idaho,30,13,17,0.433,-4.03,-1.66,9.0,9.0,7,3,5,11,2087,2158,1210,806,1927,0.418,208,611,0.34,338,459,0.736,339,1275,399,186,70,376,519
119,Idaho State,30,11,19,0.367,-5.22,-0.97,6.0,12.0,5,7,5,10,1674,1749,1205,604,1604,0.377,195,630,0.31,346,483,0.716,285,1013,350,271,80,464,474
120,Illinois,32,22,10,0.688,19.6,9.51,11.0,7.0,12,3,8,4,2410,2087,1280,756,1878,0.403,157,571,0.275,418,577,0.724,341,1078,386,202,94,444,493
121,Illinois State,33,24,9,0.727,7.68,1.58,17.0,3.0,11,3,10,5,2269,2059,1325,722,1851,0.39,192,656,0.293,423,578,0.732,378,1199,427,187,97,492,639
122,Illinois-Chicago,36,19,17,0.528,-2.61,-1.89,9.0,11.0,9,5,6,8,2076,2102,1450,772,1855,0.416,177,595,0.297,381,558,0.683,326,1109,432,230,111,522,727
123,Incarnate Word,29,15,14,0.517,-12.35,-8.43,10.0,8.0,11,4,4,9,1700,1691,1160,598,1523,0.393,143,473,0.302,352,494,0.713,345,1050,343,178,68,485,453
124,Indiana,32,28,4,0.875,33.51,14.66,16.0,2.0,17,1,8,2,2589,1986,1285,727,1880,0.387,181,583,0.31,351,519,0.676,314,1042,361,198,96,503,573
125,Indiana State,30,11,19,0.367,-5.63,-2.66,6.0,14.0,7,10,4,8,1934,2023,1200,703,1671,0.421,221,680,0.325,396,584,0.678,300,1073,426,220,110,501,533
126,Iona,33,26,7,0.788,-2.93,-10.45,18.0,2.0,12,2,11,5,2079,1831,1320,679,1855,0.366,169,577,0.293,304,436,0.697,406,1107,387,331,68,588,488
127,Iowa,38,31,7,0.816,33.25,17.75,15.0,3.0,17,1,7,4,3316,2727,1530,996,2481,0.401,271,894,0.303,464,629,0.738,404,1295,538,316,106,541,727
128,Iowa State,32,22,10,0.688,27.31,16.49,11.0,7.0,13,1,4,7,2414,2068,1290,770,2011,0.383,199,634,0.314,329,490,0.671,307,1123,403,212,139,397,616
129,IUPUI,30,17,13,0.567,-3.04,-2.97,13.0,7.0,10,5,7,8,2149,2151,1200,800,1820,0.44,190,602,0.316,361,491,0.735,300,1076,393,215,77,399,496
130,Jackson State,31,21,10,0.677,3.93,-5.3,17.0,1.0,10,1,9,8,2134,1848,1241,647,1901,0.34,181,628,0.288,373,557,0.67,366,1045,337,250,83,430,637
131,Jacksonville,28,11,17,0.393,-7.13,-2.36,5.0,12.0,9,5,2,11,1751,1771,1125,629,1482,0.424,174,552,0.315,339,509,0.666,272,918,351,176,83,454,396
132,Jacksonville State,30,16,14,0.533,-4.38,-5.6,9.0,9.0,9,5,5,8,1876,1738,1215,636,1597,0.398,127,442,0.287,339,472,0.718,241,1084,297,166,89,485,523
133,James Madison,34,26,8,0.765,3.48,-4.31,13.0,5.0,10,4,12,4,2365,2067,1365,727,2016,0.361,196,686,0.286,417,592,0.704,341,1173,346,171,83,444,621
134,Kansas,36,25,11,0.694,23.17,13.0,9.0,9.0,19,3,5,7,2612,2246,1455,825,2243,0.368,249,819,0.304,347,518,0.67,406,1280,444,281,123,525,601
135,Kansas City,32,9,23,0.281,-15.32,-4.09,3.0,15.0,5,9,2,13,2027,2306,1290,842,1952,0.431,219,704,0.311,403,561,0.718,362,1163,536,271,97,471,511
136,Kansas State,36,19,17,0.528,15.99,13.21,5.0,13.0,15,4,0,10,2524,2424,1445,860,2144,0.401,241,798,0.302,463,635,0.729,388,1359,548,287,109,614,671
137,Kennesaw State,31,15,16,0.484,-6.9,-4.0,10.0,8.0,9,4,5,12,2098,2083,1245,720,1776,0.405,198,626,0.316,445,608,0.732,343,1139,431,208,96,500,568
138,Kent State,32,21,11,0.656,4.69,0.76,12.0,6.0,12,3,6,7,2254,2003,1290,722,1805,0.4,173,561,0.308,386,525,0.735,320,1143,335,191,90,464,538
139,Kentucky,31,12,19,0.387,12.39,13.45,2.0,14.0,7,10,2,7,2101,2134,1240,777,1811,0.429,150,458,0.328,430,592,0.726,395,1172,471,208,151,631,556
140,La Salle,31,17,14,0.548,-1.01,-2.11,8.0,7.0,10,3,6,10,1976,1956,1245,704,1823,0.386,163,578,0.282,385,543,0.709,399,1218,422,245,77,554,550
141,Lafayette,29,10,19,0.345,-18.47,-9.68,7.0,11.0,7,7,3,12,1578,1833,1164,705,1718,0.41,184,626,0.294,239,350,0.683,355,1154,456,197,61,420,407
142,Lamar,32,20,12,0.625,-5.9,-8.9,12.0,6.0,11,4,7,7,2062,1930,1295,710,1775,0.4,162,547,0.296,348,533,0.653,333,1016,355,259,97,457,536
143,Lehigh,31,17,14,0.548,-4.9,-8.57,12.0,6.0,10,5,7,9,2187,2034,1250,784,1933,0.406,168,544,0.309,298,426,0.7,334,1173,397,222,70,445,499
144,Liberty,33,24,9,0.727,3.07,-2.58,16.0,2.0,14,1,9,6,2310,2080,1335,717,1890,0.379,206,598,0.344,440,618,0.712,357,1055,345,253,69,418,524
145,Lindenwood,26,2,24,0.077,-24.6,-7.2,1.0,14.0,2,9,0,12,1462,1837,1040,709,1545,0.459,123,431,0.285,296,400,0.74,310,931,361,273,73,376,425
146,Lipscomb,32,20,12,0.625,-4.43,-4.33,13.0,5.0,10,5,10,6,2221,2122,1308,778,1991,0.391,205,705,0.291,361,520,0.694,348,1149,367,230,106,393,541
147,Little Rock,32,21,11,0.656,-5.06,-6.15,17.0,1.0,12,3,8,7,1684,1649,1285,596,1654,0.36,123,491,0.251,334,446,0.749,345,1150,279,187,81,579,545
148,Long Beach State,33,23,10,0.697,2.32,-1.15,17.0,3.0,10,4,11,5,2050,1894,1320,682,1730,0.394,195,671,0.291,335,458,0.731,382,1167,460,244,67,656,458
149,Long Island University,29,7,22,0.241,-22.2,-11.68,5.0,11.0,3,8,4,14,1643,1948,1160,720,1783,0.404,166,607,0.273,342,523,0.654,459,1237,482,247,71,505,456
