Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
134,Kansas,36,25,11,0.694,23.17,13.0,9.0,9.0,19,3,5,7,2612,2246,71.8,86.0,0.231,0.365,0.451,45.7,53.8,10.8,7.9,0.423,17.4,27.3,0.155
135,Kansas City,32,9,23,0.281,-15.32,-4.09,3.0,15.0,5,9,2,13,2027,2306,72.2,99.1,0.287,0.361,0.52,48.8,63.7,11.6,6.5,0.487,17.5,31.2,0.206
136,Kansas State,36,19,17,0.528,15.99,13.21,5.0,13.0,15,4,0,10,2524,2424,73.8,90.9,0.296,0.372,0.496,51.9,63.7,10.8,9.1,0.457,20.1,29.4,0.216
137,Kennesaw State,31,15,16,0.484,-6.9,-4.0,10.0,8.0,9,4,5,12,2098,2083,71.6,93.4,0.342,0.352,0.504,49.4,59.9,9.3,6.8,0.461,19.5,31.0,0.251
138,Kent State,32,21,11,0.656,4.69,0.76,12.0,6.0,12,3,6,7,2254,2003,68.9,90.1,0.291,0.311,0.487,50.2,46.4,8.6,7.9,0.448,18.4,28.2,0.214
139,Kentucky,31,12,19,0.387,12.39,13.45,2.0,14.0,7,10,2,7,2101,2134,75.1,91.7,0.327,0.253,0.51,52.7,60.6,8.9,10.9,0.47,23.2,37.1,0.237
140,La Salle,31,17,14,0.548,-1.01,-2.11,8.0,7.0,10,3,6,10,1976,1956,72.0,87.3,0.298,0.317,0.47,52.2,59.9,10.9,7.5,0.431,21.0,34.6,0.211
141,Lafayette,29,10,19,0.345,-18.47,-9.68,7.0,11.0,7,7,3,12,1578,1833,67.2,94.1,0.204,0.364,0.486,54.9,64.7,10.1,5.4,0.464,18.2,33.8,0.139
142,Lamar,32,20,12,0.625,-5.9,-8.9,12.0,6.0,11,4,7,7,2062,1930,66.3,89.9,0.3,0.308,0.476,45.8,50.0,12.1,8.0,0.446,18.4,29.1,0.196
143,Lehigh,31,17,14,0.548,-4.9,-8.57,12.0,6.0,10,5,7,9,2187,2034,71.8,90.6,0.22,0.281,0.476,51.3,50.6,9.9,7.1,0.449,17.2,28.1,0.154
144,Liberty,33,24,9,0.727,3.07,-2.58,16.0,2.0,14,1,9,6,2310,2080,67.2,92.8,0.327,0.316,0.476,45.1,48.1,11.3,5.5,0.434,16.1,28.7,0.233
145,Lindenwood,26,2,24,0.077,-24.6,-7.2,1.0,14.0,2,9,0,12,1462,1837,69.2,102.1,0.259,0.279,0.529,54.3,50.9,15.2,9.5,0.499,17.8,35.2,0.192
146,Lipscomb,32,20,12,0.625,-4.43,-4.33,13.0,5.0,10,5,10,6,2221,2122,69.9,92.7,0.261,0.354,0.474,47.5,47.2,10.0,9.1,0.442,14.9,27.1,0.181
147,Little Rock,32,21,11,0.656,-5.06,-6.15,17.0,1.0,12,3,8,7,1684,1649,65.2,78.7,0.27,0.297,0.442,51.5,46.8,8.9,5.2,0.398,23.7,31.5,0.202
148,Long Beach State,33,23,10,0.697,2.32,-1.15,17.0,3.0,10,4,11,5,2050,1894,66.9,85.8,0.265,0.388,0.486,54.8,67.4,11.1,5.6,0.451,25.2,35.6,0.194
149,Long Island University,29,7,22,0.241,-22.2,-11.68,5.0,11.0,3,8,4,14,1643,1948,71.5,94.0,0.293,0.34,0.479,56.3,66.9,11.9,7.1,0.45,19.9,40.1,0.192
150,Longwood,30,9,21,0.3,-22.51,-9.04,8.0,10.0,6,8,3,12,1798,2202,74.7,97.9,0.28,0.339,0.541,56.4,51.9,9.6,9.1,0.515,21.7,34.4,0.197
151,Louisiana,31,16,15,0.516,-4.51,-1.79,10.0,8.0,9,5,6,7,1796,1793,68.0,83.7,0.348,0.342,0.483,50.3,55.3,10.8,8.8,0.438,24.7,30.7,0.249
152,Louisiana State,36,34,2,0.944,35.14,10.78,15.0,1.0,17,0,8,1,2963,2086,72.9,79.2,0.26,0.35,0.441,40.0,49.3,9.7,7.5,0.408,21.2,26.0,0.177
153,Louisiana Tech,32,19,13,0.594,2.32,0.1,12.0,8.0,10,5,7,6,2082,1957,67.8,89.2,0.254,0.322,0.471,50.1,54.4,11.0,7.5,0.435,18.7,29.7,0.186
154,Louisiana-Monroe,30,7,23,0.233,-18.89,-6.0,3.0,15.0,6,10,1,12,1948,2160,75.5,95.0,0.297,0.263,0.49,49.1,55.6,12.4,6.2,0.453,17.0,31.6,0.211
155,Louisville,38,26,12,0.684,24.96,15.9,12.0,6.0,11,3,10,5,2785,2441,71.3,89.4,0.314,0.309,0.494,46.8,52.9,8.5,4.8,0.454,20.9,29.1,0.227
156,Loyola (IL),30,6,24,0.2,-8.84,0.12,1.0,15.0,2,11,2,12,1674,1943,66.6,97.2,0.219,0.304,0.518,55.5,57.4,9.8,11.6,0.495,19.3,34.5,0.154
157,Loyola (MD),31,10,21,0.323,-16.72,-10.11,4.0,14.0,5,10,5,11,1719,1924,64.9,94.5,0.282,0.343,0.527,47.2,58.1,9.5,8.8,0.493,19.7,25.5,0.209
158,Loyola Marymount,30,7,23,0.233,-9.3,4.7,4.0,14.0,5,10,2,12,1686,2081,67.6,102.2,0.298,0.31,0.536,53.7,60.5,11.7,7.0,0.503,18.2,34.8,0.22
159,Maine,30,16,14,0.533,-6.31,-5.78,11.0,5.0,9,5,6,8,1792,1808,64.4,93.2,0.263,0.253,0.491,49.3,50.1,11.9,7.0,0.455,17.5,28.8,0.194
160,Manhattan,33,16,17,0.485,-10.4,-11.21,10.0,10.0,8,6,4,9,1974,1947,70.9,82.9,0.277,0.331,0.467,45.4,53.5,12.5,6.3,0.43,22.3,28.8,0.196
161,Marist,30,12,18,0.4,-13.53,-9.07,8.0,12.0,4,9,6,8,1729,1863,69.0,89.7,0.21,0.379,0.471,53.4,57.2,12.2,6.0,0.442,19.5,33.4,0.151
162,Marquette,32,21,11,0.656,19.1,12.32,13.0,7.0,13,3,5,5,2080,1863,68.6,84.3,0.234,0.26,0.46,47.3,50.4,10.0,7.8,0.428,20.0,27.3,0.166
163,Marshall,31,17,14,0.548,-3.12,-4.05,9.0,9.0,9,6,5,6,1975,1854,67.5,88.2,0.271,0.338,0.456,52.1,57.9,10.0,6.4,0.421,18.0,32.6,0.187
164,Maryland,35,28,7,0.8,28.51,18.11,15.0,3.0,13,2,11,2,2770,2406,75.3,91.3,0.25,0.359,0.499,51.1,62.3,8.5,6.3,0.474,22.1,34.1,0.17
165,Maryland-Baltimore County,29,14,15,0.483,-14.07,-11.32,10.0,6.0,8,4,6,11,1842,1917,69.8,94.3,0.258,0.317,0.499,50.0,58.7,9.6,5.8,0.467,19.3,32.9,0.185
166,Maryland-Eastern Shore,30,10,20,0.333,-16.84,-9.98,5.0,9.0,7,6,2,13,1830,1903,72.8,87.2,0.352,0.398,0.476,49.6,61.5,11.8,5.7,0.44,21.4,34.2,0.23
167,Massachusetts,34,27,7,0.794,13.51,0.6,14.0,2.0,13,3,11,2,2592,2153,72.1,87.2,0.222,0.403,0.483,46.5,64.8,9.2,6.4,0.455,21.0,28.3,0.159
168,Massachusetts-Lowell,27,5,22,0.185,-17.65,-6.54,4.0,12.0,2,11,3,11,1438,1738,67.2,95.3,0.317,0.266,0.502,53.4,54.0,13.3,9.3,0.463,19.8,35.6,0.229
169,McNeese State,31,12,19,0.387,-16.73,-7.9,8.0,10.0,8,7,4,12,2032,2169,74.9,92.3,0.317,0.315,0.473,49.9,62.2,12.8,6.5,0.435,18.0,34.0,0.217
170,Memphis,33,22,11,0.667,12.6,6.39,11.0,4.0,11,4,10,4,2225,2020,70.4,86.3,0.305,0.294,0.465,44.7,58.1,8.5,9.3,0.426,19.4,28.1,0.212
171,Mercer,28,12,16,0.429,-3.28,-1.59,8.0,6.0,6,7,6,6,1813,1827,68.1,94.9,0.347,0.293,0.491,51.4,41.4,10.2,5.0,0.448,17.6,32.9,0.248
172,Merrimack,31,15,16,0.484,-19.28,-12.98,10.0,6.0,9,7,6,9,1905,2045,69.1,95.4,0.276,0.335,0.506,50.8,52.9,11.2,8.9,0.473,19.6,34.1,0.2
173,Miami (FL),35,22,13,0.629,20.25,14.25,11.0,7.0,14,4,5,7,2437,2227,70.9,89.1,0.273,0.322,0.49,46.3,60.8,9.1,7.7,0.459,20.0,28.1,0.188
174,Miami (OH),31,12,19,0.387,-7.14,-1.58,7.0,11.0,9,7,3,10,2185,2303,71.9,102.5,0.318,0.314,0.537,49.0,49.0,11.4,6.7,0.499,15.9,27.7,0.238
175,Michigan,33,23,10,0.697,23.9,13.78,11.0,7.0,10,4,7,5,2426,2092,71.8,88.3,0.24,0.331,0.496,46.6,54.4,11.6,6.7,0.461,21.4,27.8,0.181
176,Michigan State,30,16,14,0.533,21.68,10.58,7.0,10.0,11,6,4,5,2347,2014,75.2,87.8,0.357,0.358,0.513,48.3,62.9,9.0,10.2,0.468,23.7,26.6,0.266
177,Middle Tennessee,33,28,5,0.848,18.78,2.75,18.0,2.0,14,0,10,3,2424,1895,68.2,83.9,0.316,0.339,0.465,47.7,56.7,8.0,7.9,0.421,21.6,27.7,0.229
178,Milwaukee,30,11,19,0.367,-5.07,-2.97,8.0,12.0,7,7,3,12,1763,1826,66.4,91.3,0.27,0.337,0.48,47.9,53.9,11.6,7.8,0.441,17.3,28.0,0.201
179,Minnesota,30,11,19,0.367,8.19,10.39,4.0,14.0,9,8,1,10,2142,2208,76.4,95.1,0.27,0.296,0.502,47.5,55.3,12.4,7.0,0.468,16.9,27.5,0.196
180,Mississippi,34,25,9,0.735,23.87,11.96,11.0,5.0,14,2,8,4,2334,1929,69.5,80.7,0.333,0.236,0.439,45.1,56.4,8.7,6.9,0.385,20.2,28.1,0.247
181,Mississippi State,33,22,11,0.667,22.61,10.58,9.0,7.0,14,2,3,7,2345,1948,71.3,81.9,0.258,0.365,0.439,47.2,55.9,10.5,8.1,0.408,20.0,29.9,0.17
182,Mississippi Valley State,29,2,27,0.069,-31.3,-8.37,0.0,18.0,1,10,1,15,1603,2268,74.4,104.6,0.303,0.328,0.53,56.7,57.1,14.1,6.6,0.503,17.5,38.6,0.205
183,Missouri,32,18,14,0.563,15.56,13.25,6.0,10.0,11,6,5,6,2067,1993,67.2,92.7,0.278,0.372,0.498,50.4,53.3,9.5,8.9,0.46,19.2,29.6,0.206
184,Missouri State,32,20,12,0.625,4.88,2.79,14.0,6.0,11,4,7,6,2180,2113,71.2,92.1,0.356,0.283,0.511,44.0,48.7,9.7,6.7,0.467,19.5,25.6,0.259
185,Monmouth,34,18,16,0.529,-7.19,-7.59,9.0,9.0,9,4,6,11,2185,2163,68.2,92.9,0.24,0.26,0.482,47.2,45.2,11.6,9.3,0.453,16.4,29.1,0.167
186,Montana,30,14,16,0.467,-0.49,0.29,10.0,8.0,8,6,6,7,2108,2071,69.9,97.1,0.198,0.344,0.495,49.0,48.7,10.7,7.7,0.466,14.1,26.5,0.15
187,Montana State,31,20,11,0.645,2.68,-0.18,13.0,5.0,11,3,8,5,2128,1995,71.2,90.0,0.276,0.414,0.487,50.0,50.9,8.7,5.0,0.451,20.3,30.3,0.199
188,Morehead State,31,11,20,0.355,-19.24,-8.24,6.0,12.0,8,6,2,13,1806,2044,70.7,93.3,0.333,0.288,0.514,52.9,57.1,10.7,8.7,0.473,22.1,34.6,0.246
189,Morgan State,29,17,12,0.586,-11.77,-10.08,10.0,4.0,11,2,6,7,1730,1675,68.3,84.6,0.389,0.294,0.501,50.1,55.5,8.9,5.6,0.461,26.2,32.7,0.265
190,Mount St. Mary's,31,12,19,0.387,-15.7,-8.97,7.0,13.0,8,6,3,11,1782,1957,68.9,90.9,0.284,0.323,0.474,56.1,55.6,10.1,8.3,0.436,19.8,36.7,0.205
191,Murray State,31,15,16,0.484,1.15,-0.45,7.0,13.0,8,6,6,9,2134,2043,68.0,96.1,0.21,0.336,0.503,47.1,57.2,10.9,10.4,0.479,16.3,26.2,0.147
192,Navy,30,1,29,0.033,-26.12,-9.35,1.0,17.0,1,14,0,15,1585,2088,69.1,100.7,0.329,0.311,0.519,50.7,55.8,12.8,7.3,0.476,14.8,27.2,0.248
193,NC State,32,20,12,0.625,24.93,16.68,9.0,9.0,12,3,5,7,2266,2002,71.6,87.0,0.21,0.335,0.459,47.5,46.9,9.5,6.6,0.426,17.2,26.4,0.157
194,Nebraska,33,18,15,0.545,20.65,14.68,8.0,10.0,12,5,4,9,2351,2154,71.6,89.5,0.28,0.328,0.48,47.1,54.2,10.7,8.3,0.446,18.1,25.9,0.197
195,Nevada,31,10,21,0.323,-4.23,1.37,6.0,12.0,6,9,2,10,2005,2123,69.9,97.2,0.302,0.319,0.52,49.5,47.4,11.1,8.7,0.483,18.4,29.7,0.224
196,Nevada-Las Vegas,34,31,3,0.912,15.18,0.88,18.0,0.0,20,0,11,2,2605,2130,70.5,88.6,0.23,0.321,0.481,44.9,51.8,7.5,6.1,0.445,18.2,24.3,0.176
197,New Hampshire,28,7,21,0.25,-21.19,-9.48,2.0,14.0,3,10,4,11,1500,1757,66.5,93.9,0.246,0.404,0.486,52.9,59.8,12.1,8.3,0.456,18.4,33.9,0.174
198,New Mexico,34,21,13,0.618,6.3,0.91,12.0,6.0,14,3,6,8,2514,2300,72.7,92.3,0.194,0.313,0.48,51.3,52.3,9.8,10.0,0.456,17.1,30.5,0.136
199,New Mexico State,35,18,17,0.514,-1.13,-0.95,10.0,8.0,8,5,7,8,2173,2090,67.9,87.0,0.432,0.327,0.51,48.4,53.0,9.6,5.7,0.465,23.8,27.0,0.298
200,New Orleans,28,8,20,0.286,-17.31,-11.56,7.0,11.0,6,5,2,15,1721,1882,71.7,92.0,0.367,0.301,0.503,50.6,62.0,13.2,7.6,0.462,21.9,36.4,0.258
201,Niagara,31,18,13,0.581,-9.83,-10.38,16.0,4.0,8,4,9,7,2039,2022,77.1,83.6,0.41,0.321,0.549,50.2,66.6,10.7,8.1,0.503,32.1,34.1,0.304
202,Nicholls State,29,5,24,0.172,-25.64,-11.0,2.0,16.0,3,11,1,13,1685,2086,71.1,100.8,0.251,0.364,0.505,54.7,60.8,12.6,8.4,0.483,16.7,36.3,0.164
203,NJIT,29,13,16,0.448,-16.53,-13.22,8.0,8.0,6,7,7,9,1755,1851,66.9,94.1,0.292,0.253,0.488,50.2,48.6,10.1,11.1,0.451,17.4,32.9,0.208
204,Norfolk State,33,26,7,0.788,-3.73,-11.7,11.0,3.0,12,1,8,6,2034,1673,70.7,71.5,0.352,0.42,0.414,47.7,58.7,10.8,5.5,0.367,26.4,31.9,0.231
205,North Alabama,30,15,15,0.5,-5.13,-3.76,10.0,8.0,10,5,5,10,1989,1940,70.5,91.4,0.325,0.259,0.471,54.6,47.9,9.2,10.0,0.432,18.6,34.8,0.222
206,North Carolina,33,22,11,0.667,24.41,15.29,11.0,7.0,13,2,5,7,2275,1974,72.2,82.5,0.272,0.385,0.461,49.6,59.3,9.2,7.1,0.428,22.3,29.8,0.187
207,North Carolina A&T,30,18,12,0.6,-7.31,-6.13,12.0,6.0,9,4,8,7,2043,1881,72.1,85.9,0.276,0.362,0.473,47.4,62.1,12.7,5.9,0.441,22.9,34.6,0.188
208,North Carolina Central,31,15,16,0.484,-17.39,-11.03,8.0,6.0,9,5,5,10,2069,2124,77.9,87.6,0.371,0.31,0.476,52.1,59.6,12.0,7.4,0.435,22.7,37.1,0.249
209,North Dakota,32,19,13,0.594,-3.41,-5.54,11.0,7.0,13,1,4,9,2410,2278,76.6,92.6,0.357,0.393,0.501,50.1,50.9,9.5,7.0,0.454,20.4,31.4,0.265
210,North Dakota State,30,18,12,0.6,-3.3,-3.37,12.0,6.0,11,1,6,10,2144,2091,73.0,95.1,0.382,0.297,0.515,47.8,47.7,10.6,6.6,0.473,18.8,29.3,0.272
211,North Florida,27,7,20,0.259,-19.9,-3.34,4.0,13.0,5,7,2,11,1611,1922,72.8,97.8,0.271,0.35,0.522,51.0,53.6,12.8,9.7,0.497,18.2,29.4,0.184
212,North Texas,31,11,20,0.355,-3.07,2.43,8.0,12.0,8,6,3,13,1941,2093,68.9,97.7,0.299,0.324,0.509,53.1,51.8,12.7,5.9,0.474,19.7,37.5,0.214
213,Northeastern,31,19,12,0.613,-1.59,-5.1,13.0,5.0,8,4,10,5,2044,1935,71.4,87.1,0.261,0.341,0.468,47.2,56.7,13.2,5.9,0.435,20.7,31.8,0.183
214,Northern Arizona,35,21,14,0.6,2.62,1.12,13.0,5.0,9,3,10,7,2615,2497,74.9,92.9,0.35,0.3,0.498,49.0,45.8,9.8,7.5,0.456,18.3,28.1,0.249
215,Northern Colorado,31,13,18,0.419,-6.88,-2.77,5.0,13.0,7,7,5,10,1883,1955,65.5,94.8,0.217,0.352,0.498,49.0,61.0,10.1,9.2,0.468,16.9,28.5,0.164
216,Northern Illinois,33,16,17,0.485,-3.98,-3.16,8.0,10.0,9,4,6,9,2333,2360,69.5,101.4,0.258,0.374,0.533,48.2,53.8,11.0,8.1,0.505,16.8,28.1,0.185
217,Northern Iowa,33,23,10,0.697,13.44,4.32,16.0,4.0,12,4,8,5,2461,2160,71.3,91.8,0.274,0.377,0.493,49.4,59.0,9.3,7.6,0.457,17.7,26.4,0.2
218,Northern Kentucky,31,17,14,0.548,-0.05,-3.73,10.0,10.0,12,4,5,9,2115,2001,69.2,91.0,0.291,0.309,0.48,49.5,52.2,8.1,6.9,0.446,17.5,27.6,0.2
219,Northwestern,30,9,21,0.3,5.85,13.21,2.0,16.0,7,10,2,10,1911,2132,75.1,94.6,0.35,0.324,0.505,52.2,64.7,13.0,8.8,0.459,19.2,32.4,0.26
220,Northwestern State,29,11,18,0.379,-19.3,-7.57,7.0,11.0,10,4,1,13,1748,1965,72.5,93.0,0.327,0.296,0.496,53.2,51.0,12.4,8.0,0.457,20.1,33.5,0.232
221,Notre Dame,33,27,6,0.818,29.65,14.68,15.0,3.0,15,2,8,2,2438,1944,71.7,81.9,0.234,0.282,0.434,43.0,51.8,10.8,8.0,0.401,18.0,26.9,0.163
222,Oakland,30,13,17,0.433,-11.36,-3.5,8.0,12.0,8,6,4,10,1965,2151,73.0,97.8,0.312,0.309,0.549,49.3,52.5,9.3,8.2,0.523,20.4,28.0,0.215
223,Ohio,29,6,23,0.207,-11.82,-1.17,4.0,14.0,2,11,4,12,1820,2129,71.9,101.7,0.315,0.423,0.521,56.1,58.2,11.5,8.2,0.482,18.0,36.3,0.234
224,Ohio State,36,28,8,0.778,26.91,15.3,12.0,6.0,13,4,10,2,2882,2464,76.2,89.5,0.275,0.331,0.508,51.5,54.1,7.9,7.0,0.477,23.0,30.5,0.195
225,Oklahoma,33,26,7,0.788,21.92,13.19,14.0,4.0,13,2,9,4,2777,2489,79.0,94.7,0.333,0.365,0.502,44.5,52.6,10.5,7.1,0.461,16.5,25.9,0.24
226,Oklahoma State,33,21,12,0.636,20.64,13.55,10.0,8.0,14,3,4,6,2485,2251,72.0,93.7,0.229,0.294,0.489,49.4,44.9,8.5,9.7,0.456,16.3,28.0,0.173
227,Old Dominion,34,22,12,0.647,-1.47,-4.68,12.0,6.0,13,2,7,7,2246,2123,72.6,85.3,0.383,0.274,0.495,48.6,48.6,10.2,5.2,0.452,23.7,27.6,0.268
228,Omaha,32,15,17,0.469,-10.19,-2.66,8.0,10.0,8,6,5,10,2115,2260,71.9,96.7,0.273,0.368,0.521,52.5,55.0,11.5,8.3,0.488,18.7,28.6,0.202
229,Oral Roberts,31,12,19,0.387,-6.07,0.37,8.0,10.0,7,6,4,12,2420,2553,81.4,100.8,0.315,0.352,0.536,52.9,55.9,10.5,7.7,0.5,18.1,31.3,0.233
230,Oregon,35,20,15,0.571,25.78,14.75,7.0,11.0,14,4,3,8,2603,2217,70.2,89.9,0.177,0.31,0.451,47.2,61.1,8.5,9.1,0.428,15.3,30.5,0.122
231,Oregon State,31,13,18,0.419,17.49,15.29,4.0,14.0,10,6,1,8,2076,2008,70.2,91.6,0.197,0.319,0.456,47.4,50.9,10.9,7.6,0.423,13.5,27.5,0.151
232,Pacific,32,15,17,0.469,2.46,4.17,8.0,10.0,8,7,5,9,2212,2201,75.1,91.3,0.28,0.349,0.502,48.0,56.3,11.8,7.3,0.47,20.0,28.2,0.197
233,Penn State,31,14,17,0.452,10.95,12.24,4.0,14.0,11,6,0,10,2195,2235,74.1,95.4,0.27,0.361,0.536,52.1,65.3,10.5,5.0,0.502,22.6,32.6,0.206
234,Pennsylvania,29,17,12,0.586,2.92,0.74,9.0,5.0,12,2,5,9,1838,1720,67.5,87.4,0.172,0.345,0.442,50.4,59.7,10.8,8.0,0.419,17.3,34.1,0.119
235,Pepperdine,30,11,19,0.367,-0.79,1.84,5.0,13.0,7,7,2,10,1914,1971,69.8,93.3,0.267,0.331,0.482,45.9,57.8,10.9,4.6,0.448,16.5,30.2,0.191
236,Pittsburgh,30,10,20,0.333,7.82,13.39,3.0,15.0,7,9,2,8,1892,2059,70.1,96.7,0.25,0.393,0.499,52.6,64.6,11.5,9.7,0.466,18.7,35.7,0.184
237,Portland,32,23,9,0.719,10.24,6.18,15.0,3.0,12,3,7,5,2218,2008,69.5,89.9,0.228,0.254,0.486,50.4,56.9,13.3,7.6,0.455,21.1,34.6,0.167
238,Portland State,31,15,16,0.484,-6.16,-1.72,8.0,10.0,10,5,3,10,1879,1943,65.2,95.4,0.253,0.313,0.502,53.7,67.9,11.4,6.2,0.469,18.8,34.1,0.188
239,Prairie View,30,15,15,0.5,-14.38,-7.64,12.0,6.0,10,3,5,11,1981,2047,77.1,87.4,0.439,0.298,0.49,53.2,49.9,10.3,7.7,0.453,22.5,33.0,0.277
240,Presbyterian,30,13,17,0.433,-18.17,-13.21,9.0,9.0,10,4,3,12,1947,1944,72.1,89.5,0.283,0.341,0.472,47.9,51.1,14.7,6.9,0.444,17.8,28.9,0.182
241,Princeton,30,24,6,0.8,16.39,4.35,12.0,2.0,12,2,10,4,1956,1595,66.9,79.2,0.27,0.316,0.458,46.5,49.8,9.8,6.8,0.42,24.3,27.2,0.194
242,Providence,32,13,19,0.406,3.85,6.13,4.0,16.0,8,9,5,9,1942,2015,68.9,91.4,0.162,0.366,0.491,49.0,58.1,10.5,7.7,0.47,17.2,24.5,0.117
243,Purdue,30,19,11,0.633,19.31,14.04,9.0,8.0,10,4,6,4,2114,1956,71.0,91.4,0.269,0.375,0.484,49.4,55.8,9.9,8.0,0.452,18.8,30.0,0.188
244,Purdue Fort Wayne,33,14,19,0.424,-8.58,-4.05,9.0,11.0,9,6,5,9,2067,2167,70.6,93.0,0.303,0.318,0.51,55.2,55.9,9.9,10.7,0.475,22.0,33.8,0.217
245,Queens (NC),29,8,21,0.276,-21.66,-7.04,3.0,15.0,6,9,2,12,1712,1989,72.5,94.6,0.409,0.272,0.528,54.1,55.3,9.5,7.4,0.487,22.1,32.8,0.287
246,Quinnipiac,30,21,9,0.7,-2.44,-9.94,16.0,4.0,12,3,9,4,1845,1620,69.2,77.7,0.251,0.344,0.419,46.6,52.6,11.2,7.0,0.386,20.3,29.5,0.166
247,Radford,31,14,17,0.452,-14.13,-13.58,9.0,9.0,10,4,3,12,1972,1925,71.1,86.7,0.251,0.327,0.462,49.3,45.8,13.0,5.4,0.432,18.9,29.0,0.169
248,Rhode Island,33,26,7,0.788,9.85,-0.73,14.0,2.0,15,1,8,5,2236,1887,68.9,82.0,0.24,0.331,0.444,45.4,49.8,10.3,7.8,0.408,19.7,27.3,0.174
249,Rice,32,23,9,0.719,6.57,1.91,13.0,7.0,13,2,10,6,2293,2144,71.3,93.3,0.355,0.288,0.504,48.6,49.7,11.1,7.0,0.46,19.6,30.7,0.258
250,Richmond,32,21,11,0.656,6.9,-0.47,8.0,6.0,10,3,6,6,2208,1972,70.0,87.4,0.2,0.406,0.454,49.9,58.9,10.1,8.7,0.426,17.4,29.0,0.141
251,Rider,31,10,21,0.323,-18.32,-10.74,6.0,14.0,4,9,4,10,1848,2083,67.8,97.2,0.273,0.34,0.504,53.8,58.8,13.0,8.4,0.479,17.8,33.9,0.18
252,Robert Morris,30,11,19,0.367,-11.4,-4.36,5.0,15.0,9,7,2,12,1733,1835,70.0,87.4,0.338,0.372,0.487,53.9,55.5,9.0,6.4,0.441,21.8,30.7,0.248
253,Rutgers,32,12,20,0.375,2.22,12.79,5.0,13.0,10,7,1,9,2021,2359,72.1,101.8,0.257,0.352,0.528,50.0,66.7,13.0,9.6,0.5,17.2,33.0,0.185
254,Sacramento State,33,25,8,0.758,6.85,-1.78,13.0,5.0,11,2,9,6,2261,1976,64.1,92.6,0.273,0.291,0.475,44.9,45.2,11.6,4.9,0.435,14.9,26.7,0.204
255,Sacred Heart,33,19,14,0.576,-11.02,-12.95,12.0,4.0,11,6,7,7,2056,1957,71.1,83.4,0.318,0.332,0.473,50.2,57.0,9.2,7.5,0.441,23.3,29.8,0.208
256,Saint Francis (PA),29,7,22,0.241,-25.95,-11.44,6.0,10.0,5,7,2,15,1508,1929,69.2,95.7,0.269,0.323,0.501,47.5,55.0,15.0,7.8,0.47,16.7,28.7,0.189
257,Saint Joseph's,31,20,11,0.645,6.02,0.05,9.0,7.0,12,4,7,6,2061,1876,66.6,89.8,0.217,0.32,0.473,49.6,47.6,9.9,6.1,0.438,18.2,29.8,0.168
258,Saint Louis,35,17,18,0.486,2.28,3.63,10.0,6.0,9,5,4,11,2417,2464,74.0,94.4,0.271,0.347,0.493,49.6,52.9,11.4,7.2,0.462,19.1,35.4,0.189
259,Saint Mary's (CA),31,13,18,0.419,-0.64,3.65,6.0,12.0,5,10,7,7,1968,2101,70.6,94.9,0.289,0.328,0.489,50.1,53.5,12.4,10.5,0.448,16.8,31.0,0.217
260,Saint Peter's,30,0,30,0.0,-28.33,-9.56,0.0,20.0,0,12,0,17,1507,2070,70.6,96.5,0.25,0.382,0.5,55.3,61.5,16.8,11.4,0.474,19.8,38.3,0.169
261,Sam Houston,30,13,17,0.433,-4.48,-0.69,8.0,10.0,6,6,6,10,2039,2059,72.7,93.2,0.304,0.235,0.515,47.8,54.5,10.6,8.7,0.483,21.0,31.4,0.214
262,Samford,30,13,17,0.433,-10.34,-4.41,7.0,7.0,8,5,5,10,1967,2028,69.9,95.9,0.237,0.334,0.488,51.0,50.3,10.6,7.5,0.458,16.9,33.5,0.17
263,San Diego,33,19,14,0.576,4.09,4.4,11.0,7.0,12,6,6,6,2062,2044,67.4,91.2,0.324,0.291,0.499,46.8,54.4,10.3,6.2,0.467,20.6,29.0,0.219
264,San Diego State,34,23,11,0.676,7.88,2.45,12.0,6.0,15,3,6,7,2227,1948,68.7,83.4,0.282,0.333,0.48,50.2,53.9,9.0,6.9,0.437,22.9,26.8,0.216
265,San Francisco,32,19,13,0.594,4.03,3.37,9.0,9.0,13,6,6,6,2180,2095,72.6,89.5,0.241,0.334,0.483,50.4,49.9,8.8,8.5,0.448,19.4,29.4,0.18
266,San Jose State,31,6,25,0.194,-8.9,0.98,3.0,15.0,3,11,2,12,1791,2097,70.2,96.0,0.413,0.404,0.541,51.2,59.9,12.5,8.0,0.503,22.8,32.0,0.288
267,Santa Clara,32,15,17,0.469,4.02,2.62,6.0,12.0,8,8,5,8,2283,2137,69.8,94.6,0.267,0.305,0.491,51.8,57.5,8.4,7.2,0.453,17.8,33.0,0.201
268,Seattle,30,6,24,0.2,-11.2,-0.73,5.0,13.0,2,11,3,12,1792,2106,71.4,97.5,0.356,0.351,0.5,51.9,53.7,14.3,10.0,0.453,16.3,34.0,0.263
