Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
125,Iona,18,12,6,0.667,-1.2,-6.42,6.0,3.0,4.0,2.0,4.0,3.0,1283.0,1189.0,69.9,94.5,0.461,0.375,0.506,46.5,53.4,10.7,7.3,0.46,17.4,26.4,0.316
126,Iowa,31,22,9,0.71,21.4,10.43,14.0,6.0,14.0,2.0,6.0,4.0,2595.0,2255.0,71.0,102.1,0.222,0.395,0.51,48.2,60.2,7.5,8.3,0.488,13.8,28.7,0.15
127,Iowa State,24,2,22,0.083,-0.72,10.4,0.0,18.0,2.0,10.0,0.0,11.0,1574.0,1841.0,70.5,108.8,0.362,0.342,0.558,54.6,48.8,11.5,9.0,0.52,15.9,33.1,0.268
128,IUPUI,18,8,10,0.444,-11.65,-7.03,7.0,9.0,4.0,5.0,4.0,5.0,1281.0,1364.0,72.7,104.3,0.351,0.347,0.563,51.4,47.1,9.3,5.8,0.527,16.9,25.3,0.258
129,Jackson State,18,12,6,0.667,-11.27,-14.05,11.0,0.0,6.0,0.0,5.0,5.0,1181.0,1131.0,70.5,87.9,0.411,0.283,0.484,48.8,45.2,9.2,8.2,0.437,19.5,26.5,0.283
130,Jacksonville,24,11,13,0.458,-11.15,-6.74,5.0,9.0,7.0,5.0,4.0,8.0,1622.0,1668.0,69.5,99.4,0.264,0.394,0.529,52.0,50.7,9.1,7.7,0.504,18.2,28.9,0.183
131,Jacksonville State,27,18,9,0.667,-3.02,-6.06,13.0,6.0,8.0,3.0,7.0,5.0,2005.0,1851.0,68.0,99.5,0.251,0.417,0.504,46.6,52.4,8.9,7.6,0.479,14.3,27.7,0.169
132,James Madison,20,13,7,0.65,-0.11,-3.17,8.0,2.0,10.0,3.0,3.0,3.0,1562.0,1409.0,72.4,97.3,0.321,0.464,0.525,49.8,55.2,8.2,9.0,0.485,19.3,28.7,0.239
133,Kansas,30,21,9,0.7,15.29,10.26,12.0,6.0,14.0,1.0,4.0,6.0,2191.0,2010.0,69.7,95.7,0.266,0.378,0.51,48.0,48.4,8.6,7.8,0.478,17.5,26.1,0.192
134,Kansas City,24,11,13,0.458,-4.92,-2.67,7.0,7.0,8.0,3.0,2.0,8.0,1683.0,1502.0,66.5,94.1,0.516,0.374,0.539,49.7,53.5,8.0,8.4,0.494,21.4,24.0,0.356
135,Kansas State,29,9,20,0.31,0.76,9.04,4.0,14.0,6.0,12.0,2.0,7.0,1792.0,2037.0,66.5,105.5,0.315,0.406,0.566,50.1,54.4,11.8,9.7,0.534,17.7,28.0,0.233
136,Kennesaw State,24,5,19,0.208,-14.15,-3.67,2.0,13.0,4.0,9.0,0.0,9.0,1571.0,1672.0,69.7,99.9,0.328,0.334,0.539,50.0,41.3,9.9,7.0,0.505,16.5,23.6,0.237
137,Kent State,23,15,8,0.652,1.74,-1.9,12.0,6.0,9.0,2.0,6.0,5.0,1764.0,1635.0,70.9,99.8,0.282,0.397,0.521,46.3,50.3,9.4,6.9,0.491,16.0,27.8,0.199
138,Kentucky,25,9,16,0.36,11.77,11.49,8.0,9.0,5.0,6.0,4.0,7.0,1761.0,1754.0,70.0,99.3,0.297,0.345,0.505,48.8,48.9,8.7,9.1,0.467,15.4,30.5,0.22
139,La Salle,25,9,16,0.36,-3.57,2.85,6.0,11.0,6.0,3.0,3.0,11.0,1702.0,1838.0,69.7,105.0,0.354,0.377,0.555,51.5,56.9,10.3,8.3,0.517,17.1,29.0,0.263
140,Lafayette,15,9,6,0.6,-5.38,-6.38,9.0,5.0,6.0,3.0,3.0,3.0,1165.0,1150.0,70.2,105.7,0.337,0.301,0.539,52.7,47.9,7.0,7.9,0.509,14.0,28.5,0.233
141,Lamar,28,10,18,0.357,-13.1,-6.57,7.0,10.0,5.0,5.0,3.0,11.0,1843.0,2026.0,69.8,102.7,0.275,0.355,0.545,51.6,56.2,9.9,7.9,0.523,17.5,28.7,0.186
142,Lehigh,15,4,11,0.267,-12.85,-4.58,4.0,10.0,1.0,5.0,3.0,6.0,1025.0,1149.0,71.3,106.5,0.328,0.345,0.566,50.6,51.5,9.8,7.3,0.532,15.2,23.8,0.243
143,Liberty,29,23,6,0.793,4.06,-6.14,11.0,2.0,13.0,0.0,5.0,3.0,2157.0,1739.0,64.9,92.4,0.281,0.358,0.495,47.1,41.6,8.3,7.6,0.464,16.3,21.1,0.194
144,Lipscomb,27,15,12,0.556,-7.07,-5.63,9.0,6.0,10.0,4.0,4.0,7.0,1922.0,1848.0,68.4,99.7,0.212,0.427,0.523,50.4,49.4,8.6,8.9,0.501,16.4,26.5,0.149
145,Little Rock,26,11,15,0.423,-6.36,-5.4,7.0,11.0,7.0,4.0,2.0,8.0,1786.0,1782.0,67.9,99.9,0.272,0.394,0.535,47.7,53.8,9.6,8.3,0.505,17.8,27.4,0.197
146,Long Beach State,18,6,12,0.333,-8.5,-2.83,4.0,8.0,4.0,3.0,1.0,8.0,1328.0,1430.0,74.2,104.1,0.349,0.381,0.529,53.0,50.3,9.9,7.6,0.494,15.2,31.5,0.246
147,Long Island University,18,9,9,0.5,-7.76,-8.82,9.0,9.0,6.0,3.0,3.0,6.0,1332.0,1313.0,74.5,97.9,0.284,0.351,0.528,48.9,52.2,8.9,7.6,0.499,18.4,28.5,0.201
148,Longwood,29,12,17,0.414,-7.93,-6.4,10.0,10.0,8.0,5.0,4.0,11.0,1920.0,1966.0,66.3,102.2,0.331,0.442,0.552,50.3,49.4,9.5,9.9,0.519,18.1,27.0,0.24
149,Louisiana,26,17,9,0.654,-4.84,-5.5,10.0,7.0,10.0,3.0,6.0,4.0,1934.0,1892.0,72.1,99.9,0.294,0.314,0.514,46.5,52.8,9.4,7.6,0.476,14.6,27.3,0.22
150,Louisiana State,29,19,10,0.655,15.7,9.14,11.0,6.0,11.0,2.0,4.0,6.0,2371.0,2181.0,72.6,103.1,0.298,0.44,0.518,49.6,51.7,7.9,9.2,0.485,15.3,32.0,0.213
151,Louisiana Tech,32,24,8,0.75,6.63,-0.21,12.0,4.0,15.0,1.0,5.0,5.0,2339.0,2094.0,70.6,92.7,0.271,0.388,0.495,47.8,50.7,8.6,8.8,0.462,17.1,24.4,0.194
152,Louisiana-Monroe,26,7,19,0.269,-10.59,-5.9,5.0,13.0,5.0,8.0,2.0,10.0,1670.0,1792.0,67.7,101.4,0.34,0.365,0.539,55.1,52.4,9.6,8.5,0.504,18.4,31.9,0.244
153,Louisville,20,13,7,0.65,10.35,8.9,8.0,5.0,9.0,2.0,4.0,4.0,1359.0,1330.0,66.0,100.1,0.298,0.406,0.511,46.7,49.8,8.8,9.0,0.484,14.5,26.2,0.197
154,Loyola (IL),31,26,5,0.839,15.12,1.37,16.0,2.0,13.0,0.0,8.0,3.0,2202.0,1738.0,63.8,87.2,0.224,0.328,0.494,45.8,45.4,7.9,8.3,0.466,19.6,20.1,0.16
155,Loyola (MD),17,6,11,0.353,-2.29,-3.47,4.0,10.0,3.0,4.0,3.0,7.0,1226.0,1206.0,68.4,99.3,0.334,0.37,0.53,47.3,51.3,11.3,7.4,0.493,17.1,25.6,0.243
156,Loyola Marymount,22,13,9,0.591,5.55,4.05,7.0,5.0,8.0,3.0,4.0,5.0,1529.0,1496.0,67.8,99.7,0.348,0.365,0.543,43.7,54.6,10.0,9.8,0.508,15.8,20.4,0.25
157,Maine,9,2,7,0.222,-15.66,-4.21,2.0,6.0,1.0,1.0,1.0,6.0,478.0,581.0,65.4,98.6,0.31,0.39,0.52,53.2,51.4,12.6,7.6,0.488,17.9,30.3,0.218
158,Manhattan,20,7,13,0.35,-12.2,-8.35,6.0,12.0,4.0,6.0,3.0,6.0,1268.0,1345.0,67.6,96.6,0.468,0.33,0.527,50.5,55.5,8.7,11.2,0.479,19.6,29.5,0.33
159,Marist,21,12,9,0.571,-8.99,-8.8,10.0,8.0,6.0,3.0,6.0,5.0,1332.0,1336.0,66.7,94.2,0.322,0.425,0.494,49.7,54.3,10.0,9.0,0.457,15.9,25.4,0.223
160,Marquette,27,13,14,0.481,8.51,8.58,8.0,11.0,7.0,7.0,6.0,6.0,1883.0,1885.0,68.4,101.7,0.3,0.37,0.513,48.3,54.4,10.6,9.3,0.477,13.8,28.3,0.218
161,Marshall,22,15,7,0.682,5.7,-1.66,9.0,5.0,9.0,3.0,6.0,3.0,1758.0,1596.0,73.1,98.6,0.275,0.361,0.522,51.3,44.8,9.5,7.4,0.499,17.4,28.2,0.183
162,Maryland,31,17,14,0.548,13.94,11.97,9.0,11.0,11.0,6.0,4.0,6.0,2135.0,2034.0,65.9,99.5,0.252,0.418,0.511,50.9,51.7,8.7,9.1,0.482,14.7,25.7,0.18
163,Maryland-Baltimore County,20,14,6,0.7,-1.05,-5.7,10.0,4.0,5.0,4.0,9.0,2.0,1391.0,1298.0,68.7,94.5,0.256,0.411,0.496,48.2,45.8,7.8,8.1,0.464,15.8,24.3,0.183
164,Massachusetts,15,8,7,0.533,4.77,1.03,6.0,4.0,4.0,3.0,3.0,3.0,1151.0,1095.0,72.3,98.5,0.334,0.302,0.537,51.8,57.1,9.4,10.3,0.509,17.8,25.6,0.226
165,Massachusetts-Lowell,23,11,12,0.478,-6.05,-3.61,7.0,8.0,3.0,4.0,6.0,6.0,1575.0,1631.0,69.3,102.4,0.395,0.363,0.527,48.9,42.1,8.9,7.6,0.484,14.4,26.6,0.283
166,McNeese State,24,10,14,0.417,-18.34,-11.46,4.0,11.0,7.0,5.0,3.0,8.0,1927.0,1722.0,73.3,97.8,0.282,0.361,0.534,46.4,53.2,10.3,9.0,0.511,18.5,25.5,0.188
167,Memphis,28,20,8,0.714,13.81,4.13,11.0,4.0,10.0,1.0,4.0,3.0,2027.0,1756.0,72.0,87.1,0.353,0.394,0.483,45.0,50.8,8.4,8.1,0.444,19.6,23.7,0.24
168,Mercer,29,18,11,0.621,1.28,-1.6,8.0,9.0,9.0,4.0,6.0,6.0,2225.0,2082.0,70.1,100.7,0.259,0.385,0.525,48.0,45.3,8.8,6.9,0.499,15.0,24.6,0.183
169,Merrimack,18,9,9,0.5,-9.06,-8.67,9.0,9.0,6.0,3.0,3.0,6.0,1193.0,1200.0,68.0,97.4,0.329,0.335,0.515,54.7,57.9,9.8,7.2,0.48,18.8,31.6,0.232
170,Miami (FL),27,10,17,0.37,3.23,7.75,4.0,15.0,7.0,8.0,1.0,8.0,1794.0,1916.0,68.0,103.8,0.198,0.407,0.544,49.8,55.5,10.2,11.0,0.525,15.8,26.3,0.139
171,Miami (OH),23,12,11,0.522,-2.67,-2.72,9.0,8.0,7.0,4.0,5.0,6.0,1663.0,1647.0,67.4,105.6,0.27,0.412,0.547,50.3,52.8,8.0,10.3,0.521,15.8,28.3,0.191
172,Michigan,28,23,5,0.821,22.0,11.25,14.0,3.0,13.0,1.0,6.0,2.0,2123.0,1822.0,67.8,95.5,0.243,0.319,0.481,45.3,42.0,7.3,7.4,0.444,12.9,24.1,0.185
173,Michigan State,28,15,13,0.536,9.8,11.48,9.0,11.0,12.0,3.0,3.0,8.0,1944.0,1991.0,68.9,102.7,0.369,0.337,0.521,47.8,53.5,9.3,8.0,0.481,13.4,26.3,0.264
174,Middle Tennessee,23,5,18,0.217,-10.78,-0.78,3.0,13.0,5.0,6.0,0.0,9.0,1426.0,1627.0,69.9,101.2,0.292,0.338,0.552,51.8,49.2,10.8,9.6,0.526,17.9,25.4,0.206
175,Milwaukee,22,10,12,0.455,-7.71,-6.98,7.0,10.0,4.0,5.0,6.0,6.0,1662.0,1678.0,71.1,104.9,0.35,0.394,0.559,51.9,55.5,7.1,7.2,0.526,16.5,26.6,0.25
176,Minnesota,29,14,15,0.483,11.04,11.73,6.0,14.0,13.0,4.0,0.0,10.0,2103.0,2123.0,70.7,102.2,0.343,0.317,0.53,52.0,56.8,7.5,7.3,0.497,16.4,31.4,0.239
177,Mississippi,28,16,12,0.571,11.18,6.0,10.0,8.0,10.0,4.0,5.0,6.0,1927.0,1782.0,67.3,94.1,0.337,0.365,0.518,46.6,58.4,10.2,8.2,0.485,19.8,27.1,0.233
178,Mississippi State,33,18,15,0.545,9.24,6.79,8.0,10.0,9.0,6.0,5.0,4.0,2287.0,2206.0,67.2,98.0,0.248,0.41,0.504,45.0,59.2,10.5,9.6,0.471,15.1,27.5,0.185
179,Mississippi Valley State,24,2,22,0.083,-38.17,-7.63,2.0,13.0,1.0,5.0,1.0,16.0,1364.0,2097.0,73.9,118.3,0.325,0.363,0.57,59.2,57.1,12.5,9.6,0.549,12.5,35.7,0.219
180,Missouri,26,16,10,0.615,12.37,10.87,8.0,8.0,8.0,4.0,6.0,4.0,1909.0,1870.0,70.4,101.2,0.366,0.327,0.525,49.7,45.3,8.7,11.3,0.485,15.7,28.7,0.262
181,Missouri State,24,17,7,0.708,5.16,-0.02,12.0,6.0,9.0,4.0,7.0,2.0,1762.0,1594.0,68.7,96.7,0.275,0.355,0.497,46.4,43.0,8.2,7.3,0.468,13.3,22.1,0.189
182,Monmouth,20,12,8,0.6,-5.88,-7.63,12.0,6.0,7.0,2.0,5.0,5.0,1521.0,1486.0,74.5,98.0,0.384,0.403,0.524,51.4,55.6,8.6,10.6,0.486,18.3,28.5,0.266
183,Montana,28,15,13,0.536,-3.65,-1.57,7.0,9.0,8.0,4.0,5.0,8.0,1981.0,1876.0,68.0,97.3,0.365,0.334,0.514,49.8,48.6,8.6,7.1,0.481,16.1,26.1,0.244
184,Montana State,23,13,10,0.565,-5.62,-4.62,8.0,6.0,5.0,3.0,6.0,6.0,1703.0,1655.0,70.0,101.2,0.375,0.386,0.544,49.3,44.4,8.3,7.6,0.495,17.0,25.0,0.29
185,Morehead State,31,23,8,0.742,-0.95,-4.33,17.0,3.0,12.0,1.0,8.0,5.0,2132.0,1986.0,67.1,94.7,0.231,0.41,0.495,45.2,49.7,11.5,9.1,0.471,15.7,24.5,0.157
186,Morgan State,22,14,8,0.636,-6.55,-11.24,7.0,5.0,5.0,5.0,7.0,2.0,1755.0,1606.0,75.9,96.2,0.421,0.412,0.53,47.6,50.1,9.6,8.8,0.485,20.4,29.2,0.302
187,Mount St. Mary's,23,12,11,0.522,-5.67,-6.67,9.0,7.0,6.0,3.0,6.0,6.0,1454.0,1431.0,63.8,96.5,0.25,0.325,0.492,46.3,41.3,10.2,8.3,0.454,14.0,24.3,0.192
188,Murray State,26,13,13,0.5,-2.86,-8.2,10.0,10.0,9.0,4.0,4.0,8.0,1986.0,1739.0,69.4,96.0,0.301,0.409,0.515,47.0,47.1,7.5,10.8,0.485,17.1,24.5,0.207
189,Navy,18,15,3,0.833,1.02,-3.48,12.0,1.0,8.0,2.0,6.0,1.0,1287.0,1206.0,67.2,98.3,0.325,0.388,0.55,47.4,53.7,9.0,9.1,0.524,20.0,25.0,0.221
190,NC State,25,14,11,0.56,9.6,6.48,9.0,8.0,7.0,4.0,5.0,5.0,1820.0,1742.0,68.2,101.7,0.285,0.351,0.542,50.8,51.1,9.2,9.7,0.512,18.8,31.5,0.206
191,Nebraska,27,7,20,0.259,6.08,12.28,3.0,16.0,6.0,9.0,1.0,10.0,1889.0,2004.0,73.0,101.3,0.282,0.457,0.524,52.3,54.6,9.3,10.7,0.493,15.7,28.3,0.203
192,Nevada,26,16,10,0.615,5.4,2.12,8.0,7.0,10.0,2.0,2.0,7.0,1916.0,1812.0,70.1,99.4,0.402,0.441,0.525,49.2,60.1,9.3,7.5,0.482,15.8,24.4,0.287
193,Nevada-Las Vegas,27,12,15,0.444,-1.48,1.01,8.0,10.0,8.0,4.0,3.0,7.0,1875.0,1822.0,66.8,100.9,0.331,0.433,0.536,47.3,59.7,7.5,8.8,0.499,16.0,24.3,0.241
194,New Hampshire,19,10,9,0.526,-8.2,-6.7,9.0,6.0,5.0,6.0,5.0,3.0,1278.0,1266.0,67.7,97.8,0.382,0.351,0.53,48.5,41.9,7.8,9.5,0.49,16.6,21.7,0.273
195,New Mexico,22,6,16,0.273,-12.38,-1.73,1.0,8.0,,,3.0,8.0,1436.0,1578.0,69.2,102.5,0.33,0.421,0.544,47.9,57.3,11.5,7.3,0.516,17.1,28.0,0.226
196,New Mexico State,20,12,8,0.6,-1.21,-5.09,7.0,6.0,4.0,2.0,5.0,5.0,1422.0,1283.0,66.5,96.5,0.341,0.364,0.525,45.8,51.1,7.1,7.0,0.489,17.4,24.0,0.243
197,New Orleans,25,10,15,0.4,-10.91,-9.74,8.0,7.0,6.0,3.0,2.0,10.0,1899.0,1910.0,74.4,101.6,0.37,0.33,0.538,50.2,49.1,11.1,8.9,0.505,18.1,31.6,0.253
198,Niagara,20,9,11,0.45,-7.54,-6.99,7.0,9.0,5.0,3.0,3.0,7.0,1293.0,1304.0,65.6,99.3,0.325,0.414,0.529,53.4,60.9,7.1,9.4,0.495,17.6,28.4,0.232
199,Nicholls State,25,18,7,0.72,-5.21,-8.71,14.0,2.0,8.0,1.0,7.0,5.0,1960.0,1831.0,74.4,97.5,0.341,0.358,0.524,49.8,49.2,7.7,6.7,0.49,18.4,27.8,0.238
200,NJIT,19,7,12,0.368,-9.75,-5.7,6.0,10.0,3.0,5.0,4.0,6.0,1256.0,1333.0,68.1,101.7,0.294,0.36,0.549,54.3,48.8,6.7,9.3,0.523,18.4,29.0,0.205
201,Norfolk State,25,17,8,0.68,-6.16,-8.51,8.0,4.0,7.0,4.0,6.0,3.0,1839.0,1742.0,72.0,96.3,0.395,0.452,0.517,50.4,55.3,7.7,9.9,0.475,18.6,28.5,0.277
202,North Alabama,24,13,11,0.542,-10.05,-6.3,7.0,8.0,8.0,4.0,3.0,6.0,1756.0,1666.0,71.3,96.4,0.329,0.423,0.523,47.3,43.8,8.1,7.9,0.491,17.6,23.4,0.227
203,North Carolina,29,18,11,0.621,14.79,9.52,10.0,6.0,10.0,1.0,3.0,7.0,2181.0,2028.0,71.8,97.5,0.269,0.384,0.519,43.2,51.2,11.9,10.1,0.491,16.8,26.2,0.187
204,North Carolina A&T,21,11,10,0.524,-14.27,-8.06,7.0,1.0,5.0,4.0,5.0,6.0,1517.0,1523.0,74.3,97.0,0.298,0.386,0.528,53.6,60.0,7.8,10.0,0.502,21.4,33.5,0.2
205,North Carolina Central,14,5,9,0.357,-15.99,-8.76,3.0,5.0,4.0,2.0,0.0,6.0,942.0,1003.0,69.7,101.9,0.388,0.357,0.549,53.3,58.1,9.2,9.0,0.51,19.1,31.4,0.281
206,North Dakota,26,9,17,0.346,-10.35,-3.35,8.0,8.0,5.0,3.0,3.0,11.0,1787.0,1969.0,69.0,108.2,0.304,0.319,0.566,52.3,46.7,9.2,9.9,0.532,15.1,26.5,0.232
207,North Dakota State,27,15,12,0.556,-0.65,-2.72,11.0,5.0,6.0,2.0,5.0,7.0,1883.0,1827.0,66.6,101.2,0.263,0.367,0.527,45.1,48.1,7.5,7.7,0.499,12.6,19.7,0.187
208,North Florida,23,8,15,0.348,-11.48,-4.62,6.0,6.0,5.0,3.0,3.0,10.0,1601.0,1725.0,68.6,109.3,0.317,0.297,0.534,53.1,56.0,11.6,10.4,0.497,13.4,34.5,0.233
209,North Texas,28,18,10,0.643,7.58,1.02,9.0,5.0,8.0,3.0,5.0,6.0,1954.0,1745.0,65.2,94.7,0.303,0.355,0.508,48.2,43.1,9.5,8.6,0.472,18.4,26.9,0.219
210,Northeastern,19,10,9,0.526,-1.09,0.02,8.0,2.0,5.0,1.0,4.0,7.0,1277.0,1298.0,68.4,99.2,0.293,0.316,0.514,52.0,45.9,9.9,7.0,0.483,15.2,26.3,0.205
211,Northern Arizona,22,6,16,0.273,-12.97,-1.61,4.0,10.0,1.0,7.0,4.0,7.0,1390.0,1640.0,65.3,113.5,0.332,0.441,0.609,54.3,56.8,8.2,8.3,0.582,16.5,27.9,0.244
212,Northern Colorado,22,11,11,0.5,-6.7,-4.22,6.0,8.0,6.0,5.0,4.0,5.0,1551.0,1519.0,69.4,99.0,0.324,0.232,0.522,47.8,35.4,8.9,7.9,0.48,13.8,21.0,0.244
213,Northern Illinois,19,3,16,0.158,-17.9,-2.8,2.0,12.0,2.0,7.0,1.0,9.0,1184.0,1471.0,67.4,114.1,0.338,0.414,0.578,50.7,58.7,8.9,7.1,0.547,14.6,31.3,0.248
214,Northern Iowa,25,10,15,0.4,-1.75,2.43,7.0,11.0,6.0,5.0,3.0,7.0,1738.0,1779.0,68.9,102.3,0.262,0.424,0.551,48.4,52.5,10.5,8.0,0.523,15.8,21.2,0.193
215,Northern Kentucky,25,14,11,0.56,-6.78,-6.9,11.0,7.0,9.0,4.0,5.0,6.0,1784.0,1781.0,66.2,105.9,0.325,0.373,0.543,49.2,53.8,9.2,6.0,0.517,16.2,32.7,0.219
216,Northwestern,24,9,15,0.375,9.71,11.76,6.0,13.0,7.0,6.0,2.0,8.0,1686.0,1681.0,69.3,100.0,0.326,0.427,0.532,51.6,60.9,8.5,9.3,0.499,16.3,25.2,0.231
217,Northwestern State,29,11,18,0.379,-13.48,-4.94,9.0,7.0,6.0,4.0,4.0,12.0,2106.0,2312.0,73.4,107.6,0.348,0.349,0.556,52.7,55.4,10.0,7.6,0.529,15.8,31.3,0.238
218,Notre Dame,26,11,15,0.423,7.73,9.38,7.0,11.0,6.0,5.0,4.0,8.0,1890.0,1933.0,67.4,110.3,0.197,0.359,0.531,52.3,49.3,9.0,11.8,0.508,10.9,29.7,0.144
219,Oakland,30,12,18,0.4,-9.33,-2.8,10.0,10.0,5.0,4.0,6.0,11.0,2240.0,2436.0,70.6,111.3,0.213,0.427,0.571,52.5,68.6,8.6,10.2,0.554,16.1,33.6,0.149
220,Ohio,25,17,8,0.68,5.48,-0.57,9.0,5.0,8.0,3.0,4.0,4.0,1980.0,1815.0,71.6,101.4,0.292,0.397,0.543,48.8,53.4,7.9,7.0,0.507,17.1,26.2,0.222
221,Ohio State,31,21,10,0.677,18.25,12.19,12.0,8.0,10.0,4.0,7.0,4.0,2392.0,2204.0,67.6,103.9,0.335,0.384,0.522,47.8,55.3,7.0,7.6,0.487,12.9,26.9,0.237
222,Oklahoma,27,16,11,0.593,13.52,8.86,9.0,8.0,10.0,3.0,4.0,7.0,2012.0,1886.0,69.2,99.6,0.237,0.384,0.521,50.3,47.6,8.0,8.1,0.491,16.2,27.4,0.178
223,Oklahoma State,30,21,9,0.7,13.65,9.78,11.0,7.0,10.0,3.0,8.0,4.0,2297.0,2181.0,73.0,97.5,0.314,0.373,0.508,48.5,48.3,10.8,11.2,0.471,17.0,29.8,0.226
224,Old Dominion,23,15,8,0.652,-1.1,-0.87,11.0,5.0,9.0,1.0,6.0,6.0,1571.0,1556.0,68.2,98.7,0.293,0.428,0.523,48.5,55.4,9.3,8.4,0.494,16.8,25.4,0.204
225,Omaha,25,5,20,0.2,-12.73,-2.09,3.0,11.0,1.0,5.0,3.0,12.0,1683.0,1949.0,72.2,108.0,0.311,0.363,0.566,52.5,49.6,8.8,6.4,0.535,15.0,26.6,0.229
226,Oral Roberts,29,18,11,0.621,1.73,-0.04,10.0,5.0,8.0,3.0,5.0,7.0,2352.0,2192.0,73.6,102.2,0.312,0.318,0.519,53.2,44.2,7.6,9.0,0.487,15.7,31.2,0.218
227,Oregon,29,21,7,0.75,16.15,9.65,14.0,4.0,11.0,2.0,7.0,2.0,2097.0,1915.0,65.8,100.4,0.267,0.389,0.541,49.2,54.7,7.2,7.6,0.508,17.9,27.3,0.204
228,Oregon State,33,20,13,0.606,11.48,10.82,10.0,10.0,10.0,6.0,4.0,6.0,2325.0,2232.0,66.2,101.5,0.38,0.387,0.523,49.5,54.3,8.0,7.7,0.481,15.8,29.1,0.275
229,Pacific,18,9,9,0.5,2.64,5.23,6.0,7.0,6.0,2.0,3.0,6.0,1256.0,1272.0,69.1,100.2,0.323,0.417,0.542,48.3,50.2,6.5,6.6,0.508,16.4,23.3,0.235
230,Penn State,25,11,14,0.44,13.53,13.89,7.0,12.0,7.0,5.0,3.0,8.0,1816.0,1825.0,69.7,103.8,0.335,0.384,0.563,48.2,55.9,7.9,11.7,0.53,17.6,24.8,0.245
232,Pepperdine,27,15,12,0.556,5.65,5.01,7.0,6.0,7.0,5.0,3.0,5.0,2076.0,1988.0,72.2,100.1,0.34,0.376,0.53,50.0,52.8,9.1,5.1,0.49,16.3,26.0,0.249
233,Pittsburgh,22,10,12,0.455,7.8,6.75,6.0,10.0,7.0,6.0,3.0,5.0,1566.0,1543.0,68.5,102.3,0.332,0.404,0.533,46.4,64.1,8.6,10.9,0.5,15.4,26.1,0.235
234,Portland,21,6,15,0.286,-12.58,5.08,0.0,11.0,5.0,8.0,1.0,6.0,1459.0,1748.0,73.0,113.3,0.227,0.414,0.6,57.6,61.3,8.9,12.4,0.58,17.0,31.6,0.169
235,Portland State,22,9,13,0.409,-6.33,-4.66,6.0,8.0,7.0,6.0,2.0,6.0,1512.0,1463.0,70.6,93.7,0.417,0.336,0.536,47.8,54.8,8.0,7.8,0.498,20.9,23.0,0.288
236,Prairie View,21,16,5,0.762,-8.02,-15.07,13.0,0.0,8.0,0.0,5.0,3.0,1497.0,1349.0,70.7,90.9,0.46,0.335,0.505,50.6,49.9,9.7,8.2,0.474,22.2,31.4,0.283
237,Presbyterian,22,7,15,0.318,-13.96,-9.0,5.0,12.0,5.0,6.0,2.0,9.0,1411.0,1476.0,66.8,99.9,0.42,0.361,0.556,48.8,50.2,10.6,10.4,0.52,20.0,27.3,0.295
239,Providence,26,13,13,0.5,8.94,8.82,9.0,10.0,8.0,3.0,4.0,7.0,1816.0,1813.0,67.2,101.8,0.301,0.338,0.517,50.5,48.8,9.3,8.6,0.486,14.6,29.9,0.211
240,Purdue,28,18,10,0.643,15.55,11.23,13.0,6.0,11.0,1.0,5.0,6.0,1989.0,1868.0,66.5,99.4,0.301,0.453,0.517,45.5,60.0,8.2,9.7,0.488,14.9,24.1,0.205
241,Purdue Fort Wayne,23,8,15,0.348,-12.15,-8.63,6.0,14.0,5.0,6.0,3.0,9.0,1728.0,1809.0,69.4,109.1,0.304,0.393,0.558,50.7,50.0,10.8,7.2,0.525,14.8,30.8,0.227
242,Quinnipiac,22,9,13,0.409,-9.1,-7.6,7.0,10.0,8.0,5.0,1.0,5.0,1485.0,1518.0,72.0,94.2,0.327,0.344,0.482,52.4,50.8,9.8,11.8,0.442,15.0,27.8,0.231
243,Radford,27,15,12,0.556,-6.2,-6.6,12.0,6.0,9.0,5.0,6.0,6.0,1826.0,1745.0,64.7,98.0,0.244,0.402,0.521,44.1,49.5,9.5,8.0,0.492,16.5,24.2,0.178
244,Rhode Island,25,10,15,0.4,5.29,4.93,7.0,10.0,6.0,3.0,2.0,9.0,1786.0,1777.0,70.3,99.1,0.335,0.377,0.513,47.7,54.8,9.6,9.7,0.479,15.4,26.2,0.232
245,Rice,28,15,13,0.536,-3.73,-1.49,6.0,10.0,9.0,3.0,3.0,9.0,2068.0,2062.0,72.5,101.6,0.214,0.347,0.53,48.7,52.0,10.6,11.3,0.508,15.2,25.6,0.15
246,Richmond,23,14,9,0.609,9.04,5.0,6.0,5.0,6.0,4.0,5.0,3.0,1717.0,1587.0,69.6,99.1,0.285,0.364,0.544,53.8,46.6,7.5,7.3,0.519,19.5,28.2,0.199
247,Rider,23,6,17,0.261,-12.24,-5.76,5.0,13.0,1.0,8.0,4.0,8.0,1553.0,1702.0,68.6,107.2,0.36,0.401,0.559,50.6,53.6,9.3,8.0,0.533,15.2,26.7,0.243
