Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
248,Robert Morris,19,4,15,0.211,-13.2,-5.53,3.0,12.0,3.0,6.0,1.0,9.0,1374.0,1494.0,68.5,101.6,0.256,0.337,0.524,47.5,57.7,9.2,8.1,0.504,16.2,29.5,0.168
249,Rutgers,28,16,12,0.571,14.14,12.5,10.0,10.0,10.0,4.0,4.0,6.0,1939.0,1893.0,68.3,101.0,0.271,0.334,0.52,49.2,51.8,11.1,13.9,0.501,14.7,27.3,0.173
250,Sacramento State,20,8,12,0.4,-7.76,-3.65,5.0,9.0,5.0,3.0,3.0,8.0,1443.0,1442.0,66.2,107.0,0.315,0.313,0.542,48.9,48.0,10.2,6.4,0.516,13.2,27.3,0.214
251,Sacred Heart,18,9,9,0.5,-12.19,-7.47,9.0,7.0,4.0,3.0,5.0,6.0,1265.0,1350.0,68.0,101.3,0.336,0.415,0.522,48.9,55.9,7.0,5.1,0.48,16.1,29.5,0.249
252,Saint Francis (PA),22,6,16,0.273,-10.3,-5.8,5.0,13.0,4.0,6.0,2.0,10.0,1515.0,1614.0,69.7,97.6,0.336,0.329,0.516,49.8,52.1,8.2,5.9,0.478,17.5,28.8,0.24
253,Saint Joseph's,20,5,15,0.25,-4.56,5.89,3.0,9.0,3.0,3.0,1.0,9.0,1443.0,1652.0,73.0,95.8,0.267,0.492,0.517,44.9,56.7,8.0,4.5,0.486,16.8,21.5,0.194
254,Saint Louis,21,14,7,0.667,11.76,2.19,6.0,4.0,12.0,1.0,1.0,4.0,1575.0,1374.0,68.7,109.2,0.298,0.31,0.544,56.4,63.0,10.7,10.0,0.516,15.0,35.6,0.21
255,Saint Mary's (CA),24,14,10,0.583,8.05,6.43,4.0,6.0,9.0,3.0,2.0,3.0,1542.0,1503.0,65.9,97.5,0.276,0.378,0.512,52.1,45.7,9.2,7.8,0.478,15.2,25.7,0.203
256,Saint Peter's,25,14,11,0.56,-5.48,-7.2,10.0,8.0,8.0,3.0,4.0,7.0,1580.0,1537.0,68.0,92.9,0.327,0.344,0.493,51.3,52.6,11.8,16.0,0.456,18.8,30.4,0.228
257,Sam Houston,28,19,9,0.679,-3.29,-4.87,13.0,3.0,12.0,1.0,7.0,6.0,2229.0,1969.0,74.7,106.5,0.312,0.407,0.552,49.7,54.6,11.3,8.7,0.526,16.6,30.5,0.216
258,Samford,19,6,13,0.316,-8.93,-1.63,2.0,9.0,4.0,5.0,2.0,7.0,1460.0,1510.0,75.0,100.4,0.272,0.397,0.531,52.4,52.3,8.9,8.1,0.506,18.3,30.4,0.186
259,San Diego,14,3,11,0.214,-5.22,5.64,2.0,7.0,0.0,5.0,3.0,5.0,927.0,1079.0,72.2,90.9,0.256,0.319,0.488,46.2,52.6,9.2,8.5,0.464,16.3,20.9,0.166
260,San Diego State,28,23,5,0.821,14.36,2.99,14.0,3.0,13.0,2.0,6.0,2.0,2062.0,1713.0,66.9,109.6,0.335,0.408,0.557,52.8,54.2,12.2,9.9,0.526,14.4,29.0,0.241
261,San Francisco,25,11,14,0.44,6.0,3.84,4.0,9.0,3.0,5.0,4.0,6.0,1786.0,1732.0,69.5,102.8,0.214,0.503,0.535,48.6,46.1,10.3,8.6,0.513,14.9,24.9,0.154
262,San Jose State,21,5,16,0.238,-17.5,0.98,2.0,12.0,4.0,6.0,0.0,8.0,1381.0,1708.0,72.4,90.9,0.29,0.393,0.483,43.4,43.2,6.5,6.7,0.455,15.6,20.6,0.189
263,Santa Clara,20,12,8,0.6,-0.05,2.16,4.0,5.0,6.0,3.0,4.0,3.0,1393.0,1412.0,72.1,96.6,0.406,0.32,0.521,50.2,49.4,6.1,10.1,0.483,16.3,23.2,0.277
264,Seattle,23,12,11,0.522,-5.24,-3.51,4.0,5.0,6.0,3.0,3.0,6.0,1677.0,1578.0,70.5,102.8,0.292,0.416,0.516,47.2,44.5,9.3,9.9,0.481,13.2,27.2,0.214
265,Seton Hall,27,14,13,0.519,11.12,9.53,10.0,9.0,7.0,4.0,6.0,7.0,1924.0,1881.0,67.8,103.7,0.357,0.368,0.539,50.1,51.6,9.2,11.4,0.5,16.4,29.7,0.261
266,Siena,17,12,5,0.706,-3.99,-8.58,12.0,4.0,6.0,2.0,6.0,2.0,1149.0,1071.0,66.2,102.1,0.372,0.351,0.546,51.7,52.3,8.4,8.4,0.52,17.2,28.0,0.245
267,South Alabama,28,17,11,0.607,-6.03,-5.86,10.0,7.0,10.0,5.0,6.0,5.0,2075.0,1985.0,68.4,106.9,0.334,0.436,0.552,48.4,43.9,10.3,11.0,0.52,15.1,27.2,0.24
268,South Carolina,21,6,15,0.286,3.39,10.01,4.0,12.0,3.0,6.0,2.0,7.0,1523.0,1662.0,75.4,96.1,0.279,0.342,0.493,48.7,49.5,11.1,10.0,0.467,16.8,31.7,0.183
269,South Carolina State,18,1,17,0.056,-24.9,-7.56,1.0,7.0,1.0,6.0,0.0,11.0,1102.0,1414.0,72.5,84.4,0.276,0.376,0.472,44.6,44.4,8.1,7.6,0.448,21.1,25.8,0.171
270,South Carolina Upstate,23,5,18,0.217,-13.7,-5.2,5.0,11.0,3.0,8.0,2.0,10.0,1515.0,1712.0,68.9,95.6,0.293,0.4,0.524,46.5,51.3,9.0,7.1,0.491,18.4,23.7,0.211
271,South Dakota,25,14,11,0.56,-1.25,-3.5,11.0,4.0,7.0,2.0,5.0,4.0,1899.0,1805.0,70.2,108.1,0.325,0.332,0.572,50.5,51.8,6.5,6.9,0.533,13.9,22.1,0.254
272,South Dakota State,23,16,7,0.696,3.27,-2.05,9.0,3.0,8.0,1.0,4.0,2.0,1850.0,1690.0,71.9,111.9,0.377,0.348,0.597,53.5,49.9,7.7,8.5,0.568,15.4,24.4,0.27
273,South Florida,22,9,13,0.409,-0.02,6.27,4.0,10.0,4.0,6.0,3.0,4.0,1449.0,1571.0,68.3,95.9,0.343,0.33,0.488,52.8,48.6,7.7,8.6,0.458,17.2,33.2,0.218
274,Southeast Missouri State,27,11,16,0.407,-10.18,-7.51,9.0,11.0,7.0,6.0,3.0,9.0,1864.0,1936.0,68.9,97.5,0.405,0.396,0.532,51.6,59.4,9.7,6.7,0.499,19.2,27.6,0.272
275,Southeastern Louisiana,26,8,18,0.308,-17.4,-8.02,5.0,11.0,3.0,4.0,4.0,13.0,1775.0,2019.0,71.6,94.1,0.41,0.405,0.496,48.5,44.2,9.5,7.3,0.454,18.8,31.2,0.278
276,Southern,19,8,11,0.421,-13.49,-13.07,8.0,6.0,5.0,2.0,3.0,7.0,1327.0,1335.0,72.9,94.0,0.405,0.299,0.517,51.5,57.4,11.0,6.6,0.48,19.4,27.9,0.272
277,Southern California,33,25,8,0.758,20.5,10.65,15.0,5.0,13.0,2.0,7.0,3.0,2473.0,2148.0,67.7,109.0,0.363,0.31,0.551,54.4,50.7,6.9,12.9,0.528,15.4,34.4,0.235
278,Southern Illinois,26,12,14,0.462,-3.56,0.72,5.0,13.0,8.0,5.0,3.0,8.0,1704.0,1770.0,65.8,98.7,0.294,0.411,0.549,46.5,57.3,9.3,5.6,0.528,16.7,17.0,0.195
279,SIU Edwardsville,26,9,17,0.346,-14.94,-6.02,7.0,12.0,2.0,8.0,6.0,7.0,1709.0,1897.0,69.8,94.2,0.33,0.349,0.527,48.4,54.4,8.4,13.1,0.497,20.3,26.5,0.225
280,Southern Methodist,17,11,6,0.647,10.97,4.44,7.0,4.0,6.0,2.0,5.0,2.0,1269.0,1158.0,70.8,105.5,0.312,0.371,0.553,51.2,57.0,8.6,12.9,0.522,17.2,30.1,0.227
281,Southern Mississippi,25,8,17,0.32,-6.88,-2.1,4.0,13.0,6.0,7.0,2.0,9.0,1605.0,1668.0,68.5,93.3,0.281,0.302,0.507,50.8,50.2,8.6,6.7,0.48,18.2,24.4,0.19
282,Southern Utah,24,20,4,0.833,0.63,-5.69,12.0,2.0,14.0,0.0,5.0,3.0,2021.0,1669.0,73.1,114.6,0.374,0.419,0.582,55.5,48.4,9.5,7.2,0.545,14.3,31.7,0.279
283,St. Bonaventure,21,16,5,0.762,13.44,4.49,11.0,4.0,8.0,1.0,4.0,3.0,1471.0,1283.0,65.3,107.3,0.28,0.319,0.53,52.3,56.5,9.0,12.5,0.498,14.0,32.7,0.207
284,St. Francis (NY),19,9,10,0.474,-10.23,-8.38,9.0,9.0,4.0,6.0,5.0,4.0,1476.0,1511.0,73.6,104.9,0.307,0.293,0.53,49.4,50.0,10.9,8.9,0.495,14.1,30.2,0.226
285,St. John's (NY),27,16,11,0.593,9.41,7.19,10.0,9.0,11.0,3.0,4.0,6.0,2132.0,2072.0,74.1,105.1,0.286,0.333,0.538,48.7,56.5,12.1,10.2,0.504,14.6,29.1,0.214
286,Stanford,27,14,13,0.519,10.15,10.01,10.0,10.0,5.0,4.0,6.0,6.0,1883.0,1879.0,69.7,98.3,0.365,0.309,0.549,50.0,49.0,10.0,9.5,0.514,19.0,25.1,0.261
287,Stephen F. Austin,21,16,5,0.762,-1.63,-8.46,13.0,3.0,10.0,1.0,6.0,4.0,1686.0,1484.0,72.7,109.1,0.421,0.249,0.588,55.4,53.2,12.9,10.0,0.562,19.5,36.8,0.286
288,Stetson,27,12,15,0.444,-7.26,-4.51,7.0,9.0,7.0,5.0,3.0,8.0,1925.0,1896.0,68.4,103.2,0.276,0.42,0.536,51.0,53.9,10.1,7.6,0.51,16.6,29.4,0.192
289,Stony Brook,23,9,14,0.391,-6.14,-4.73,7.0,9.0,5.0,5.0,4.0,8.0,1522.0,1509.0,67.7,96.6,0.329,0.359,0.499,51.7,51.2,8.2,14.5,0.465,17.3,30.8,0.225
290,Syracuse,28,18,10,0.643,13.27,8.59,9.0,7.0,13.0,1.0,2.0,7.0,2095.0,1964.0,69.3,107.5,0.283,0.403,0.549,48.3,56.4,11.7,14.7,0.512,14.3,28.8,0.221
291,Tarleton State,20,10,10,0.5,-7.28,-3.02,5.0,7.0,6.0,3.0,4.0,7.0,1467.0,1246.0,69.2,106.1,0.365,0.258,0.554,48.7,55.5,15.1,10.0,0.518,14.8,26.0,0.263
292,TCU,26,12,14,0.462,2.61,6.99,5.0,11.0,6.0,7.0,3.0,6.0,1738.0,1852.0,67.6,98.4,0.324,0.363,0.527,50.2,54.1,8.9,9.0,0.499,18.3,28.9,0.218
293,Temple,16,5,11,0.313,2.57,5.57,4.0,10.0,3.0,5.0,2.0,5.0,1053.0,1101.0,68.3,96.3,0.389,0.387,0.512,49.5,61.5,6.1,6.7,0.467,17.2,25.9,0.279
294,Tennessee,27,18,9,0.667,16.87,8.46,10.0,7.0,13.0,3.0,4.0,4.0,1941.0,1714.0,68.7,104.6,0.344,0.346,0.537,51.4,58.8,10.6,14.1,0.496,15.7,31.3,0.257
295,Tennessee State,23,4,19,0.174,-14.1,-7.23,3.0,17.0,4.0,8.0,0.0,11.0,1573.0,1702.0,72.5,93.4,0.326,0.358,0.507,46.9,47.2,10.1,8.9,0.475,18.5,25.5,0.223
296,Tennessee Tech,27,5,22,0.185,-14.13,-3.84,5.0,15.0,5.0,6.0,0.0,16.0,1797.0,2075.0,70.2,94.4,0.27,0.427,0.525,49.4,58.2,9.2,6.2,0.501,20.1,26.6,0.183
297,Tennessee-Martin,24,8,16,0.333,-19.41,-5.89,6.0,14.0,6.0,7.0,2.0,9.0,1571.0,1847.0,68.7,94.2,0.294,0.355,0.495,46.7,52.0,10.3,8.0,0.458,17.8,29.2,0.211
298,Texas,27,19,8,0.704,15.51,9.36,11.0,6.0,8.0,5.0,6.0,2.0,2008.0,1842.0,69.5,105.5,0.339,0.421,0.559,52.7,50.9,9.2,10.4,0.529,18.0,30.9,0.24
299,Texas A&M,18,8,10,0.444,2.2,4.86,2.0,8.0,6.0,4.0,2.0,4.0,1157.0,1205.0,66.1,97.2,0.34,0.405,0.516,50.9,54.4,10.4,6.7,0.476,19.2,32.8,0.246
300,Texas A&M-Corpus Christi,24,5,19,0.208,-16.77,-6.1,2.0,13.0,4.0,8.0,1.0,10.0,1554.0,1716.0,71.3,90.9,0.356,0.357,0.513,48.3,56.8,9.6,8.1,0.477,20.9,24.6,0.245
301,Texas Southern,26,17,9,0.654,-6.15,-9.03,10.0,3.0,8.0,2.0,5.0,6.0,1921.0,1806.0,73.9,99.5,0.379,0.271,0.521,53.4,45.2,9.4,12.1,0.482,17.8,31.9,0.265
302,Texas State,25,18,7,0.72,-3.85,-7.37,12.0,3.0,8.0,3.0,9.0,3.0,1660.0,1543.0,64.7,101.1,0.273,0.269,0.54,52.5,53.9,10.5,9.6,0.513,17.8,29.8,0.193
303,Texas Tech,29,18,11,0.621,16.59,7.28,9.0,8.0,11.0,4.0,5.0,4.0,2103.0,1833.0,67.1,107.1,0.379,0.313,0.533,51.2,51.4,10.5,12.2,0.494,13.7,32.8,0.269
304,Texas-Rio Grande Valley,19,9,10,0.474,-9.63,-5.23,2.0,5.0,8.0,3.0,1.0,6.0,1376.0,1287.0,74.5,97.2,0.402,0.369,0.496,49.5,60.7,11.9,11.2,0.463,16.9,32.4,0.256
305,The Citadel,25,13,12,0.52,-6.07,-1.45,5.0,11.0,11.0,3.0,1.0,8.0,2019.0,1959.0,74.9,107.9,0.316,0.46,0.56,50.3,54.9,7.3,10.2,0.534,14.4,25.4,0.222
306,Toledo,30,21,9,0.7,6.59,-1.88,15.0,4.0,12.0,1.0,7.0,5.0,2433.0,2179.0,70.2,114.1,0.285,0.451,0.573,50.2,56.3,8.6,6.5,0.54,13.5,29.7,0.222
307,Towson,18,4,14,0.222,-9.83,-2.33,3.0,9.0,4.0,4.0,0.0,6.0,1214.0,1349.0,66.8,99.5,0.334,0.295,0.497,51.5,39.2,7.4,7.9,0.454,15.5,34.1,0.243
308,Troy,28,11,17,0.393,-12.06,-4.06,4.0,12.0,7.0,4.0,2.0,11.0,1829.0,1942.0,70.2,92.7,0.348,0.388,0.492,51.2,50.3,8.9,8.7,0.452,18.3,28.8,0.242
309,Tulane,23,10,13,0.435,1.03,3.59,4.0,12.0,6.0,6.0,3.0,6.0,1470.0,1529.0,67.8,94.3,0.366,0.4,0.493,45.8,55.3,11.0,9.7,0.442,14.8,22.9,0.273
310,Tulsa,23,11,12,0.478,4.19,5.43,7.0,9.0,7.0,5.0,4.0,4.0,1573.0,1509.0,68.0,100.5,0.33,0.399,0.539,49.2,57.8,9.3,6.3,0.511,17.4,26.9,0.223
311,UAB,29,22,7,0.759,5.8,-3.83,13.0,5.0,15.0,2.0,6.0,4.0,2105.0,1748.0,68.9,105.3,0.314,0.272,0.524,51.7,39.1,11.6,12.1,0.493,13.2,29.5,0.219
312,UC Davis,18,10,8,0.556,-5.83,-4.24,7.0,5.0,4.0,3.0,4.0,3.0,1295.0,1289.0,70.7,99.8,0.369,0.309,0.54,48.9,43.4,10.4,8.0,0.49,17.9,26.6,0.289
313,UC Irvine,27,18,9,0.667,3.46,-0.86,13.0,4.0,10.0,1.0,6.0,6.0,1950.0,1712.0,69.2,103.4,0.293,0.241,0.53,55.4,43.8,10.8,11.6,0.492,16.0,32.6,0.223
314,UC Riverside,22,14,8,0.636,4.12,-2.43,10.0,5.0,5.0,4.0,7.0,3.0,1544.0,1400.0,66.8,104.0,0.22,0.423,0.546,52.5,53.8,7.8,6.2,0.525,15.7,26.2,0.155
315,UC San Diego,17,7,10,0.412,-6.95,0.98,4.0,10.0,7.0,3.0,0.0,7.0,1214.0,1226.0,70.2,101.0,0.213,0.514,0.567,43.8,65.8,9.7,5.4,0.556,17.4,17.3,0.136
316,UC Santa Barbara,27,22,5,0.815,7.8,-2.08,15.0,3.0,11.0,0.0,8.0,4.0,2051.0,1696.0,67.2,112.0,0.34,0.34,0.575,54.2,59.3,10.9,7.5,0.541,14.2,29.5,0.256
317,UCLA,32,22,10,0.688,16.3,11.34,13.0,6.0,11.0,1.0,5.0,6.0,2349.0,2190.0,65.4,108.4,0.316,0.316,0.551,52.6,51.1,7.3,7.9,0.52,13.6,29.2,0.226
318,UNC Asheville,20,10,10,0.5,-6.99,-7.59,9.0,5.0,6.0,4.0,4.0,6.0,1468.0,1456.0,69.9,103.1,0.302,0.391,0.557,47.2,46.4,9.8,10.6,0.546,18.6,26.8,0.183
319,UNC Greensboro,30,21,9,0.7,3.48,-2.15,13.0,5.0,7.0,3.0,10.0,3.0,2189.0,2020.0,70.5,103.1,0.237,0.39,0.503,51.8,45.0,10.6,11.9,0.479,13.1,31.4,0.162
320,UNC Wilmington,17,7,10,0.412,-6.84,-6.47,1.0,6.0,3.0,4.0,3.0,4.0,1297.0,1253.0,70.7,107.2,0.368,0.367,0.546,47.5,46.6,8.5,8.6,0.5,13.8,27.0,0.282
321,UT Arlington,26,13,13,0.5,-7.23,-4.57,9.0,8.0,9.0,4.0,3.0,8.0,1916.0,1827.0,71.6,102.4,0.268,0.397,0.512,48.9,52.6,11.5,12.3,0.479,14.3,29.3,0.197
322,Utah,25,12,13,0.48,11.86,9.54,8.0,11.0,8.0,5.0,3.0,7.0,1803.0,1745.0,67.6,105.6,0.288,0.346,0.567,47.9,57.6,8.0,9.2,0.531,16.5,23.6,0.228
323,Utah State,29,20,9,0.69,10.99,1.32,13.0,4.0,10.0,2.0,5.0,3.0,2105.0,1808.0,69.5,104.5,0.299,0.322,0.532,57.3,60.7,9.6,14.9,0.5,16.9,35.4,0.216
324,Utah Tech,21,8,13,0.381,-14.01,-3.43,4.0,10.0,5.0,7.0,3.0,6.0,1461.0,1603.0,74.0,94.0,0.348,0.341,0.511,47.0,62.5,9.2,5.3,0.471,18.3,25.3,0.249
325,Utah Valley,22,11,11,0.5,-3.41,-1.61,9.0,4.0,8.0,4.0,3.0,6.0,1632.0,1635.0,72.0,102.5,0.422,0.269,0.546,54.5,62.5,7.2,11.6,0.522,18.0,31.5,0.266
326,UTEP,24,12,12,0.5,1.07,1.26,8.0,8.0,10.0,2.0,2.0,9.0,1698.0,1644.0,69.6,101.1,0.291,0.366,0.521,49.4,46.9,8.9,7.5,0.484,13.9,24.2,0.217
327,UTSA,26,15,11,0.577,-1.22,-0.17,9.0,7.0,12.0,2.0,2.0,8.0,2050.0,1906.0,73.4,107.4,0.234,0.364,0.537,51.3,49.9,8.4,8.8,0.508,13.7,29.9,0.178
328,Valparaiso,28,10,18,0.357,-4.21,1.14,7.0,11.0,6.0,6.0,4.0,11.0,1821.0,1902.0,68.3,94.4,0.272,0.403,0.512,47.1,53.9,9.5,9.4,0.479,16.3,20.1,0.198
329,Vanderbilt,25,9,16,0.36,6.14,6.74,3.0,13.0,6.0,7.0,2.0,8.0,1794.0,1809.0,69.6,103.0,0.329,0.471,0.548,49.3,52.2,10.1,7.3,0.512,17.4,28.1,0.242
330,Vermont,15,10,5,0.667,1.99,-7.61,10.0,4.0,6.0,3.0,4.0,2.0,1095.0,951.0,66.4,108.1,0.33,0.407,0.572,52.9,55.1,7.4,8.0,0.533,16.0,26.6,0.257
331,Villanova,25,18,7,0.72,17.47,9.19,11.0,4.0,9.0,0.0,4.0,4.0,1870.0,1663.0,65.7,113.3,0.3,0.448,0.566,50.9,57.1,7.7,5.7,0.532,12.1,27.5,0.229
332,Virginia,25,18,7,0.72,15.27,7.59,13.0,4.0,10.0,1.0,6.0,3.0,1705.0,1513.0,60.8,111.5,0.217,0.427,0.583,51.7,54.8,8.0,13.4,0.554,13.5,22.6,0.177
333,Virginia Commonwealth,27,19,7,0.731,11.3,4.76,10.0,4.0,12.0,2.0,5.0,3.0,1864.0,1694.0,67.9,101.2,0.34,0.349,0.55,49.6,52.7,13.0,14.8,0.509,18.3,28.0,0.259
334,VMI,25,13,12,0.52,-0.41,-0.78,7.0,7.0,11.0,1.0,1.0,10.0,2001.0,1897.0,72.3,109.5,0.272,0.469,0.584,51.3,55.7,7.3,8.0,0.554,15.5,23.4,0.21
335,Virginia Tech,22,15,7,0.682,12.59,6.5,9.0,4.0,10.0,2.0,3.0,3.0,1585.0,1451.0,66.4,106.7,0.334,0.41,0.552,51.8,56.1,7.1,11.5,0.523,15.1,27.8,0.233
336,Wagner,20,13,7,0.65,-5.35,-7.9,13.0,5.0,7.0,3.0,6.0,4.0,1425.0,1374.0,66.8,104.8,0.28,0.305,0.522,52.5,48.4,10.8,8.2,0.491,15.3,34.8,0.201
337,Wake Forest,22,6,16,0.273,1.72,8.06,3.0,15.0,5.0,6.0,1.0,9.0,1458.0,1583.0,67.4,97.7,0.294,0.46,0.524,48.9,50.3,9.1,6.2,0.49,17.7,25.8,0.214
338,Washington,26,5,21,0.192,1.88,11.61,4.0,16.0,4.0,7.0,1.0,9.0,1759.0,2012.0,71.0,95.3,0.262,0.392,0.517,44.5,43.7,8.6,9.0,0.489,17.3,23.4,0.185
339,Washington State,27,14,13,0.519,8.12,6.93,7.0,12.0,11.0,5.0,3.0,6.0,1853.0,1821.0,68.6,97.4,0.347,0.396,0.517,52.3,51.8,8.8,9.0,0.479,18.7,30.8,0.246
340,Weber State,23,17,6,0.739,3.14,-5.22,12.0,3.0,11.0,0.0,6.0,5.0,1881.0,1594.0,72.5,112.8,0.368,0.382,0.616,51.4,52.6,9.2,8.0,0.579,15.9,22.2,0.289
341,West Virginia,29,19,10,0.655,15.36,10.05,11.0,6.0,8.0,5.0,7.0,2.0,2243.0,2089.0,70.6,108.2,0.379,0.331,0.53,51.8,52.9,10.6,7.7,0.489,14.1,35.5,0.273
342,Western Carolina,27,11,16,0.407,-7.43,-2.03,4.0,13.0,6.0,5.0,4.0,9.0,2039.0,2129.0,72.2,102.2,0.333,0.42,0.558,49.6,50.1,6.7,7.4,0.526,17.3,22.9,0.242
343,Western Illinois,22,7,15,0.318,-12.48,-4.62,5.0,9.0,2.0,5.0,4.0,9.0,1606.0,1746.0,73.5,99.3,0.358,0.365,0.504,51.1,40.9,7.2,7.9,0.461,15.2,29.1,0.256
344,Western Kentucky,29,21,8,0.724,5.19,0.5,11.0,3.0,11.0,2.0,5.0,3.0,2108.0,1972.0,69.1,104.4,0.355,0.328,0.552,54.7,53.9,9.3,12.9,0.505,17.8,31.8,0.28
345,Western Michigan,21,5,16,0.238,-11.51,-1.21,4.0,12.0,2.0,9.0,3.0,7.0,1325.0,1511.0,68.3,92.4,0.252,0.37,0.513,48.2,49.1,6.5,5.3,0.494,19.1,23.6,0.161
346,Wichita State,22,16,6,0.727,9.36,6.91,11.0,2.0,10.0,2.0,5.0,2.0,1572.0,1469.0,68.6,102.9,0.366,0.402,0.508,49.0,53.7,8.8,10.0,0.472,13.7,30.2,0.249
347,William & Mary,17,7,10,0.412,-11.23,-3.99,4.0,6.0,1.0,3.0,5.0,6.0,1101.0,1224.0,67.2,95.7,0.32,0.361,0.504,48.4,47.2,7.8,8.3,0.461,17.5,28.6,0.239
348,Winthrop,25,23,2,0.92,4.69,-7.15,17.0,1.0,11.0,1.0,10.0,0.0,1972.0,1676.0,72.5,108.8,0.356,0.393,0.555,56.1,53.8,10.3,6.5,0.526,16.4,35.0,0.245
349,Wisconsin,31,18,13,0.581,17.22,11.93,10.0,10.0,11.0,5.0,5.0,6.0,2167.0,2003.0,65.8,105.4,0.262,0.409,0.533,49.0,54.0,8.5,10.7,0.499,12.1,23.6,0.202
350,Wofford,24,15,9,0.625,1.76,-0.24,12.0,5.0,9.0,3.0,6.0,4.0,1784.0,1627.0,67.6,109.4,0.254,0.504,0.579,51.6,54.3,9.8,6.1,0.56,16.6,27.7,0.179
351,Wright State,24,18,6,0.75,6.89,-7.65,16.0,4.0,9.0,4.0,9.0,2.0,1967.0,1618.0,72.1,113.0,0.345,0.329,0.574,56.2,52.0,8.2,8.4,0.544,15.5,34.2,0.25
352,Wyoming,25,14,11,0.56,-1.23,-2.31,5.0,9.0,7.0,5.0,4.0,5.0,1915.0,1888.0,69.9,108.4,0.353,0.488,0.569,47.0,54.1,8.2,5.4,0.537,14.3,22.9,0.254
353,Xavier,21,13,8,0.619,11.09,6.47,6.0,7.0,11.0,2.0,2.0,5.0,1571.0,1474.0,69.5,106.4,0.259,0.388,0.544,50.8,62.6,9.8,10.3,0.521,14.0,26.8,0.18
354,Yale,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
355,Youngstown State,27,15,12,0.556,-9.78,-8.17,9.0,11.0,10.0,5.0,5.0,7.0,2010.0,1950.0,69.1,106.2,0.321,0.362,0.522,51.3,48.7,8.6,4.6,0.484,13.9,33.6,0.233
