Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
128,Kansas State,27,9,18,0.333,9.97,14.01,3.0,15.0,7,8,2.0,10.0,1702,1811.0,69.6,89.7,0.302,0.38,0.508,51.7,71.3,8.4,11.6,0.47,20.8,28.0,0.223
129,Kennesaw State,19,7,12,0.368,-18.88,-8.74,2.0,11.0,7,6,0.0,6.0,1233,1040.0,65.1,99.6,0.271,0.189,0.469,59.7,48.4,10.3,13.1,0.441,20.7,42.8,0.178
130,Kent State,20,11,9,0.55,-1.07,2.03,10.0,6.0,7,1,4.0,8.0,1368,1430.0,71.9,94.0,0.356,0.379,0.493,54.0,47.6,7.8,7.5,0.457,18.0,34.4,0.238
131,Kentucky,27,18,9,0.667,21.13,14.61,9.0,6.0,12,2,5.0,6.0,1970,1794.0,71.8,101.2,0.238,0.327,0.513,49.6,50.4,12.6,8.9,0.485,14.6,32.8,0.173
132,La Salle,26,11,15,0.423,-5.9,-4.05,7.0,10.0,7,7,5.0,7.0,1680,1728.0,72.5,88.3,0.268,0.447,0.479,42.7,64.2,11.8,7.2,0.439,16.7,23.4,0.204
133,Lafayette,13,5,8,0.385,-6.64,-3.33,5.0,7.0,2,4,3.0,4.0,789,832.0,69.0,87.2,0.192,0.29,0.49,54.0,61.6,9.2,15.9,0.465,21.0,28.4,0.138
134,Lamar,24,10,14,0.417,-11.34,-5.67,9.0,6.0,5,5,5.0,9.0,1484,1560.0,70.8,86.0,0.293,0.272,0.457,47.3,50.2,12.9,5.5,0.412,18.1,27.9,0.217
135,Lehigh,16,10,6,0.625,3.81,0.12,7.0,5.0,6,3,4.0,2.0,1136,1077.0,74.4,94.7,0.218,0.454,0.509,47.0,62.0,7.6,4.9,0.476,14.6,18.7,0.171
136,Liberty,27,19,8,0.704,-0.9,-9.26,12.0,4.0,14,0,5.0,8.0,1956,1589.0,69.1,104.4,0.247,0.339,0.527,57.9,57.9,10.4,8.6,0.505,17.7,38.4,0.169
137,Lipscomb,22,12,10,0.545,-12.92,-4.77,8.0,6.0,11,0,1.0,10.0,1402,1408.0,70.1,89.8,0.224,0.465,0.477,51.6,52.2,7.6,5.7,0.453,18.1,22.8,0.151
138,Little Rock,26,15,11,0.577,-4.78,-6.58,9.0,7.0,9,5,6.0,6.0,1528,1481.0,66.7,87.8,0.312,0.224,0.477,52.3,60.1,10.1,6.4,0.434,19.2,30.5,0.226
139,Long Beach State,21,12,9,0.571,0.97,-2.63,11.0,7.0,6,5,6.0,4.0,1349,1207.0,67.2,95.1,0.302,0.34,0.483,49.7,50.7,16.9,6.2,0.448,15.7,29.6,0.209
140,Long Island University,18,7,11,0.389,-19.29,-17.07,7.0,11.0,3,6,4.0,5.0,1058,1098.0,70.9,82.4,0.271,0.353,0.431,50.5,61.3,15.1,10.9,0.401,19.4,35.2,0.17
141,Longwood,25,14,11,0.56,-15.25,-17.61,12.0,6.0,11,3,3.0,8.0,1778,1719.0,75.5,94.2,0.275,0.331,0.489,50.1,46.7,10.0,12.7,0.447,16.6,33.1,0.213
142,Louisiana,24,16,8,0.667,-1.62,-5.87,13.0,1.0,11,3,5.0,5.0,1495,1345.0,66.5,93.1,0.312,0.266,0.479,50.1,41.4,10.2,6.3,0.435,17.0,29.1,0.23
143,Louisiana State,22,9,13,0.409,13.76,17.08,6.0,8.0,5,7,4.0,6.0,1325,1398.0,71.0,83.0,0.311,0.187,0.449,48.0,47.3,13.3,7.8,0.413,19.2,29.9,0.205
144,Louisiana Tech,24,14,10,0.583,0.58,-3.88,8.0,8.0,9,4,5.0,6.0,1550,1398.0,69.2,92.9,0.326,0.286,0.484,51.1,46.7,10.0,6.0,0.437,17.5,28.6,0.244
145,Louisiana-Monroe,23,3,20,0.13,-24.94,-7.63,1.0,15.0,2,10,1.0,10.0,1195,1480.0,66.8,77.9,0.291,0.285,0.448,50.8,51.2,7.2,6.1,0.418,24.4,28.2,0.183
146,Louisville,30,26,4,0.867,29.32,13.25,14.0,2.0,15,2,8.0,1.0,2304,1822.0,71.3,107.8,0.213,0.332,0.549,53.4,50.3,10.4,11.4,0.52,14.4,33.9,0.168
147,Loyola (IL),27,12,15,0.444,0.64,2.1,8.0,10.0,4,8,7.0,7.0,1573,1531.0,65.0,89.3,0.248,0.316,0.478,53.2,52.6,10.3,8.9,0.445,19.3,29.0,0.179
148,Loyola (MD),13,0,13,0.0,-16.56,-4.02,0.0,12.0,0,6,0.0,7.0,655,818.0,67.3,74.9,0.216,0.349,0.409,44.8,55.5,9.3,4.7,0.371,18.3,22.6,0.158
149,Loyola Marymount,26,7,19,0.269,-2.53,4.59,4.0,14.0,3,9,4.0,10.0,1588,1648.0,68.5,89.2,0.283,0.288,0.485,48.9,56.8,12.0,12.9,0.447,20.2,28.2,0.208
150,Maine,20,17,3,0.85,-0.08,-13.58,13.0,2.0,6,1,11.0,2.0,1324,1054.0,68.4,96.9,0.207,0.392,0.516,48.3,63.6,14.3,6.3,0.492,15.8,24.8,0.15
151,Manhattan,20,11,9,0.55,-10.39,-9.64,9.0,3.0,7,3,4.0,5.0,1103,1118.0,69.6,78.7,0.271,0.313,0.418,51.3,64.0,11.9,12.2,0.38,19.2,30.6,0.184
152,Marist,22,18,4,0.818,-2.71,-14.25,13.0,3.0,11,1,7.0,2.0,1378,1124.0,66.4,93.3,0.253,0.3,0.485,52.7,68.1,11.8,9.0,0.457,16.9,32.4,0.172
153,Marquette,26,19,7,0.731,16.8,8.03,14.0,4.0,8,3,11.0,3.0,1832,1604.0,71.9,98.0,0.23,0.212,0.518,56.6,68.6,10.7,7.2,0.493,18.0,36.0,0.163
154,Marshall,19,8,11,0.421,-0.79,1.42,7.0,9.0,6,4,2.0,7.0,1142,1184.0,68.9,85.6,0.294,0.38,0.466,49.9,54.9,9.3,11.5,0.43,18.3,28.0,0.201
155,Maryland,29,26,3,0.897,36.34,14.54,17.0,1.0,13,1,11.0,1.0,2632,2000.0,75.8,119.8,0.291,0.302,0.59,55.5,60.6,11.8,7.2,0.556,13.5,39.5,0.23
156,Maryland-Baltimore County,8,2,6,0.25,-20.89,-14.14,2.0,4.0,1,1,1.0,5.0,460,514.0,70.8,81.3,0.353,0.179,0.421,52.1,40.2,12.2,3.2,0.374,18.9,36.8,0.235
157,Massachusetts,24,16,8,0.667,5.16,-0.43,7.0,5.0,8,4,8.0,4.0,1720,1586.0,72.5,97.8,0.301,0.318,0.513,49.3,57.4,11.1,7.5,0.483,16.1,29.1,0.205
158,Massachusetts-Lowell,21,12,9,0.571,-9.66,-9.94,10.0,6.0,7,3,5.0,6.0,1206,1200.0,70.5,81.5,0.309,0.287,0.453,49.1,50.0,12.4,8.3,0.416,21.7,31.1,0.209
159,McNeese State,22,6,16,0.273,-27.71,-13.43,6.0,8.0,3,6,3.0,9.0,858,,,,0.3,0.335,0.524,,60.8,,,0.499,16.6,,0.201
160,Memphis,19,4,15,0.211,-5.55,3.45,2.0,11.0,3,7,1.0,8.0,1152,1275.0,72.9,82.6,0.262,0.248,0.454,55.9,61.0,8.9,9.9,0.421,23.5,38.7,0.179
161,Mercer,26,19,7,0.731,-1.66,-8.26,10.0,3.0,11,4,8.0,2.0,1777,1534.0,68.6,97.3,0.222,0.209,0.469,50.6,53.9,12.7,11.1,0.438,12.6,33.3,0.161
162,Merrimack,15,5,10,0.333,-18.86,-16.2,5.0,10.0,3,5,2.0,5.0,970,1010.0,71.6,88.9,0.237,0.381,0.492,49.8,53.6,12.5,4.8,0.463,20.2,28.9,0.169
163,Miami (FL),22,11,11,0.5,12.47,13.29,8.0,10.0,8,4,3.0,7.0,1453,1471.0,71.8,92.0,0.276,0.373,0.481,48.0,51.3,9.9,4.4,0.452,16.3,29.4,0.184
164,Miami (OH),24,4,20,0.167,-6.13,3.16,3.0,17.0,3,8,1.0,12.0,1567,1790.0,74.9,87.2,0.225,0.365,0.484,51.0,52.7,11.1,5.3,0.452,21.5,32.8,0.167
165,Michigan,22,16,6,0.727,27.21,16.75,9.0,4.0,9,2,5.0,3.0,1657,1427.0,72.9,102.7,0.346,0.292,0.535,58.2,57.4,7.6,6.0,0.495,17.8,37.9,0.257
166,Michigan State,24,15,9,0.625,20.74,14.32,8.0,7.0,10,4,5.0,4.0,1804,1652.0,74.4,101.0,0.3,0.313,0.526,52.1,60.3,11.5,10.3,0.5,16.3,32.1,0.202
167,Middle Tennessee,25,17,8,0.68,4.12,0.4,12.0,4.0,10,5,7.0,2.0,1851,1758.0,74.1,99.5,0.319,0.472,0.499,47.7,48.4,9.7,7.7,0.47,12.8,28.4,0.211
168,Milwaukee,28,20,8,0.714,9.19,0.79,15.0,5.0,9,5,11.0,3.0,1795,1560.0,68.1,93.0,0.31,0.342,0.517,56.9,64.9,9.9,9.5,0.463,21.4,35.5,0.26
169,Minnesota,21,8,13,0.381,7.2,17.2,7.0,11.0,5,6,3.0,7.0,1443,1653.0,73.7,92.7,0.283,0.365,0.499,49.8,61.3,8.3,5.8,0.461,17.6,29.8,0.209
170,Mississippi,27,15,12,0.556,16.84,10.02,4.0,10.0,9,5,6.0,7.0,1878,1650.0,72.6,95.0,0.344,0.207,0.495,54.4,55.6,12.1,9.5,0.456,18.3,32.9,0.24
171,Mississippi State,19,10,9,0.526,15.69,10.85,5.0,7.0,7,4,3.0,5.0,1376,1284.0,73.6,97.2,0.257,0.298,0.511,50.7,52.8,8.1,9.7,0.494,16.7,29.5,0.159
172,Mississippi Valley State,20,4,16,0.2,-28.45,-12.65,2.0,13.0,1,5,3.0,11.0,1112,1428.0,69.7,79.3,0.371,0.203,0.438,48.4,44.3,7.1,3.1,0.403,19.5,30.0,0.226
173,Missouri,22,9,13,0.409,15.97,12.29,5.0,9.0,5,8,4.0,5.0,1609,1528.0,71.7,102.0,0.257,0.342,0.564,52.8,53.1,9.0,7.5,0.545,18.0,28.3,0.175
174,Missouri State,26,23,3,0.885,19.72,8.64,16.0,0.0,9,2,12.0,0.0,1826,1449.0,69.3,101.3,0.275,0.28,0.495,59.8,58.6,13.9,12.3,0.46,14.8,37.4,0.199
175,Monmouth,18,2,16,0.111,-24.38,-10.21,2.0,11.0,1,8,1.0,8.0,828,1083.0,66.3,69.3,0.29,0.27,0.401,49.9,57.1,7.9,12.0,0.37,24.2,30.5,0.172
176,Montana,23,12,11,0.522,-8.19,-6.24,9.0,8.0,6,5,6.0,6.0,1510,1492.0,71.6,91.2,0.308,0.319,0.484,52.9,55.3,9.3,13.6,0.434,18.9,29.7,0.241
177,Montana State,24,17,7,0.708,3.58,-5.09,13.0,3.0,9,2,8.0,5.0,1729,1521.0,71.6,100.2,0.288,0.392,0.505,49.8,56.2,15.1,6.3,0.466,14.5,32.2,0.216
178,Morehead State,23,7,16,0.304,-11.43,-3.15,6.0,13.0,5,7,2.0,9.0,1341,1448.0,69.9,83.3,0.332,0.267,0.446,51.0,48.2,10.6,19.8,0.393,20.2,31.3,0.247
179,Morgan State,16,12,4,0.75,-14.15,-16.71,8.0,2.0,7,1,5.0,3.0,1029,988.0,75.4,85.3,0.367,0.237,0.461,49.0,46.7,14.4,5.3,0.404,20.4,35.1,0.273
180,Mount St. Mary's,24,17,7,0.708,-4.98,-14.98,14.0,4.0,11,1,6.0,5.0,1720,1480.0,71.9,98.6,0.24,0.395,0.523,51.4,52.7,12.5,9.0,0.487,17.5,30.3,0.19
181,Murray State,27,16,11,0.593,-1.75,-3.94,12.0,8.0,8,4,8.0,7.0,1885,1826.0,72.3,96.6,0.349,0.308,0.512,50.7,49.0,8.6,6.4,0.463,17.8,30.9,0.268
182,Navy,12,5,7,0.417,-13.04,-11.29,5.0,3.0,3,1,2.0,6.0,707,728.0,70.9,83.1,0.26,0.27,0.46,52.7,51.1,10.9,8.5,0.423,21.0,30.6,0.189
183,NC State,25,22,3,0.88,27.79,12.71,12.0,2.0,13,0,7.0,2.0,1929,1552.0,72.5,105.9,0.27,0.317,0.558,54.9,54.7,8.8,7.6,0.528,15.5,28.0,0.203
184,Nebraska,26,13,13,0.5,15.98,16.52,9.0,10.0,10,3,3.0,10.0,1810,1822.0,72.4,96.2,0.27,0.339,0.516,50.5,59.5,6.4,12.3,0.484,16.4,26.9,0.196
185,Nevada,22,13,9,0.591,-0.05,0.2,9.0,7.0,7,3,6.0,6.0,1401,1269.0,68.2,93.4,0.238,0.249,0.453,54.8,45.5,9.9,6.9,0.412,16.6,36.1,0.184
186,Nevada-Las Vegas,24,15,9,0.625,4.98,2.85,13.0,5.0,6,9,9.0,0.0,1683,1632.0,73.6,94.3,0.378,0.369,0.493,52.9,52.0,9.4,6.5,0.45,16.5,30.4,0.264
187,New Hampshire,20,5,15,0.25,-22.54,-11.29,5.0,11.0,4,4,1.0,11.0,1075,1300.0,69.8,77.0,0.287,0.282,0.42,46.9,53.7,11.0,6.4,0.374,20.1,28.1,0.207
188,New Mexico,20,15,5,0.75,11.28,-0.61,11.0,3.0,4,3,10.0,2.0,1624,1305.0,75.1,108.1,0.233,0.456,0.549,50.3,56.2,11.7,9.7,0.525,13.9,25.5,0.169
189,New Mexico State,21,9,12,0.429,-9.06,-6.91,6.0,6.0,5,3,4.0,9.0,1323,1274.0,72.3,85.6,0.284,0.214,0.46,52.2,47.2,12.6,6.2,0.436,20.7,31.6,0.173
190,New Orleans,21,6,15,0.286,-25.83,-12.49,3.0,12.0,4,6,2.0,9.0,1152,1312.0,69.4,79.0,0.319,0.337,0.444,46.7,54.5,11.6,7.8,0.404,23.6,26.7,0.216
191,Niagara,11,4,7,0.364,-19.62,-13.8,4.0,6.0,3,6,1.0,1.0,690,754.0,75.1,82.6,0.282,0.281,0.467,49.4,54.5,13.4,2.4,0.428,22.9,33.6,0.202
192,Nicholls State,25,11,14,0.44,-19.4,-13.36,9.0,7.0,8,3,3.0,11.0,1557,1510.0,70.2,88.3,0.374,0.247,0.483,49.8,47.5,14.0,5.0,0.438,22.8,31.3,0.263
193,NJIT,18,4,14,0.222,-19.63,-13.3,4.0,9.0,3,5,1.0,9.0,1014,1128.0,72.4,77.3,0.315,0.399,0.457,47.7,52.8,7.4,8.6,0.412,21.9,23.3,0.227
194,Norfolk State,14,5,9,0.357,-17.38,-12.3,3.0,5.0,4,3,1.0,6.0,801,771.0,71.4,80.2,0.335,0.34,0.424,48.9,60.7,15.4,9.6,0.384,21.2,32.1,0.216
195,North Alabama,25,7,18,0.28,-12.8,-4.84,6.0,9.0,3,8,4.0,10.0,1733,1932.0,76.2,91.0,0.313,0.431,0.515,46.5,60.0,9.5,6.9,0.479,20.2,24.8,0.225
196,North Carolina,24,13,11,0.542,17.82,10.45,8.0,9.0,10,4,3.0,6.0,1792,1615.0,74.9,99.1,0.281,0.323,0.498,53.5,55.4,9.1,8.9,0.463,14.4,32.3,0.204
197,North Carolina A&T,17,14,3,0.824,-2.49,-17.12,9.0,1.0,8,0,6.0,2.0,1224,888.0,74.8,96.2,0.243,0.286,0.482,54.4,60.6,15.9,10.1,0.449,17.9,38.2,0.177
198,North Carolina Central,16,4,12,0.25,-22.19,-8.12,2.0,6.0,2,4,2.0,8.0,1016,1140.0,80.5,77.6,0.36,0.313,0.446,50.0,53.1,12.2,13.8,0.409,24.9,30.8,0.227
199,North Dakota,21,2,19,0.095,-7.48,1.53,2.0,13.0,1,7,1.0,12.0,1396,1585.0,73.5,88.3,0.312,0.314,0.452,53.5,49.2,8.2,9.7,0.411,16.9,34.7,0.216
200,North Dakota State,24,15,9,0.625,4.62,1.58,9.0,7.0,10,3,5.0,6.0,1666,1593.0,70.8,97.0,0.347,0.352,0.535,50.9,47.6,8.6,6.4,0.49,19.1,29.2,0.265
201,North Florida,25,14,11,0.56,-8.66,-5.71,11.0,5.0,9,2,5.0,9.0,1793,1771.0,74.3,96.1,0.257,0.433,0.535,46.7,61.7,8.6,9.4,0.514,18.7,20.9,0.173
202,North Texas,20,13,7,0.65,1.99,-1.06,10.0,4.0,7,4,6.0,3.0,1386,1325.0,74.1,93.5,0.279,0.299,0.476,49.3,50.1,11.5,7.1,0.447,15.6,32.0,0.184
203,Northeastern,20,7,13,0.35,-6.0,-3.1,6.0,10.0,2,7,5.0,6.0,1241,1299.0,69.4,89.4,0.233,0.386,0.509,47.3,62.2,9.9,3.8,0.48,21.8,29.5,0.17
204,Northern Arizona,29,15,14,0.517,-3.35,-4.42,10.0,10.0,10,3,4.0,11.0,2064,2033.0,73.6,96.8,0.214,0.321,0.506,48.7,52.0,10.4,4.4,0.482,15.2,27.4,0.152
205,Northern Colorado,26,14,12,0.538,-3.83,-4.79,12.0,7.0,8,6,6.0,6.0,1684,1659.0,68.8,93.2,0.329,0.333,0.509,51.8,46.2,10.0,9.2,0.474,18.9,29.2,0.229
206,Northern Illinois,24,12,12,0.5,2.36,2.56,10.0,8.0,7,6,5.0,6.0,1760,1765.0,75.3,97.4,0.317,0.404,0.539,54.0,47.5,7.6,3.3,0.503,20.8,33.3,0.235
207,Northern Iowa,30,17,13,0.567,10.75,6.45,11.0,7.0,7,7,10.0,6.0,2077,1948.0,71.6,95.5,0.296,0.442,0.515,49.9,59.5,10.0,8.9,0.476,17.3,26.9,0.223
208,Northern Kentucky,19,8,11,0.421,3.73,3.04,7.0,5.0,3,5,5.0,6.0,1235,1222.0,70.4,91.8,0.303,0.356,0.493,52.1,47.5,6.6,8.3,0.457,18.5,29.6,0.214
209,Northwestern,25,16,9,0.64,23.29,17.05,11.0,7.0,8,5,7.0,3.0,1684,1528.0,72.3,93.2,0.327,0.255,0.47,46.8,64.0,15.9,11.3,0.435,13.3,28.7,0.215
210,Northwestern State,20,1,19,0.05,-42.18,-11.23,1.0,14.0,1,9,0.0,10.0,931,1418.0,68.7,67.8,0.269,0.385,0.381,41.1,51.2,9.4,3.2,0.35,25.2,27.2,0.16
211,Notre Dame,20,10,10,0.5,14.91,15.41,8.0,7.0,7,4,3.0,6.0,1400,1410.0,73.8,94.9,0.268,0.263,0.531,49.4,57.8,11.0,8.8,0.502,19.7,28.3,0.193
212,Oakland,24,12,12,0.5,-3.41,0.47,12.0,8.0,7,5,5.0,7.0,1667,1760.0,74.6,92.2,0.33,0.331,0.486,46.3,60.5,10.6,7.1,0.451,16.8,29.0,0.221
213,Ohio,25,15,10,0.6,6.85,2.69,11.0,6.0,10,2,5.0,8.0,1940,1836.0,77.3,99.3,0.282,0.435,0.523,46.8,41.0,14.4,4.2,0.492,16.0,27.2,0.202
214,Ohio State,20,13,7,0.65,25.49,15.34,9.0,7.0,10,1,3.0,6.0,1604,1401.0,78.1,102.1,0.32,0.315,0.522,49.9,48.4,11.2,8.3,0.488,13.7,28.7,0.226
215,Oklahoma,24,12,12,0.5,13.88,15.46,9.0,9.0,7,6,5.0,6.0,1764,1802.0,73.5,98.9,0.291,0.383,0.558,46.0,52.5,10.6,4.0,0.524,18.7,23.1,0.222
216,Oklahoma State,28,19,9,0.679,22.92,14.13,13.0,5.0,12,3,6.0,5.0,1989,1743.0,73.9,95.8,0.231,0.262,0.501,51.8,60.3,12.2,15.8,0.478,15.3,29.0,0.155
217,Old Dominion,24,13,11,0.542,1.91,-0.8,7.0,9.0,7,6,6.0,5.0,1713,1648.0,71.4,96.0,0.274,0.284,0.476,50.9,49.3,10.0,5.6,0.454,13.8,32.9,0.168
218,Omaha,20,7,13,0.35,-4.07,2.74,4.0,8.0,3,3,4.0,10.0,1238,1374.0,69.0,88.6,0.311,0.348,0.5,46.7,51.4,8.4,7.8,0.463,18.7,21.0,0.223
219,Oral Roberts,21,6,15,0.286,-9.66,6.19,4.0,8.0,5,3,1.0,12.0,1352,1598.0,76.3,83.4,0.329,0.353,0.453,45.0,47.4,9.3,6.8,0.414,18.8,22.8,0.221
220,Oregon,24,15,9,0.625,31.01,19.72,10.0,7.0,7,5,6.0,3.0,1701,1430.0,69.7,101.6,0.194,0.326,0.525,53.3,55.9,11.6,10.8,0.505,15.3,32.4,0.137
221,Oregon State,20,12,8,0.6,23.93,22.35,7.0,6.0,5,4,6.0,3.0,1426,1308.0,69.0,102.1,0.318,0.353,0.555,53.1,63.3,6.8,12.5,0.524,17.2,24.3,0.229
222,Pacific,22,11,11,0.5,4.65,6.2,9.0,9.0,5,7,6.0,4.0,1500,1408.0,71.8,93.3,0.298,0.294,0.494,50.9,53.8,13.8,4.8,0.45,19.8,30.0,0.226
223,Penn State,24,9,15,0.375,12.4,15.94,6.0,13.0,6,7,3.0,8.0,1740,1825.0,77.1,94.1,0.231,0.363,0.5,48.7,54.9,9.9,6.2,0.476,17.2,28.4,0.158
224,Pepperdine,23,5,18,0.217,-5.73,4.04,2.0,16.0,5,9,0.0,9.0,1352,1347.0,64.7,90.4,0.327,0.234,0.468,53.7,46.0,11.0,9.1,0.427,20.5,33.8,0.227
225,Pittsburgh,19,5,14,0.263,6.49,13.33,3.0,12.0,3,8,2.0,6.0,1243,1373.0,74.7,87.0,0.268,0.328,0.46,51.8,54.9,9.1,11.2,0.432,19.6,36.9,0.174
226,Portland,27,14,13,0.519,0.72,2.95,9.0,8.0,7,7,7.0,5.0,1848,1678.0,68.5,99.4,0.278,0.327,0.522,49.7,69.3,15.3,4.2,0.494,20.4,32.1,0.195
227,Portland State,25,12,13,0.48,-10.83,-5.37,7.0,11.0,8,6,4.0,7.0,1597,1509.0,66.6,94.9,0.264,0.377,0.475,51.2,57.0,14.3,7.5,0.436,17.4,30.4,0.196
228,Prairie View,16,3,13,0.188,-22.38,-15.94,2.0,11.0,3,8,0.0,5.0,961,991.0,70.6,83.7,0.29,0.276,0.475,53.6,63.8,11.3,11.4,0.453,23.6,31.7,0.174
229,Presbyterian,21,11,10,0.524,-15.35,-18.88,10.0,8.0,3,5,8.0,5.0,1306,1232.0,69.8,89.1,0.373,0.323,0.484,53.8,52.7,12.2,6.2,0.436,20.1,36.0,0.266
230,Providence,21,7,14,0.333,-1.15,5.32,4.0,10.0,4,5,3.0,9.0,1204,1340.0,68.8,82.8,0.207,0.279,0.478,45.8,54.9,8.5,9.9,0.452,19.9,19.1,0.146
231,Purdue,23,7,16,0.304,9.98,17.24,4.0,14.0,6,8,1.0,8.0,1523,1690.0,73.2,90.4,0.277,0.328,0.495,49.9,56.9,10.0,5.9,0.466,19.9,31.1,0.189
232,Purdue Fort Wayne,23,1,22,0.043,-17.37,1.2,1.0,19.0,1,10,0.0,12.0,1234,1661.0,70.0,76.7,0.231,0.448,0.433,41.6,49.9,10.8,4.3,0.398,20.5,24.8,0.165
233,Quinnipiac,21,13,8,0.619,-7.13,-12.61,11.0,5.0,8,5,5.0,3.0,1334,1219.0,69.0,90.5,0.278,0.291,0.455,52.2,58.7,11.7,10.9,0.417,16.2,36.7,0.196
234,Radford,20,9,11,0.45,-22.56,-17.61,9.0,9.0,5,5,4.0,6.0,1238,1337.0,71.7,84.2,0.294,0.36,0.48,49.9,49.7,6.6,7.0,0.444,20.7,25.4,0.206
235,Rhode Island,19,11,8,0.579,1.98,-1.81,11.0,4.0,7,4,4.0,4.0,1194,1122.0,64.3,96.4,0.194,0.37,0.512,55.0,53.7,10.6,4.4,0.498,18.7,33.7,0.122
236,Rice,27,23,4,0.852,11.8,0.76,12.0,2.0,11,2,12.0,2.0,1888,1590.0,69.6,100.5,0.271,0.308,0.567,53.6,68.3,7.7,11.2,0.54,20.2,30.3,0.199
237,Richmond,22,13,9,0.591,-1.19,-3.01,9.0,6.0,7,2,6.0,7.0,1393,1353.0,70.6,88.7,0.262,0.417,0.497,49.8,60.4,10.1,11.8,0.464,20.7,29.6,0.189
238,Rider,26,8,18,0.308,-19.03,-13.53,5.0,13.0,4,9,4.0,9.0,1398,1541.0,69.5,77.0,0.246,0.363,0.449,46.5,57.7,10.0,11.2,0.413,22.8,25.6,0.177
239,Robert Morris,17,4,13,0.235,-5.43,2.57,4.0,12.0,3,3,1.0,10.0,962,1098.0,68.4,82.7,0.193,0.354,0.448,42.9,45.9,11.3,5.9,0.424,17.1,22.4,0.13
240,Rutgers,19,14,5,0.737,26.7,9.34,10.0,3.0,9,2,5.0,2.0,1427,1097.0,69.1,108.6,0.26,0.315,0.556,53.7,53.2,18.2,16.1,0.525,16.0,38.2,0.199
241,Sacramento State,25,3,22,0.12,-14.21,-4.17,2.0,18.0,2,11,1.0,11.0,1633,1884.0,74.9,86.4,0.25,0.453,0.457,44.5,47.3,10.4,6.1,0.425,16.7,25.5,0.173
242,Sacred Heart,18,8,10,0.444,-17.06,-14.67,8.0,8.0,3,4,5.0,6.0,1124,1167.0,72.5,85.0,0.306,0.332,0.469,49.7,47.0,9.1,8.4,0.424,19.8,28.0,0.227
243,Saint Francis (PA),23,14,9,0.609,-13.48,-12.48,12.0,4.0,6,3,8.0,6.0,1471,1494.0,69.2,91.4,0.288,0.31,0.505,53.2,54.4,9.3,9.4,0.46,19.0,31.6,0.228
244,Saint Joseph's,17,7,10,0.412,-3.81,-1.63,5.0,9.0,6,3,1.0,7.0,1033,996.0,66.2,90.5,0.214,0.288,0.464,52.7,59.6,10.3,10.9,0.435,17.4,32.1,0.153
245,Saint Louis,19,14,5,0.737,6.85,1.95,9.0,3.0,6,5,8.0,0.0,1246,1153.0,69.2,92.9,0.299,0.295,0.479,53.3,57.8,7.2,10.9,0.439,15.2,30.4,0.217
246,Saint Mary's (CA),26,7,19,0.269,-3.12,5.61,4.0,14.0,3,8,4.0,11.0,1632,1721.0,69.6,89.7,0.212,0.38,0.497,52.6,53.3,10.3,6.5,0.473,22.9,31.8,0.148
247,Saint Peter's,28,13,15,0.464,-18.06,-14.27,10.0,9.0,8,3,5.0,12.0,1667,1773.0,72.2,82.0,0.258,0.287,0.412,51.0,56.3,11.0,6.1,0.377,16.7,35.2,0.17
248,Sam Houston,23,15,8,0.652,-2.9,-6.45,9.0,5.0,10,3,5.0,5.0,1743,1382.0,75.0,100.5,0.426,0.217,0.5,56.6,48.5,14.8,6.4,0.458,20.4,41.7,0.286
249,Samford,25,14,11,0.56,-2.35,-3.52,11.0,2.0,9,2,5.0,9.0,1706,1468.0,67.1,101.8,0.247,0.337,0.522,52.1,53.7,11.6,7.7,0.494,19.2,33.2,0.18
250,San Diego,19,12,7,0.632,5.54,1.54,9.0,5.0,7,5,5.0,2.0,1441,1570.0,88.9,85.3,0.268,0.27,0.459,48.2,49.7,8.6,5.7,0.426,17.4,22.6,0.182
251,San Diego State,24,7,17,0.292,-4.78,2.93,5.0,12.0,4,10,3.0,7.0,851,,,,0.275,0.291,0.466,,56.8,,,0.433,17.7,,0.188
252,San Francisco,27,16,11,0.593,6.35,4.89,10.0,7.0,8,3,8.0,8.0,1942,1756.0,70.5,101.1,0.274,0.384,0.532,49.8,61.8,11.7,6.1,0.503,17.5,26.8,0.196
253,San Jose State,4,2,2,0.5,-3.44,-1.94,1.0,2.0,1,0,1.0,2.0,262,268.0,79.0,82.9,0.252,0.337,0.415,48.7,55.2,10.1,11.5,0.385,13.9,29.3,0.16
254,Santa Clara,25,14,11,0.56,2.83,2.83,9.0,8.0,3,5,11.0,6.0,1634,1585.0,69.2,94.5,0.293,0.353,0.516,51.2,52.0,13.2,5.6,0.477,20.2,30.4,0.221
255,Seattle,25,11,14,0.44,-13.58,-7.62,6.0,8.0,7,5,4.0,9.0,1694,1557.0,72.5,92.5,0.28,0.335,0.467,51.4,51.5,13.8,11.6,0.436,17.2,29.4,0.185
256,Seton Hall,21,14,7,0.667,13.18,3.18,12.0,5.0,8,5,6.0,2.0,1610,1400.0,75.1,100.9,0.268,0.363,0.527,48.7,52.9,11.5,8.0,0.494,15.1,26.9,0.202
