Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
112,Illinois,23,5,18,0.217,5.54,16.02,2.0,16.0,5,7,0.0,11.0,1370,1611.0,920,579.0,1432.0,0.404,152.0,477.0,0.319,301.0,415.0,0.725,246.0,830.0,338.0,210.0,62.0,333.0,366.0
113,Illinois State,24,15,9,0.625,10.13,3.61,11.0,6.0,8,5,7.0,4.0,1640,1392.0,966,488.0,1252.0,0.39,153.0,483.0,0.317,263.0,352.0,0.747,170.0,680.0,292.0,166.0,67.0,339.0,408.0
114,Illinois-Chicago,19,3,16,0.158,-12.97,0.53,1.0,13.0,2,7,1.0,9.0,1156,1321.0,764,471.0,1043.0,0.452,120.0,340.0,0.353,259.0,362.0,0.715,189.0,658.0,300.0,184.0,49.0,328.0,350.0
115,Incarnate Word,15,6,9,0.4,-20.17,-11.89,4.0,5.0,4,3,2.0,6.0,897,891.0,604,334.0,765.0,0.437,67.0,233.0,0.288,156.0,217.0,0.719,138.0,462.0,184.0,108.0,33.0,198.0,208.0
116,Indiana,27,21,6,0.778,30.16,15.64,16.0,2.0,10,3,8.0,2.0,2010,1618.0,1079,607.0,1616.0,0.376,138.0,442.0,0.312,266.0,366.0,0.727,198.0,856.0,251.0,142.0,80.0,400.0,501.0
117,Indiana State,20,5,15,0.25,-11.51,1.69,2.0,12.0,3,6,2.0,9.0,1251,1515.0,809,548.0,1183.0,0.463,148.0,420.0,0.352,271.0,394.0,0.688,187.0,700.0,345.0,137.0,73.0,289.0,323.0
118,Iona,15,6,9,0.4,-19.35,-17.68,5.0,6.0,3,4,3.0,5.0,820,845.0,599,294.0,781.0,0.376,65.0,226.0,0.288,192.0,263.0,0.73,163.0,500.0,170.0,139.0,34.0,286.0,236.0
119,Iowa,30,20,10,0.667,24.31,18.51,11.0,8.0,12,3,6.0,6.0,2583,2409.0,1205,905.0,2033.0,0.445,250.0,724.0,0.345,349.0,518.0,0.674,348.0,973.0,499.0,224.0,79.0,380.0,496.0
120,Iowa State,28,17,11,0.607,22.54,16.97,12.0,6.0,10,4,6.0,6.0,2156,2000.0,1128,740.0,1781.0,0.415,191.0,569.0,0.336,329.0,454.0,0.725,252.0,933.0,422.0,178.0,139.0,327.0,522.0
121,IUPUI,20,15,5,0.75,12.31,-0.54,11.0,3.0,6,2,9.0,3.0,1402,1145.0,809,437.0,1103.0,0.396,96.0,372.0,0.258,175.0,248.0,0.706,136.0,529.0,221.0,159.0,48.0,315.0,359.0
122,Jackson State,24,18,6,0.75,-1.89,-9.35,14.0,1.0,11,0,7.0,5.0,1632,1453.0,960,516.0,1439.0,0.359,130.0,376.0,0.346,291.0,444.0,0.655,246.0,705.0,303.0,220.0,91.0,348.0,468.0
123,Jacksonville,21,4,17,0.19,-20.52,-4.73,1.0,13.0,3,6,1.0,11.0,1216,1390.0,849,493.0,1176.0,0.419,139.0,440.0,0.316,265.0,372.0,0.712,188.0,758.0,287.0,137.0,77.0,254.0,281.0
124,Jacksonville State,24,15,9,0.625,0.72,-5.19,12.0,7.0,11,2,4.0,7.0,1546,1404.0,958,513.0,1342.0,0.382,105.0,388.0,0.271,273.0,367.0,0.744,168.0,768.0,238.0,148.0,71.0,327.0,380.0
125,James Madison,24,14,10,0.583,0.24,-1.06,9.0,6.0,10,4,4.0,6.0,1679,1648.0,970,596.0,1525.0,0.391,146.0,464.0,0.315,310.0,417.0,0.743,249.0,755.0,291.0,179.0,61.0,296.0,402.0
126,Kansas,25,7,18,0.28,9.8,12.84,3.0,15.0,7,7,0.0,11.0,1760,1836.0,1010,666.0,1617.0,0.412,166.0,506.0,0.328,338.0,478.0,0.707,292.0,934.0,379.0,168.0,101.0,355.0,433.0
127,Kansas City,22,10,12,0.455,-4.64,0.21,7.0,8.0,6,5,4.0,7.0,1501,1442.0,894,484.0,1136.0,0.426,136.0,413.0,0.329,338.0,471.0,0.718,201.0,667.0,264.0,124.0,46.0,268.0,333.0
128,Kansas State,27,9,18,0.333,9.97,14.01,3.0,15.0,7,8,2.0,10.0,1702,1811.0,1089,655.0,1653.0,0.396,191.0,590.0,0.324,310.0,427.0,0.726,272.0,838.0,411.0,252.0,79.0,316.0,421.0
129,Kennesaw State,19,7,12,0.368,-18.88,-8.74,2.0,11.0,7,6,0.0,6.0,1233,1040.0,759,387.0,912.0,0.424,105.0,330.0,0.318,161.0,239.0,0.674,142.0,484.0,240.0,143.0,36.0,190.0,255.0
130,Kent State,20,11,9,0.55,-1.07,2.03,10.0,6.0,7,1,4.0,8.0,1368,1430.0,809,511.0,1172.0,0.436,125.0,355.0,0.352,283.0,385.0,0.735,153.0,598.0,243.0,163.0,54.0,250.0,411.0
131,Kentucky,27,18,9,0.667,21.13,14.61,9.0,6.0,12,2,5.0,6.0,1970,1794.0,1086,668.0,1598.0,0.418,132.0,426.0,0.31,326.0,478.0,0.682,294.0,912.0,303.0,148.0,89.0,417.0,397.0
132,La Salle,26,11,15,0.423,-5.9,-4.05,7.0,10.0,7,7,5.0,7.0,1680,1728.0,1050,626.0,1554.0,0.403,148.0,522.0,0.284,328.0,467.0,0.702,313.0,983.0,397.0,159.0,89.0,443.0,469.0
133,Lafayette,13,5,8,0.385,-6.64,-3.33,5.0,7.0,2,4,3.0,4.0,789,832.0,525,293.0,786.0,0.373,110.0,333.0,0.33,136.0,172.0,0.791,106.0,398.0,199.0,103.0,29.0,145.0,158.0
134,Lamar,24,10,14,0.417,-11.34,-5.67,9.0,6.0,5,5,5.0,9.0,1484,1560.0,974,544.0,1238.0,0.439,125.0,391.0,0.32,347.0,493.0,0.704,211.0,802.0,324.0,165.0,77.0,437.0,423.0
135,Lehigh,16,10,6,0.625,3.81,0.12,7.0,5.0,6,3,4.0,2.0,1136,1077.0,645,420.0,1008.0,0.417,80.0,290.0,0.276,157.0,207.0,0.758,129.0,589.0,228.0,97.0,59.0,222.0,242.0
136,Liberty,27,19,8,0.704,-0.9,-9.26,12.0,4.0,14,0,5.0,8.0,1956,1589.0,1086,524.0,1430.0,0.366,202.0,627.0,0.322,339.0,469.0,0.723,212.0,718.0,294.0,181.0,65.0,369.0,430.0
137,Lipscomb,22,12,10,0.545,-12.92,-4.77,8.0,6.0,11,0,1.0,10.0,1402,1408.0,890,476.0,1212.0,0.393,193.0,568.0,0.34,263.0,376.0,0.699,171.0,717.0,265.0,129.0,82.0,268.0,329.0
138,Little Rock,26,15,11,0.577,-4.78,-6.58,9.0,7.0,9,5,6.0,6.0,1528,1481.0,1044,535.0,1321.0,0.405,124.0,385.0,0.322,287.0,416.0,0.69,185.0,741.0,256.0,138.0,47.0,410.0,430.0
139,Long Beach State,21,12,9,0.571,0.97,-2.63,11.0,7.0,6,5,6.0,4.0,1349,1207.0,845,436.0,1069.0,0.408,137.0,427.0,0.321,198.0,302.0,0.656,170.0,652.0,295.0,135.0,38.0,341.0,308.0
140,Long Island University,18,7,11,0.389,-19.29,-17.07,7.0,11.0,3,6,4.0,5.0,1058,1098.0,724,381.0,952.0,0.4,103.0,338.0,0.305,233.0,329.0,0.708,159.0,599.0,220.0,145.0,37.0,334.0,323.0
141,Longwood,25,14,11,0.56,-15.25,-17.61,12.0,6.0,11,3,3.0,8.0,1778,1719.0,998,619.0,1571.0,0.394,156.0,510.0,0.306,325.0,464.0,0.7,291.0,864.0,328.0,175.0,64.0,379.0,436.0
142,Louisiana,24,16,8,0.667,-1.62,-5.87,13.0,1.0,11,3,5.0,5.0,1495,1345.0,963,507.0,1282.0,0.395,127.0,380.0,0.334,204.0,288.0,0.708,218.0,774.0,307.0,148.0,61.0,356.0,384.0
143,Louisiana State,22,9,13,0.409,13.76,17.08,6.0,8.0,5,7,4.0,6.0,1325,1398.0,899,500.0,1153.0,0.434,98.0,295.0,0.332,300.0,446.0,0.673,186.0,725.0,267.0,162.0,62.0,418.0,397.0
144,Louisiana Tech,24,14,10,0.583,0.58,-3.88,8.0,8.0,9,4,5.0,6.0,1550,1398.0,964,520.0,1294.0,0.402,144.0,464.0,0.31,214.0,317.0,0.675,199.0,744.0,296.0,152.0,78.0,369.0,432.0
145,Louisiana-Monroe,23,3,20,0.13,-24.94,-7.63,1.0,15.0,2,10,1.0,10.0,1195,1480.0,920,518.0,1245.0,0.416,135.0,413.0,0.327,309.0,454.0,0.681,219.0,713.0,306.0,203.0,46.0,257.0,328.0
146,Louisville,30,26,4,0.867,29.32,13.25,14.0,2.0,15,2,8.0,1.0,2304,1822.0,1200,661.0,1785.0,0.37,143.0,518.0,0.276,357.0,511.0,0.699,316.0,966.0,335.0,159.0,77.0,447.0,451.0
147,Loyola (IL),27,12,15,0.444,0.64,2.1,8.0,10.0,4,8,7.0,7.0,1573,1531.0,1085,558.0,1376.0,0.406,146.0,506.0,0.289,269.0,392.0,0.686,187.0,760.0,331.0,208.0,78.0,345.0,378.0
148,Loyola (MD),13,0,13,0.0,-16.56,-4.02,0.0,12.0,0,6,0.0,7.0,655,818.0,520,306.0,691.0,0.443,68.0,197.0,0.345,138.0,196.0,0.704,102.0,461.0,188.0,93.0,66.0,191.0,183.0
149,Loyola Marymount,26,7,19,0.269,-2.53,4.59,4.0,14.0,3,9,4.0,10.0,1588,1648.0,1039,594.0,1453.0,0.409,170.0,510.0,0.333,290.0,384.0,0.755,275.0,792.0,336.0,223.0,52.0,354.0,395.0
150,Maine,20,17,3,0.85,-0.08,-13.58,13.0,2.0,6,1,11.0,2.0,1324,1054.0,799,384.0,1039.0,0.37,92.0,323.0,0.285,194.0,295.0,0.658,166.0,631.0,200.0,106.0,36.0,350.0,279.0
151,Manhattan,20,11,9,0.55,-10.39,-9.64,9.0,3.0,7,3,4.0,5.0,1103,1118.0,806,399.0,1088.0,0.367,112.0,377.0,0.297,208.0,309.0,0.673,167.0,667.0,233.0,160.0,73.0,322.0,318.0
152,Marist,22,18,4,0.818,-2.71,-14.25,13.0,3.0,11,1,7.0,2.0,1378,1124.0,891,413.0,1196.0,0.345,110.0,421.0,0.261,188.0,264.0,0.712,199.0,671.0,223.0,147.0,80.0,349.0,349.0
153,Marquette,26,19,7,0.731,16.8,8.03,14.0,4.0,8,3,11.0,3.0,1832,1604.0,1039,601.0,1526.0,0.394,140.0,475.0,0.295,262.0,343.0,0.764,197.0,715.0,335.0,201.0,87.0,385.0,401.0
154,Marshall,19,8,11,0.421,-0.79,1.42,7.0,9.0,6,4,2.0,7.0,1142,1184.0,775,414.0,1090.0,0.38,116.0,419.0,0.277,240.0,354.0,0.678,182.0,646.0,206.0,116.0,44.0,272.0,286.0
155,Maryland,29,26,3,0.897,36.34,14.54,17.0,1.0,13,1,11.0,1.0,2632,2000.0,1160,742.0,1824.0,0.407,204.0,616.0,0.331,312.0,453.0,0.689,297.0,867.0,390.0,163.0,71.0,445.0,473.0
156,Maryland-Baltimore County,8,2,6,0.25,-20.89,-14.14,2.0,4.0,1,1,1.0,5.0,460,514.0,320,195.0,445.0,0.438,37.0,130.0,0.285,87.0,130.0,0.669,73.0,253.0,110.0,55.0,38.0,130.0,145.0
157,Massachusetts,24,16,8,0.667,5.16,-0.43,7.0,5.0,8,4,8.0,4.0,1720,1586.0,970,569.0,1418.0,0.401,171.0,519.0,0.329,277.0,373.0,0.743,244.0,810.0,350.0,171.0,58.0,396.0,431.0
158,Massachusetts-Lowell,21,12,9,0.571,-9.66,-9.94,10.0,6.0,7,3,5.0,6.0,1206,1200.0,838,459.0,1195.0,0.384,92.0,391.0,0.235,190.0,266.0,0.714,221.0,679.0,249.0,183.0,76.0,369.0,353.0
159,McNeese State,22,6,16,0.273,-27.71,-13.43,6.0,8.0,3,6,3.0,9.0,858,,485,,,,,,,,,,,,,,,,
160,Memphis,19,4,15,0.211,-5.55,3.45,2.0,11.0,3,7,1.0,8.0,1152,1275.0,764,477.0,1159.0,0.412,118.0,383.0,0.308,203.0,291.0,0.698,180.0,546.0,311.0,219.0,78.0,243.0,283.0
161,Mercer,26,19,7,0.731,-1.66,-8.26,10.0,3.0,11,4,8.0,2.0,1777,1534.0,1065,549.0,1384.0,0.397,103.0,380.0,0.271,333.0,495.0,0.673,253.0,879.0,253.0,141.0,62.0,431.0,382.0
162,Merrimack,15,5,10,0.333,-18.86,-16.2,5.0,10.0,3,5,2.0,5.0,970,1010.0,609,367.0,894.0,0.411,103.0,337.0,0.306,173.0,238.0,0.727,159.0,499.0,202.0,141.0,60.0,238.0,220.0
163,Miami (FL),22,11,11,0.5,12.47,13.29,8.0,10.0,8,4,3.0,7.0,1453,1471.0,880,555.0,1344.0,0.413,155.0,527.0,0.294,206.0,297.0,0.694,230.0,766.0,307.0,136.0,63.0,326.0,362.0
164,Miami (OH),24,4,20,0.167,-6.13,3.16,3.0,17.0,3,8,1.0,12.0,1567,1790.0,960,644.0,1369.0,0.47,140.0,414.0,0.338,362.0,540.0,0.67,203.0,739.0,314.0,225.0,61.0,369.0,376.0
165,Michigan,22,16,6,0.727,27.21,16.75,9.0,4.0,9,2,5.0,3.0,1657,1427.0,884,527.0,1337.0,0.394,126.0,406.0,0.31,247.0,356.0,0.694,181.0,601.0,243.0,168.0,75.0,275.0,418.0
166,Michigan State,24,15,9,0.625,20.74,14.32,8.0,7.0,10,4,5.0,4.0,1804,1652.0,999,580.0,1369.0,0.424,149.0,460.0,0.324,343.0,453.0,0.757,198.0,742.0,345.0,159.0,87.0,393.0,426.0
167,Middle Tennessee,25,17,8,0.68,4.12,0.4,12.0,4.0,10,5,7.0,2.0,1851,1758.0,1006,651.0,1581.0,0.412,174.0,581.0,0.299,282.0,420.0,0.671,281.0,961.0,348.0,123.0,66.0,369.0,460.0
168,Milwaukee,28,20,8,0.714,9.19,0.79,15.0,5.0,9,5,11.0,3.0,1795,1560.0,1135,545.0,1547.0,0.352,139.0,512.0,0.271,331.0,491.0,0.674,229.0,753.0,255.0,212.0,79.0,390.0,516.0
169,Minnesota,21,8,13,0.381,7.2,17.2,7.0,11.0,5,6,3.0,7.0,1443,1653.0,846,615.0,1328.0,0.463,161.0,421.0,0.382,262.0,336.0,0.78,187.0,677.0,393.0,167.0,73.0,266.0,358.0
170,Mississippi,27,15,12,0.556,16.84,10.02,4.0,10.0,9,5,6.0,7.0,1878,1650.0,1090,577.0,1475.0,0.391,117.0,389.0,0.301,379.0,510.0,0.743,221.0,809.0,308.0,216.0,71.0,425.0,475.0
171,Mississippi State,19,10,9,0.526,15.69,10.85,5.0,7.0,7,4,3.0,5.0,1376,1284.0,770,452.0,1168.0,0.387,105.0,337.0,0.312,275.0,357.0,0.77,196.0,666.0,225.0,139.0,39.0,273.0,292.0
172,Mississippi Valley State,20,4,16,0.2,-28.45,-12.65,2.0,13.0,1,5,3.0,11.0,1112,1428.0,805,548.0,1239.0,0.442,146.0,444.0,0.329,186.0,298.0,0.624,216.0,662.0,300.0,148.0,73.0,257.0,401.0
173,Missouri,22,9,13,0.409,15.97,12.29,5.0,9.0,5,8,4.0,5.0,1609,1528.0,880,535.0,1334.0,0.401,148.0,486.0,0.305,310.0,439.0,0.706,215.0,664.0,280.0,133.0,67.0,265.0,356.0
174,Missouri State,26,23,3,0.885,19.72,8.64,16.0,0.0,9,2,12.0,0.0,1826,1449.0,1040,519.0,1343.0,0.386,154.0,496.0,0.31,257.0,354.0,0.726,136.0,679.0,275.0,141.0,79.0,389.0,417.0
175,Monmouth,18,2,16,0.111,-24.38,-10.21,2.0,11.0,1,8,1.0,8.0,828,1083.0,718,401.0,1087.0,0.369,116.0,381.0,0.304,165.0,227.0,0.727,196.0,593.0,238.0,184.0,59.0,201.0,278.0
176,Montana,23,12,11,0.522,-8.19,-6.24,9.0,8.0,6,5,6.0,6.0,1510,1492.0,924,530.0,1378.0,0.385,167.0,511.0,0.327,265.0,369.0,0.718,214.0,747.0,278.0,211.0,75.0,270.0,378.0
177,Montana State,24,17,7,0.708,3.58,-5.09,13.0,3.0,9,2,8.0,5.0,1729,1521.0,963,520.0,1314.0,0.396,152.0,490.0,0.31,329.0,474.0,0.694,235.0,796.0,302.0,147.0,70.0,412.0,398.0
178,Morehead State,23,7,16,0.304,-11.43,-3.15,6.0,13.0,5,7,2.0,9.0,1341,1448.0,918,525.0,1258.0,0.417,134.0,466.0,0.288,264.0,388.0,0.68,202.0,712.0,281.0,197.0,117.0,325.0,414.0
179,Morgan State,16,12,4,0.75,-14.15,-16.71,8.0,2.0,7,1,5.0,3.0,1029,988.0,640,350.0,911.0,0.384,83.0,289.0,0.287,205.0,313.0,0.655,186.0,536.0,188.0,119.0,45.0,324.0,302.0
180,Mount St. Mary's,24,17,7,0.708,-4.98,-14.98,14.0,4.0,11,1,6.0,5.0,1720,1480.0,970,532.0,1374.0,0.387,118.0,383.0,0.308,298.0,401.0,0.743,219.0,772.0,304.0,163.0,94.0,388.0,366.0
181,Murray State,27,16,11,0.593,-1.75,-3.94,12.0,8.0,8,4,8.0,7.0,1885,1826.0,1078,702.0,1703.0,0.412,155.0,495.0,0.313,267.0,377.0,0.708,294.0,908.0,335.0,198.0,106.0,354.0,475.0
182,Navy,12,5,7,0.417,-13.04,-11.29,5.0,3.0,3,1,2.0,6.0,707,728.0,481,259.0,698.0,0.371,78.0,253.0,0.308,132.0,181.0,0.729,109.0,384.0,165.0,86.0,49.0,176.0,183.0
183,NC State,25,22,3,0.88,27.79,12.71,12.0,2.0,13,0,7.0,2.0,1929,1552.0,1005,587.0,1583.0,0.371,170.0,568.0,0.299,208.0,306.0,0.68,214.0,765.0,260.0,143.0,70.0,300.0,432.0
184,Nebraska,26,13,13,0.5,15.98,16.52,9.0,10.0,10,3,3.0,10.0,1810,1822.0,1080,664.0,1711.0,0.388,185.0,577.0,0.321,309.0,452.0,0.684,285.0,915.0,378.0,201.0,68.0,258.0,428.0
185,Nevada,22,13,9,0.591,-0.05,0.2,9.0,7.0,7,3,6.0,6.0,1401,1269.0,880,468.0,1185.0,0.395,109.0,383.0,0.285,224.0,305.0,0.734,176.0,639.0,211.0,128.0,56.0,253.0,290.0
186,Nevada-Las Vegas,24,15,9,0.625,4.98,2.85,13.0,5.0,6,9,9.0,0.0,1683,1632.0,969,619.0,1546.0,0.4,178.0,559.0,0.318,216.0,306.0,0.706,218.0,808.0,345.0,181.0,94.0,310.0,482.0
187,New Hampshire,20,5,15,0.25,-22.54,-11.29,5.0,11.0,4,4,1.0,11.0,1075,1300.0,799,476.0,1118.0,0.426,123.0,382.0,0.322,225.0,332.0,0.678,193.0,686.0,276.0,166.0,77.0,302.0,327.0
188,New Mexico,20,15,5,0.75,11.28,-0.61,11.0,3.0,4,3,11.0,2.0,1624,1305.0,800,490.0,1206.0,0.406,118.0,389.0,0.303,207.0,295.0,0.702,182.0,676.0,281.0,115.0,44.0,289.0,261.0
189,New Mexico State,21,9,12,0.429,-9.06,-6.91,6.0,6.0,5,3,4.0,9.0,1323,1274.0,851,437.0,1112.0,0.393,111.0,375.0,0.296,289.0,442.0,0.654,175.0,675.0,251.0,175.0,74.0,364.0,332.0
190,New Orleans,21,6,15,0.286,-25.83,-12.49,3.0,12.0,4,6,2.0,9.0,1152,1312.0,840,472.0,1045.0,0.452,116.0,318.0,0.365,252.0,401.0,0.628,197.0,658.0,288.0,205.0,45.0,349.0,327.0
191,Niagara,11,4,7,0.364,-19.62,-13.8,4.0,6.0,3,6,1.0,1.0,690,754.0,444,284.0,664.0,0.428,61.0,204.0,0.299,125.0,183.0,0.683,118.0,363.0,172.0,108.0,33.0,202.0,185.0
192,Nicholls State,25,11,14,0.44,-19.4,-13.36,9.0,7.0,8,3,3.0,11.0,1557,1510.0,1004,536.0,1277.0,0.42,113.0,415.0,0.272,325.0,445.0,0.73,246.0,725.0,277.0,218.0,68.0,415.0,425.0
193,NJIT,18,4,14,0.222,-19.63,-13.3,4.0,9.0,3,5,1.0,9.0,1014,1128.0,724,408.0,1143.0,0.357,105.0,341.0,0.308,207.0,324.0,0.639,210.0,645.0,215.0,147.0,56.0,249.0,317.0
194,Norfolk State,14,5,9,0.357,-17.38,-12.3,3.0,5.0,4,3,1.0,6.0,801,771.0,560,272.0,749.0,0.363,59.0,236.0,0.25,168.0,270.0,0.622,171.0,494.0,166.0,103.0,43.0,247.0,226.0
195,North Alabama,25,7,18,0.28,-12.8,-4.84,6.0,9.0,3,8,4.0,10.0,1733,1932.0,1000,715.0,1579.0,0.453,162.0,463.0,0.35,340.0,487.0,0.698,266.0,899.0,372.0,203.0,69.0,365.0,415.0
196,North Carolina,24,13,11,0.542,17.82,10.45,8.0,9.0,10,4,3.0,6.0,1792,1615.0,964,574.0,1501.0,0.382,197.0,589.0,0.334,270.0,382.0,0.707,211.0,799.0,337.0,134.0,78.0,323.0,445.0
197,North Carolina A&T,17,14,3,0.824,-2.49,-17.12,9.0,1.0,8,0,6.0,2.0,1224,888.0,680,317.0,915.0,0.346,72.0,270.0,0.267,182.0,256.0,0.711,157.0,528.0,181.0,126.0,74.0,346.0,272.0
198,North Carolina Central,16,4,12,0.25,-22.19,-8.12,2.0,6.0,2,4,2.0,8.0,1016,1140.0,650,393.0,966.0,0.407,100.0,329.0,0.304,254.0,382.0,0.665,177.0,561.0,235.0,218.0,52.0,301.0,314.0
199,North Dakota,21,2,19,0.095,-7.48,1.53,2.0,13.0,1,7,1.0,12.0,1396,1585.0,862,522.0,1292.0,0.404,185.0,530.0,0.349,356.0,484.0,0.736,191.0,716.0,288.0,156.0,62.0,253.0,396.0
200,North Dakota State,24,15,9,0.625,4.62,1.58,9.0,7.0,10,3,5.0,6.0,1666,1593.0,971,549.0,1351.0,0.406,127.0,427.0,0.297,368.0,524.0,0.702,221.0,728.0,250.0,184.0,88.0,338.0,476.0
201,North Florida,25,14,11,0.56,-8.66,-5.71,11.0,5.0,9,2,5.0,9.0,1793,1771.0,1003,653.0,1637.0,0.399,217.0,668.0,0.325,248.0,363.0,0.683,303.0,932.0,350.0,206.0,69.0,332.0,392.0
202,North Texas,20,13,7,0.65,1.99,-1.06,10.0,4.0,7,4,6.0,3.0,1386,1325.0,800,484.0,1176.0,0.412,81.0,307.0,0.264,276.0,377.0,0.732,200.0,709.0,216.0,146.0,57.0,326.0,332.0
203,Northeastern,20,7,13,0.35,-6.0,-3.1,6.0,10.0,2,7,5.0,6.0,1241,1299.0,799,456.0,1126.0,0.405,134.0,387.0,0.346,253.0,369.0,0.686,226.0,645.0,279.0,166.0,56.0,317.0,338.0
204,Northern Arizona,29,15,14,0.517,-3.35,-4.42,10.0,10.0,10,3,4.0,11.0,2064,2033.0,1159,762.0,1742.0,0.437,173.0,565.0,0.306,336.0,482.0,0.697,259.0,987.0,387.0,201.0,77.0,427.0,438.0
205,Northern Colorado,26,14,12,0.538,-3.83,-4.79,12.0,7.0,8,6,6.0,6.0,1684,1659.0,1049,592.0,1528.0,0.387,170.0,536.0,0.317,305.0,390.0,0.782,232.0,796.0,281.0,211.0,60.0,324.0,413.0
206,Northern Illinois,24,12,12,0.5,2.36,2.56,10.0,8.0,7,6,5.0,6.0,1760,1765.0,959,653.0,1573.0,0.415,206.0,670.0,0.307,253.0,355.0,0.713,242.0,743.0,362.0,226.0,84.0,305.0,462.0
207,Northern Iowa,30,17,13,0.567,10.75,6.45,11.0,7.0,7,7,10.0,6.0,2077,1948.0,1213,722.0,1784.0,0.405,136.0,433.0,0.314,368.0,496.0,0.742,280.0,1005.0,347.0,239.0,108.0,440.0,516.0
208,Northern Kentucky,19,8,11,0.421,3.73,3.04,7.0,5.0,3,5,5.0,6.0,1235,1222.0,766,446.0,1115.0,0.4,106.0,376.0,0.282,224.0,307.0,0.73,165.0,595.0,232.0,159.0,67.0,240.0,343.0
209,Northwestern,25,16,9,0.64,23.29,17.05,11.0,7.0,8,5,7.0,3.0,1684,1528.0,999,550.0,1332.0,0.413,135.0,432.0,0.313,293.0,415.0,0.706,227.0,859.0,378.0,151.0,78.0,501.0,477.0
210,Northwestern State,20,1,19,0.05,-42.18,-11.23,1.0,14.0,1,9,0.0,10.0,931,1418.0,801,522.0,1120.0,0.466,126.0,328.0,0.384,248.0,362.0,0.685,268.0,741.0,307.0,197.0,81.0,269.0,301.0
211,Notre Dame,20,10,10,0.5,14.91,15.41,8.0,7.0,7,4,3.0,6.0,1400,1410.0,799,523.0,1271.0,0.411,166.0,506.0,0.328,198.0,290.0,0.683,239.0,667.0,306.0,152.0,82.0,309.0,328.0
212,Oakland,24,12,12,0.5,-3.41,0.47,12.0,8.0,7,5,5.0,7.0,1667,1760.0,971,642.0,1446.0,0.444,138.0,411.0,0.336,338.0,489.0,0.691,278.0,889.0,383.0,181.0,76.0,405.0,460.0
213,Ohio,25,15,10,0.6,6.85,2.69,11.0,6.0,10,2,5.0,8.0,1940,1836.0,1009,661.0,1515.0,0.436,205.0,626.0,0.327,309.0,407.0,0.759,247.0,904.0,387.0,169.0,70.0,480.0,456.0
214,Ohio State,20,13,7,0.65,25.49,15.34,9.0,7.0,10,1,3.0,6.0,1604,1401.0,807,513.0,1277.0,0.402,96.0,386.0,0.249,279.0,391.0,0.714,212.0,727.0,254.0,101.0,89.0,315.0,352.0
215,Oklahoma,24,12,12,0.5,13.88,15.46,9.0,9.0,7,6,5.0,6.0,1764,1802.0,970,688.0,1517.0,0.454,152.0,505.0,0.301,274.0,404.0,0.678,276.0,828.0,365.0,189.0,76.0,356.0,419.0
216,Oklahoma State,28,19,9,0.679,22.92,14.13,13.0,5.0,12,3,6.0,5.0,1989,1743.0,1127,644.0,1732.0,0.372,191.0,541.0,0.353,264.0,357.0,0.739,261.0,933.0,328.0,199.0,89.0,443.0,409.0
217,Old Dominion,24,13,11,0.542,1.91,-0.8,7.0,9.0,7,6,6.0,5.0,1713,1648.0,998,621.0,1485.0,0.418,119.0,408.0,0.292,287.0,385.0,0.745,238.0,855.0,338.0,138.0,84.0,355.0,420.0
218,Omaha,20,7,13,0.35,-4.07,2.74,4.0,8.0,3,3,4.0,10.0,1238,1374.0,809,479.0,1150.0,0.417,179.0,500.0,0.358,237.0,334.0,0.71,172.0,654.0,276.0,142.0,61.0,266.0,339.0
219,Oral Roberts,21,6,15,0.286,-9.66,6.19,4.0,8.0,5,3,1.0,12.0,1352,1598.0,848,568.0,1303.0,0.436,160.0,459.0,0.349,302.0,435.0,0.694,235.0,822.0,312.0,175.0,96.0,303.0,372.0
220,Oregon,24,15,9,0.625,31.01,19.72,10.0,7.0,7,5,6.0,3.0,1701,1430.0,959,527.0,1408.0,0.374,135.0,448.0,0.301,241.0,337.0,0.715,218.0,724.0,300.0,153.0,71.0,328.0,311.0
221,Oregon State,20,12,8,0.6,23.93,22.35,7.0,6.0,5,4,6.0,3.0,1426,1308.0,809,474.0,1267.0,0.374,149.0,416.0,0.358,211.0,281.0,0.751,190.0,614.0,261.0,153.0,62.0,167.0,326.0
222,Pacific,22,11,11,0.5,4.65,6.2,9.0,9.0,5,7,6.0,4.0,1500,1408.0,895,506.0,1222.0,0.414,134.0,423.0,0.317,262.0,350.0,0.749,195.0,683.0,295.0,184.0,60.0,334.0,335.0
223,Penn State,24,9,15,0.375,12.4,15.94,6.0,13.0,6,7,3.0,8.0,1740,1825.0,959,692.0,1549.0,0.447,169.0,542.0,0.312,272.0,393.0,0.692,239.0,847.0,427.0,205.0,98.0,342.0,356.0
224,Pepperdine,23,5,18,0.217,-5.73,4.04,2.0,16.0,5,9,0.0,9.0,1352,1347.0,925,504.0,1214.0,0.415,133.0,398.0,0.334,206.0,281.0,0.733,193.0,633.0,332.0,180.0,67.0,246.0,313.0
