Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
296,Stony Brook,33,11,22,0.333,-12.45,-4.13,6.0,12.0,7,7,3,13,2083,2279,1325,824,1935,0.426,289,846,0.342,342,489,0.699,317,1161,442,239,71,303,522
297,Syracuse,32,17,15,0.531,5.39,4.17,10.0,10.0,11,7,5,6,2372,2333,1290,851,1984,0.429,329,958,0.343,302,430,0.702,400,1159,619,210,88,412,524
298,Tarleton State,34,17,17,0.5,-0.76,1.71,8.0,9.0,12,2,2,12,2446,2308,1370,758,1707,0.444,264,739,0.357,528,731,0.722,305,1132,432,169,120,617,714
299,TCU,35,22,13,0.629,15.61,8.78,9.0,9.0,13,4,3,7,2634,2395,1405,871,2038,0.427,220,714,0.308,433,613,0.706,374,1221,480,222,154,539,584
300,Temple,32,16,16,0.5,4.68,5.3,10.0,8.0,9,7,6,6,2227,2247,1305,810,1881,0.431,213,634,0.336,414,592,0.699,333,1108,419,237,93,360,559
301,Tennessee,36,25,11,0.694,20.84,7.98,11.0,7.0,14,2,4,6,2547,2084,1445,707,1895,0.373,210,792,0.265,460,640,0.719,337,1147,356,236,104,528,639
302,Tennessee State,32,18,14,0.563,-9.01,-8.94,10.0,8.0,13,4,4,8,2499,2401,1281,809,1845,0.438,233,675,0.345,550,738,0.745,303,1148,394,202,102,436,615
303,Tennessee Tech,33,16,17,0.485,-9.4,-6.37,11.0,7.0,11,5,4,11,2432,2421,1355,888,2026,0.438,260,793,0.328,385,519,0.742,356,1237,504,227,107,437,561
304,Tennessee-Martin,33,19,14,0.576,-8.67,-7.91,10.0,8.0,14,2,4,11,2658,2489,1335,877,2076,0.422,270,838,0.322,465,679,0.685,361,1226,474,208,128,426,590
305,Texas,38,29,9,0.763,20.56,10.43,12.0,6.0,17,1,4,6,2963,2578,1535,906,2132,0.425,240,741,0.324,526,719,0.732,380,1307,421,220,120,595,663
306,Texas A&M,35,25,10,0.714,13.76,7.42,15.0,3.0,15,1,7,4,2549,2327,1400,783,1924,0.407,290,880,0.33,471,667,0.706,373,1122,462,251,140,490,699
307,Texas A&M-Commerce,33,13,20,0.394,-11.09,-7.53,9.0,9.0,5,5,7,13,2362,2421,1345,848,1835,0.462,221,639,0.346,504,699,0.721,322,1123,425,213,75,405,532
308,Texas A&M-Corpus Christi,35,24,11,0.686,-2.57,-7.02,14.0,4.0,13,2,8,7,2803,2561,1410,893,1995,0.448,288,860,0.335,487,716,0.68,339,1175,515,226,119,529,668
309,Texas Southern,35,14,21,0.4,-10.56,-5.05,7.0,11.0,7,6,3,13,2422,2518,1430,868,2029,0.428,240,724,0.331,542,759,0.714,341,1242,409,270,117,481,652
310,Texas State,35,16,19,0.457,-2.32,-0.7,6.0,12.0,4,10,7,7,2309,2334,1400,800,1799,0.445,216,598,0.361,518,726,0.713,298,1078,373,218,115,427,584
311,Texas Tech,32,16,16,0.5,12.58,8.24,5.0,13.0,11,6,3,7,2347,2208,1290,785,1872,0.419,260,802,0.324,378,532,0.711,341,1049,428,228,117,443,551
312,Texas-Rio Grande Valley,32,15,17,0.469,-6.48,-0.55,5.0,12.0,12,6,3,10,2518,2502,1290,867,1963,0.442,238,716,0.332,530,718,0.738,328,1099,532,250,113,414,700
313,The Citadel,32,10,22,0.313,-12.13,-3.77,5.0,13.0,5,9,4,11,2158,2374,1280,831,1861,0.447,260,777,0.335,452,626,0.722,345,1186,427,228,109,361,508
314,Toledo,35,27,8,0.771,5.76,-2.57,16.0,2.0,13,1,10,4,2989,2691,1400,981,2128,0.461,295,807,0.366,434,578,0.751,372,1188,476,179,119,452,651
315,Towson,33,21,12,0.636,0.24,-4.79,12.0,6.0,10,2,8,7,2368,2202,1335,774,1845,0.42,245,737,0.332,409,545,0.75,300,1033,392,184,93,388,535
316,Troy,33,20,13,0.606,1.39,-1.25,11.0,7.0,11,3,7,8,2414,2204,1330,770,1814,0.424,207,648,0.319,457,609,0.75,325,1137,357,218,96,513,581
317,Tulane,31,20,11,0.645,5.46,2.69,12.0,6.0,12,3,5,4,2478,2392,1260,845,1969,0.429,295,827,0.357,407,582,0.699,362,1243,528,189,144,450,549
318,Tulsa,30,5,25,0.167,-8.48,3.66,1.0,17.0,4,10,0,12,1959,2323,1210,864,1822,0.474,226,722,0.313,369,506,0.729,339,1160,496,224,111,355,475
319,UAB,39,29,10,0.744,10.96,1.7,14.0,6.0,17,2,7,5,3149,2740,1605,984,2391,0.412,283,903,0.313,489,673,0.727,439,1381,480,260,144,552,679
320,UC Davis,32,18,14,0.563,-0.31,-1.74,11.0,8.0,10,4,5,9,2392,2274,1295,830,1862,0.446,205,559,0.367,409,582,0.703,309,1050,369,216,105,473,675
321,UC Irvine,35,23,12,0.657,4.16,-0.6,15.0,5.0,11,4,9,7,2617,2352,1405,797,2010,0.397,231,716,0.323,527,722,0.73,335,1185,404,206,113,445,577
322,UC Riverside,34,22,12,0.647,0.72,-0.34,14.0,6.0,9,4,9,7,2463,2352,1380,841,1848,0.455,180,537,0.335,490,681,0.72,250,1078,386,202,103,406,567
323,UC San Diego,30,10,20,0.333,-6.94,-0.76,5.0,13.0,4,10,6,9,2057,2189,1230,801,1788,0.448,233,640,0.364,354,487,0.727,301,1104,447,180,95,344,481
324,UC Santa Barbara,35,27,8,0.771,3.3,-2.03,15.0,5.0,12,3,10,4,2510,2305,1405,845,1902,0.444,206,599,0.344,409,546,0.749,290,1057,408,173,79,430,619
325,UCLA,37,31,6,0.838,22.11,8.66,18.0,2.0,17,0,9,2,2743,2245,1480,812,1992,0.408,240,772,0.311,381,547,0.697,350,1198,415,171,99,580,608
326,UNC Asheville,35,27,8,0.771,-1.74,-4.35,16.0,2.0,13,0,10,6,2604,2418,1420,901,2125,0.424,217,731,0.297,399,555,0.719,369,1196,418,247,126,446,701
327,UNC Greensboro,32,20,12,0.625,1.66,-2.91,14.0,4.0,11,3,8,6,2306,2064,1291,728,1799,0.405,236,740,0.319,372,547,0.68,304,1065,343,186,74,425,560
328,UNC Wilmington,34,24,10,0.706,-1.17,-3.05,12.0,6.0,11,3,8,6,2343,2187,1375,766,1783,0.43,199,654,0.304,456,650,0.702,314,1107,305,193,95,473,667
329,UT Arlington,32,11,21,0.344,-4.98,2.12,6.0,12.0,6,8,4,9,2125,2190,1285,751,1718,0.437,238,653,0.364,450,639,0.704,305,1079,406,193,102,456,587
330,Utah,32,17,15,0.531,11.34,6.53,10.0,10.0,12,5,4,7,2197,2043,1285,764,1924,0.397,204,676,0.302,311,470,0.662,337,1121,409,198,121,325,515
331,Utah State,35,26,9,0.743,14.23,6.81,13.0,5.0,14,2,6,4,2736,2446,1405,870,2055,0.423,241,694,0.347,465,624,0.745,303,1103,413,197,88,388,658
332,Utah Tech,33,14,19,0.424,-0.16,1.01,5.0,13.0,9,5,3,13,2495,2420,1330,854,1851,0.461,241,691,0.349,471,642,0.734,287,1060,453,232,103,490,705
333,Utah Valley,37,28,9,0.757,8.48,1.83,15.0,3.0,14,1,12,5,2863,2538,1500,928,2380,0.39,235,766,0.307,447,669,0.668,447,1354,418,249,111,458,706
334,UTEP,32,14,18,0.438,-0.74,1.82,7.0,13.0,11,7,3,10,2192,2192,1315,767,1718,0.446,214,643,0.333,444,620,0.716,301,1050,340,252,111,536,625
335,UTSA,32,10,22,0.313,-7.74,1.16,4.0,16.0,8,10,2,11,2217,2450,1291,883,1961,0.45,254,734,0.346,430,608,0.707,358,1181,449,221,154,354,594
336,Valparaiso,32,11,21,0.344,-8.72,-2.75,5.0,15.0,8,7,2,12,2206,2355,1310,843,1882,0.448,239,704,0.339,430,586,0.734,273,1116,444,224,82,355,480
337,Vanderbilt,37,22,15,0.595,8.98,8.55,11.0,7.0,14,6,5,6,2661,2645,1490,954,2219,0.43,248,799,0.31,489,693,0.706,432,1368,470,210,98,381,646
338,Vermont,34,23,11,0.676,1.63,-3.13,14.0,2.0,13,1,9,6,2471,2276,1377,835,1866,0.447,246,687,0.358,360,497,0.724,241,1103,380,171,90,389,527
339,Villanova,34,17,17,0.5,10.61,8.69,10.0,10.0,10,4,5,9,2366,2301,1365,817,1871,0.437,264,780,0.338,403,519,0.776,280,1122,491,189,104,384,524
340,Virginia,33,25,8,0.758,13.28,5.98,15.0,5.0,15,1,6,5,2237,1996,1325,712,1717,0.415,234,687,0.341,338,452,0.748,262,1055,377,159,123,403,536
341,Virginia Commonwealth,35,27,8,0.771,9.89,1.95,15.0,3.0,15,3,8,3,2480,2202,1400,789,1903,0.415,207,649,0.319,417,592,0.704,358,1157,405,229,124,572,689
342,VMI,32,7,25,0.219,-16.14,-3.45,2.0,16.0,6,8,1,14,2220,2457,1290,879,1883,0.467,343,935,0.367,356,506,0.704,285,1084,529,200,132,339,450
343,Virginia Tech,34,19,15,0.559,9.36,5.3,8.0,12.0,13,4,2,10,2521,2383,1365,892,2000,0.446,242,712,0.34,357,503,0.71,323,1148,424,191,119,371,530
344,Wagner,28,15,13,0.536,-11.81,-10.85,8.0,8.0,8,4,7,9,1766,1727,1130,568,1324,0.429,151,479,0.315,440,616,0.714,202,865,305,166,106,377,404
345,Wake Forest,33,19,14,0.576,8.25,5.43,10.0,10.0,13,3,4,8,2528,2435,1330,892,1990,0.448,269,769,0.35,382,531,0.719,310,1142,413,230,124,403,591
346,Washington,32,16,16,0.5,6.78,7.94,8.0,12.0,12,6,2,9,2213,2250,1300,834,2005,0.416,220,741,0.297,360,509,0.707,422,1218,501,223,114,413,557
347,Washington State,34,17,17,0.5,10.53,7.91,11.0,9.0,10,4,5,8,2324,2235,1365,836,1875,0.446,194,603,0.322,369,533,0.692,288,1089,403,199,93,366,569
348,Weber State,33,18,15,0.545,-2.94,-1.33,12.0,6.0,8,4,8,8,2219,2229,1345,789,1762,0.448,271,730,0.371,380,544,0.699,238,1045,460,185,99,429,583
349,West Virginia,34,19,15,0.559,15.95,10.89,7.0,11.0,13,4,3,8,2583,2411,1365,834,1857,0.449,222,652,0.34,521,718,0.726,319,1062,420,227,82,496,728
350,Western Carolina,34,18,16,0.529,-6.34,-4.08,10.0,8.0,9,5,6,9,2513,2405,1385,871,1987,0.438,197,605,0.326,466,648,0.719,296,1189,376,193,119,368,579
351,Western Illinois,30,16,14,0.533,-7.59,-4.73,9.0,9.0,11,4,5,9,2191,2171,1205,822,1782,0.461,192,590,0.325,335,468,0.716,272,1039,318,151,86,353,543
352,Western Kentucky,33,17,16,0.515,-0.81,1.09,8.0,12.0,9,5,5,9,2355,2330,1330,842,2006,0.42,303,850,0.356,343,491,0.699,379,1232,433,200,76,415,553
353,Western Michigan,31,8,23,0.258,-10.55,-2.34,4.0,14.0,7,7,1,15,2166,2295,1240,820,1774,0.462,257,712,0.361,398,557,0.715,273,1000,445,195,89,305,497
354,Wichita State,32,17,15,0.531,5.78,3.25,9.0,9.0,8,8,7,4,2272,2191,1300,784,1931,0.406,265,788,0.336,358,501,0.715,334,1094,446,222,107,373,493
355,William & Mary,33,13,20,0.394,-10.99,-4.18,7.0,11.0,11,5,1,14,2219,2320,1325,864,1861,0.464,237,680,0.349,355,506,0.702,310,1111,422,204,163,373,523
356,Winthrop,32,15,17,0.469,-6.63,-3.59,10.0,8.0,10,4,4,11,2360,2382,1285,888,1890,0.47,253,721,0.351,353,553,0.638,367,1089,450,240,123,388,651
357,Wisconsin,35,20,15,0.571,10.98,9.29,9.0,11.0,11,6,6,6,2284,2225,1430,831,1871,0.444,217,686,0.316,346,515,0.672,276,1228,358,158,125,413,569
358,Wofford,33,17,16,0.515,-5.02,-3.32,8.0,10.0,12,4,4,11,2466,2392,1340,878,1908,0.46,278,801,0.347,358,489,0.732,287,1023,401,189,101,369,533
359,Wright State,33,18,15,0.545,-2.34,-5.89,10.0,10.0,9,6,7,8,2637,2432,1350,897,2062,0.435,262,798,0.328,376,555,0.677,330,1138,373,262,91,434,519
360,Wyoming,31,9,22,0.29,2.02,6.12,4.0,14.0,7,8,1,8,2144,2234,1245,796,1733,0.459,248,684,0.363,394,500,0.788,251,1024,389,190,96,346,537
361,Xavier,37,27,10,0.73,16.03,9.16,15.0,5.0,15,2,7,4,2995,2741,1485,1012,2285,0.443,274,765,0.358,443,618,0.717,339,1195,542,258,143,434,654
362,Yale,30,21,9,0.7,7.81,-1.62,10.0,4.0,10,1,8,8,2273,1897,1210,653,1650,0.396,216,673,0.321,375,540,0.694,251,957,329,174,84,378,508
363,Youngstown State,34,24,10,0.706,1.67,-5.83,15.0,5.0,14,3,9,6,2785,2465,1385,929,2065,0.45,238,698,0.341,369,525,0.703,347,1127,456,176,83,438,553
