Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
271,South Alabama,35,19,16,0.543,3.58,-0.49,9.0,9.0,10,4,4,10,2483,2282,66.7,106.0,0.22,0.378,0.552,47.7,41.8,9.0,10.4,0.534,13.2,21.1,0.151
272,South Carolina,32,11,21,0.344,-2.28,6.0,4.0,14.0,7,8,4,8,2059,2324,65.1,97.3,0.268,0.409,0.495,49.3,47.7,7.4,7.1,0.469,16.8,32.7,0.177
273,South Carolina State,31,5,26,0.161,-16.73,-4.13,2.0,12.0,4,6,1,19,2274,2599,73.7,98.7,0.29,0.339,0.505,48.8,51.9,9.7,8.8,0.477,17.7,34.7,0.194
274,South Carolina Upstate,32,16,16,0.5,-7.44,-3.81,10.0,8.0,11,2,4,12,2198,2225,68.4,100.0,0.321,0.35,0.538,47.4,46.3,10.8,13.3,0.515,17.1,25.4,0.21
275,South Dakota,31,12,19,0.387,-9.87,-3.32,7.0,11.0,8,6,2,11,2149,2282,67.0,103.6,0.272,0.403,0.544,49.5,51.0,6.7,4.4,0.51,15.4,25.6,0.208
276,South Dakota State,32,19,13,0.594,-1.82,-2.07,13.0,5.0,10,2,6,9,2270,2233,67.9,103.6,0.28,0.388,0.555,48.8,42.0,7.6,8.3,0.518,15.4,21.5,0.222
277,South Florida,32,14,18,0.438,1.95,1.95,7.0,11.0,9,9,4,7,2303,2303,69.6,103.0,0.307,0.371,0.531,52.4,50.8,9.3,8.8,0.508,16.8,33.0,0.2
278,Southeast Missouri State,36,19,17,0.528,-7.4,-6.81,10.0,8.0,9,4,5,11,2789,2734,73.8,103.2,0.378,0.399,0.54,49.2,51.9,9.3,8.6,0.503,15.4,26.5,0.268
279,Southeastern Louisiana,32,18,14,0.563,-8.0,-6.73,12.0,6.0,10,4,7,8,2483,2432,70.4,108.1,0.317,0.346,0.556,49.4,51.0,10.1,5.3,0.522,14.9,28.9,0.235
280,Southern,32,15,17,0.469,-8.57,-6.5,11.0,7.0,9,2,5,12,2300,2280,72.9,97.8,0.335,0.394,0.53,47.7,56.1,11.8,7.4,0.495,17.7,25.1,0.239
281,Southern California,33,22,11,0.667,13.06,8.0,14.0,6.0,15,2,5,5,2391,2224,68.3,105.7,0.332,0.33,0.55,49.6,52.0,10.0,13.4,0.512,15.9,28.8,0.248
282,Southern Illinois,33,23,10,0.697,1.15,-2.14,14.0,6.0,13,2,8,6,2168,2026,64.8,101.0,0.299,0.463,0.553,49.4,59.7,11.1,6.0,0.524,17.4,22.9,0.216
283,SIU Edwardsville,33,19,14,0.576,-6.45,-7.52,9.0,9.0,9,5,7,8,2463,2353,70.7,105.5,0.4,0.375,0.54,51.1,48.8,9.8,11.4,0.497,15.6,31.4,0.292
284,Southern Indiana,33,16,17,0.485,-8.87,-7.13,9.0,9.0,10,4,5,11,2500,2447,70.5,106.2,0.331,0.427,0.54,52.6,48.4,10.1,6.7,0.514,16.0,32.6,0.222
285,Southern Methodist,32,10,22,0.313,-0.12,5.2,5.0,13.0,7,9,1,11,2248,2418,70.6,98.0,0.33,0.337,0.506,48.2,53.8,9.9,9.0,0.474,15.7,28.1,0.223
286,Southern Mississippi,33,25,8,0.758,3.31,-1.56,14.0,4.0,15,0,8,7,2436,2182,68.9,107.1,0.321,0.369,0.546,51.8,55.4,12.1,7.5,0.514,15.3,32.0,0.229
287,Southern Utah,37,24,13,0.649,3.39,1.42,12.0,6.0,13,2,5,8,3064,2764,73.7,110.1,0.376,0.388,0.569,52.5,45.6,9.6,8.7,0.534,15.4,29.4,0.273
288,St. Bonaventure,32,14,18,0.438,-1.32,-0.41,8.0,10.0,11,4,2,11,2136,2165,66.7,99.3,0.295,0.362,0.522,48.7,49.4,10.4,10.4,0.492,16.5,27.5,0.207
289,St. Francis (NY),30,14,16,0.467,-16.49,-11.17,7.0,9.0,10,5,4,11,1946,2034,67.1,96.3,0.308,0.339,0.499,49.1,53.6,11.0,11.8,0.464,17.5,31.5,0.215
290,St. John's (NY),33,18,15,0.545,8.64,6.49,7.0,13.0,12,7,3,8,2552,2481,73.8,103.3,0.277,0.27,0.522,52.9,51.5,11.0,10.0,0.494,15.9,34.0,0.194
291,St. Thomas,33,19,14,0.576,-3.1,-4.65,9.0,9.0,12,2,4,11,2447,2316,67.0,110.7,0.307,0.445,0.564,48.1,50.3,8.9,6.5,0.525,13.1,24.7,0.241
292,Stanford,33,14,19,0.424,9.64,7.67,7.0,13.0,9,6,2,8,2321,2256,66.1,106.4,0.294,0.397,0.55,52.2,58.5,8.6,9.8,0.524,16.4,31.1,0.204
293,Stephen F. Austin,32,19,13,0.594,0.73,-0.69,11.0,7.0,12,4,6,5,2427,2238,70.9,104.9,0.373,0.29,0.562,50.8,55.6,12.3,7.6,0.528,18.6,32.0,0.267
294,Stetson,31,17,14,0.548,-2.83,-2.69,12.0,6.0,9,3,7,9,2381,2287,65.8,113.9,0.248,0.436,0.573,51.2,50.1,7.6,8.8,0.544,13.7,30.2,0.191
295,Stonehill,31,14,17,0.452,-12.86,-8.59,10.0,6.0,7,4,6,12,2076,2157,67.5,98.0,0.321,0.415,0.552,46.1,52.8,10.3,8.1,0.514,18.1,19.9,0.243
296,Stony Brook,33,11,22,0.333,-12.45,-4.13,6.0,12.0,7,7,3,13,2083,2279,65.1,96.7,0.287,0.452,0.522,49.1,53.6,6.7,7.6,0.486,17.1,23.0,0.214
297,Syracuse,32,17,15,0.531,5.39,4.17,10.0,10.0,11,7,5,6,2372,2333,68.3,107.7,0.306,0.29,0.55,49.0,52.7,10.9,15.7,0.515,14.7,29.9,0.229
298,Tarleton State,34,17,17,0.5,-0.76,1.71,8.0,9.0,12,2,2,12,2446,2308,69.1,103.4,0.448,0.255,0.54,48.8,51.6,14.0,9.9,0.497,15.8,28.2,0.315
299,TCU,35,22,13,0.629,15.61,8.78,9.0,9.0,13,4,3,7,2634,2395,70.9,105.8,0.341,0.299,0.533,50.7,58.5,11.3,12.5,0.5,14.4,32.2,0.238
300,Temple,32,16,16,0.5,4.68,5.3,10.0,8.0,9,7,6,6,2227,2247,67.1,101.7,0.346,0.436,0.539,50.4,58.5,7.3,10.3,0.497,17.4,28.6,0.262
301,Tennessee,36,25,11,0.694,20.84,7.98,11.0,7.0,14,2,4,6,2547,2084,65.9,107.0,0.307,0.401,0.53,54.6,66.2,12.5,11.8,0.499,15.2,36.4,0.217
302,Tennessee State,32,18,14,0.563,-9.01,-8.94,10.0,8.0,13,4,4,8,2499,2401,72.8,107.3,0.359,0.416,0.552,50.3,49.2,8.0,9.0,0.521,15.1,28.5,0.249
303,Tennessee Tech,33,16,17,0.485,-9.4,-6.37,11.0,7.0,11,5,4,11,2432,2421,69.3,103.5,0.29,0.421,0.543,48.4,55.3,8.8,6.5,0.514,15.7,26.0,0.208
304,Tennessee-Martin,33,19,14,0.576,-8.67,-7.91,10.0,8.0,14,2,4,11,2658,2489,73.5,108.3,0.345,0.375,0.555,51.3,47.6,10.1,9.2,0.521,14.1,28.6,0.249
305,Texas,38,29,9,0.763,20.56,10.43,12.0,6.0,17,1,4,6,2963,2578,70.1,110.1,0.305,0.345,0.565,49.8,56.7,11.1,9.8,0.533,14.3,28.3,0.228
306,Texas A&M,35,25,10,0.714,13.76,7.42,15.0,3.0,15,1,7,4,2549,2327,67.1,108.5,0.451,0.345,0.543,53.4,52.6,10.0,7.9,0.488,15.5,36.7,0.343
307,Texas A&M-Commerce,33,13,20,0.394,-11.09,-7.53,9.0,9.0,5,5,7,13,2362,2421,67.0,104.8,0.276,0.459,0.552,48.6,55.2,8.5,8.4,0.528,16.5,27.4,0.194
308,Texas A&M-Corpus Christi,35,24,11,0.686,-2.57,-7.02,14.0,4.0,13,2,8,7,2803,2561,71.7,110.9,0.348,0.342,0.559,52.6,55.2,11.7,5.3,0.513,15.2,33.7,0.276
309,Texas Southern,35,14,21,0.4,-10.56,-5.05,7.0,11.0,7,6,3,13,2422,2518,70.9,95.6,0.338,0.281,0.498,51.4,46.1,9.3,8.9,0.466,17.4,31.0,0.225
310,Texas State,35,16,19,0.457,-2.32,-0.7,6.0,12.0,4,10,7,7,2309,2334,64.9,101.7,0.328,0.261,0.521,51.5,40.8,9.7,10.3,0.482,15.6,31.5,0.239
311,Texas Tech,32,16,16,0.5,12.58,8.24,5.0,13.0,11,6,3,7,2347,2208,68.9,105.7,0.348,0.368,0.556,51.7,49.7,10.5,8.7,0.523,17.3,32.1,0.251
312,Texas-Rio Grande Valley,32,15,17,0.469,-6.48,-0.55,5.0,12.0,12,6,3,10,2518,2502,74.3,105.1,0.433,0.354,0.564,52.4,58.2,6.3,8.3,0.529,18.7,30.9,0.302
313,The Citadel,32,10,22,0.313,-12.13,-3.77,5.0,13.0,5,9,4,11,2158,2374,68.2,98.9,0.288,0.393,0.531,46.1,47.3,8.1,7.8,0.496,16.2,21.8,0.217
314,Toledo,35,27,8,0.771,5.76,-2.57,16.0,2.0,13,1,10,4,2989,2691,70.8,120.6,0.348,0.357,0.6,50.1,49.3,9.6,7.7,0.565,11.9,30.2,0.268
315,Towson,33,21,12,0.636,0.24,-4.79,12.0,6.0,10,2,8,7,2368,2202,65.7,108.1,0.298,0.345,0.54,54.4,53.6,9.4,10.2,0.511,15.6,35.7,0.211
316,Troy,33,20,13,0.606,1.39,-1.25,11.0,7.0,11,3,7,8,2414,2204,69.2,105.0,0.325,0.41,0.538,50.3,52.1,12.5,7.4,0.507,15.9,30.8,0.228
317,Tulane,31,20,11,0.645,5.46,2.69,12.0,6.0,12,3,5,4,2478,2392,74.0,106.3,0.354,0.381,0.566,45.5,56.3,11.2,11.4,0.524,13.8,19.3,0.275
318,Tulsa,30,5,25,0.167,-8.48,3.66,1.0,17.0,4,10,0,12,1959,2323,68.7,94.2,0.267,0.424,0.502,45.2,48.7,7.9,4.1,0.479,16.9,24.8,0.173
319,UAB,39,29,10,0.744,10.96,1.7,14.0,6.0,17,2,7,5,3149,2740,70.6,111.2,0.356,0.316,0.547,53.6,49.6,11.1,11.2,0.508,14.5,35.8,0.264
320,UC Davis,32,18,14,0.563,-0.31,-1.74,11.0,8.0,10,4,5,9,2392,2274,70.9,104.2,0.434,0.346,0.545,53.0,48.1,9.9,6.9,0.503,17.7,33.7,0.308
321,UC Irvine,35,23,12,0.657,4.16,-0.6,15.0,5.0,11,4,9,7,2617,2352,70.0,106.4,0.288,0.315,0.553,52.2,53.5,10.0,6.7,0.525,15.4,28.6,0.207
322,UC Riverside,34,22,12,0.647,0.72,-0.34,14.0,6.0,9,4,9,7,2463,2352,67.4,105.9,0.257,0.383,0.536,53.7,49.7,7.5,4.7,0.512,15.4,32.0,0.179
323,UC San Diego,30,10,20,0.333,-6.94,-0.76,5.0,13.0,4,10,6,9,2057,2189,67.0,99.9,0.274,0.404,0.529,47.6,48.5,8.4,5.8,0.497,15.7,23.7,0.203
324,UC Santa Barbara,35,27,8,0.771,3.3,-2.03,15.0,5.0,12,3,10,4,2510,2305,65.5,109.1,0.343,0.296,0.575,51.3,53.6,9.7,6.7,0.545,15.4,26.7,0.25
325,UCLA,37,31,6,0.838,22.11,8.66,18.0,2.0,17,0,9,2,2743,2245,67.2,110.3,0.274,0.29,0.54,52.2,52.1,12.5,11.6,0.511,12.8,33.0,0.2
326,UNC Asheville,35,27,8,0.771,-1.74,-4.35,16.0,2.0,13,0,10,6,2604,2418,69.3,105.8,0.408,0.374,0.577,50.5,49.7,9.0,10.0,0.547,18.0,26.3,0.284
327,UNC Greensboro,32,20,12,0.625,1.66,-2.91,14.0,4.0,11,3,8,6,2306,2064,67.2,106.4,0.321,0.392,0.546,52.6,57.0,10.5,7.8,0.515,15.1,30.2,0.229
328,UNC Wilmington,34,24,10,0.706,-1.17,-3.05,12.0,6.0,11,3,8,6,2343,2187,65.4,104.2,0.38,0.341,0.542,50.5,44.9,10.2,8.4,0.501,15.9,29.0,0.277
329,UT Arlington,32,11,21,0.344,-4.98,2.12,6.0,12.0,6,8,4,9,2125,2190,67.6,97.9,0.306,0.345,0.498,51.5,56.0,9.4,9.0,0.47,17.2,34.5,0.201
330,Utah,32,17,15,0.531,11.34,6.53,10.0,10.0,12,5,4,7,2197,2043,66.5,102.9,0.292,0.377,0.521,52.8,58.4,7.5,10.1,0.49,15.4,31.3,0.207
331,Utah State,35,26,9,0.743,14.23,6.81,13.0,5.0,14,2,6,4,2736,2446,69.2,112.6,0.343,0.425,0.596,53.0,61.8,7.2,8.6,0.562,15.6,27.3,0.262
332,Utah Tech,33,14,19,0.424,-0.16,1.01,5.0,13.0,9,5,3,13,2495,2420,70.8,105.9,0.437,0.416,0.573,51.5,52.4,9.3,6.4,0.539,18.6,29.3,0.307
333,Utah Valley,37,28,9,0.757,8.48,1.83,15.0,3.0,14,1,12,5,2863,2538,72.2,105.8,0.355,0.331,0.557,52.4,58.1,8.8,15.0,0.52,16.5,29.4,0.262
334,UTEP,32,14,18,0.438,-0.74,1.82,7.0,13.0,11,7,3,10,2192,2192,68.3,97.7,0.394,0.302,0.52,51.7,48.4,12.8,7.9,0.493,19.3,33.2,0.249
335,UTSA,32,10,22,0.313,-7.74,1.16,4.0,16.0,8,10,2,11,2217,2450,69.5,98.9,0.361,0.385,0.518,48.9,44.6,6.1,6.6,0.475,17.0,29.3,0.265
336,Valparaiso,32,11,21,0.344,-8.72,-2.75,5.0,15.0,8,7,2,12,2206,2355,68.7,98.1,0.282,0.361,0.525,49.3,53.6,8.3,7.0,0.493,16.2,22.9,0.205
337,Vanderbilt,37,22,15,0.595,8.98,8.55,11.0,7.0,14,6,5,6,2661,2645,67.0,106.6,0.316,0.422,0.529,49.5,46.1,7.5,11.8,0.496,13.7,30.8,0.225
338,Vermont,34,23,11,0.676,1.63,-3.13,14.0,2.0,13,1,9,6,2471,2276,65.5,109.7,0.285,0.429,0.573,49.1,51.6,8.9,8.3,0.551,12.8,20.3,0.198
339,Villanova,34,17,17,0.5,10.61,8.69,10.0,10.0,10,4,5,9,2366,2301,65.0,106.7,0.3,0.478,0.559,49.0,46.7,8.7,5.3,0.515,13.9,22.6,0.246
340,Virginia,33,25,8,0.758,13.28,5.98,15.0,5.0,15,1,6,5,2237,1996,62.5,108.1,0.347,0.356,0.544,50.2,65.4,10.9,13.8,0.512,12.1,25.6,0.244
341,Virginia Commonwealth,35,27,8,0.771,9.89,1.95,15.0,3.0,15,3,8,3,2480,2202,68.3,103.8,0.416,0.327,0.555,50.1,52.8,13.0,12.8,0.52,17.3,28.9,0.289
342,VMI,32,7,25,0.219,-16.14,-3.45,2.0,16.0,6,8,1,14,2220,2457,67.5,101.9,0.211,0.458,0.525,51.1,45.6,7.9,3.9,0.496,16.3,30.4,0.162
343,Virginia Tech,34,19,15,0.559,9.36,5.3,8.0,12.0,13,4,2,10,2521,2383,66.8,110.5,0.259,0.396,0.566,49.6,56.7,7.8,8.3,0.54,13.1,25.9,0.191
344,Wagner,28,15,13,0.536,-11.81,-10.85,8.0,8.0,8,4,7,9,1766,1727,63.5,98.5,0.248,0.358,0.486,53.7,51.8,10.5,5.8,0.458,15.6,35.2,0.169
345,Wake Forest,33,19,14,0.576,8.25,5.43,10.0,10.0,13,3,4,8,2528,2435,70.1,108.5,0.321,0.454,0.574,49.7,50.6,8.5,7.4,0.542,15.4,24.8,0.239
346,Washington,32,16,16,0.5,6.78,7.94,8.0,12.0,12,6,2,9,2213,2250,69.2,98.4,0.317,0.366,0.528,47.1,46.8,9.8,13.1,0.488,17.6,26.4,0.237
347,Washington State,34,17,17,0.5,10.53,7.91,11.0,9.0,10,4,5,8,2324,2235,64.8,105.1,0.282,0.434,0.534,52.1,49.6,7.5,7.3,0.504,15.8,31.5,0.202
348,Weber State,33,18,15,0.545,-2.94,-1.33,12.0,6.0,8,4,8,8,2219,2229,65.7,100.5,0.335,0.375,0.554,49.7,45.1,9.1,4.6,0.514,17.4,21.3,0.257
349,West Virginia,34,19,15,0.559,15.95,10.89,7.0,11.0,13,4,3,8,2583,2411,69.6,108.8,0.394,0.363,0.557,52.0,50.1,9.6,8.6,0.515,16.0,34.0,0.292
350,Western Carolina,34,18,16,0.529,-6.34,-4.08,10.0,8.0,9,5,6,9,2513,2405,68.3,106.2,0.334,0.421,0.538,51.4,49.1,7.7,6.4,0.504,13.5,27.3,0.239
351,Western Illinois,30,16,14,0.533,-7.59,-4.73,9.0,9.0,11,4,5,9,2191,2171,68.8,105.7,0.319,0.372,0.542,49.9,51.6,8.4,9.0,0.513,13.7,27.0,0.223
352,Western Kentucky,33,17,16,0.515,-0.81,1.09,8.0,12.0,9,5,5,9,2355,2330,68.4,103.5,0.315,0.364,0.537,48.3,49.6,9.0,15.0,0.505,14.9,26.0,0.224
353,Western Michigan,31,8,23,0.258,-10.55,-2.34,4.0,14.0,7,7,1,15,2166,2295,66.7,104.7,0.265,0.416,0.529,53.4,50.4,6.9,6.4,0.501,16.2,34.3,0.189
354,Wichita State,32,17,15,0.531,5.78,3.25,9.0,9.0,8,8,7,4,2272,2191,67.8,103.1,0.308,0.372,0.539,51.5,51.5,9.2,11.3,0.507,16.0,29.1,0.221
355,William & Mary,33,13,20,0.394,-10.99,-4.18,7.0,11.0,11,5,1,14,2219,2320,65.3,102.6,0.306,0.382,0.53,49.6,50.7,9.2,5.7,0.502,16.0,29.2,0.208
356,Winthrop,32,15,17,0.469,-6.63,-3.59,10.0,8.0,10,4,4,11,2360,2382,67.8,108.4,0.408,0.453,0.592,47.7,46.5,7.5,8.4,0.556,18.3,26.5,0.301
357,Wisconsin,35,20,15,0.571,10.98,9.29,9.0,11.0,11,6,6,6,2284,2225,63.2,101.1,0.25,0.402,0.509,47.5,48.9,9.2,4.4,0.483,11.9,22.6,0.173
358,Wofford,33,17,16,0.515,-5.02,-3.32,8.0,10.0,12,4,4,11,2466,2392,66.4,110.8,0.288,0.39,0.566,51.5,45.5,8.4,6.1,0.537,14.2,29.8,0.212
359,Wright State,33,18,15,0.545,-2.34,-5.89,10.0,10.0,9,6,7,8,2637,2432,72.0,108.5,0.242,0.276,0.569,51.6,48.0,8.5,7.8,0.546,15.3,27.3,0.178
360,Wyoming,31,9,22,0.29,2.02,6.12,4.0,14.0,7,8,1,8,2144,2234,66.4,103.7,0.332,0.457,0.551,49.3,46.6,7.3,7.5,0.52,16.0,24.1,0.236
361,Xavier,37,27,10,0.73,16.03,9.16,15.0,5.0,15,2,7,4,2995,2741,72.0,112.1,0.314,0.312,0.578,53.9,63.6,8.8,7.9,0.552,15.0,30.7,0.223
362,Yale,30,21,9,0.7,7.81,-1.62,10.0,4.0,10,1,8,8,2273,1897,67.5,111.3,0.3,0.351,0.564,54.2,52.2,9.3,12.6,0.54,14.3,29.7,0.208
363,Youngstown State,34,24,10,0.706,1.67,-5.83,15.0,5.0,14,3,9,6,2785,2465,69.5,115.8,0.295,0.356,0.585,51.7,51.2,9.9,6.9,0.552,13.6,31.0,0.23
