,Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
219,220,Northwestern State,17,4,13,0.235,-17.74,-2.14,2.0,2.0,4,3,0,8,1194,1357,71.6,98.0,0.317,0.387,0.508,46.2,46.3,10.0,8.3,0.479,16.8,29.7,0.211
220,221,Notre Dame,18,7,11,0.389,2.99,5.32,2.0,5.0,5,6,1,4,1130,1172,65.0,94.6,0.279,0.434,0.499,52.3,43.3,8.3,6.9,0.467,17.8,29.1,0.197
221,222,Oakland,20,12,8,0.6,1.93,1.23,7.0,2.0,5,2,5,5,1492,1478,69.0,107.5,0.31,0.387,0.546,50.3,48.8,9.9,6.0,0.514,14.7,30.0,0.225
222,223,Ohio,17,8,9,0.471,-1.65,-3.9,2.0,3.0,6,3,0,4,1337,1221,69.2,111.9,0.322,0.387,0.551,50.1,49.5,9.2,10.6,0.521,12.0,30.7,0.228
223,224,Ohio State,17,12,5,0.706,14.03,4.26,2.0,4.0,8,2,0,3,1297,1131,67.1,112.9,0.324,0.374,0.548,54.1,54.5,8.2,11.9,0.512,13.5,35.6,0.242
224,225,Oklahoma,17,14,3,0.824,17.05,2.22,2.0,2.0,11,0,0,2,1358,1106,70.2,113.7,0.345,0.382,0.59,55.6,51.4,9.7,9.4,0.556,16.4,33.4,0.261
225,226,Oklahoma State,17,8,9,0.471,5.75,2.69,0.0,4.0,7,4,0,3,1231,1179,68.6,104.1,0.294,0.44,0.552,52.4,56.9,8.7,7.5,0.531,17.4,29.1,0.195
226,227,Old Dominion,18,5,13,0.278,-6.08,0.16,1.0,5.0,4,3,0,8,1298,1390,71.2,100.6,0.257,0.332,0.505,47.4,37.9,11.6,10.4,0.483,13.0,27.0,0.168
227,228,Omaha,20,10,10,0.5,-5.75,-4.25,3.0,2.0,8,1,1,8,1491,1411,67.8,109.3,0.426,0.34,0.556,50.5,41.0,9.5,6.7,0.51,13.4,26.6,0.317
228,229,Oral Roberts,18,8,10,0.444,-4.34,0.26,2.0,3.0,6,2,2,8,1365,1358,69.2,108.1,0.291,0.401,0.553,45.2,41.1,8.4,10.5,0.525,11.7,21.4,0.209
229,230,Oregon,17,13,4,0.765,11.32,5.44,5.0,1.0,9,0,3,1,1330,1230,69.9,111.0,0.355,0.374,0.566,50.7,49.2,11.1,9.2,0.54,13.4,28.3,0.243
230,231,Oregon State,17,9,8,0.529,2.61,5.43,1.0,5.0,9,2,0,3,1196,1205,66.4,101.5,0.377,0.346,0.539,49.8,46.8,9.4,11.4,0.495,16.9,28.0,0.282
231,232,Pacific,20,6,14,0.3,-17.27,-4.0,0.0,5.0,5,6,1,8,1336,1539,70.2,94.0,0.361,0.398,0.513,43.5,60.9,9.3,5.0,0.488,16.3,19.2,0.226
232,233,Penn State,18,9,9,0.5,7.23,4.4,3.0,4.0,9,2,0,3,1384,1333,71.2,106.5,0.357,0.406,0.54,45.7,44.6,12.8,8.0,0.5,13.4,27.1,0.264
233,234,Pennsylvania,17,9,8,0.529,-0.12,1.55,1.0,1.0,8,1,1,5,1302,1228,67.0,111.1,0.286,0.432,0.565,53.5,57.6,9.3,7.6,0.548,16.0,33.3,0.187
234,235,Pepperdine,20,9,11,0.45,-1.46,1.6,2.0,3.0,8,4,1,4,1451,1458,68.9,105.3,0.301,0.311,0.53,51.6,51.2,8.0,7.5,0.503,14.7,30.8,0.206
235,236,Pittsburgh,17,10,7,0.588,12.18,2.12,1.0,5.0,7,5,2,1,1297,1126,68.8,110.9,0.325,0.452,0.53,53.9,54.0,9.9,14.8,0.501,12.2,33.7,0.222
236,237,Portland,18,7,11,0.389,-9.92,-0.49,1.0,2.0,6,2,1,6,1311,1422,71.0,102.6,0.326,0.438,0.547,49.4,54.4,7.0,7.8,0.518,17.0,26.5,0.228
237,238,Portland State,18,11,7,0.611,-7.19,-3.79,2.0,3.0,5,1,5,5,1284,1268,69.3,102.2,0.308,0.388,0.512,49.4,49.8,9.2,9.6,0.479,14.0,29.3,0.215
238,239,Prairie View,16,6,10,0.375,-13.3,-1.01,1.0,2.0,3,0,2,10,1118,1236,74.3,94.0,0.336,0.262,0.489,44.9,44.1,13.0,6.4,0.444,15.7,27.4,0.247
239,240,Presbyterian,20,9,11,0.45,-10.16,-6.16,1.0,4.0,4,6,4,4,1537,1472,70.5,108.4,0.371,0.338,0.566,51.0,50.3,9.2,9.1,0.543,14.9,26.4,0.245
240,241,Princeton,15,14,1,0.933,10.73,-0.74,2.0,0.0,7,0,6,1,1181,949,65.2,120.8,0.246,0.496,0.596,53.3,55.0,9.3,6.9,0.568,12.2,30.3,0.196
241,242,Providence,18,12,6,0.667,13.7,5.37,3.0,4.0,10,2,1,3,1333,1183,69.8,104.6,0.327,0.427,0.553,51.9,52.5,9.2,12.0,0.528,16.0,26.4,0.221
242,243,Purdue,18,16,2,0.889,26.13,10.35,5.0,2.0,9,0,2,2,1532,1248,71.1,118.9,0.406,0.369,0.598,57.7,63.9,8.0,10.8,0.566,14.4,36.2,0.295
243,244,Purdue Fort Wayne,19,13,6,0.684,0.01,-6.76,4.0,4.0,8,2,3,4,1603,1361,74.1,113.0,0.334,0.414,0.578,45.5,44.8,13.6,8.3,0.554,12.1,23.6,0.231
244,245,Queens (NC),19,7,12,0.368,-10.64,-0.17,1.0,3.0,6,2,0,10,1497,1562,74.7,105.5,0.307,0.432,0.532,49.4,49.4,9.9,6.9,0.506,14.4,29.9,0.209
245,246,Quinnipiac,16,12,4,0.75,-4.6,-6.87,4.0,1.0,7,1,5,3,1245,1143,73.3,105.3,0.349,0.353,0.543,53.5,54.7,10.4,10.3,0.496,15.4,31.0,0.272
246,247,Radford,19,11,8,0.579,-2.99,-1.64,1.0,3.0,5,2,3,6,1399,1338,66.0,109.3,0.265,0.354,0.555,49.9,42.2,9.1,9.7,0.527,14.5,30.2,0.197
247,248,Rhode Island,17,9,8,0.529,-0.6,2.21,3.0,1.0,8,2,1,3,1256,1263,68.9,107.3,0.391,0.322,0.55,53.5,50.5,7.4,8.5,0.53,16.5,33.8,0.245
248,249,Rice,17,6,11,0.353,-4.59,0.73,0.0,4.0,5,4,1,4,1253,1294,69.1,105.0,0.292,0.401,0.536,50.7,54.8,8.6,8.9,0.506,15.3,30.5,0.208
249,250,Richmond,17,12,5,0.706,8.28,-0.07,4.0,0.0,9,0,2,3,1238,1096,67.7,107.6,0.243,0.368,0.557,47.6,49.0,10.5,9.2,0.535,11.5,18.7,0.172
250,251,Rider,17,5,12,0.294,-9.99,-1.61,2.0,4.0,4,2,1,10,1218,1306,70.6,99.3,0.294,0.29,0.492,52.6,48.0,9.0,10.4,0.456,15.3,33.9,0.208
251,252,Robert Morris,19,7,12,0.368,-7.47,-3.53,3.0,5.0,6,5,1,7,1438,1446,70.5,105.3,0.317,0.39,0.542,52.8,48.3,8.3,6.9,0.508,17.5,34.8,0.232
252,253,Rutgers,17,10,7,0.588,7.86,4.56,2.0,4.0,9,1,1,4,1167,1111,69.5,98.1,0.364,0.344,0.478,49.7,51.0,10.2,16.0,0.442,13.8,32.1,0.238
253,254,Sacramento State,18,6,12,0.333,-10.05,-0.8,2.0,3.0,5,2,1,8,1265,1296,67.4,104.3,0.31,0.455,0.548,56.3,56.2,6.9,8.5,0.518,19.4,36.4,0.221
254,255,Sacred Heart,19,9,10,0.474,-9.3,-6.59,3.0,1.0,6,3,2,7,1398,1371,71.2,103.3,0.298,0.33,0.532,47.0,47.2,13.1,14.5,0.503,14.5,26.9,0.21
255,256,Saint Francis (PA),17,5,12,0.294,-16.65,-4.25,0.0,4.0,3,5,2,7,1115,1234,67.6,97.0,0.312,0.36,0.504,49.1,50.9,9.7,10.8,0.478,17.9,33.6,0.2
256,257,Saint Joseph's,17,11,6,0.647,8.84,-1.87,1.0,3.0,8,2,1,4,1329,1147,68.9,112.6,0.287,0.496,0.567,51.7,58.2,10.1,11.4,0.538,13.9,31.1,0.212
257,258,Saint Louis,17,8,9,0.471,-1.49,3.26,1.0,3.0,7,2,0,5,1255,1295,69.2,106.7,0.381,0.366,0.553,48.5,48.3,8.8,7.8,0.517,15.0,26.2,0.273
258,259,Saint Mary's (CA),19,13,6,0.684,15.02,5.02,4.0,0.0,8,3,4,0,1372,1113,64.2,111.1,0.273,0.37,0.531,58.8,59.3,11.1,12.6,0.507,14.1,41.6,0.185
259,260,Saint Peter's,14,9,5,0.643,-3.09,-4.63,5.0,0.0,4,1,5,4,916,893,65.7,99.7,0.412,0.345,0.503,52.8,50.8,11.3,10.1,0.448,17.0,35.7,0.307
260,261,Sam Houston,18,10,8,0.556,-3.93,-1.05,3.0,0.0,6,2,3,6,1296,1285,71.1,99.9,0.356,0.365,0.508,50.6,53.6,10.0,7.4,0.465,15.7,30.7,0.258
261,262,Samford,18,16,2,0.889,7.83,-4.05,5.0,0.0,12,0,4,2,1630,1350,76.7,118.0,0.313,0.401,0.604,51.8,60.8,14.4,11.3,0.577,15.8,34.3,0.232
262,263,San Diego,19,10,9,0.526,-2.84,0.98,0.0,4.0,9,4,0,4,1377,1425,72.4,100.1,0.301,0.331,0.529,50.1,50.0,9.7,10.5,0.494,17.6,29.2,0.221
263,264,San Diego State,18,15,3,0.833,15.79,8.23,4.0,1.0,9,0,3,3,1378,1203,69.1,109.3,0.393,0.369,0.546,53.1,49.3,10.8,10.1,0.506,13.9,32.3,0.284
264,265,San Francisco,19,15,4,0.789,11.81,-3.02,4.0,0.0,10,0,3,2,1519,1183,68.5,116.0,0.225,0.399,0.598,56.0,54.4,12.9,11.9,0.576,15.5,34.2,0.171
265,266,San Jose State,18,8,10,0.444,-0.96,-1.02,1.0,4.0,5,3,1,6,1356,1310,67.3,110.4,0.266,0.436,0.566,48.4,50.9,8.1,10.0,0.545,13.2,25.4,0.185
266,267,Santa Clara,20,13,7,0.65,4.64,2.16,4.0,1.0,6,3,4,2,1517,1433,70.3,108.0,0.301,0.384,0.561,53.3,53.6,7.0,7.1,0.535,16.5,32.2,0.21
267,268,Seattle,18,10,8,0.556,3.06,-1.82,3.0,4.0,9,2,1,6,1342,1204,69.2,104.2,0.37,0.377,0.547,52.7,51.2,8.8,8.8,0.508,16.5,29.7,0.269
268,269,Seton Hall,18,13,5,0.722,11.84,6.5,6.0,1.0,9,1,3,2,1332,1236,67.3,110.0,0.33,0.3,0.552,54.6,48.8,11.3,13.0,0.512,16.5,39.2,0.254
269,270,Siena,16,3,13,0.188,-19.52,-3.83,2.0,3.0,2,4,1,7,999,1250,69.1,90.3,0.322,0.322,0.476,51.6,47.7,7.5,10.3,0.447,20.0,35.4,0.202
270,271,South Alabama,18,10,8,0.556,-5.33,-0.93,3.0,3.0,6,4,4,4,1334,1380,70.3,102.6,0.309,0.371,0.532,47.0,40.0,9.3,7.0,0.496,13.7,23.2,0.228
271,272,South Carolina,17,14,3,0.824,9.31,1.25,2.0,2.0,9,1,2,2,1236,1099,65.1,110.9,0.334,0.434,0.54,53.1,57.0,7.4,9.1,0.505,13.7,34.8,0.242
272,273,South Carolina State,18,4,14,0.222,-14.85,-0.72,0.0,2.0,4,3,0,11,1286,1487,73.0,97.2,0.334,0.289,0.483,51.2,56.3,11.8,10.4,0.446,16.9,37.9,0.226
273,274,South Carolina Upstate,17,6,11,0.353,-10.46,-1.46,1.0,3.0,4,3,2,8,1229,1242,68.7,103.7,0.306,0.392,0.533,47.0,52.0,11.5,9.5,0.512,14.9,26.8,0.197
274,275,South Dakota,19,9,10,0.474,-11.56,-4.31,2.0,2.0,6,3,2,6,1437,1447,70.7,106.2,0.318,0.344,0.54,54.3,47.3,5.4,5.3,0.51,16.3,35.1,0.225
275,276,South Dakota State,19,10,9,0.526,-0.45,0.24,3.0,1.0,6,2,2,3,1464,1393,70.0,110.1,0.288,0.415,0.578,50.6,48.3,9.3,10.8,0.56,15.4,26.2,0.194
276,277,South Florida,15,10,5,0.667,3.98,-1.82,3.0,1.0,8,2,1,3,1144,1057,71.1,107.3,0.391,0.398,0.535,49.4,56.4,10.5,9.8,0.493,13.0,28.8,0.283
277,278,Southeast Missouri State,18,6,12,0.333,-19.38,-4.45,1.0,4.0,6,3,0,8,1250,1343,71.5,96.5,0.305,0.364,0.508,48.0,52.0,8.1,7.5,0.479,15.9,25.9,0.206
278,279,Southeastern Louisiana,17,6,11,0.353,-10.14,1.07,1.0,3.0,4,1,2,8,1150,1219,66.6,101.6,0.322,0.377,0.523,50.7,59.8,10.3,4.5,0.49,17.2,33.0,0.225
279,280,Southern,17,9,8,0.529,-4.84,2.66,3.0,1.0,6,0,3,8,1282,1233,73.4,101.2,0.321,0.377,0.526,47.6,51.9,14.1,7.6,0.5,15.9,28.5,0.213
280,281,Southern California,18,8,10,0.444,9.67,8.28,2.0,5.0,5,3,1,5,1372,1347,71.4,106.0,0.346,0.393,0.552,50.2,58.2,9.9,12.0,0.519,16.3,30.7,0.246
281,282,Southern Illinois,18,12,6,0.667,7.0,-0.76,4.0,3.0,9,3,2,2,1329,1166,65.5,112.8,0.377,0.407,0.587,50.4,60.3,8.6,8.5,0.549,14.6,26.5,0.284
282,283,SIU Edwardsville,19,11,8,0.579,-5.63,-3.82,4.0,2.0,8,1,1,7,1362,1299,65.9,108.7,0.357,0.365,0.538,49.9,47.2,10.2,12.6,0.502,13.3,30.9,0.254
283,284,Southern Indiana,19,5,14,0.263,-12.93,-2.05,2.0,4.0,4,5,1,9,1275,1356,70.6,94.4,0.333,0.366,0.499,51.0,53.1,9.0,9.3,0.456,17.1,27.8,0.243
284,285,Southern Methodist,17,12,5,0.706,13.98,1.61,3.0,1.0,8,2,3,2,1270,1053,68.2,109.6,0.283,0.348,0.538,53.6,57.2,12.3,14.7,0.512,14.9,38.0,0.195
285,286,Southern Mississippi,18,10,8,0.556,-6.81,-2.56,4.0,2.0,6,1,4,4,1263,1278,70.1,100.2,0.38,0.327,0.506,50.1,49.0,10.7,13.9,0.465,14.8,30.5,0.265
286,287,Southern Utah,17,6,11,0.353,-5.41,-0.47,1.0,5.0,5,3,0,8,1308,1330,71.5,106.9,0.366,0.372,0.534,48.3,44.8,9.1,5.1,0.49,13.8,29.8,0.273
287,288,St. Bonaventure,16,11,5,0.688,8.93,-0.44,2.0,2.0,6,2,3,1,1208,1058,66.8,113.0,0.283,0.379,0.578,52.1,49.3,9.6,12.1,0.545,14.1,30.6,0.221
288,289,St. John's (NY),18,12,6,0.667,15.4,7.95,4.0,3.0,8,1,2,3,1402,1268,70.1,111.1,0.275,0.321,0.528,53.3,53.2,9.7,13.2,0.501,13.7,39.8,0.194
289,290,St. Thomas,20,13,7,0.65,0.21,-5.02,3.0,2.0,7,1,5,5,1468,1261,63.9,114.1,0.288,0.474,0.572,50.3,55.9,9.2,7.2,0.543,12.7,27.6,0.213
290,291,Stanford,17,9,8,0.529,8.51,6.1,4.0,3.0,7,3,2,2,1337,1296,71.5,107.6,0.276,0.398,0.583,49.7,62.8,7.3,7.5,0.559,16.2,22.5,0.202
291,292,Stephen F. Austin,18,12,6,0.667,1.66,-2.9,5.0,2.0,6,2,4,3,1435,1277,74.1,105.4,0.417,0.333,0.557,54.6,49.7,12.9,8.2,0.518,19.6,37.9,0.299
292,293,Stetson,19,11,8,0.579,-3.66,-0.41,3.0,1.0,6,1,3,7,1470,1342,67.6,114.4,0.251,0.438,0.578,50.1,53.6,8.2,7.4,0.545,14.2,30.4,0.203
293,294,Stonehill,19,2,17,0.105,-19.92,-2.3,0.0,4.0,2,4,0,13,1208,1498,70.8,89.3,0.234,0.453,0.487,43.7,47.4,10.2,7.7,0.461,17.6,21.9,0.161
294,295,Stony Brook,18,9,9,0.5,-5.58,-1.64,2.0,3.0,6,2,3,7,1273,1299,67.6,103.2,0.281,0.373,0.517,49.7,44.6,10.0,9.8,0.488,13.8,29.0,0.197
295,296,Syracuse,17,12,5,0.706,9.42,8.17,3.0,3.0,8,0,2,3,1290,1221,73.3,103.4,0.306,0.337,0.536,48.6,49.6,12.7,12.9,0.501,15.0,27.4,0.227
296,297,Tarleton State,17,11,6,0.647,-2.05,1.17,4.0,2.0,6,1,3,5,1190,1120,66.8,104.8,0.281,0.285,0.518,49.8,47.7,13.4,10.4,0.486,14.8,33.9,0.202
297,298,TCU,17,13,4,0.765,16.14,1.14,2.0,2.0,9,0,2,2,1421,1166,72.7,114.0,0.351,0.296,0.569,54.6,62.0,13.9,10.4,0.536,14.6,36.1,0.255
298,299,Temple,18,8,10,0.444,-2.86,0.91,1.0,4.0,4,3,2,4,1274,1308,69.2,100.2,0.319,0.447,0.488,49.0,46.4,11.1,7.2,0.445,12.9,30.4,0.235
299,300,Tennessee,17,13,4,0.765,21.31,8.25,3.0,1.0,9,0,2,2,1344,1122,70.8,111.6,0.328,0.412,0.555,53.8,62.1,11.3,13.4,0.515,13.7,33.9,0.253
300,301,Tennessee State,19,10,9,0.526,-6.72,-5.19,3.0,3.0,8,1,1,7,1459,1367,71.2,107.2,0.332,0.372,0.551,50.0,47.2,9.3,8.3,0.514,15.6,30.3,0.249
301,302,Tennessee Tech,19,7,12,0.368,-14.55,-3.93,2.0,4.0,5,4,2,8,1322,1447,68.9,100.4,0.33,0.371,0.545,46.0,48.0,7.3,7.6,0.512,15.5,17.7,0.237
302,303,Tennessee-Martin,19,10,9,0.526,-7.83,-3.7,3.0,3.0,6,2,4,6,1557,1512,75.9,106.6,0.302,0.376,0.549,51.0,46.2,8.8,6.5,0.515,14.1,26.2,0.227
303,304,Texas,17,12,5,0.706,11.91,1.67,1.0,3.0,9,2,1,2,1314,1140,69.4,111.5,0.3,0.349,0.575,51.8,55.8,10.4,13.0,0.547,15.8,31.3,0.221
304,305,Texas A&M,17,10,7,0.588,13.58,7.58,1.0,3.0,6,2,2,3,1272,1170,67.1,110.7,0.37,0.387,0.491,56.5,44.7,11.5,9.3,0.447,11.6,44.2,0.26
305,306,Texas A&M-Commerce,16,6,10,0.375,-11.43,2.88,0.0,3.0,5,3,1,7,1182,1189,70.7,102.9,0.251,0.476,0.537,45.9,58.7,12.4,14.6,0.514,15.4,25.7,0.173
306,307,Texas A&M-Corpus Christi,17,10,7,0.588,-7.19,-4.34,3.0,1.0,6,1,4,5,1309,1147,72.9,105.6,0.338,0.308,0.515,55.3,55.0,13.6,9.2,0.48,14.0,35.6,0.234
307,308,Texas Southern,15,4,11,0.267,-10.25,0.61,2.0,2.0,2,2,1,8,987,1103,70.0,94.0,0.238,0.36,0.465,47.1,46.7,9.8,12.1,0.439,14.1,29.2,0.157
308,309,Texas State,18,7,11,0.389,-6.34,0.72,1.0,5.0,3,3,4,6,1260,1282,68.9,101.6,0.348,0.264,0.518,51.8,49.4,9.4,9.9,0.487,16.7,33.8,0.234
309,310,Texas Tech,17,14,3,0.824,14.12,3.41,3.0,1.0,10,0,1,2,1296,1114,66.3,114.2,0.34,0.415,0.572,52.2,56.3,9.0,9.5,0.534,13.9,32.1,0.26
310,311,Texas-Rio Grande Valley,18,6,12,0.333,-10.85,-0.92,2.0,5.0,5,3,1,7,1355,1444,75.5,98.3,0.451,0.301,0.522,47.4,54.0,12.0,9.3,0.479,17.8,28.9,0.311
311,312,The Citadel,18,8,10,0.444,-3.24,-1.98,0.0,5.0,4,4,2,6,1295,1238,66.6,108.1,0.319,0.356,0.553,53.8,43.3,7.8,8.0,0.522,15.3,31.2,0.231
312,313,Toledo,17,11,6,0.647,2.41,0.53,5.0,0.0,7,2,4,1,1344,1312,70.3,112.4,0.353,0.274,0.568,50.1,46.5,10.5,6.9,0.527,13.8,30.9,0.272
313,314,Towson,18,10,8,0.556,-1.16,0.08,3.0,2.0,7,0,3,3,1206,1176,62.9,104.3,0.377,0.346,0.504,56.0,45.2,9.9,12.1,0.477,16.1,41.3,0.236
314,315,Troy,18,11,7,0.611,0.71,-2.02,5.0,1.0,10,1,1,6,1455,1257,72.0,110.0,0.369,0.414,0.545,54.2,54.8,13.7,8.9,0.507,15.9,37.6,0.269
315,316,Tulane,17,11,6,0.647,6.2,0.45,2.0,3.0,8,2,2,2,1464,1342,74.9,112.5,0.475,0.375,0.604,45.5,50.4,12.3,10.6,0.564,13.6,18.5,0.353
316,317,Tulsa,17,10,7,0.588,1.68,-4.44,1.0,4.0,10,2,0,4,1328,1189,72.3,106.4,0.416,0.419,0.556,49.0,50.7,11.8,8.8,0.513,16.3,28.0,0.305
317,318,UAB,17,11,6,0.647,0.46,1.02,3.0,1.0,7,3,3,2,1316,1289,69.6,109.7,0.403,0.313,0.531,53.3,47.8,9.9,11.5,0.484,13.6,36.3,0.298
318,319,UC Davis,18,11,7,0.611,1.01,-3.05,6.0,1.0,7,3,3,4,1331,1208,68.8,106.0,0.42,0.393,0.56,50.9,52.1,11.3,10.3,0.521,17.5,31.1,0.301
319,320,UC Irvine,18,13,5,0.722,9.13,1.55,6.0,0.0,7,0,3,5,1384,1195,69.4,110.1,0.324,0.283,0.568,53.6,59.3,8.9,8.7,0.535,15.2,30.4,0.241
320,321,UC Riverside,19,7,12,0.368,-6.96,0.51,2.0,5.0,6,2,0,10,1296,1370,67.6,100.9,0.263,0.421,0.482,50.7,54.5,8.3,4.1,0.451,12.0,31.4,0.183
321,322,UC San Diego,18,11,7,0.611,3.81,-0.87,5.0,1.0,7,1,4,5,1388,1223,67.6,113.3,0.328,0.43,0.572,50.9,49.1,9.5,8.3,0.536,13.1,28.4,0.252
322,323,UC Santa Barbara,17,11,6,0.647,-0.91,-3.84,4.0,3.0,7,2,3,4,1347,1241,70.4,111.8,0.4,0.311,0.601,55.1,53.5,5.9,9.2,0.573,17.3,29.5,0.285
323,324,UCLA,18,8,10,0.444,4.16,4.75,3.0,4.0,5,4,2,3,1168,1150,66.2,98.1,0.371,0.277,0.502,51.9,51.8,9.3,12.6,0.459,16.0,31.0,0.264
324,325,UNC Asheville,20,12,8,0.6,-2.04,-0.52,4.0,1.0,7,1,2,5,1630,1492,72.0,111.9,0.451,0.393,0.578,50.9,59.9,8.4,10.7,0.535,15.4,31.2,0.332
325,326,UNC Greensboro,18,13,5,0.722,1.05,-1.45,4.0,1.0,8,0,2,5,1383,1233,68.1,112.0,0.247,0.424,0.57,51.4,55.7,10.4,7.6,0.552,13.9,29.0,0.171
326,327,UNC Wilmington,17,12,5,0.706,0.69,-0.31,3.0,2.0,5,0,6,4,1386,1228,69.1,117.1,0.382,0.399,0.573,49.4,43.1,9.5,7.1,0.532,11.0,28.3,0.289
