Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
232,Pacific,24,6,18,0.25,-15.35,-1.4,0.0,9.0,5,8,1,10,1570,1841,970,647,1367,0.473,193,558,0.346,354,491,0.721,221,876,326,157,75,299,440
233,Penn State,22,11,11,0.5,8.19,5.51,5.0,6.0,9,3,2,4,1671,1612,890,572,1250,0.458,130,421,0.309,338,445,0.76,238,823,325,123,69,346,382
234,Pennsylvania,21,9,12,0.429,-2.79,0.47,1.0,5.0,8,2,1,8,1563,1526,860,568,1264,0.449,184,527,0.349,206,302,0.682,199,704,315,135,73,222,332
235,Pepperdine,24,9,15,0.375,-2.8,1.33,2.0,7.0,8,6,1,6,1739,1782,960,641,1322,0.485,158,412,0.383,342,465,0.735,186,787,323,141,52,286,434
236,Pittsburgh,22,14,8,0.636,13.04,4.22,5.0,6.0,9,5,4,2,1664,1470,880,520,1252,0.415,153,509,0.301,277,362,0.765,186,744,266,119,83,259,387
237,Portland,24,9,15,0.375,-9.36,-0.27,3.0,6.0,7,4,2,8,1765,1925,960,701,1519,0.461,255,690,0.37,268,383,0.7,240,858,408,161,58,238,439
238,Portland State,22,14,8,0.636,-5.9,-3.58,5.0,4.0,8,1,5,6,1569,1546,884,565,1295,0.436,166,462,0.359,250,368,0.679,231,828,300,118,83,276,359
239,Prairie View,21,8,13,0.381,-13.04,-3.46,3.0,5.0,4,2,3,11,1490,1618,840,545,1161,0.469,126,380,0.332,402,577,0.697,230,807,260,146,94,361,417
240,Presbyterian,24,10,14,0.417,-9.87,-5.3,2.0,7.0,5,6,4,7,1813,1776,965,595,1313,0.453,160,474,0.338,426,566,0.753,212,802,272,144,85,305,452
241,Princeton,19,16,3,0.842,7.58,-1.0,4.0,2.0,7,0,8,3,1453,1224,760,456,1071,0.426,128,399,0.321,184,251,0.733,156,599,218,95,57,205,302
242,Providence,21,14,7,0.667,13.54,6.25,5.0,5.0,11,2,2,4,1549,1396,850,503,1263,0.398,127,406,0.313,263,357,0.737,221,734,184,140,63,269,386
243,Purdue,22,20,2,0.909,26.42,10.65,9.0,2.0,11,0,4,2,1888,1541,890,575,1397,0.412,172,542,0.317,217,313,0.693,204,659,328,152,49,228,447
244,Purdue Fort Wayne,22,14,8,0.636,-0.65,-6.15,5.0,6.0,8,3,4,5,1799,1562,885,568,1286,0.442,142,469,0.303,284,407,0.698,237,853,292,116,68,391,384
245,Queens (NC),24,10,14,0.417,-8.96,-1.91,4.0,5.0,9,2,0,12,1931,1973,960,718,1542,0.466,191,564,0.339,346,465,0.744,255,916,312,158,110,292,431
246,Quinnipiac,21,17,4,0.81,-3.68,-7.28,9.0,1.0,9,1,8,3,1640,1500,845,558,1319,0.423,158,496,0.319,226,327,0.691,206,703,300,147,76,278,328
247,Radford,24,13,11,0.542,-4.13,-2.81,3.0,6.0,7,3,3,8,1734,1679,975,593,1387,0.428,165,533,0.31,328,454,0.722,271,824,271,125,62,262,362
248,Rhode Island,22,10,12,0.455,-1.84,3.02,4.0,5.0,9,4,1,5,1612,1676,880,609,1358,0.448,191,521,0.367,267,403,0.663,230,744,312,155,101,192,406
249,Rice,22,9,13,0.409,-2.2,2.09,3.0,6.0,5,6,4,4,1615,1661,890,601,1337,0.45,181,509,0.356,278,377,0.737,225,783,320,170,79,251,353
250,Richmond,22,16,6,0.727,8.71,1.3,8.0,1.0,11,0,4,4,1593,1430,885,511,1305,0.392,163,545,0.299,245,342,0.716,223,832,247,102,65,256,332
251,Rider,21,8,13,0.381,-7.42,-3.02,5.0,5.0,5,3,3,10,1511,1553,855,533,1231,0.433,163,501,0.325,324,468,0.692,220,755,271,165,66,249,331
252,Robert Morris,23,9,14,0.391,-7.4,-4.59,5.0,7.0,6,5,3,9,1729,1729,934,619,1317,0.47,156,455,0.343,335,471,0.711,202,730,317,173,64,276,374
253,Rutgers,21,11,10,0.524,7.23,6.28,3.0,7.0,9,3,2,5,1405,1385,845,487,1210,0.402,151,482,0.313,260,371,0.701,238,831,258,141,84,321,372
254,Sacramento State,22,6,16,0.273,-10.45,-1.7,2.0,7.0,5,4,1,10,1506,1564,880,558,1233,0.453,164,464,0.353,284,403,0.705,181,657,281,161,63,214,371
255,Sacred Heart,24,12,12,0.5,-10.18,-8.55,6.0,3.0,9,3,2,9,1790,1753,960,626,1417,0.442,201,571,0.352,300,446,0.673,289,892,363,154,82,359,376
256,Saint Francis (PA),23,7,16,0.304,-17.61,-6.37,2.0,8.0,5,6,2,10,1503,1672,920,594,1302,0.456,163,475,0.343,321,460,0.698,251,806,308,162,97,285,388
257,Saint Joseph's,22,15,7,0.682,7.08,-0.83,5.0,4.0,10,2,3,5,1713,1539,885,536,1331,0.403,198,611,0.324,269,396,0.679,253,775,308,157,83,265,341
258,Saint Louis,22,8,14,0.364,-3.19,4.0,1.0,8.0,7,5,0,7,1577,1692,880,590,1310,0.45,186,547,0.34,326,450,0.724,226,791,295,144,92,217,386
259,Saint Mary's (CA),24,18,6,0.75,15.83,4.66,9.0,0.0,11,3,6,0,1741,1405,970,496,1269,0.391,118,379,0.311,295,420,0.702,195,689,227,125,62,282,395
260,Saint Peter's,19,11,8,0.579,-4.65,-5.7,7.0,3.0,5,3,6,5,1232,1210,765,399,944,0.423,109,347,0.314,303,438,0.692,175,624,204,134,77,275,369
261,Sam Houston,23,13,10,0.565,-3.09,-0.66,6.0,2.0,8,2,4,8,1641,1635,930,579,1326,0.437,165,517,0.319,312,452,0.69,216,825,316,161,96,318,405
262,Samford,23,20,3,0.87,6.7,-3.5,9.0,1.0,14,0,6,3,2019,1715,920,583,1363,0.428,194,543,0.357,355,505,0.703,271,814,323,198,89,400,405
263,San Diego,24,13,11,0.542,-3.33,1.49,3.0,6.0,9,5,3,5,1743,1832,960,646,1437,0.45,183,568,0.322,357,517,0.691,264,878,391,205,80,312,392
264,San Diego State,22,17,5,0.773,15.98,8.88,6.0,3.0,11,0,3,5,1677,1481,890,520,1278,0.407,161,540,0.298,280,388,0.722,215,738,261,131,63,284,418
265,San Francisco,24,18,6,0.75,10.12,-2.01,7.0,2.0,12,1,4,3,1901,1553,965,533,1274,0.418,163,500,0.326,324,467,0.694,174,691,253,153,47,359,365
266,San Jose State,22,8,14,0.364,-2.3,1.6,1.0,8.0,5,5,1,8,1617,1654,890,592,1259,0.47,159,419,0.379,311,448,0.694,213,775,289,104,61,236,329
267,Santa Clara,24,15,9,0.625,5.09,2.09,6.0,3.0,8,4,4,3,1848,1742,960,610,1445,0.422,180,558,0.323,342,480,0.713,243,781,308,175,59,255,414
268,Seattle,22,13,9,0.591,3.87,-0.18,6.0,5.0,11,2,2,7,1639,1499,910,521,1249,0.417,131,451,0.29,326,467,0.698,200,725,243,136,68,299,429
269,Seton Hall,22,14,8,0.636,11.91,7.18,7.0,4.0,9,3,4,3,1618,1514,895,531,1284,0.414,178,526,0.338,274,361,0.759,230,702,306,169,104,274,363
270,Siena,21,3,18,0.143,-19.77,-3.77,2.0,8.0,2,7,1,9,1270,1606,840,602,1292,0.466,151,421,0.359,251,349,0.719,233,725,288,209,72,214,357
271,South Alabama,23,10,13,0.435,-7.82,-1.77,3.0,8.0,6,5,4,8,1684,1785,940,648,1420,0.456,167,505,0.331,322,471,0.684,268,916,287,169,90,277,355
272,South Carolina,22,19,3,0.864,12.2,3.61,7.0,2.0,11,1,5,2,1599,1410,885,503,1234,0.408,128,397,0.322,276,379,0.728,204,707,235,128,92,226,369
273,South Carolina State,22,7,15,0.318,-13.57,-2.92,3.0,3.0,5,4,2,11,1556,1744,885,569,1221,0.466,164,471,0.348,442,590,0.749,223,778,326,185,92,322,404
274,South Carolina Upstate,22,7,15,0.318,-9.5,-1.97,2.0,7.0,5,4,2,11,1578,1608,890,543,1186,0.458,138,431,0.32,384,530,0.725,222,802,254,129,62,292,372
275,South Dakota,23,9,14,0.391,-13.07,-4.42,2.0,6.0,6,5,2,8,1740,1807,935,670,1513,0.443,205,567,0.362,262,370,0.708,251,809,319,149,87,218,406
276,South Dakota State,23,12,11,0.522,-0.63,-1.13,5.0,3.0,7,3,3,4,1767,1675,925,576,1388,0.415,235,654,0.359,288,386,0.746,224,798,305,161,76,267,392
277,South Florida,20,15,5,0.75,5.3,-1.2,8.0,1.0,10,2,4,3,1511,1381,800,489,1158,0.422,140,442,0.317,263,395,0.666,220,731,252,128,60,265,368
278,Southeast Missouri State,23,7,16,0.304,-19.08,-5.39,2.0,8.0,7,4,0,11,1530,1674,925,593,1283,0.462,113,367,0.308,375,543,0.691,202,827,282,165,72,301,385
279,Southeastern Louisiana,22,9,13,0.409,-9.35,-1.51,4.0,5.0,6,2,3,9,1494,1555,880,547,1237,0.442,183,551,0.332,278,380,0.732,225,717,334,155,76,262,363
280,Southern,21,12,9,0.571,-6.36,-1.74,6.0,2.0,8,0,4,9,1573,1502,850,503,1140,0.441,139,448,0.31,357,511,0.699,211,757,282,136,65,366,361
281,Southern California,22,9,13,0.409,8.73,8.1,3.0,8.0,6,5,1,6,1640,1626,885,568,1338,0.425,183,512,0.357,307,422,0.727,256,784,339,163,82,282,387
282,Southern Illinois,23,15,8,0.652,5.82,-0.45,7.0,5.0,10,4,4,3,1670,1501,925,549,1260,0.436,114,391,0.292,289,422,0.685,203,715,246,137,83,251,408
283,SIU Edwardsville,23,13,10,0.565,-7.03,-5.73,6.0,4.0,10,2,1,8,1630,1564,920,551,1294,0.426,170,487,0.349,292,406,0.719,243,799,298,125,78,280,372
284,Southern Indiana,23,6,17,0.261,-12.98,-3.38,3.0,7.0,4,7,2,10,1561,1660,925,546,1287,0.424,156,468,0.333,412,575,0.717,220,799,281,166,69,279,427
285,Southern Methodist,21,14,7,0.667,13.73,2.33,5.0,3.0,10,2,3,4,1591,1344,840,475,1242,0.382,125,458,0.273,269,393,0.684,257,730,264,161,106,272,313
286,Southern Mississippi,23,12,11,0.522,-6.09,-2.33,6.0,5.0,7,1,5,7,1599,1625,920,584,1353,0.432,175,504,0.347,282,425,0.664,261,860,297,169,70,295,395
287,Southern Utah,22,9,13,0.409,-3.39,-0.84,4.0,7.0,6,4,2,9,1686,1685,885,633,1340,0.472,119,378,0.315,300,420,0.714,245,816,284,142,77,282,437
288,St. Bonaventure,21,13,8,0.619,8.99,1.56,4.0,5.0,8,2,3,4,1547,1391,840,489,1122,0.436,142,450,0.316,271,394,0.688,184,658,271,93,62,277,315
289,St. John's (NY),22,13,9,0.591,15.45,9.58,5.0,6.0,9,3,2,4,1685,1556,880,542,1287,0.421,144,449,0.321,328,445,0.737,255,765,278,147,72,283,358
290,St. Thomas,24,15,9,0.625,-0.04,-4.94,5.0,4.0,8,2,6,6,1747,1526,965,553,1265,0.437,154,475,0.324,266,377,0.706,202,756,269,124,57,295,399
291,Stanford,20,11,9,0.55,8.63,5.73,6.0,4.0,8,3,3,3,1569,1511,815,566,1288,0.439,162,475,0.341,217,318,0.682,193,705,238,142,54,213,341
292,Stephen F. Austin,22,13,9,0.591,1.78,-1.37,6.0,5.0,7,4,4,4,1706,1558,895,496,1195,0.415,161,433,0.372,405,571,0.709,224,708,264,183,75,391,452
293,Stetson,24,14,10,0.583,-4.04,-1.66,6.0,3.0,8,1,4,9,1834,1704,965,632,1488,0.425,186,576,0.323,254,362,0.702,276,843,333,143,64,234,375
294,Stonehill,24,3,21,0.125,-18.99,-4.29,1.0,8.0,3,5,0,16,1527,1838,965,635,1469,0.432,235,695,0.338,333,444,0.75,287,962,396,195,104,302,340
295,Stony Brook,23,12,11,0.522,-3.62,-1.12,5.0,5.0,9,3,3,8,1635,1649,935,596,1395,0.427,212,595,0.356,245,342,0.716,245,858,345,137,58,265,360
296,Syracuse,22,14,8,0.636,8.5,9.21,5.0,6.0,10,1,2,5,1653,1619,880,603,1367,0.441,167,517,0.323,246,356,0.691,253,846,303,143,68,326,355
297,Tarleton State,22,15,7,0.682,-0.98,-0.35,8.0,3.0,8,2,5,5,1574,1471,885,516,1188,0.434,152,442,0.344,287,431,0.666,240,753,257,131,85,326,364
298,TCU,22,16,6,0.727,15.87,4.15,5.0,4.0,10,2,4,2,1823,1565,900,566,1282,0.441,144,443,0.325,289,425,0.68,224,708,316,156,74,338,396
299,Temple,21,8,13,0.381,-3.28,0.67,1.0,7.0,4,5,2,5,1473,1522,860,533,1232,0.433,158,482,0.328,298,392,0.76,222,825,296,129,72,276,351
300,Tennessee,21,16,5,0.762,21.89,9.41,6.0,2.0,10,1,4,2,1672,1410,840,471,1233,0.382,149,482,0.309,319,448,0.712,225,729,230,136,56,273,378
301,Tennessee State,23,13,10,0.565,-7.27,-5.59,6.0,4.0,9,2,3,7,1709,1626,925,557,1305,0.427,142,437,0.325,370,515,0.718,253,826,257,148,89,322,397
302,Tennessee Tech,23,7,16,0.304,-14.65,-4.35,2.0,8.0,5,6,2,10,1569,1730,925,644,1387,0.464,191,527,0.362,251,329,0.763,215,832,354,157,75,241,358
303,Tennessee-Martin,23,14,9,0.609,-5.67,-5.73,7.0,3.0,8,2,6,6,1883,1775,930,653,1573,0.415,210,650,0.323,259,359,0.721,252,880,329,173,95,259,396
304,Texas,22,15,7,0.682,15.3,6.85,4.0,5.0,10,3,3,3,1685,1499,885,538,1256,0.428,144,413,0.349,279,398,0.701,228,722,260,144,83,288,356
