Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Pace,ORtg,FTr,3PAr,TS_Pct,TRB_Pct,AST_Pct,STL_Pct,BLK_Pct,eFG_Pct,TOV_Pct,ORB_Pct,FTperFGA
268,Seattle,22,13,9,0.591,3.87,-0.18,6.0,5.0,11,2,2,7,1639,1499,69.0,104.4,0.364,0.379,0.544,52.5,49.7,8.4,8.5,0.505,16.2,30.3,0.266
269,Seton Hall,22,14,8,0.636,11.91,7.18,7.0,4.0,9,3,4,3,1618,1514,66.9,108.1,0.311,0.288,0.54,54.9,47.5,11.2,13.3,0.498,16.2,38.4,0.244
270,Siena,21,3,18,0.143,-19.77,-3.77,2.0,8.0,2,7,1,9,1270,1606,68.4,88.4,0.325,0.336,0.478,50.9,45.9,7.7,9.9,0.449,21.2,34.0,0.206
271,South Alabama,23,10,13,0.435,-7.82,-1.77,3.0,8.0,6,5,4,8,1684,1785,70.4,101.8,0.295,0.376,0.528,45.7,40.6,9.4,6.9,0.492,13.9,23.1,0.219
272,South Carolina,22,19,3,0.864,12.2,3.61,7.0,2.0,11,1,5,2,1599,1410,65.0,111.3,0.327,0.43,0.547,53.2,61.2,7.4,8.2,0.514,13.6,33.5,0.236
273,South Carolina State,22,7,15,0.318,-13.57,-2.92,3.0,3.0,5,4,2,11,1556,1744,71.9,97.9,0.347,0.292,0.487,51.7,54.4,11.5,9.5,0.454,16.6,37.6,0.228
274,South Carolina Upstate,22,7,15,0.318,-9.5,-1.97,2.0,7.0,5,4,2,11,1578,1608,68.1,104.1,0.302,0.392,0.533,46.4,49.2,10.7,9.3,0.514,14.4,26.1,0.19
275,South Dakota,23,9,14,0.391,-13.07,-4.42,2.0,6.0,6,5,2,8,1740,1807,70.6,105.5,0.307,0.347,0.54,53.1,46.5,5.2,4.9,0.509,16.1,33.1,0.22
276,South Dakota State,23,12,11,0.522,-0.63,-1.13,5.0,3.0,7,3,3,4,1767,1675,69.9,109.3,0.28,0.4,0.569,51.2,46.2,9.3,11.0,0.549,15.1,26.5,0.194
277,South Florida,20,15,5,0.75,5.3,-1.2,8.0,1.0,10,2,4,3,1511,1381,69.5,108.8,0.373,0.414,0.549,49.9,58.1,10.1,9.4,0.511,13.7,28.7,0.272
278,Southeast Missouri State,23,7,16,0.304,-19.08,-5.39,2.0,8.0,7,4,0,11,1530,1674,70.6,93.7,0.284,0.357,0.497,47.0,49.9,8.1,6.8,0.467,16.3,25.3,0.193
279,Southeastern Louisiana,22,9,13,0.409,-9.35,-1.51,4.0,5.0,6,2,3,9,1494,1555,66.3,102.4,0.326,0.379,0.531,51.2,59.3,10.7,5.7,0.495,17.5,32.8,0.237
280,Southern,21,12,9,0.571,-6.36,-1.74,6.0,2.0,8,0,4,9,1573,1502,72.6,101.9,0.337,0.373,0.53,47.3,50.4,13.9,7.5,0.503,15.6,27.7,0.225
281,Southern California,22,9,13,0.409,8.73,8.1,3.0,8.0,6,5,1,6,1640,1626,70.3,105.5,0.335,0.383,0.546,50.6,60.0,9.5,13.9,0.515,16.4,32.3,0.235
282,Southern Illinois,23,15,8,0.652,5.82,-0.45,7.0,5.0,10,4,4,3,1670,1501,65.4,110.4,0.384,0.419,0.581,51.6,57.8,8.5,7.7,0.542,15.8,27.1,0.291
283,SIU Edwardsville,23,13,10,0.565,-7.03,-5.73,6.0,4.0,10,2,1,8,1630,1564,66.5,106.6,0.329,0.37,0.531,49.8,47.2,10.2,12.8,0.497,13.7,30.5,0.235
284,Southern Indiana,23,6,17,0.261,-12.98,-3.38,3.0,7.0,4,7,2,10,1561,1660,69.9,96.5,0.378,0.356,0.511,51.4,50.6,9.1,8.2,0.464,17.7,29.4,0.277
285,Southern Methodist,21,14,7,0.667,13.73,2.33,5.0,3.0,10,2,3,4,1591,1344,68.6,110.5,0.285,0.344,0.541,53.7,55.8,12.1,13.1,0.515,14.6,37.6,0.197
286,Southern Mississippi,23,12,11,0.522,-6.09,-2.33,6.0,5.0,7,1,5,7,1599,1625,68.9,100.9,0.375,0.345,0.513,49.4,50.4,10.7,12.7,0.471,14.9,29.6,0.266
287,Southern Utah,22,9,13,0.409,-3.39,-0.84,4.0,7.0,6,4,2,9,1686,1685,71.6,106.4,0.376,0.354,0.538,48.1,43.9,9.2,6.1,0.494,14.2,29.0,0.28
288,St. Bonaventure,21,13,8,0.619,8.99,1.56,4.0,5.0,8,2,3,4,1547,1391,66.4,111.0,0.274,0.38,0.558,51.9,48.2,9.8,11.9,0.524,13.9,31.9,0.215
289,St. John's (NY),22,13,9,0.591,15.45,9.58,5.0,6.0,9,3,2,4,1685,1556,69.6,110.1,0.288,0.315,0.525,53.0,53.6,9.5,13.7,0.495,13.7,38.8,0.203
290,St. Thomas,24,15,9,0.625,-0.04,-4.94,5.0,4.0,8,2,6,6,1747,1526,63.9,113.4,0.301,0.47,0.578,50.0,53.4,9.2,7.0,0.55,13.0,25.8,0.221
291,Stanford,20,11,9,0.55,8.63,5.73,6.0,4.0,8,3,3,3,1569,1511,71.6,107.5,0.292,0.404,0.582,50.3,61.8,6.9,7.7,0.554,16.1,22.5,0.217
292,Stephen F. Austin,22,13,9,0.591,1.78,-1.37,6.0,5.0,7,4,4,4,1706,1558,73.0,104.5,0.422,0.327,0.552,53.8,48.8,12.4,8.3,0.511,19.3,36.9,0.303
293,Stetson,24,14,10,0.583,-4.04,-1.66,6.0,3.0,8,1,4,9,1834,1704,67.4,112.8,0.265,0.433,0.571,50.4,52.0,7.9,7.7,0.541,14.0,29.3,0.204
294,Stonehill,24,3,21,0.125,-18.99,-4.29,1.0,8.0,3,5,0,16,1527,1838,70.0,90.4,0.236,0.464,0.496,44.7,50.0,10.4,7.6,0.471,18.1,22.2,0.163
295,Stony Brook,23,12,11,0.522,-3.62,-1.12,5.0,5.0,9,3,3,8,1635,1649,67.5,103.6,0.285,0.373,0.522,49.3,44.6,9.6,9.5,0.492,13.5,27.4,0.202
296,Syracuse,22,14,8,0.636,8.5,9.21,5.0,6.0,10,1,2,5,1653,1619,73.0,102.9,0.322,0.347,0.532,48.4,50.7,12.5,11.6,0.499,14.6,26.7,0.23
297,Tarleton State,22,15,7,0.682,-0.98,-0.35,8.0,3.0,8,2,5,5,1574,1471,67.4,105.6,0.295,0.286,0.526,50.2,47.8,13.5,10.1,0.491,15.1,33.4,0.219
298,TCU,22,16,6,0.727,15.87,4.15,5.0,4.0,10,2,4,2,1823,1565,71.2,113.8,0.355,0.295,0.573,54.1,59.6,12.7,10.1,0.541,15.2,35.9,0.257
299,Temple,21,8,13,0.381,-3.28,0.67,1.0,7.0,4,5,2,5,1473,1522,68.6,99.8,0.313,0.447,0.487,48.6,46.9,11.0,6.9,0.446,12.9,30.0,0.226
300,Tennessee,21,16,5,0.762,21.89,9.41,6.0,2.0,10,1,4,2,1672,1410,70.6,112.8,0.336,0.41,0.555,53.3,61.5,11.1,13.2,0.518,12.7,33.5,0.252
301,Tennessee State,23,13,10,0.565,-7.27,-5.59,6.0,4.0,9,2,3,7,1709,1626,70.1,105.4,0.346,0.357,0.547,48.9,47.9,9.2,8.9,0.506,15.5,28.3,0.261
302,Tennessee Tech,23,7,16,0.304,-14.65,-4.35,2.0,8.0,5,6,2,10,1569,1730,68.1,99.6,0.312,0.363,0.545,45.6,50.0,7.3,7.4,0.514,15.8,17.5,0.222
303,Tennessee-Martin,23,14,9,0.609,-5.67,-5.73,7.0,3.0,8,2,6,6,1883,1775,75.3,107.6,0.321,0.378,0.554,52.0,45.8,8.9,6.8,0.518,14.3,27.1,0.24
304,Texas,22,15,7,0.682,15.3,6.85,4.0,5.0,10,3,3,3,1685,1499,68.0,112.0,0.301,0.343,0.575,51.7,56.2,10.2,12.3,0.546,15.4,31.5,0.222
305,Texas A&M,21,13,8,0.619,12.91,7.68,4.0,4.0,8,3,3,3,1543,1433,66.7,109.5,0.38,0.387,0.486,56.2,44.9,11.4,8.9,0.443,11.3,43.4,0.262
306,Texas A&M-Commerce,22,8,14,0.364,-12.4,-1.51,2.0,7.0,6,5,2,9,1581,1609,69.4,101.3,0.258,0.482,0.525,46.1,58.0,12.1,14.6,0.5,15.1,25.9,0.179
307,Texas A&M-Corpus Christi,22,14,8,0.636,-4.45,-4.78,7.0,2.0,8,2,6,5,1666,1461,71.9,105.4,0.363,0.312,0.512,55.0,56.0,12.6,9.4,0.476,13.9,35.0,0.249
308,Texas Southern,20,8,12,0.4,-9.16,-2.74,6.0,3.0,4,2,3,9,1344,1430,70.1,95.9,0.292,0.374,0.483,48.6,46.3,9.6,12.0,0.448,15.5,30.5,0.203
309,Texas State,23,9,14,0.391,-6.19,0.48,3.0,8.0,5,4,4,8,1577,1626,68.8,99.7,0.348,0.256,0.515,52.0,48.5,9.6,10.0,0.481,17.2,32.8,0.237
310,Texas Tech,21,16,5,0.762,14.88,6.31,5.0,3.0,11,1,2,3,1616,1436,66.6,114.8,0.338,0.407,0.578,51.0,57.0,9.0,8.6,0.539,13.8,31.2,0.262
311,Texas-Rio Grande Valley,22,6,16,0.273,-11.45,-1.0,2.0,9.0,5,5,1,9,1605,1744,74.6,96.6,0.437,0.307,0.513,46.8,51.9,11.4,8.8,0.469,17.2,27.3,0.302
312,The Citadel,23,9,14,0.391,-5.91,-3.06,1.0,9.0,5,5,2,9,1627,1608,66.8,105.3,0.318,0.35,0.543,52.7,44.7,7.8,7.3,0.51,15.6,29.9,0.23
313,Toledo,22,14,8,0.636,3.37,-0.22,8.0,2.0,9,2,5,3,1741,1662,70.3,112.5,0.36,0.279,0.568,50.1,46.6,10.3,6.2,0.528,13.5,29.6,0.273
314,Towson,23,14,9,0.609,0.92,-0.49,7.0,3.0,10,0,4,4,1559,1477,63.2,105.6,0.374,0.344,0.504,55.7,46.4,10.1,12.3,0.471,15.1,40.1,0.245
315,Troy,23,15,8,0.652,0.88,-3.22,9.0,2.0,12,1,3,7,1841,1602,71.2,110.6,0.369,0.409,0.546,54.4,53.0,13.5,9.0,0.509,15.6,37.5,0.266
316,Tulane,21,12,9,0.571,5.94,1.69,3.0,6.0,9,3,2,4,1780,1665,74.2,112.2,0.454,0.373,0.592,44.9,51.1,11.3,11.9,0.553,12.6,18.8,0.333
317,Tulsa,21,12,9,0.571,0.32,-1.98,3.0,6.0,11,2,1,6,1632,1545,72.9,105.4,0.403,0.424,0.555,48.5,49.9,11.1,8.9,0.512,16.3,26.7,0.299
318,UAB,21,14,7,0.667,2.8,2.55,6.0,2.0,9,3,4,3,1634,1593,69.3,110.3,0.409,0.309,0.542,52.7,46.5,10.0,11.5,0.494,14.1,35.8,0.306
319,UC Davis,22,14,8,0.636,0.01,-2.54,9.0,2.0,8,4,5,4,1582,1473,68.6,103.7,0.406,0.381,0.55,50.9,51.8,11.5,10.6,0.51,17.9,31.1,0.292
320,UC Irvine,23,17,6,0.739,8.74,0.47,10.0,1.0,9,0,5,6,1751,1509,69.6,108.8,0.317,0.281,0.56,53.3,57.9,9.5,8.9,0.525,15.3,31.0,0.239
321,UC Riverside,23,8,15,0.348,-5.71,0.34,3.0,8.0,7,3,0,12,1566,1640,67.4,101.0,0.245,0.434,0.48,50.8,55.1,7.9,4.0,0.451,11.9,31.4,0.171
322,UC San Diego,23,15,8,0.652,4.62,-1.43,9.0,2.0,10,1,5,6,1772,1555,67.2,114.1,0.312,0.442,0.575,50.3,50.3,9.7,8.0,0.541,12.5,27.4,0.237
323,UC Santa Barbara,21,13,8,0.619,-0.02,-3.07,6.0,5.0,7,4,5,4,1633,1513,69.5,111.2,0.402,0.3,0.6,54.7,51.4,6.3,8.1,0.568,17.2,28.3,0.292
324,UCLA,22,11,11,0.5,6.93,6.22,6.0,5.0,7,4,3,4,1446,1403,65.5,100.3,0.362,0.285,0.506,52.3,51.3,9.0,12.0,0.463,15.4,31.9,0.261
325,UNC Asheville,24,15,9,0.625,-1.96,-1.44,7.0,2.0,9,1,3,6,1937,1784,71.3,112.0,0.433,0.386,0.581,50.3,58.3,8.1,10.8,0.542,15.2,29.7,0.318
326,UNC Greensboro,22,16,6,0.727,0.9,-2.4,7.0,2.0,9,1,4,5,1699,1523,67.8,112.5,0.269,0.422,0.567,51.5,54.9,9.7,7.6,0.544,13.3,29.6,0.191
327,UNC Wilmington,22,16,6,0.727,1.56,-0.91,7.0,3.0,7,0,8,5,1776,1585,68.1,117.2,0.349,0.399,0.564,50.1,45.0,9.2,7.4,0.525,10.7,30.1,0.266
328,UT Arlington,22,11,11,0.5,-0.25,2.35,6.0,5.0,8,2,2,9,1633,1617,72.5,102.4,0.378,0.447,0.541,52.6,62.9,9.9,10.1,0.502,19.2,34.5,0.274
329,Utah,22,15,7,0.682,16.53,9.35,6.0,5.0,12,0,1,5,1725,1567,71.1,110.2,0.283,0.389,0.562,51.9,59.1,8.9,11.5,0.544,14.4,28.1,0.185
330,Utah State,22,19,3,0.864,14.2,4.3,7.0,2.0,10,0,5,3,1800,1518,70.3,115.1,0.377,0.314,0.582,54.7,58.1,10.3,11.5,0.549,14.2,32.0,0.275
331,Utah Tech,22,8,14,0.364,-8.87,-0.97,4.0,7.0,4,4,4,10,1532,1686,72.0,95.7,0.388,0.355,0.528,48.5,53.0,8.6,12.9,0.5,19.9,27.8,0.249
332,Utah Valley,22,9,13,0.409,-2.59,1.86,4.0,7.0,7,2,1,10,1511,1557,70.0,97.5,0.408,0.319,0.507,49.2,60.3,10.3,11.0,0.465,15.6,26.9,0.28
333,UTEP,23,12,11,0.522,-2.0,-0.4,3.0,5.0,11,3,0,7,1689,1593,72.5,101.3,0.465,0.317,0.54,48.6,51.7,16.1,9.1,0.498,18.1,29.9,0.322
334,UTSA,22,8,14,0.364,-6.77,-1.68,2.0,7.0,6,6,2,8,1765,1839,71.9,109.1,0.342,0.45,0.532,51.2,54.4,6.9,10.5,0.495,13.0,32.5,0.246
335,Valparaiso,23,6,17,0.261,-5.86,0.5,2.0,10.0,5,8,1,9,1561,1662,69.0,98.4,0.267,0.358,0.501,46.9,48.8,8.9,10.4,0.467,14.1,26.2,0.193
336,Vanderbilt,21,6,15,0.286,0.12,5.74,1.0,7.0,6,7,0,5,1394,1512,67.6,98.2,0.354,0.409,0.492,49.0,41.7,9.3,8.4,0.449,13.8,27.9,0.251
337,Vermont,23,18,5,0.783,3.06,-3.09,8.0,0.0,10,1,6,3,1680,1451,64.8,112.1,0.255,0.44,0.574,50.7,52.6,8.7,9.8,0.551,12.4,22.9,0.184
338,Villanova,21,11,10,0.524,13.9,9.09,4.0,6.0,6,4,2,5,1538,1437,65.4,108.8,0.304,0.475,0.546,51.2,49.8,8.0,6.6,0.5,13.1,27.9,0.249
339,Virginia,22,17,5,0.773,11.64,4.05,8.0,3.0,12,0,3,4,1438,1271,61.8,105.1,0.259,0.328,0.526,49.3,63.5,13.1,15.6,0.506,12.2,27.1,0.169
340,Virginia Commonwealth,22,14,8,0.636,8.93,2.75,6.0,3.0,10,5,3,1,1591,1455,66.6,107.9,0.369,0.432,0.568,52.1,58.2,9.0,12.4,0.523,16.4,28.8,0.289
341,VMI,23,4,19,0.174,-18.7,-2.95,1.0,9.0,4,6,0,11,1638,1865,74.5,95.1,0.268,0.349,0.521,49.8,40.9,7.2,6.0,0.495,19.2,27.2,0.185
342,Virginia Tech,22,13,9,0.591,12.47,7.38,5.0,6.0,10,2,1,5,1635,1523,68.1,109.2,0.341,0.427,0.584,51.0,60.5,7.9,7.3,0.544,15.7,25.7,0.27
343,Wagner,21,10,11,0.476,-10.98,-8.25,4.0,5.0,6,2,4,9,1352,1320,63.0,101.0,0.257,0.402,0.494,50.2,58.5,9.9,6.4,0.464,13.0,29.7,0.18
344,Wake Forest,21,14,7,0.667,15.14,5.33,6.0,4.0,12,0,1,5,1695,1489,70.1,113.8,0.328,0.384,0.591,51.6,43.6,8.2,10.8,0.553,14.4,26.9,0.26
345,Washington,22,12,10,0.545,12.49,8.4,4.0,7.0,9,4,2,4,1791,1701,71.7,111.0,0.339,0.352,0.568,50.4,49.5,7.4,9.9,0.537,14.2,29.0,0.245
346,Washington State,22,16,6,0.727,14.03,5.39,7.0,4.0,11,1,3,3,1681,1491,67.3,112.2,0.325,0.312,0.556,54.1,44.2,7.7,13.9,0.53,12.9,31.6,0.225
347,Weber State,23,14,9,0.609,2.36,-2.14,5.0,5.0,8,2,5,5,1734,1497,66.7,112.4,0.367,0.417,0.575,51.0,48.2,9.4,4.1,0.536,13.1,24.1,0.278
348,West Virginia,22,8,14,0.364,5.22,9.53,3.0,6.0,8,6,0,4,1507,1602,68.3,99.7,0.366,0.374,0.519,48.6,54.5,6.6,10.1,0.477,15.2,26.6,0.264
349,Western Carolina,23,16,7,0.696,0.91,-3.29,5.0,5.0,8,3,8,4,1785,1594,69.2,110.9,0.28,0.374,0.552,53.0,40.9,6.4,8.5,0.526,12.6,29.5,0.197
350,Western Illinois,23,15,8,0.652,-7.38,-6.06,8.0,2.0,7,2,8,6,1620,1500,66.9,104.1,0.356,0.308,0.515,56.7,50.2,7.6,14.3,0.493,16.5,39.1,0.219
351,Western Kentucky,22,15,7,0.682,-0.22,-3.38,4.0,4.0,10,1,4,4,1776,1646,76.9,104.9,0.323,0.324,0.551,51.9,46.6,9.7,8.1,0.524,16.2,29.0,0.223
352,Western Michigan,22,8,14,0.364,-7.97,-2.35,5.0,5.0,4,6,2,8,1601,1663,69.0,104.4,0.307,0.383,0.532,52.1,51.9,8.0,6.2,0.518,16.8,34.3,0.183
353,Wichita State,22,9,13,0.409,1.77,4.25,1.0,8.0,7,3,1,7,1593,1615,70.3,103.0,0.27,0.324,0.521,52.7,41.8,8.6,12.1,0.496,15.3,32.4,0.184
354,William & Mary,23,8,15,0.348,-11.76,-5.52,3.0,7.0,6,5,2,8,1656,1683,67.4,106.2,0.363,0.48,0.541,50.0,51.6,7.0,4.5,0.505,14.2,27.0,0.259
355,Winthrop,24,14,10,0.583,-0.24,-2.48,5.0,4.0,9,3,5,7,1895,1702,68.8,111.9,0.49,0.388,0.576,51.3,46.2,9.3,7.8,0.536,16.0,31.8,0.349
356,Wisconsin,21,16,5,0.762,18.18,9.9,8.0,2.0,11,1,3,4,1591,1417,65.6,114.7,0.358,0.353,0.577,54.4,46.4,9.2,5.0,0.537,13.3,31.6,0.277
357,Wofford,23,13,10,0.565,-3.62,-0.67,6.0,4.0,9,1,4,6,1783,1754,68.6,110.5,0.286,0.429,0.559,53.3,54.0,5.3,7.8,0.546,14.2,30.0,0.177
358,Wright State,23,12,11,0.522,-0.32,-1.94,7.0,5.0,6,4,4,6,1972,1872,72.5,117.7,0.315,0.276,0.617,50.5,50.1,8.1,7.5,0.588,14.2,27.2,0.242
359,Wyoming,22,12,10,0.545,-0.07,4.63,5.0,4.0,8,1,1,8,1608,1633,68.6,106.0,0.412,0.358,0.566,51.6,47.9,7.1,7.5,0.523,17.9,30.9,0.309
360,Xavier,22,12,10,0.545,14.21,10.12,6.0,5.0,9,4,2,5,1696,1606,71.4,108.0,0.331,0.329,0.535,52.3,60.6,9.8,9.0,0.497,14.0,33.7,0.245
361,Yale,21,15,6,0.714,4.93,0.04,6.0,0.0,6,1,7,4,1594,1393,66.7,111.8,0.266,0.349,0.553,53.8,51.2,8.9,9.8,0.527,12.3,30.0,0.191
362,Youngstown State,23,17,6,0.739,3.61,-3.92,9.0,3.0,11,1,6,5,1886,1584,71.1,115.3,0.26,0.424,0.566,54.5,53.5,9.2,12.9,0.536,13.4,34.6,0.2
