,Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
334,335,Vanderbilt,19,17,2,0.895,16.4,2.5,4.0,1.0,11,1,4,1,1366,1102,70.7,101.7,0.274,0.322,0.515,53.6,61.0,16.2,11.6,0.483,17.3,36.8,0.197
335,336,Vermont,19,12,7,0.632,-1.81,-5.31,4.0,1.0,8,1,4,3,1099,1020,62.4,92.7,0.203,0.312,0.492,49.6,57.9,7.8,9.5,0.471,17.9,28.1,0.139
336,337,Villanova,17,12,5,0.706,15.8,7.68,5.0,1.0,7,1,5,4,1122,984,65.6,99.9,0.226,0.332,0.483,49.9,56.9,11.4,12.7,0.452,12.9,33.0,0.165
337,338,Virginia,17,8,9,0.471,15.11,9.64,0.0,6.0,6,5,1,3,1249,1156,76.0,96.0,0.265,0.334,0.47,53.6,60.6,11.2,12.2,0.425,15.6,36.0,0.209
338,339,Virginia Commonwealth,17,15,2,0.882,10.03,-0.84,4.0,1.0,8,0,3,2,1066,853,65.8,95.3,0.355,0.27,0.493,58.8,47.1,12.5,7.3,0.451,20.6,41.5,0.251
339,340,Virginia Tech,17,13,4,0.765,25.65,6.59,4.0,2.0,9,0,2,3,1328,1004,69.2,112.8,0.211,0.406,0.565,55.6,58.1,4.9,14.3,0.539,14.9,34.6,0.165
340,341,Wagner,15,4,11,0.267,-31.37,-13.44,1.0,2.0,3,2,1,7,813,1031,71.6,75.1,0.322,0.295,0.435,45.5,47.7,13.5,6.3,0.391,25.7,30.7,0.221
341,342,Wake Forest,18,4,14,0.222,2.97,10.8,0.0,6.0,3,6,0,7,1074,1215,68.8,86.8,0.254,0.39,0.476,46.2,58.2,11.5,5.4,0.441,19.8,26.9,0.185
342,343,Washington,15,11,4,0.733,20.35,4.88,1.0,3.0,7,1,2,3,1006,774,66.0,101.7,0.235,0.355,0.524,55.6,52.2,10.9,10.4,0.503,17.4,34.8,0.159
343,344,Washington State,17,12,5,0.706,25.03,9.21,1.0,3.0,6,1,4,3,1264,995,69.4,105.6,0.222,0.317,0.551,53.0,60.5,10.9,12.2,0.523,16.7,31.3,0.173
344,345,Weber State,18,5,13,0.278,-9.71,-0.18,2.0,3.0,4,1,1,11,1032,1180,68.3,84.0,0.253,0.297,0.461,50.4,53.8,11.8,6.0,0.428,20.8,29.2,0.177
345,346,West Virginia,17,15,2,0.882,26.06,3.0,4.0,2.0,9,1,3,1,1332,940,74.8,104.7,0.352,0.365,0.552,50.9,58.9,19.5,8.9,0.52,17.9,32.8,0.249
346,347,Western Carolina,18,5,13,0.278,-25.17,-9.7,0.0,3.0,3,8,2,5,1067,1167,70.1,84.6,0.24,0.317,0.476,47.1,60.8,8.8,5.9,0.454,22.3,28.1,0.152
347,348,Western Illinois,16,11,5,0.688,-9.78,-12.61,2.0,3.0,9,1,2,4,1240,1014,75.0,103.4,0.358,0.35,0.537,55.0,57.4,10.8,7.2,0.503,17.5,33.6,0.252
348,349,Western Kentucky,19,12,7,0.632,2.26,-0.13,3.0,1.0,6,2,4,3,1272,1171,71.9,93.1,0.289,0.377,0.5,45.7,52.5,15.4,9.1,0.464,18.6,27.4,0.209
349,350,Western Michigan,15,6,9,0.4,-11.92,-2.78,1.0,4.0,4,3,1,5,907,1022,69.7,86.1,0.259,0.41,0.487,44.0,58.7,12.4,3.9,0.46,21.4,25.5,0.175
350,351,Wichita State,18,6,12,0.333,-4.67,1.11,2.0,4.0,5,5,0,6,1141,1245,73.9,85.7,0.336,0.284,0.46,48.5,47.7,10.7,3.7,0.423,20.6,32.6,0.22
351,352,William & Mary,15,7,8,0.467,-2.25,-1.59,3.0,1.0,1,5,5,3,926,936,72.7,84.9,0.319,0.315,0.466,45.5,64.3,11.0,6.6,0.415,19.5,25.7,0.242
352,353,Winthrop,18,8,10,0.444,-18.15,-7.62,2.0,3.0,4,4,3,5,1002,1087,70.2,78.2,0.264,0.306,0.439,50.5,52.4,14.8,6.5,0.403,24.5,34.5,0.182
353,354,Wisconsin,17,8,9,0.471,6.29,10.4,1.0,6.0,5,4,2,4,1093,1163,72.4,88.9,0.298,0.384,0.502,48.8,63.8,11.1,11.5,0.465,22.2,27.8,0.216
354,355,Wofford,16,9,7,0.563,-7.62,-5.62,1.0,1.0,7,1,2,6,1066,972,72.4,92.1,0.186,0.383,0.465,49.9,50.5,10.4,6.5,0.44,15.7,30.3,0.133
355,356,Wright State,19,11,8,0.579,-2.27,-0.33,5.0,3.0,6,3,4,4,1353,1325,72.7,97.3,0.249,0.409,0.52,46.3,56.5,11.3,9.8,0.482,16.2,23.5,0.199
356,357,Wyoming,16,9,7,0.563,5.19,4.39,4.0,1.0,5,2,3,4,1023,965,65.1,98.3,0.211,0.362,0.527,53.4,57.7,9.7,8.1,0.5,18.3,29.3,0.16
357,358,Xavier,15,1,14,0.067,-12.75,4.51,0.0,6.0,1,6,0,7,760,1019,68.1,73.8,0.203,0.42,0.457,44.8,58.7,8.9,4.8,0.436,27.8,25.3,0.131
358,359,Yale,16,3,13,0.188,-8.9,-0.59,0.0,3.0,3,4,0,9,998,1131,70.7,88.2,0.232,0.279,0.448,50.5,52.6,11.7,8.4,0.42,18.0,35.9,0.153
359,360,Youngstown State,19,7,12,0.368,-11.56,-4.33,3.0,6.0,6,4,1,6,1090,1174,68.1,84.2,0.234,0.439,0.474,49.4,72.8,9.0,10.7,0.437,22.1,28.8,0.179
