,Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_Pace,Opp_ORtg,Opp_FTr,Opp_3PAr,Opp_TS_Pct,Opp_TRB_Pct,Opp_AST_Pct,Opp_STL_Pct,Opp_BLK_Pct,Opp_eFG_Pct,Opp_TOV_Pct,Opp_ORB_Pct,Opp_FTperFGA
0,1,Abilene Christian,15,8,7,0.533,-1.12,-1.54,4.0,2.0,6,3,2,3,1073,999,70.3,92.4,0.217,0.402,0.499,45.0,53.1,12.0,13.4,0.474,19.2,28.1,0.153
1,2,Air Force,19,9,10,0.474,-3.4,3.54,2.0,4.0,7,3,2,5,1178,1281,70.9,94.4,0.331,0.276,0.533,54.2,46.6,11.1,9.9,0.498,23.5,34.2,0.238
2,3,Akron,15,6,9,0.4,-7.71,-6.91,1.0,4.0,3,2,2,6,964,976,69.0,90.5,0.275,0.333,0.476,49.0,57.6,12.2,9.1,0.455,19.0,32.5,0.166
3,4,Alabama,20,15,5,0.75,21.13,2.53,2.0,3.0,10,3,3,1,1484,1112,70.5,78.8,0.257,0.268,0.437,47.5,50.1,10.2,10.4,0.4,23.3,33.1,0.181
4,5,Alabama A&M,17,8,9,0.471,-11.09,-8.53,3.0,2.0,5,2,2,6,1045,1056,70.3,87.8,0.368,0.254,0.492,48.2,50.7,12.6,7.5,0.443,21.8,30.2,0.269
5,6,Alabama State,16,1,15,0.063,-31.49,3.39,1.0,4.0,0,4,1,11,761,1319,74.9,110.1,0.399,0.273,0.546,58.7,59.6,19.3,12.2,0.51,16.5,42.3,0.277
6,7,Albany (NY),17,15,2,0.882,0.82,-12.06,4.0,0.0,8,0,7,2,1155,858,64.8,77.9,0.231,0.321,0.44,44.1,48.1,10.8,9.0,0.404,22.8,28.2,0.169
7,8,Alcorn State,14,3,11,0.214,-19.71,3.21,1.0,2.0,2,1,1,10,680,945,71.2,94.9,0.47,0.388,0.496,52.5,60.3,15.1,7.0,0.445,18.8,33.6,0.324
8,9,American,16,6,10,0.375,-12.47,-8.03,4.0,1.0,3,6,3,4,1003,1074,71.6,92.3,0.319,0.339,0.506,52.7,51.4,13.1,7.4,0.47,21.6,33.3,0.227
9,10,Appalachian State,17,9,8,0.529,-1.93,-3.93,3.0,3.0,6,1,1,7,1217,1183,77.3,89.4,0.35,0.271,0.497,50.3,46.1,10.4,9.5,0.452,21.5,31.8,0.256
10,11,Arizona,17,10,7,0.588,19.71,10.53,2.0,3.0,6,2,2,3,1243,1087,72.3,86.6,0.324,0.338,0.492,51.4,52.7,10.5,5.9,0.459,24.4,35.2,0.217
11,12,Arizona State,17,8,9,0.471,5.37,9.67,0.0,5.0,5,5,0,3,1085,1158,70.0,97.3,0.336,0.321,0.505,53.5,58.9,7.9,7.8,0.469,19.3,37.2,0.234
12,13,Arkansas,19,14,5,0.737,17.77,7.98,2.0,2.0,8,3,3,1,1380,1194,75.5,83.2,0.193,0.302,0.439,50.5,50.4,8.8,9.3,0.41,17.7,28.2,0.14
13,14,Arkansas State,16,9,7,0.563,0.52,-2.28,3.0,3.0,8,3,1,4,1111,989,68.3,89.7,0.246,0.39,0.494,48.5,56.6,7.5,6.9,0.461,21.2,29.1,0.182
14,15,Arkansas-Pine Bluff,16,7,9,0.438,-2.83,1.95,2.0,1.0,4,1,3,5,1241,1173,79.8,91.2,0.38,0.295,0.501,49.4,63.5,10.0,7.8,0.457,21.1,31.0,0.269
15,16,Army,15,5,10,0.333,-21.16,-8.7,2.0,3.0,3,6,2,4,860,962,69.1,92.8,0.294,0.286,0.515,50.8,57.1,12.0,10.2,0.482,20.7,31.3,0.21
16,17,Auburn,18,12,6,0.667,16.05,5.38,1.0,4.0,9,2,3,4,1193,1001,72.6,76.6,0.329,0.245,0.453,49.4,43.9,9.8,6.0,0.407,25.8,29.0,0.234
17,18,Austin Peay,18,9,9,0.5,-3.65,-4.45,2.0,2.0,6,4,1,5,1166,1129,68.3,89.9,0.329,0.303,0.484,48.8,52.2,10.9,6.9,0.443,19.8,30.3,0.234
18,19,Ball State,17,15,2,0.882,8.45,-0.42,5.0,0.0,5,1,8,1,1261,1082,73.2,86.4,0.278,0.321,0.515,51.1,58.9,9.0,7.6,0.49,24.6,26.9,0.185
19,20,Baylor,16,14,2,0.875,30.42,6.74,3.0,2.0,9,0,2,2,1303,924,74.3,77.7,0.265,0.288,0.454,43.9,45.1,9.7,8.0,0.425,23.5,23.9,0.174
20,21,Bellarmine,16,5,11,0.313,-17.73,-1.16,0.0,4.0,3,4,2,7,1064,1220,77.0,98.2,0.338,0.35,0.513,52.8,46.7,11.3,7.2,0.473,19.1,34.8,0.245
21,22,Belmont,16,12,4,0.75,14.67,4.98,5.0,0.0,7,1,4,2,1112,957,70.1,85.3,0.223,0.323,0.451,49.2,47.8,9.1,6.6,0.423,17.9,29.0,0.15
22,23,Bethune-Cookman,16,10,6,0.625,-8.49,-6.49,1.0,2.0,6,2,2,3,1116,955,74.4,79.6,0.327,0.32,0.463,47.9,55.5,10.1,6.1,0.417,25.3,31.0,0.236
23,24,Binghamton,17,5,12,0.294,-13.97,-10.57,0.0,4.0,4,6,1,4,1060,1084,67.1,95.1,0.301,0.238,0.496,52.6,39.9,9.5,4.7,0.474,18.3,33.0,0.186
24,25,Boise State,18,12,6,0.667,1.2,-2.3,3.0,2.0,8,1,3,4,1138,1019,68.5,82.6,0.208,0.337,0.433,45.1,52.7,10.9,9.5,0.408,17.6,25.9,0.136
25,26,Boston College,19,11,8,0.579,12.09,4.41,3.0,3.0,10,1,1,5,1425,1279,74.4,89.9,0.29,0.297,0.526,50.0,56.4,10.0,6.9,0.493,26.0,35.3,0.211
26,27,Boston University,16,11,5,0.688,-6.78,-7.44,3.0,2.0,8,1,3,4,1021,978,67.8,88.1,0.222,0.33,0.462,49.9,56.6,13.8,8.8,0.432,19.0,33.0,0.157
27,28,Bowling Green State,15,10,5,0.667,-0.43,3.37,4.0,1.0,5,1,3,4,993,1050,70.4,99.4,0.255,0.339,0.517,50.6,57.0,9.0,10.1,0.483,17.4,31.2,0.193
28,29,Bradley,16,5,11,0.313,-16.3,-3.3,1.0,4.0,4,3,0,7,981,1170,70.8,102.5,0.254,0.286,0.508,53.1,59.5,13.0,8.4,0.483,14.2,32.7,0.172
29,30,Brigham Young,19,11,8,0.579,7.57,4.79,1.0,5.0,7,2,1,6,1309,1256,70.9,92.6,0.27,0.332,0.48,44.8,52.3,11.6,7.8,0.443,15.2,24.9,0.197
30,31,Brown,16,11,5,0.688,-1.04,-2.44,2.0,1.0,3,3,8,2,1004,928,70.4,82.4,0.24,0.285,0.458,51.7,56.0,11.8,10.5,0.427,22.6,33.2,0.165
31,32,Bryant,17,9,8,0.529,-14.02,-9.42,2.0,2.0,6,2,3,5,1086,1052,68.7,89.5,0.249,0.299,0.494,48.8,54.5,12.2,6.4,0.462,20.7,28.8,0.179
32,33,Bucknell,16,4,12,0.25,-13.22,-1.09,1.0,4.0,4,3,0,9,829,1023,66.8,95.8,0.228,0.304,0.477,54.2,57.3,15.9,11.4,0.452,16.1,35.0,0.153
33,34,Buffalo,15,9,6,0.6,-6.13,-7.06,3.0,2.0,7,2,2,4,1001,948,69.3,91.2,0.298,0.384,0.469,51.1,58.7,10.5,8.6,0.432,18.3,34.0,0.205
34,35,Butler,17,8,9,0.471,2.19,4.87,0.0,6.0,6,4,1,5,1056,1045,65.7,93.6,0.196,0.315,0.497,50.2,57.6,10.9,9.1,0.48,17.8,29.4,0.128
35,36,Cal Poly,16,8,8,0.5,0.46,1.84,4.0,2.0,2,2,6,6,962,984,68.0,89.7,0.352,0.375,0.498,46.8,55.9,12.5,11.2,0.457,21.5,28.9,0.249
36,37,Cal State Bakersfield,15,4,11,0.267,-15.95,-3.45,1.0,5.0,3,3,1,7,866,1033,69.4,98.4,0.323,0.374,0.524,56.2,52.0,8.9,7.6,0.492,19.6,34.5,0.226
37,38,Cal State Fullerton,16,6,10,0.375,-7.62,-0.44,2.0,4.0,2,4,3,5,933,1048,70.4,93.1,0.224,0.346,0.493,53.3,57.3,13.6,9.3,0.464,19.8,33.0,0.164
38,39,Cal State Northridge,16,2,14,0.125,-20.63,-0.96,0.0,6.0,2,7,0,7,861,1160,73.0,98.6,0.28,0.408,0.51,56.7,64.6,14.2,8.5,0.483,19.2,37.8,0.19
39,40,California,17,12,5,0.706,17.84,11.14,2.0,3.0,10,3,2,2,1190,1076,69.1,90.3,0.246,0.289,0.476,48.6,52.7,9.4,8.3,0.445,18.9,32.1,0.174
40,41,California Baptist,15,13,2,0.867,1.68,-6.78,5.0,1.0,6,0,7,2,1163,1036,78.2,86.9,0.266,0.405,0.471,49.7,57.1,9.6,9.5,0.438,19.1,26.7,0.186
41,42,Campbell,15,8,7,0.533,-6.45,-6.6,1.0,3.0,5,1,1,6,928,784,67.5,77.5,0.234,0.299,0.412,46.2,46.3,10.8,8.1,0.379,18.0,26.6,0.158
42,43,Canisius,16,10,6,0.625,-10.78,-11.05,5.0,2.0,4,2,6,4,1001,989,66.1,92.8,0.262,0.333,0.495,48.6,53.4,10.0,10.7,0.459,17.9,28.4,0.195
43,44,Central Arkansas,17,11,6,0.647,-0.97,-3.44,3.0,1.0,6,0,5,5,1143,1009,69.7,84.0,0.308,0.319,0.445,46.3,47.7,10.2,7.6,0.402,18.4,27.0,0.215
44,45,Central Connecticut State,16,4,12,0.25,-17.66,-5.72,2.0,1.0,4,2,0,10,913,1104,69.5,99.2,0.29,0.3,0.515,56.8,49.9,11.1,8.5,0.481,19.6,38.6,0.209
45,46,Central Florida,15,9,6,0.6,10.25,5.04,0.0,5.0,6,4,0,2,980,884,70.8,83.2,0.273,0.304,0.453,44.4,45.5,12.2,8.3,0.42,19.9,28.7,0.184
46,47,Central Michigan,14,2,12,0.143,-16.24,-2.47,1.0,4.0,1,4,1,8,884,1040,74.7,99.5,0.292,0.362,0.504,47.9,55.6,13.2,8.3,0.466,16.2,32.7,0.216
47,48,Charleston Southern,17,5,12,0.294,-17.26,-5.57,2.0,2.0,4,4,1,8,1020,1194,74.1,94.8,0.295,0.303,0.497,49.4,51.5,13.5,6.5,0.459,18.6,33.2,0.216
48,49,Charlotte,18,12,6,0.667,6.11,1.22,5.0,1.0,7,1,4,3,1187,1099,72.6,82.4,0.293,0.346,0.46,46.9,58.6,11.4,7.5,0.424,21.6,27.4,0.2
49,50,Chattanooga,17,14,3,0.824,4.71,-2.89,2.0,0.0,8,1,4,0,1106,923,65.7,82.6,0.329,0.276,0.46,47.9,40.7,8.9,12.1,0.423,20.1,24.4,0.217
50,51,Chicago State,23,1,22,0.043,-31.44,-1.94,,,1,7,0,11,1327,1908,76.6,106.6,0.352,0.31,0.527,55.1,56.8,14.5,5.0,0.493,16.4,39.5,0.243
51,52,Cincinnati,16,9,7,0.563,8.41,7.41,1.0,4.0,6,2,2,3,1022,1006,70.5,89.1,0.295,0.366,0.474,45.8,53.4,9.5,7.6,0.437,18.7,30.7,0.209
52,53,Clemson,18,8,10,0.444,10.71,8.04,1.0,5.0,7,3,0,5,1326,1278,73.0,97.3,0.207,0.363,0.511,49.1,57.6,12.0,6.7,0.493,17.8,31.5,0.138
53,54,Cleveland State,19,16,3,0.842,9.26,-4.47,7.0,1.0,10,0,4,2,1440,1179,72.6,85.4,0.26,0.375,0.472,47.5,62.8,9.3,8.9,0.436,21.7,29.9,0.189
54,55,Coastal Carolina,19,7,12,0.368,-8.66,-0.05,1.0,5.0,3,4,3,7,1270,1401,75.9,96.5,0.328,0.379,0.508,49.0,51.7,12.8,8.2,0.474,20.0,36.9,0.225
55,56,Colgate,16,11,5,0.688,-6.59,-10.72,4.0,1.0,7,2,4,2,992,855,65.0,81.6,0.235,0.216,0.446,46.5,47.4,12.4,3.2,0.421,20.9,28.1,0.151
56,57,College of Charleston,15,11,4,0.733,-5.12,-9.66,3.0,1.0,7,1,4,3,1140,922,76.6,79.6,0.259,0.359,0.445,50.0,59.3,7.9,8.7,0.413,24.4,34.2,0.175
57,58,Colorado,16,15,1,0.938,28.96,11.33,5.0,0.0,8,0,4,0,1303,1021,73.5,86.7,0.297,0.333,0.505,45.7,47.5,8.3,7.6,0.463,23.0,25.3,0.227
58,59,Colorado State,16,12,4,0.75,9.62,-0.98,3.0,2.0,7,2,4,2,1182,987,70.0,87.5,0.217,0.344,0.439,55.2,50.4,7.0,4.4,0.409,15.4,29.0,0.151
59,60,Columbia,16,12,4,0.75,15.5,2.31,3.0,0.0,10,1,2,1,1237,1026,73.0,87.8,0.286,0.297,0.484,45.6,61.5,9.4,8.9,0.444,20.6,30.4,0.211
60,61,Connecticut,18,15,3,0.833,39.94,18.12,7.0,0.0,7,0,6,2,1514,1066,72.7,81.4,0.243,0.359,0.451,46.4,55.3,7.8,4.5,0.418,21.1,28.9,0.171
61,62,Coppin State,16,5,11,0.313,-10.53,1.14,1.0,0.0,1,5,3,6,857,1019,68.2,93.4,0.226,0.307,0.493,55.8,54.2,10.3,9.1,0.465,19.8,36.8,0.161
62,63,Cornell,15,6,9,0.4,-10.05,0.49,0.0,3.0,2,3,4,6,850,1008,69.5,96.6,0.297,0.333,0.505,51.3,61.4,12.8,7.9,0.469,18.9,35.2,0.215
63,64,Creighton,16,13,3,0.813,23.66,13.03,4.0,2.0,6,2,4,1,1195,1025,69.7,92.0,0.308,0.283,0.487,49.9,58.4,8.3,5.5,0.45,17.0,26.8,0.216
64,65,Dartmouth,15,6,9,0.4,-17.3,-8.07,0.0,3.0,3,6,3,3,758,812,63.3,85.6,0.125,0.34,0.456,49.7,58.0,12.2,5.8,0.442,19.6,31.2,0.081
65,66,Davidson,17,13,4,0.765,12.32,-1.91,3.0,3.0,8,2,5,2,1173,931,66.2,82.8,0.292,0.259,0.454,47.0,38.5,10.0,6.4,0.412,21.6,31.1,0.209
66,67,Dayton,17,8,9,0.471,-6.7,-2.07,2.0,4.0,5,3,1,6,1133,1188,71.8,97.3,0.346,0.279,0.527,43.5,52.2,10.6,8.2,0.499,18.0,26.3,0.228
67,68,Delaware,15,6,9,0.4,-3.89,-3.42,2.0,1.0,2,4,3,2,1041,1048,74.8,93.4,0.289,0.328,0.495,48.1,58.8,10.7,8.9,0.461,18.9,30.1,0.205
68,69,Delaware State,15,5,10,0.333,-26.8,-0.1,2.0,0.0,3,2,3,7,886,1141,72.4,103.4,0.238,0.37,0.552,55.1,61.6,12.0,8.7,0.536,20.4,37.1,0.157
69,70,Denver,17,4,13,0.235,-9.8,-2.8,1.0,3.0,3,6,1,7,1038,1128,67.7,97.9,0.27,0.273,0.502,52.1,48.8,9.2,9.5,0.462,15.9,30.6,0.209
70,71,DePaul,19,10,9,0.526,9.69,1.75,2.0,4.0,8,3,1,4,1432,1281,75.7,89.1,0.237,0.341,0.506,48.0,57.3,8.7,7.1,0.484,22.2,26.6,0.158
71,72,Detroit Mercy,19,11,8,0.579,-9.13,-6.87,4.0,4.0,5,1,5,7,1205,1248,71.5,91.2,0.312,0.303,0.475,46.7,49.4,13.8,6.8,0.436,16.9,29.3,0.219
72,73,Drake,16,12,4,0.75,15.88,3.76,5.0,0.0,7,2,5,2,1311,1117,76.3,90.2,0.213,0.36,0.493,44.4,51.2,12.3,9.5,0.462,18.7,25.8,0.161
73,74,Drexel,15,8,7,0.533,-3.25,-5.32,3.0,1.0,5,3,3,3,870,817,62.4,87.4,0.241,0.282,0.485,48.4,53.5,9.8,6.2,0.456,20.8,27.9,0.168
74,75,Duke,17,12,5,0.706,26.11,13.28,4.0,2.0,9,2,3,3,1219,1001,70.6,82.2,0.304,0.286,0.452,46.8,47.7,11.2,6.2,0.413,22.5,33.1,0.209
75,76,Duquesne,17,9,8,0.529,-2.18,-2.06,4.0,2.0,5,2,4,4,1175,1177,70.9,95.6,0.3,0.335,0.497,51.3,56.0,8.1,10.1,0.457,17.1,30.3,0.222
76,77,East Carolina,16,9,7,0.563,9.16,3.04,2.0,3.0,7,3,2,2,1049,951,74.0,80.3,0.305,0.33,0.47,51.8,62.4,11.4,5.8,0.439,28.4,39.6,0.197
77,78,East Tennessee State,17,13,4,0.765,-3.08,-7.08,2.0,0.0,9,1,3,3,1017,910,64.8,82.7,0.265,0.357,0.447,47.0,45.0,9.5,6.5,0.423,20.1,27.3,0.159
78,79,Eastern Illinois,18,6,12,0.333,-10.64,-5.75,3.0,2.0,3,2,3,8,1151,1239,71.0,96.3,0.238,0.337,0.504,49.5,59.9,13.1,7.1,0.481,17.5,30.6,0.16
79,80,Eastern Kentucky,18,13,5,0.722,-3.66,-4.72,2.0,2.0,7,0,5,4,1307,1109,75.8,81.2,0.292,0.298,0.485,48.3,53.7,9.5,7.5,0.444,25.1,26.9,0.215
80,81,Eastern Michigan,15,5,10,0.333,-16.1,-6.17,2.0,3.0,3,3,2,7,877,991,72.1,90.8,0.276,0.34,0.489,51.8,54.8,13.1,8.2,0.459,20.6,33.3,0.189
81,82,Eastern Washington,17,14,3,0.824,8.92,-5.01,4.0,0.0,5,1,7,2,1229,946,69.6,80.0,0.284,0.281,0.452,47.7,47.9,9.6,5.5,0.408,22.5,26.7,0.209
82,83,Elon,17,5,12,0.294,-14.52,-1.86,1.0,3.0,1,6,4,5,913,1096,70.2,91.8,0.273,0.341,0.478,52.5,54.6,12.3,7.6,0.44,19.4,34.6,0.2
83,84,Evansville,16,2,14,0.125,-21.32,-2.07,0.0,5.0,1,7,1,7,1034,1342,78.4,104.4,0.304,0.273,0.548,53.3,48.2,13.5,11.8,0.517,16.6,31.8,0.221
84,85,Fairfield,15,14,1,0.933,7.74,-7.76,6.0,0.0,7,0,7,1,1133,829,71.4,76.8,0.347,0.322,0.431,46.3,52.8,10.5,6.6,0.384,22.7,30.2,0.236
85,86,Fairleigh Dickinson,17,4,13,0.235,-18.55,-6.3,2.0,2.0,4,4,0,9,914,1062,65.6,95.2,0.267,0.302,0.493,50.1,56.8,11.5,10.2,0.452,17.9,32.2,0.207
86,87,Florida,16,10,6,0.625,17.88,7.01,1.0,3.0,5,2,2,4,1239,1065,75.7,87.9,0.351,0.327,0.476,49.0,47.9,9.2,5.7,0.431,20.7,32.9,0.248
87,88,Florida A&M,14,2,12,0.143,-15.07,1.0,1.0,2.0,2,3,0,9,841,1066,72.6,101.2,0.438,0.34,0.538,55.4,54.3,12.1,7.7,0.497,21.4,40.7,0.306
88,89,Florida Atlantic,16,5,11,0.313,-8.39,-1.32,0.0,5.0,3,5,2,5,953,1041,67.5,95.6,0.212,0.301,0.471,49.3,55.9,11.1,11.3,0.443,15.2,33.8,0.149
89,90,Florida Gulf Coast,18,14,4,0.778,13.12,1.81,4.0,0.0,8,0,4,3,1328,1006,69.0,81.1,0.288,0.302,0.493,45.8,41.8,8.4,12.1,0.462,25.7,24.3,0.197
90,91,Florida International,18,13,5,0.722,-1.68,-7.32,4.0,0.0,9,4,4,1,1287,1108,74.9,82.1,0.381,0.282,0.465,45.0,45.3,12.0,7.2,0.429,22.8,28.6,0.24
91,92,Florida State,19,14,5,0.737,22.35,9.46,5.0,2.0,10,1,3,2,1583,1338,77.5,90.3,0.193,0.307,0.453,50.3,53.4,6.3,7.1,0.426,15.8,32.4,0.136
92,93,Fordham,18,6,12,0.333,-5.71,0.35,1.0,6.0,6,4,0,8,1100,1129,69.7,89.5,0.228,0.376,0.507,49.7,60.4,11.0,5.4,0.487,23.1,29.9,0.15
93,94,Fresno State,18,10,8,0.556,-3.75,-5.93,3.0,2.0,8,3,1,4,1234,1118,69.7,89.1,0.269,0.295,0.509,48.3,44.8,8.9,8.6,0.481,22.7,27.7,0.187
94,95,Furman,18,11,7,0.611,-13.26,-11.46,1.0,1.0,7,1,3,5,1303,1163,73.3,88.1,0.213,0.304,0.481,42.2,49.5,11.9,8.4,0.459,19.5,26.0,0.141
95,96,Gardner-Webb,17,2,15,0.118,-26.13,-2.77,1.0,3.0,1,6,1,9,1016,1413,75.8,109.6,0.35,0.341,0.543,55.8,52.6,12.2,9.5,0.509,15.4,38.7,0.249
96,97,George Mason,16,13,3,0.813,14.45,-1.22,4.0,1.0,7,0,6,3,1236,950,74.3,79.9,0.312,0.368,0.457,45.9,52.5,8.4,6.3,0.421,23.1,27.8,0.208
97,98,George Washington,17,8,9,0.471,-4.43,-4.12,1.0,4.0,6,2,2,4,1008,952,68.1,82.2,0.331,0.291,0.46,46.2,47.8,12.6,11.0,0.418,21.3,24.8,0.228
98,99,Georgetown,17,13,4,0.765,7.92,1.21,3.0,3.0,4,3,9,1,1015,901,64.9,81.1,0.245,0.307,0.438,46.6,57.9,12.8,7.5,0.403,20.2,29.3,0.173
99,100,Georgia,18,10,8,0.556,10.82,8.93,1.0,4.0,6,3,1,4,1188,1154,72.5,87.9,0.249,0.402,0.457,47.8,62.0,10.7,4.1,0.429,18.6,31.6,0.165
100,101,Georgia Southern,18,13,5,0.722,-0.01,-7.51,3.0,3.0,8,2,4,3,1394,1172,82.7,78.8,0.343,0.275,0.44,45.6,49.9,11.6,5.9,0.395,23.3,31.3,0.232
101,102,Georgia State,16,9,7,0.563,-4.05,-3.83,3.0,3.0,6,4,3,3,1163,1087,74.8,90.1,0.304,0.337,0.485,51.6,60.9,9.6,7.0,0.45,21.4,34.3,0.21
102,103,Georgia Tech,18,12,6,0.667,13.91,6.63,3.0,3.0,8,2,3,3,1278,1147,72.6,87.8,0.221,0.3,0.461,47.8,54.7,9.1,8.9,0.435,17.2,26.8,0.15
103,104,Gonzaga,19,17,2,0.895,25.92,10.13,4.0,0.0,8,0,6,1,1534,1234,68.3,93.8,0.249,0.35,0.507,44.8,51.2,9.1,4.9,0.477,18.9,28.8,0.181
104,105,Grambling,15,9,6,0.6,-8.55,-0.8,3.0,1.0,6,1,3,5,1188,1027,82.2,81.3,0.374,0.341,0.481,46.7,65.2,10.5,5.8,0.437,26.4,32.7,0.259
105,106,Grand Canyon,18,15,3,0.833,8.26,-2.62,7.0,0.0,8,2,7,1,1251,992,68.0,80.5,0.283,0.353,0.457,48.1,54.0,10.5,6.4,0.421,22.4,28.2,0.195
106,107,Green Bay,18,15,3,0.833,19.56,1.91,8.0,0.0,8,0,5,2,1358,1019,67.5,83.8,0.228,0.396,0.464,46.8,64.1,8.1,3.9,0.428,19.9,25.0,0.173
107,108,Hampton,13,0,13,0.0,-20.26,-2.72,0.0,3.0,0,3,0,8,654,882,72.6,93.5,0.323,0.383,0.519,54.4,63.5,13.0,9.0,0.482,22.4,34.4,0.233
108,109,Harvard,16,9,7,0.563,8.94,3.94,2.0,1.0,2,2,5,5,1129,1049,70.5,93.0,0.291,0.289,0.489,49.6,56.8,10.1,7.6,0.451,19.1,33.4,0.211
109,110,Hawaii,14,7,7,0.5,2.55,2.55,5.0,1.0,6,3,2,4,772,785,65.7,85.3,0.209,0.344,0.436,53.0,50.3,13.9,9.8,0.403,17.4,33.0,0.153
110,111,High Point,17,8,9,0.471,-12.09,-1.03,3.0,1.0,6,3,2,3,1055,1158,71.4,94.8,0.316,0.313,0.498,56.3,50.0,10.1,11.8,0.46,19.0,33.7,0.226
111,112,Hofstra,14,7,7,0.5,-13.4,-13.02,1.0,2.0,5,4,2,3,849,765,68.3,79.4,0.3,0.353,0.442,45.8,54.1,11.0,8.1,0.405,22.0,27.9,0.201
112,113,Holy Cross,16,11,5,0.688,0.66,-8.48,5.0,0.0,8,0,3,5,1008,830,67.3,77.1,0.242,0.331,0.409,44.1,51.6,8.9,6.7,0.38,17.2,23.1,0.154
113,114,Houston,17,11,6,0.647,10.75,5.75,2.0,4.0,9,2,2,4,1238,1153,76.6,87.9,0.33,0.286,0.513,51.8,53.2,10.1,6.5,0.47,26.3,35.6,0.248
114,115,Houston Christian,16,5,11,0.313,-20.03,2.72,0.0,5.0,4,2,1,9,884,1039,69.7,93.1,0.289,0.286,0.47,54.4,56.5,11.3,10.4,0.443,17.9,36.3,0.184
