Rk,School,G,W,L,W_L_Pct,SRS,SOS,W_Conf,L_Conf,W_Home,L_Home,W_Away,L_Away,Pts_Tm,Pts_Opp,Opp_MP,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_3P,Opp_3PA,Opp_3P_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
154,Loyola (IL),34,20,14,0.588,3.99,-0.16,12,6,13,4,5,7,2231,2066,1360,764,1749,0.437,248,683,0.363,290,409,0.709,223,992,395,194,140,448,523
155,Loyola (MD),32,11,21,0.344,-9.13,-4.6,7,11,7,5,3,16,2332,2477,1295,885,1819,0.487,254,646,0.393,453,588,0.77,291,1069,496,232,140,468,569
156,Loyola Marymount,34,22,12,0.647,2.93,0.9,8,8,12,4,8,7,2278,2125,1360,715,1703,0.42,230,729,0.316,465,610,0.762,265,1007,470,196,123,488,629
157,Maine,32,5,27,0.156,-15.11,-4.21,3,13,3,9,2,18,1988,2271,1310,757,1661,0.456,303,792,0.383,454,639,0.71,274,1064,490,230,77,418,493
158,Manhattan,32,11,21,0.344,-12.89,-7.32,8,10,4,9,4,11,1833,2011,1285,650,1499,0.434,227,627,0.362,484,683,0.709,287,1066,388,201,114,473,563
159,Marist,31,12,19,0.387,-9.49,-7.53,7,11,4,7,6,11,2086,2147,1250,728,1637,0.445,278,782,0.355,413,588,0.702,259,1015,409,175,99,395,541
160,Marquette,34,24,10,0.706,14.78,6.96,12,6,16,3,6,4,2629,2363,1375,819,2020,0.405,233,720,0.324,492,725,0.679,341,1146,418,236,102,402,644
161,Marshall,37,23,14,0.622,-0.64,-0.61,11,7,16,3,6,10,2978,2979,1495,1071,2340,0.458,293,826,0.355,544,758,0.718,433,1551,476,239,96,591,639
162,Maryland,34,23,11,0.676,16.01,10.09,13,7,15,3,6,5,2429,2228,1360,795,2005,0.397,252,790,0.319,386,534,0.723,315,1050,413,236,118,318,595
163,Maryland-Baltimore County,34,21,13,0.618,-5.85,-5.85,11,5,13,4,6,8,2296,2177,1400,742,1774,0.418,289,874,0.331,404,566,0.714,266,1132,400,194,88,532,606
164,Maryland-Eastern Shore,32,7,25,0.219,-24.21,-7.91,5,11,5,7,2,17,1833,2291,1285,786,1725,0.456,284,766,0.371,435,636,0.684,329,1188,469,206,102,405,511
165,Massachusetts,32,11,21,0.344,-3.02,-0.18,4,14,9,8,1,11,2263,2354,1290,800,1773,0.451,216,617,0.35,538,734,0.733,288,1037,479,213,114,371,565
166,Massachusetts-Lowell,32,15,17,0.469,-8.28,-6.95,7,9,8,5,5,12,2456,2420,1290,879,1946,0.452,215,692,0.311,447,632,0.707,340,1126,411,230,111,419,615
167,McNeese State,31,9,22,0.29,-14.41,-6.15,5,13,7,8,2,14,2149,2303,1245,839,1839,0.456,264,735,0.359,361,493,0.732,318,1029,470,217,87,379,574
168,Memphis,36,22,14,0.611,10.7,5.09,11,7,17,2,3,8,2882,2680,1450,917,2169,0.423,275,855,0.322,571,814,0.701,404,1292,533,282,163,583,755
169,Mercer,31,11,20,0.355,-2.86,-0.24,6,12,9,6,2,12,2248,2246,1245,779,1772,0.44,289,832,0.347,399,591,0.675,345,1093,425,205,120,442,586
170,Miami (FL),32,14,18,0.438,9.39,8.7,5,13,11,5,0,10,2297,2275,1285,852,1888,0.451,260,744,0.349,311,428,0.727,326,1161,455,182,91,436,545
171,Miami (OH),32,15,17,0.469,0.77,2.31,7,11,10,5,4,10,2267,2233,1285,784,1813,0.432,248,745,0.333,417,603,0.692,269,1099,386,196,103,385,568
172,Michigan,37,30,7,0.811,21.82,10.55,15,5,17,1,7,4,2575,2158,1480,823,2073,0.397,181,623,0.291,331,499,0.663,320,1273,377,147,121,434,557
173,Michigan State,39,32,7,0.821,24.93,12.34,16,4,15,1,8,4,3025,2534,1570,905,2378,0.381,280,885,0.316,444,654,0.679,404,1238,470,243,117,398,694
174,Middle Tennessee,32,11,21,0.344,-6.09,1.44,8,10,9,5,2,11,2141,2313,1280,807,1869,0.432,259,755,0.343,440,621,0.709,311,1118,424,245,104,394,508
175,Milwaukee,31,9,22,0.29,-8.9,-2.5,4,14,6,8,3,12,2146,2315,1245,796,1812,0.439,276,817,0.338,447,638,0.701,305,1125,426,179,107,326,481
176,Minnesota,36,22,14,0.611,12.52,11.27,9,11,14,3,2,9,2543,2498,1445,922,2107,0.438,243,714,0.34,411,594,0.692,353,1252,468,209,156,412,693
177,Mississippi,33,20,13,0.606,12.32,8.13,10,8,11,5,6,5,2485,2347,1325,832,1869,0.445,241,644,0.374,442,627,0.705,332,1080,459,203,112,471,563
178,Mississippi State,34,23,11,0.676,15.96,9.07,10,8,14,3,5,5,2628,2394,1370,848,1937,0.438,253,708,0.357,445,622,0.715,342,1086,429,199,122,458,559
179,Mississippi Valley State,32,6,26,0.188,-22.47,-6.99,4,14,6,6,0,20,2058,2498,1285,897,1935,0.464,281,729,0.385,423,611,0.692,351,1281,484,191,132,394,604
180,Missouri,32,15,17,0.469,8.6,9.16,5,13,9,7,2,8,2150,2168,1290,738,1719,0.429,223,700,0.319,469,654,0.717,271,1011,370,193,117,386,568
181,Missouri State,32,16,16,0.5,-1.2,-1.03,10,8,11,4,5,9,2206,2157,1285,749,1656,0.452,240,610,0.393,419,585,0.716,247,1013,389,183,96,460,595
182,Monmouth,35,14,21,0.4,-10.66,-4.83,10,8,6,6,5,11,2286,2490,1420,788,1879,0.419,346,966,0.358,568,812,0.7,343,1222,463,243,131,515,682
183,Montana,35,26,9,0.743,1.5,-5.05,16,4,12,2,9,5,2665,2397,1405,823,1906,0.432,236,696,0.339,515,687,0.75,286,1094,373,195,97,472,612
184,Montana State,32,15,17,0.469,-7.91,-5.81,11,9,9,4,4,12,2502,2552,1280,923,1908,0.484,318,849,0.375,388,552,0.703,273,1099,493,189,75,394,633
185,Morehead State,33,13,20,0.394,-7.73,-1.76,8,10,7,7,4,11,2431,2543,1335,924,2029,0.455,273,759,0.36,422,569,0.742,361,1236,463,196,157,424,642
186,Morgan State,30,9,21,0.3,-15.98,-10.7,4,12,6,7,2,13,2161,2304,1210,804,1726,0.466,233,642,0.363,463,685,0.676,355,1208,429,172,161,530,574
187,Mount St. Mary's,31,9,22,0.29,-14.57,-6.02,6,12,4,9,5,13,2092,2286,1240,802,1804,0.445,247,701,0.352,435,604,0.72,331,1148,438,192,98,393,551
188,Murray State,33,28,5,0.848,8.96,-3.11,16,2,15,1,10,3,2727,2255,1320,827,2014,0.411,204,713,0.286,397,552,0.719,376,1145,374,199,117,464,584
189,Navy,31,12,19,0.387,-10.09,-4.0,8,10,8,6,4,13,2061,2250,1240,800,1782,0.449,258,764,0.338,392,530,0.74,272,1053,496,229,134,352,532
190,NC State,36,24,12,0.667,14.94,6.22,9,9,17,5,4,6,2882,2568,1450,898,2037,0.441,216,699,0.309,556,790,0.704,362,1232,468,224,151,559,628
191,Nebraska,36,19,17,0.528,14.85,11.31,6,14,13,5,2,10,2586,2421,1445,875,2080,0.421,237,714,0.332,434,613,0.708,413,1358,425,173,132,470,629
192,Nevada,34,29,5,0.853,16.0,2.68,15,3,15,0,9,3,2723,2270,1360,815,1984,0.411,263,791,0.332,375,555,0.676,312,1186,421,158,85,461,717
193,Nevada-Las Vegas,31,17,14,0.548,1.58,0.48,11,7,10,6,6,5,2276,2242,1250,813,1810,0.449,220,617,0.357,396,572,0.692,299,1054,402,196,76,380,584
194,New Hampshire,29,5,24,0.172,-18.66,-6.03,3,13,4,10,1,14,1742,1990,1160,688,1552,0.443,198,595,0.333,416,596,0.698,217,1080,288,156,76,340,453
195,New Mexico,32,14,18,0.438,-0.55,1.61,7,11,9,7,4,9,2443,2454,1280,869,1925,0.451,230,648,0.355,486,708,0.686,319,1191,489,223,105,438,653
196,New Mexico State,35,30,5,0.857,10.05,-2.38,15,1,16,1,10,1,2734,2259,1405,789,1882,0.419,252,755,0.334,429,611,0.702,236,1003,309,174,66,460,715
197,New Orleans,33,19,14,0.576,-8.88,-6.47,12,6,12,4,5,9,2384,2325,1345,815,1860,0.438,202,631,0.32,493,699,0.705,377,1180,443,262,139,577,599
198,Niagara,32,13,19,0.406,-11.33,-7.77,6,12,8,8,5,10,2318,2432,1285,902,1946,0.464,276,726,0.38,352,492,0.715,285,1154,458,181,99,365,576
199,Nicholls State,31,14,17,0.452,-11.87,-6.98,7,11,9,4,3,13,2260,2302,1250,829,1872,0.443,198,636,0.311,446,634,0.703,368,1239,458,150,101,426,435
200,NJIT,35,22,13,0.629,-3.63,-4.74,8,8,11,5,11,8,2472,2401,1410,872,2041,0.427,252,767,0.329,405,600,0.675,326,1247,439,195,120,444,649
201,Norfolk State,36,22,14,0.611,-8.04,-8.74,14,2,11,2,9,8,2652,2503,1460,831,2033,0.409,279,849,0.329,562,837,0.671,372,1308,474,175,118,562,683
202,North Alabama,32,10,22,0.313,-11.0,-1.69,7,9,8,4,2,18,2145,2358,1285,818,1806,0.453,232,668,0.347,490,698,0.702,273,1200,422,206,146,410,539
203,North Carolina,36,29,7,0.806,23.94,11.35,16,2,14,2,11,1,3089,2636,1445,935,2248,0.416,330,985,0.335,434,639,0.679,321,1216,507,242,170,501,630
204,North Carolina A&T,32,19,13,0.594,-11.24,-9.88,13,3,11,2,7,10,2241,2209,1290,790,1855,0.426,220,687,0.32,409,579,0.706,388,1158,434,190,110,455,531
205,North Carolina Central,34,18,16,0.529,-11.53,-11.24,10,6,10,2,4,12,2429,2266,1365,831,1911,0.435,213,672,0.317,391,582,0.672,308,1045,442,198,123,450,550
206,North Dakota,30,12,18,0.4,-8.78,-3.55,6,10,8,6,4,11,2220,2196,1200,806,1783,0.452,204,599,0.341,380,489,0.777,254,1054,348,211,65,382,495
207,North Dakota State,35,19,16,0.543,-4.01,-2.07,9,7,10,3,4,9,2556,2541,1410,942,2043,0.461,261,721,0.362,396,529,0.749,284,1164,426,181,95,343,581
208,North Florida,33,16,17,0.485,-3.47,-0.7,9,7,10,3,5,13,2485,2531,1325,939,2161,0.435,214,631,0.339,439,628,0.699,425,1261,525,304,105,428,523
209,North Texas,33,21,12,0.636,-0.25,-3.48,8,10,12,4,6,7,2302,2077,1325,718,1766,0.407,205,654,0.313,436,653,0.668,295,1095,352,215,132,451,531
210,Northeastern,34,23,11,0.676,3.95,-0.7,14,4,11,2,8,6,2564,2406,1385,889,1931,0.46,234,694,0.337,394,536,0.735,272,1090,403,185,73,383,596
211,Northern Arizona,31,10,21,0.323,-10.75,-6.23,8,12,5,7,5,13,2262,2402,1250,866,1837,0.471,287,801,0.358,383,545,0.703,275,1113,468,171,89,363,544
212,Northern Colorado,32,21,11,0.656,-3.92,-6.76,15,5,10,3,11,5,2450,2229,1295,829,1842,0.45,210,572,0.367,361,502,0.719,266,1036,368,204,99,408,594
213,Northern Illinois,34,17,17,0.5,2.58,1.11,8,10,10,6,5,9,2506,2413,1375,813,1877,0.433,301,842,0.357,486,718,0.677,301,1138,455,171,99,434,558
214,Northern Iowa,34,16,18,0.471,-1.54,0.62,9,9,9,5,3,9,2215,2230,1360,793,1803,0.44,233,691,0.337,411,571,0.72,244,1115,388,221,82,412,546
215,Northern Kentucky,35,26,9,0.743,4.67,-2.39,13,5,17,1,7,7,2747,2410,1410,834,1987,0.42,244,778,0.314,498,692,0.72,317,1141,428,206,133,466,630
216,Northwestern,32,13,19,0.406,9.97,9.16,4,16,10,8,1,9,2108,2082,1290,743,1770,0.42,166,567,0.293,430,602,0.714,289,1157,420,184,104,385,547
217,Northwestern State,31,11,20,0.355,-17.06,-5.99,6,12,8,7,3,13,2051,2280,1250,792,1827,0.433,248,684,0.363,448,652,0.687,377,1204,446,244,118,440,555
218,Notre Dame,33,14,19,0.424,7.97,8.28,3,15,11,8,1,9,2266,2276,1320,861,2006,0.429,244,737,0.331,310,438,0.708,379,1287,423,163,95,359,530
219,Oakland,33,16,17,0.485,-2.27,-1.48,11,7,10,6,6,10,2534,2515,1325,927,2009,0.461,258,739,0.349,403,553,0.729,365,1180,516,212,97,401,628
220,Ohio,31,14,17,0.452,-1.84,3.16,6,12,11,5,3,10,2174,2288,1255,812,1861,0.436,260,727,0.358,404,572,0.706,300,1114,417,238,73,416,558
221,Ohio State,35,20,15,0.571,13.89,11.0,8,12,12,6,4,7,2419,2318,1405,814,1929,0.422,236,722,0.327,454,613,0.741,308,1170,408,218,107,425,651
222,Oklahoma,34,20,14,0.588,15.3,12.21,7,11,11,4,5,7,2423,2318,1365,852,2096,0.406,288,865,0.333,326,485,0.672,368,1253,424,225,125,408,586
223,Oklahoma State,32,12,20,0.375,8.09,11.53,5,13,8,7,2,10,2178,2288,1285,789,1843,0.428,276,780,0.354,434,580,0.748,332,1154,435,188,108,379,525
224,Old Dominion,35,26,9,0.743,3.74,-1.18,13,5,14,2,8,4,2300,2128,1400,737,1887,0.391,248,765,0.324,408,612,0.667,305,1201,390,169,86,424,573
225,Omaha,32,21,11,0.656,-2.32,-3.39,13,3,10,2,9,8,2523,2454,1290,890,1896,0.469,302,834,0.362,372,499,0.745,259,1083,432,148,110,389,493
226,Oral Roberts,32,11,21,0.344,-9.34,-1.91,7,9,7,6,3,13,2314,2483,1285,868,1886,0.46,285,749,0.381,462,617,0.749,285,1056,491,218,90,327,476
227,Oregon,38,25,13,0.658,13.95,6.13,10,8,13,4,5,7,2661,2364,1530,807,2027,0.398,267,921,0.29,483,688,0.702,371,1250,445,197,103,523,629
228,Oregon State,31,18,13,0.581,7.84,4.29,10,8,10,5,6,5,2275,2165,1250,762,1764,0.432,246,660,0.373,395,591,0.668,317,1019,398,188,84,370,601
229,Pacific,32,14,18,0.438,-2.46,1.97,4,12,9,7,5,10,2138,2241,1290,757,1631,0.464,254,708,0.359,473,674,0.702,223,993,371,190,123,423,640
230,Penn State,32,14,18,0.438,12.55,11.51,7,13,9,6,3,9,2229,2196,1295,778,1766,0.441,208,588,0.354,432,602,0.718,277,1102,388,216,111,432,579
231,Pennsylvania,31,19,12,0.613,2.04,-0.76,7,7,10,4,8,5,2250,2117,1265,796,1841,0.432,202,603,0.335,323,472,0.684,287,1110,322,200,87,417,543
232,Pepperdine,34,16,18,0.471,0.9,0.63,6,10,9,5,2,11,2572,2529,1370,893,1919,0.465,262,762,0.344,481,685,0.702,330,1205,495,211,109,505,692
233,Pittsburgh,33,14,19,0.424,7.88,6.69,3,15,11,7,0,11,2306,2267,1330,779,1905,0.409,260,773,0.336,449,627,0.716,402,1213,458,217,175,484,658
234,Portland,32,7,25,0.219,-10.8,0.51,0,16,6,11,1,12,2078,2389,1290,830,1865,0.445,280,759,0.369,449,629,0.714,325,1197,506,206,109,357,623
235,Portland State,32,16,16,0.5,-8.95,-5.78,11,9,12,4,3,10,2475,2404,1290,819,1769,0.463,221,637,0.347,545,769,0.709,286,1061,446,190,108,478,640
236,Prairie View,35,22,13,0.629,-7.29,-9.17,17,1,11,0,9,12,2627,2547,1400,863,1887,0.457,215,679,0.317,606,875,0.693,393,1316,445,174,152,637,758
237,Presbyterian,36,20,16,0.556,-3.56,-5.35,9,7,12,3,8,12,2817,2610,1445,918,2056,0.446,302,860,0.351,472,672,0.702,320,1279,461,172,96,472,590
238,Princeton,28,16,12,0.571,-3.43,-0.89,8,6,7,5,8,7,1948,1951,1135,708,1640,0.432,192,593,0.324,343,472,0.727,239,1001,307,184,113,348,459
239,Providence,34,18,16,0.529,8.29,6.71,7,11,11,7,5,6,2428,2374,1385,834,1927,0.433,246,721,0.341,460,632,0.728,326,1187,425,233,108,480,673
240,Purdue,36,26,10,0.722,21.4,11.99,16,4,15,0,6,6,2760,2421,1460,831,1997,0.416,295,862,0.342,464,634,0.732,331,1155,445,179,135,448,614
241,Purdue Fort Wayne,33,18,15,0.545,-3.47,-3.6,9,7,11,5,6,9,2728,2556,1330,951,2093,0.454,300,811,0.37,354,501,0.707,334,1191,441,185,94,439,507
242,Quinnipiac,31,16,15,0.516,-6.78,-8.03,11,7,7,7,9,6,2294,2255,1270,840,1893,0.444,241,698,0.345,334,512,0.652,322,1075,381,184,93,335,588
243,Radford,33,22,11,0.667,1.28,-1.95,12,4,11,3,9,7,2440,2247,1330,788,1814,0.434,275,811,0.339,396,544,0.728,264,1050,395,149,104,405,531
244,Rhode Island,33,18,15,0.545,2.83,1.19,9,9,9,5,5,7,2293,2239,1335,774,1818,0.426,221,685,0.323,470,649,0.724,312,1140,407,191,115,458,608
245,Rice,32,13,19,0.406,-6.56,-2.06,8,10,9,7,4,11,2367,2481,1305,891,1987,0.448,270,782,0.345,429,596,0.72,284,1162,463,200,108,363,627
246,Richmond,33,13,20,0.394,-1.37,-0.79,6,12,7,10,4,7,2314,2333,1320,863,1854,0.465,243,706,0.344,364,533,0.683,322,1174,415,184,103,409,517
247,Rider,31,16,15,0.516,-4.96,-6.51,11,7,9,3,6,10,2381,2333,1245,814,1774,0.459,276,770,0.358,429,638,0.672,290,1125,470,188,113,525,644
248,Robert Morris,35,18,17,0.514,-9.41,-7.62,11,7,13,4,5,13,2448,2403,1420,820,1832,0.448,237,696,0.341,526,711,0.74,300,1155,406,224,102,544,637
249,Rutgers,31,14,17,0.452,8.89,9.76,7,13,10,7,4,9,2105,2132,1250,755,1776,0.425,239,677,0.353,383,576,0.665,303,1082,386,203,109,371,561
250,Sacramento State,31,15,16,0.484,-8.78,-6.78,8,12,9,5,4,10,2197,2155,1250,742,1676,0.443,228,635,0.359,443,595,0.745,270,1052,408,205,115,474,598
251,Sacred Heart,32,15,17,0.469,-7.88,-8.11,11,7,10,3,4,13,2558,2509,1285,886,2001,0.443,284,765,0.371,453,624,0.726,312,1089,453,224,124,389,619
252,Saint Francis (PA),33,18,15,0.545,-8.74,-6.16,12,6,12,4,6,11,2517,2510,1320,904,1953,0.463,266,761,0.35,436,613,0.711,321,1149,457,169,146,412,597
253,Saint Joseph's,33,14,19,0.424,-0.43,1.66,6,12,10,5,2,11,2328,2397,1325,852,1948,0.437,309,859,0.36,384,528,0.727,282,1225,504,166,79,357,539
254,Saint Louis,36,23,13,0.639,5.06,2.23,10,8,15,2,4,8,2399,2297,1440,798,1948,0.41,230,732,0.314,471,652,0.722,305,1191,437,216,139,466,674
255,Saint Mary's (CA),34,22,12,0.647,12.58,4.4,11,5,14,3,5,5,2463,2185,1365,803,1834,0.438,186,580,0.321,393,534,0.736,251,991,346,167,114,358,536
256,Saint Peter's,32,10,22,0.313,-12.15,-6.4,6,12,7,7,2,14,2012,2196,1305,728,1677,0.434,262,679,0.386,478,646,0.74,284,994,389,229,100,394,548
257,Sam Houston,33,21,12,0.636,-3.17,-5.84,16,2,12,2,8,9,2476,2307,1345,774,1775,0.436,242,718,0.337,517,733,0.705,308,1131,430,192,96,498,571
258,Samford,33,17,16,0.515,0.69,-2.03,6,12,11,6,5,9,2583,2487,1355,872,2088,0.418,326,923,0.353,417,594,0.702,403,1210,471,223,100,441,610
259,San Diego,36,21,15,0.583,6.12,3.61,7,9,12,4,5,9,2591,2455,1460,861,1963,0.439,210,636,0.33,523,722,0.724,265,1149,382,239,117,440,670
260,San Diego State,34,21,13,0.618,5.29,2.47,11,7,14,3,4,7,2437,2291,1360,792,1934,0.41,263,812,0.324,444,639,0.695,340,1171,429,199,91,444,649
261,San Francisco,31,21,10,0.677,8.56,1.13,9,7,13,3,6,5,2358,2101,1250,764,1765,0.433,187,586,0.319,386,535,0.721,276,1040,332,150,119,364,543
262,San Jose State,31,4,27,0.129,-16.37,0.59,1,17,4,11,0,12,2042,2534,1250,920,1947,0.473,348,931,0.374,346,530,0.653,309,1144,542,243,91,345,595
263,Santa Clara,31,16,15,0.516,-1.91,0.92,8,8,11,6,4,6,2115,2172,1255,768,1779,0.432,193,611,0.316,443,629,0.704,305,1059,417,201,82,344,544
264,Savannah State,31,11,20,0.355,-20.51,-9.04,8,8,6,5,4,14,2360,2694,1245,955,2063,0.463,302,846,0.357,482,673,0.716,410,1386,597,222,93,464,495
265,Seattle,33,18,15,0.545,-1.47,-3.85,6,10,12,6,4,8,2420,2283,1330,776,1901,0.408,211,629,0.335,520,717,0.725,310,1112,318,194,92,374,650
266,Seton Hall,34,20,14,0.588,10.25,8.34,9,9,11,4,3,8,2508,2443,1375,845,1974,0.428,270,793,0.34,481,648,0.742,352,1212,449,195,150,477,621
267,Siena,33,17,16,0.515,-7.9,-6.47,11,7,7,7,8,7,2131,2178,1345,811,1757,0.462,226,630,0.359,330,479,0.689,284,1106,353,156,76,371,465
268,South Alabama,34,17,17,0.5,-4.46,-2.71,8,10,13,6,3,10,2478,2465,1375,866,1926,0.45,247,699,0.353,486,709,0.685,367,1204,465,194,153,471,605
269,South Carolina,32,16,16,0.5,8.34,9.63,11,7,11,6,4,8,2327,2316,1285,771,1823,0.423,245,720,0.34,529,715,0.74,352,1165,389,216,127,476,623
270,South Carolina State,34,8,26,0.235,-16.86,-8.3,5,11,5,6,2,19,2388,2593,1375,903,1861,0.485,271,740,0.366,516,736,0.701,320,1112,459,187,113,494,718
271,South Carolina Upstate,32,6,26,0.188,-15.3,-4.27,1,16,5,9,1,15,2169,2395,1290,839,1816,0.462,222,651,0.341,495,700,0.707,341,1199,432,200,106,429,476
272,South Dakota,30,13,17,0.433,-5.52,-3.06,7,9,8,6,4,8,2118,2136,1205,751,1670,0.45,218,611,0.357,416,558,0.746,248,1023,339,152,109,367,568
273,South Dakota State,33,24,9,0.727,5.92,-4.74,14,2,14,1,7,6,2789,2425,1320,871,2078,0.419,341,992,0.344,342,499,0.685,295,1104,421,181,101,382,610
274,South Florida,38,24,14,0.632,5.96,1.69,8,10,18,5,5,7,2752,2553,1555,857,2034,0.421,243,760,0.32,596,866,0.688,334,1229,496,264,166,582,845
275,Southeast Missouri State,31,10,21,0.323,-11.32,-4.39,5,13,6,8,2,13,2216,2378,1265,842,1854,0.454,248,774,0.32,446,618,0.722,315,1135,458,186,114,390,495
276,Southeastern Louisiana,33,17,16,0.515,-7.59,-6.3,12,6,9,5,7,9,2224,2228,1320,768,1737,0.442,201,610,0.33,491,669,0.734,303,1023,357,232,121,483,637
277,Southern,32,7,25,0.219,-16.79,-7.37,6,12,6,5,1,18,2077,2360,1285,792,1648,0.481,219,591,0.371,557,807,0.69,317,1067,410,203,106,489,565
278,Southern California,33,16,17,0.485,8.23,4.96,8,10,12,5,2,9,2518,2410,1340,866,2032,0.426,263,787,0.334,415,610,0.68,368,1249,476,192,99,431,570
279,Southern Illinois,32,17,15,0.531,1.39,-0.17,10,8,9,6,7,7,2194,2144,1280,781,1830,0.427,254,724,0.351,328,469,0.699,325,1048,398,202,99,407,528
280,SIU Edwardsville,31,10,21,0.323,-14.47,-5.06,6,12,7,8,2,11,2265,2520,1280,893,1814,0.492,249,675,0.369,485,691,0.702,286,1159,469,222,93,441,592
281,Southern Methodist,32,15,17,0.469,5.81,4.12,6,12,10,8,3,7,2303,2249,1280,793,1853,0.428,267,761,0.351,396,547,0.724,343,1097,493,155,86,370,500
282,Southern Mississippi,33,20,13,0.606,2.58,-0.83,11,7,11,3,7,7,2392,2160,1330,757,1879,0.403,296,879,0.337,348,537,0.648,321,1174,410,180,93,434,480
283,Southern Utah,34,17,17,0.5,-8.91,-6.22,9,11,11,4,4,12,2573,2566,1380,872,2028,0.43,275,776,0.354,547,765,0.715,306,1242,428,224,125,445,684
284,St. Bonaventure,34,18,16,0.529,3.34,0.25,12,6,9,5,6,7,2250,2145,1385,750,1864,0.402,259,802,0.323,386,587,0.658,336,1154,386,196,97,446,541
285,St. Francis (NY),33,17,16,0.515,-10.19,-8.45,9,9,11,3,6,12,2345,2320,1325,803,1866,0.43,190,587,0.324,524,717,0.731,319,1237,360,169,125,455,591
286,St. John's (NY),34,21,13,0.618,7.88,5.5,8,10,13,4,4,7,2623,2542,1375,853,1961,0.435,283,828,0.342,553,779,0.71,353,1323,462,176,82,529,579
287,Stanford,31,15,16,0.484,6.03,5.13,8,10,10,4,4,9,2255,2227,1245,814,1886,0.432,178,515,0.346,421,620,0.679,326,1084,333,200,99,384,605
288,Stephen F. Austin,30,14,16,0.467,-10.99,-5.92,7,11,10,6,3,9,2105,2161,1210,735,1688,0.435,271,741,0.366,420,594,0.707,330,1050,472,204,86,471,551
289,Stetson,31,7,24,0.226,-15.01,-3.46,3,13,7,8,0,16,2151,2429,1245,867,1863,0.465,277,761,0.364,418,600,0.697,335,1212,495,201,113,409,478
290,Stony Brook,33,24,9,0.727,-2.1,-6.48,12,4,10,4,13,4,2364,2188,1335,746,1889,0.395,238,793,0.3,458,681,0.673,322,1140,388,210,130,439,629
291,Syracuse,34,20,14,0.588,13.73,10.09,10,8,13,6,6,4,2370,2246,1365,746,1859,0.401,294,894,0.329,460,637,0.722,405,1253,506,225,107,528,626
292,TCU,37,23,14,0.622,13.81,9.6,7,11,15,5,3,7,2730,2574,1500,948,2209,0.429,242,795,0.304,436,612,0.712,376,1259,567,223,143,484,597
293,Temple,33,23,10,0.697,8.17,4.93,13,5,13,2,8,5,2465,2358,1340,841,1897,0.443,239,727,0.329,437,643,0.68,325,1222,421,182,85,485,550
294,Tennessee,37,31,6,0.838,21.55,10.16,15,3,18,0,7,3,3035,2580,1505,888,2199,0.404,311,893,0.348,493,755,0.653,421,1270,455,230,95,472,694
295,Tennessee State,30,9,21,0.3,-11.62,-3.15,6,12,6,7,3,14,2182,2332,1210,752,1615,0.466,215,573,0.375,613,859,0.714,270,1034,344,193,110,453,566
296,Tennessee Tech,31,8,23,0.258,-14.76,-3.0,4,14,5,10,3,13,2104,2350,1250,840,1904,0.441,235,697,0.337,435,610,0.713,368,1200,503,261,106,450,572
297,Tennessee-Martin,31,12,19,0.387,-10.94,-4.32,6,12,10,4,1,14,2356,2486,1250,916,1896,0.483,300,786,0.382,354,508,0.697,354,1123,542,214,99,431,509
298,Texas,37,21,16,0.568,16.06,11.46,8,10,15,6,2,8,2628,2458,1495,882,2084,0.423,264,746,0.354,430,618,0.696,374,1302,423,188,122,469,610
299,Texas A&M,32,14,18,0.438,7.21,8.59,6,12,9,8,3,7,2253,2297,1280,828,1960,0.422,278,839,0.331,363,529,0.686,395,1160,483,229,149,410,561
300,Texas A&M-Corpus Christi,32,14,18,0.438,-9.11,-5.68,9,9,9,7,5,9,2126,2124,1290,694,1694,0.41,239,691,0.346,497,673,0.738,281,1044,399,210,110,444,562
301,Texas Southern,38,24,14,0.632,-5.55,-6.99,14,4,10,2,13,11,3102,3008,1550,1101,2440,0.451,303,870,0.348,503,772,0.652,450,1460,605,279,137,589,798
302,Texas State,34,24,10,0.706,1.54,-3.0,12,6,11,4,10,5,2470,2204,1370,740,1795,0.412,218,706,0.309,506,699,0.724,280,1085,360,215,133,499,634
303,Texas Tech,38,31,7,0.816,22.79,9.53,14,4,17,1,6,3,2765,2261,1530,751,2027,0.37,243,816,0.298,516,743,0.694,373,1254,372,237,94,586,706
304,Texas-Rio Grande Valley,37,20,17,0.541,-2.04,-1.61,9,7,11,9,8,7,2634,2623,1490,895,2013,0.445,234,695,0.337,599,863,0.694,411,1436,510,225,131,654,820
305,The Citadel,30,12,18,0.4,-7.94,0.03,4,14,8,7,4,10,2553,2584,1210,909,1969,0.462,346,933,0.371,420,599,0.701,344,1216,551,203,106,408,514
306,Toledo,33,25,8,0.758,8.21,0.71,13,5,14,2,8,5,2537,2256,1330,832,2026,0.411,224,707,0.317,368,538,0.684,327,1160,342,214,90,366,552
307,Towson,32,10,22,0.313,-8.44,-3.57,6,12,5,8,4,8,2170,2294,1310,781,1792,0.436,293,827,0.354,439,590,0.744,287,1022,466,175,75,327,527
308,Troy,30,12,18,0.4,-6.12,-1.01,5,13,8,8,4,10,2179,2242,1210,795,1775,0.448,253,674,0.375,399,569,0.701,323,1070,389,183,59,375,501
